idx_together;idx_separated;SMILES;Index;Binary_Characterization;ID;subset;COMPOUND_KEY;Characterization
552;552;CC(=O)OC1CC(OC(C)=O)[C@]2(C)C(CC(=O)[C@]3(C)[C@@H]2CC[C@@]2(C)[C@H](C(=O)O)OC(=O)[C@@H]4O[C@@]423)C1(C)C;553;0;O1[C@@H](C(O)=O)[C@]2([C@]3(O[C@H]3C1=O)[C@]1([C@H](CC2)[C@]2([C@@H](CC1=O)C(C)(C)[C@H](OC(=O)C)C[C@@H]2OC(=O)C)C)C)C;training;;
553;553;CC1(C)C=CC(=O)[C@@]2(C)C1CC(=O)[C@@]1(C)[C@H]2CC[C@]2(C)[C@@H](c3ccoc3)OC(=O)[C@H]3O[C@@]312;554;0;O1[C@H]([C@@]2([C@@]3(O[C@@H]3C1=O)[C@@]1([C@H](CC2)[C@]2([C@@H](CC1=O)C(C=CC2=O)(C)C)C)C)C)c1ccoc1;training;;
554;554;CC1(C)C(=O)C=C[C@@]2(C)C1CC(=O)[C@@]1(C)[C@H]2CC[C@]2(C)[C@@H](c3ccoc3)OC(=O)[C@H]3O[C@@]312;555;0;O1[C@H]([C@@]2([C@@]3(O[C@@H]3C1=O)[C@@]1([C@H](CC2)[C@@]2([C@@H](CC1=O)C(C)(C)C(=O)C=C2)C)C)C)c1ccoc1;training;;
555;555;CC1(C)C(=O)C=C[C@@]2(C)C1C[C@@H](O)[C@@]1(C)[C@H]2CC[C@]2(C)[C@@H](c3ccoc3)OC(=O)[C@H]3O[C@@]312;556;0;O1[C@@H]([C@@]2([C@@]3(O[C@@H]3C1=O)[C@@]1([C@H](CC2)[C@]2([C@@H](C[C@H]1O)C(C)(C)C(=O)C=C2)C)C)C)c1ccoc1;training;;
556;556;CC(C)CCC[C@@]1(C)C=Cc2c(O)c3c(c(CCC(C)C)c2O1)O[C@]12[C@@H](C[C@@H]4C[C@H]1C(C)(C)O[C@@]2(CC[C@H](C)C(=O)O)[C@H]4O)C3=O;557;1;O1[C@@]2([C@@]34Oc5c(C(=O)[C@@H]3C[C@H](C[C@H]4C1(C)C)[C@@H]2O)c(O)c1c(O[C@](C=C1)(CCCC(C)C)C)c5CCC(C)C)CC[C@@H](C(O)=O)C;training;;
557;557;CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN;558;0;O=C(N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN)CCC(=O)NCCCCCN(O)C(=O)C;training;;
558;558;COc1cc2c(cc1OC)[C@@H]1C(=O)c3ccc4c(c3O[C@@H]1CO2)C=CC(C)(C)O4;559;0;O1c2c(C=CC1(C)C)c1O[C@H]3[C@H](c4cc(OC)c(OC)cc4OC3)C(=O)c1cc2;training;;
559;559;C[C@@H]1CC[C@@]23CC[C@@]4(C)[C@@](C=C[C@@H]5[C@@]6(C)CC[C@H](O)C(C)(C)[C@H]6CC[C@@]54C)(OC2=O)C3[C@H]1C;560;0;O1[C@@]23[C@@H]4[C@@](CC[C@]2(C)[C@@]2([C@H](C=C3)[C@@]3([C@H](CC2)C(C)(C)[C@@H](O)CC3)C)C)(CC[C@@H](C)[C@@H]4C)C1=O;training;;
560;560;CC(C)c1ccc2c(c1)CC[C@@H]1[C@@]2(C)CCC[C@]1(C)C(N)=O;561;0;O=C(N)[C@@]1([C@@H]2CCc3cc(ccc3[C@@]2(CCC1)C)C(C)C)C;training;;
561;561;C=CCCCCCCCCCCC/C=C/[C@@H](O)COC(C)=O;562;0;O(C(=O)C)C[C@H](O)\C=C\CCCCCCCCCCCC=C;training;;
562;562;C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4CC(=O)CC[C@@]4(C)[C@H]3CC(=O)[C@]12C;563;0;O=C1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@@H](CCC(O)=O)C)[C@@]13C)C(=O)C[C@@H]1CC(=O)CC[C@]12C;training;;
563;563;COc1cc2c(cc1OC)-c1c(oc3c4c(ccc3c1=O)O[C@@H](C(C)C)C4)CO2;564;0;O1c2c(C[C@@H]1C(C)C)c1OC3=C(c4cc(OC)c(OC)cc4OC3)C(=O)c1cc2;training;;
564;564;C=C(C)[C@H]1Cc2c(ccc3c(=O)c4c(oc23)COc2cc(OC)c(OC)cc2-4)O1;565;0;O1c2c(C[C@@H]1C(C)=C)c1OC3=C(c4cc(OC)c(OC)cc4OC3)C(=O)c1cc2;training;;
565;565;COc1ccc2c(c1)OCc1c-2oc2cc(OC)ccc12;566;0;O1Cc2c(oc3cc(OC)ccc23)-c2c1cc(OC)cc2;training;;
566;566;CCN1C[C@]2(C)CC[C@@H](OC)[C@]34[C@@H]2[C@@H](O)[C@@]2(OCO[C@@]25C[C@H](OC)[C@H]2C[C@@]3(O)[C@@H]5[C@H]2O)[C@@H]14;567;0;O1[C@]23[C@]4(OC1)[C@H]1[C@@](O)([C@]56[C@@H]([C@](CC[C@@H]5OC)(C[N@]([C@@H]26)CC)C)[C@@H]3O)C[C@H]([C@@H](OC)C4)[C@@H]1O;training;;
567;567;CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12;568;0;Clc1c2c(C(=O)C=3[C@H](C[C@@H]4[C@@](O)(C(=O)C(C(=O)N)=C(O)[C@H]4N(C)C)C=3O)[C@@H]2O)c(O)cc1;training;;
568;568;Nc1ncnc2c1ncn2[C@@H]1C[C@H](O)[C@@H](CO)O1;569;0;O1[C@H](CO)[C@@H](O)C[C@H]1n1c2ncnc(N)c2nc1;training;;
569;569;CC1(C)[C@H](O)C=C[C@]2(C)[C@@H]1CC(=O)O[C@@]1(C)C3=CC(=O)O[C@@H](c4ccoc4)[C@]3(C)CC[C@@H]21;570;0;O1[C@H]([C@]2(C(=CC1=O)[C@@]1(OC(=O)C[C@H]3[C@]([C@@H]1CC2)(C=C[C@@H](O)C3(C)C)C)C)C)c1ccoc1;training;;
570;570;C=C1C2=CC(=O)O[C@@H](c3ccoc3)[C@@]2(C)CC[C@@H]1[C@@]1(C)C=CC(=O)C(C)(C)[C@@H]1CC(=O)OC;571;1;O1[C@H]([C@@]2(C(=CC1=O)C(=C)[C@H](CC2)[C@]1(C=CC(=O)C(C)(C)[C@@H]1CC(OC)=O)C)C)c1ccoc1;training;;
571;571;C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C;572;0;O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@@H](CCC(O)=O)C)[C@@]13C)CC[C@@H]1C[C@H](O)CC[C@@]12C;training;;
572;572;CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(=O)C=C[C@@]2(C)[C@H]2CC[C@@]3(C)C(=CC(=O)O[C@@H]3c3ccoc3)[C@]21C;573;1;O1[C@@H]([C@@]2(C(=CC1=O)[C@@]1([C@H](CC2)[C@]2([C@@H](C[C@H]1OC(=O)C)C(C)(C)C(=O)C=C2)C)C)C)c1ccoc1;training;;
573;573;CC(=O)O[C@@H]1C=C[C@@]2(C)[C@H]3CC[C@@]4(C)C(=CC(=O)O[C@@H]4c4ccoc4)[C@@]3(C)[C@H](OC(C)=O)C[C@H]2C1(C)C;574;1;O1[C@@H]([C@@]2(C(=CC1=O)[C@@]1([C@H](CC2)[C@]2([C@@H](C[C@H]1OC(=O)C)C(C)(C)[C@H](OC(=O)C)C=C2)C)C)C)c1ccoc1;training;;
574;574;Nc1nc2c(ncn2[C@@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1;575;0;O1[C@H](CO)[C@@H](O)C[C@H]1n1c2N=C(NC(=O)c2nc1)N;training;;
575;575;CC(=O)O[C@H]1C[C@@H](OC(C)=O)C(C)(C)[C@@H]2C[C@@H](OC(C)=O)[C@]3(C)C4=CC(=O)O[C@H](c5ccoc5)[C@@]4(C)CC[C@@H]3[C@]12C;576;0;O1[C@@H]([C@@]2(C(=CC1=O)[C@@]1([C@H](CC2)[C@]2([C@@H](C[C@H]1OC(=O)C)C(C)(C)[C@H](OC(=O)C)C[C@@H]2OC(=O)C)C)C)C)c1ccoc1;training;;
576;576;COc1ccc2c(c1)OC[C@H](Cc1ccc(OC)c(OC(C)=O)c1)C2=O;577;0;O1C[C@H](Cc2cc(OC(=O)C)c(OC)cc2)C(=O)c2c1cc(OC)cc2;training;;
577;577;COc1ccc2c(c1)OC[C@H](Cc1ccc(OC)c(OC)c1)C2=O;578;0;O1C[C@H](Cc2cc(OC)c(OC)cc2)C(=O)c2c1cc(OC)cc2;training;;
578;578;COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F;579;0;S(=O)(=O)(N)c1ccc(-n2nc(cc2-c2cc(F)c(OC)cc2)C(F)F)cc1;training;;
579;579;CC(C)=CCc1c(O)cc2occ(-c3ccc4c(c3)OCO4)c(=O)c2c1O;580;0;O1C=C(C(=O)c2c1cc(O)c(C\C=C(\C)/C)c2O)c1cc2OCOc2cc1;training;;
580;580;COc1cc(OC)c2c(OC)c(-c3ccc4c(c3)OCO4)c(=O)oc2c1;581;0;O1c2c(C(OC)=C(c3cc4OCOc4cc3)C1=O)c(OC)cc(OC)c2;training;;
581;581;COc1cc(OC)c2c(=O)c(-c3ccc4c(c3)OCO4)coc2c1;582;0;O1C=C(C(=O)c2c1cc(OC)cc2OC)c1cc2OCOc2cc1;training;;
582;582;CC(=O)OCC(=O)[C@H]1CC[C@@H]2[C@H]3CCC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C;583;0;O=C1CC[C@]2([C@H]3[C@@H]([C@H]4CC[C@H](C(=O)COC(=O)C)[C@]4(CC3)C)CCC2=C1)C;training;;
583;583;c1ccc2c(c1)CN1CCCC1=N2;584;0;N12C(=Nc3c(C1)cccc3)CCC2;training;;
584;584;CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C;585;0;F[C@@]12[C@@H]([C@H]3C[C@@H](C)[C@](O)(C(=O)COC(=O)C)[C@]3(C[C@@H]1O)C)CCC1=CC(=O)C=C[C@@]12C;training;;
585;585;C[C@@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O;586;0;P(OCC(=O)[C@]1(O)[C@@]2([C@@H]([C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C2)C[C@H]1C)C)(O)(O)=O;training;;
586;586;CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O;587;0;O(C(=O)C)c1c2c(cc(c1)C(O)=O)C(=O)c1c(C2=O)c(OC(=O)C)ccc1;training;;
587;587;C=CCSCC=C;588;0;S(CC=C)CC=C;training;;
588;588;CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1;589;0;Clc1cc2S(=O)(=O)NC(=Nc2cc1)C;training;;
589;589;NC[C@@H]1CC[C@@H](N)[C@@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H](N)C[C@@H]2N)O1;590;0;O1[C@H](CO)[C@@H](O)[C@H](N)[C@@H](O)[C@H]1O[C@@H]1[C@@H](O)[C@H](O[C@H]2O[C@@H](CC[C@H]2N)CN)[C@@H](N)C[C@H]1N;training;;
590;590;c1ccc2c(c1)sc1ccccc12;591;0;s1c2c(c3c1cccc3)cccc2;training;;
591;591;O=C(CC(=O)c1ccccc1)c1ccccc1;592;0;O=C(CC(=O)c1ccccc1)c1ccccc1;training;;
592;592;CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1;593;0;O(CCCC)c1nc2c(cccc2)c(c1)C(=O)NCCN(CC)CC;training;;
593;593;CCCCOC(=O)c1ccccc1C(=O)OCCCC;594;0;O(C(=O)c1ccccc1C(OCCCC)=O)CCCC;training;;
594;594;COc1c(Cl)ccc(Cl)c1C(=O)O;595;0;Clc1ccc(Cl)c(OC)c1C(O)=O;training;;
595;595;N#Cc1c(Cl)cccc1Cl;596;0;Clc1cccc(Cl)c1C#N;training;;
596;596;ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1;597;0;Clc1ccc(cc1)C(=C(Cl)Cl)c1ccc(Cl)cc1;training;;
597;597;Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;598;0;Clc1ccc(cc1)C(C(Cl)(Cl)Cl)c1ccc(Cl)cc1;training;;
598;598;Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O;599;1;Clc1cccc(Cl)c1-c1noc(C)c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O;training;;
599;599;COc1c2ccccc2nc2occc12;600;0;o1c2nc3c(cccc3)c(OC)c2cc1;training;;
600;600;O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O;601;1;O1c2c(cccc2)C(O)=C(CC=2C(Oc3c(cccc3)C=2O)=O)C1=O;training;;
601;601;CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1;602;0;O(C(=O)C1(CCCCC1)C1CCCCC1)CCN(CC)CC;training;;
602;602;C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1;603;0;Oc1ccc(cc1)/C(/C(=C/C)/c1ccc(O)cc1)=C\C;training;;
603;603;CCN(CC)C(=O)N1CCN(C)CC1;604;0;O=C(N(CC)CC)N1CCN(CC1)C;training;;
604;604;CCN(CC)C(=O)c1cccc(C)c1;605;0;O=C(N(CC)CC)c1cc(ccc1)C;training;;
605;605;O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O;606;0;Fc1cc(F)ccc1-c1cc(C(O)=O)c(O)cc1;training;;
606;606;COc1cc(OC)c(-c2c(OC)cc(OC)cc2OC)c(OC)c1;607;0;O(C)c1cc(OC)cc(OC)c1-c1c(OC)cc(OC)cc1OC;training;;
607;607;C[C@@H]1CC[C@@]2(OC1)O[C@@H]1[C@@H](O)[C@H]3[C@@H]4CC[C@H]5C[C@H](O[C@@H]6O[C@H](CO)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O[C@@H]7O[C@H](CO)[C@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]1[C@@H]2C;608;0;O1[C@H](CO)[C@@H](O)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O)[C@@H]1O[C@@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)O[C@H]1C[C@@H]2CC[C@H]3[C@H]4[C@@]([C@@H]5[C@H](O[C@@]6(OC[C@@H](CC6)C)[C@H]5C)[C@H]4O)(CC[C@@H]3[C@]2(C[C@H]1O)C)C;training;;
608;608;C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H](CC[C@H]6[C@H]5CC[C@@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O;609;0;O1CC(=CC1=O)[C@H]1CC[C@]2(O)[C@@H]3[C@@H](CC[C@@]12C)[C@]1([C@@H](C[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@@H]4O[C@H](C)[C@@H](O[C@@H]5O[C@H](C)[C@@H](O)[C@@H](O)C5)[C@@H](O)C4)[C@@H](O)C2)CC1)CC3)C;training;;
609;609;CC1(C)C(=O)CC[C@@]2(C)[C@H]3CC[C@@]4(C)C(=CC(=O)O[C@@H]4c4ccoc4)[C@@]3(C)[C@H](O)C[C@@H]12;610;1;O1[C@@H]([C@@]2(C(=CC1=O)[C@@]1([C@H](CC2)[C@]2([C@@H](C[C@H]1O)C(C)(C)C(=O)CC2)C)C)C)c1ccoc1;training;;
610;610;CC(C)[C@@H]1COc2cc3oc(=O)ccc3cc2O1;611;0;O1c2c(C=CC1=O)cc1O[C@@H](COc1c2)C(C)C;training;;
611;611;COc1c(C(=O)O)ccc2c1CCC(C)(C)O2;612;0;O1c2c(CCC1(C)C)c(OC)c(cc2)C(O)=O;training;;
612;612;C=C1CCC(=O)[C@@H](C)CC[C@H]2[C@H]1CC2(C)C;613;1;O=C1CCC([C@H]2[C@H](CC[C@@H]1C)C(C2)(C)C)=C;training;;
613;613;Cc1c(O)c(O)cc2c1CC=C1[C@]2(C)CC[C@]2(C)[C@H]3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@@]12C;614;1;Oc1c(c2c(cc1O)[C@@]1(C(=CC2)[C@@]2(CC[C@@]3([C@H](C[C@@](CC3)(C(O)=O)C)[C@]2(CC1)C)C)C)C)C;training;;
614;614;CC(=O)Oc1cc2c(c(C)c1OC(C)=O)CC=C1[C@]2(C)CC[C@]2(C)[C@H]3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@@]12C;615;1;O(C(=O)C)c1c(c2c(cc1OC(=O)C)[C@@]1(C(=CC2)[C@@]2(CC[C@@]3([C@H](C[C@@](CC3)(C(O)=O)C)[C@]2(CC1)C)C)C)C)C;training;;
615;615;CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(=O)CC[C@@]2(C)[C@H]2CC[C@@]3(C)C(=CC(=O)O[C@@H]3c3ccoc3)[C@]21C;616;0;O1[C@@H]([C@@]2(C(=CC1=O)[C@@]1([C@H](CC2)[C@]2([C@@H](C[C@H]1OC(=O)C)C(C)(C)C(=O)CC2)C)C)C)c1ccoc1;training;;
616;616;CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21;617;1;O1[C@](NC(=O)[C@@H]2C[C@H]3[C@H](N(C2)C)Cc2c4c3cccc4[nH]c2)(C)C(=O)N2[C@@H](Cc3ccccc3)C(=O)N3[C@@H](CCC3)[C@]12O;training;;
617;617;COC(=O)C[C@H]1C(C)(C)[C@@H](OC(C)=O)[C@@H]2C[C@H]3[C@H]4CC(=O)O[C@@H](c5ccoc5)[C@@]4(C)CC[C@@H]3[C@@]1(C)C2=O;618;0;O1[C@H]([C@@]2([C@@H]([C@H]3[C@H](CC2)[C@]2(C)[C@@H](CC(OC)=O)C(C)(C)[C@@H](OC(=O)C)[C@H](C3)C2=O)CC1=O)C)c1ccoc1;training;;
618;618;CC(C)=CCC[C@@]1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)O[C@@]12C(=C[C@H]4C[C@@H]1C(C)(C)O[C@]2(C/C=C(/C)C(=O)O)[C@H]4O)C3=O;619;1;O1[C@]2([C@]34Oc5c(C(=O)C3=C[C@@H](C[C@@H]4C1(C)C)[C@@H]2O)c(O)c1c(O[C@](C=C1)(CC\C=C(\C)/C)C)c5C\C=C(\C)/C)C\C=C(/C(O)=O)\C;training;;
619;619;COC(=O)[C@H]1OC(=O)[C@H]2O[C@]23[C@]2(C)[C@@H](CC[C@]13C)[C@@]1(C)CCC(=O)C(C)(C)C1C[C@H]2OC(C)=O;620;0;O1[C@@H](C(OC)=O)[C@]2([C@]3(O[C@H]3C1=O)[C@@]1([C@H](CC2)[C@@]2([C@@H](C[C@H]1OC(=O)C)C(C)(C)C(=O)CC2)C)C)C;training;;
620;620;CC(=O)O[C@@H]1CC2C(C)(C)C(=O)CC[C@]2(C)[C@@H]2CC[C@]3(C)[C@@H](c4ccoc4)OC(=O)[C@H]4O[C@]43[C@]21C;621;0;O1[C@H]([C@]2([C@]3(O[C@H]3C1=O)[C@@]1([C@H](CC2)[C@]2([C@@H](C[C@H]1OC(=O)C)C(C)(C)C(=O)CC2)C)C)C)c1ccoc1;training;;
621;621;CCCCC[C@@H]1C(=O)CC[C@H]1CC(=O)OC;622;0;O=C1CC[C@@H](CC(OC)=O)[C@@H]1CCCCC;training;;
622;622;CCCCC[C@@H]1C(=O)CC[C@H]1CC(=O)O;623;0;O=C1CC[C@@H](CC(O)=O)[C@@H]1CCCCC;training;;
623;623;COc1c(CC(=O)c2cc3c(cc2O)OC(C)(C)[C@H](O)C3)ccc2c1C=CC(C)(C)O2;624;0;O1c2cc(O)c(cc2C[C@@H](O)C1(C)C)C(=O)Cc1ccc2OC(C=Cc2c1OC)(C)C;training;;
624;624;Cc1cc(=O)c2c(O)c3c(cc2o1)OC[C@H](C)CC3;625;0;O1c2c(C(=O)C=C1C)c(O)c1CC[C@H](COc1c2)C;training;;
625;625;COc1ccc(-c2c(O)c3c(OC)c4c(cc3oc2=O)OC(C)(C)CC4)cc1;626;0;O1c2c(C(O)=C(c3ccc(OC)cc3)C1=O)c(OC)c1CCC(Oc1c2)(C)C;training;;
626;626;COc1cc2c(cc1OC)[C@@H]1C(=O)c3ccc4c(c3O[C@@H]1CO2)C[C@H](C(C)C)O4;627;0;O1c2c(C[C@@H]1C(C)C)c1O[C@H]3[C@H](c4cc(OC)c(OC)cc4OC3)C(=O)c1cc2;training;;
627;627;CC(=O)O[C@@H]1c2c(ccc3ccc(=O)oc23)OC(C)(C)[C@@H]1OC(=O)CC(C)C;628;0;O1c2c(c3OC(=O)C=Cc3cc2)[C@@H](OC(=O)C)[C@@H](OC(=O)CC(C)C)C1(C)C;training;;
628;628;Cc1cc(=O)c2c(O)c3c(cc2o1)OC(C)(C)CC3;629;0;O1c2c(CCC1(C)C)c(O)c1c(OC(=CC1=O)C)c2;training;;
629;629;CN[C@@H]1[C@H](O[C@@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@H](C)[C@]2(O)CO)O[C@H](CO)[C@@H](O)[C@@H]1O;630;0;O1[C@H](CO)[C@@H](O)[C@H](O)[C@H](NC)[C@@H]1O[C@H]1[C@@](O)(CO)[C@H](O[C@H]1O[C@@H]1[C@@H](NC(N)=N)[C@H](O)[C@@H](NC(N)=N)[C@H](O)[C@H]1O)C;training;;
630;630;Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)[C@@H](C)CO1;631;0;O1C[C@@H](C2=C1c1c(c3c(cc1)c(ccc3)C)C(=O)C2=O)C;training;;
631;631;CC(=O)[C@@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]12C;632;0;O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@@H](C(=O)C)[C@]13C)CC[C@@H]1C[C@H](O)CC[C@@]12C;training;;
632;632;CN(C)CCOC(c1ccccc1)c1ccccc1;633;0;O(C(c1ccccc1)c1ccccc1)CCN(C)C;training;;
633;633;CC1(C)OC(=O)NC1=O;634;0;O1C(C)(C)C(=O)NC1=O;training;;
634;634;CNC(=O)CSP(=S)(OC)OC;635;0;S(P(=S)(OC)OC)CC(=O)NC;training;;
635;635;COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC;636;0;S=C(Nc1ccccc1NC(=S)NC(OC)=O)NC(OC)=O;training;;
636;636;COC(=O)/C(C)=C\C[C@]12OC(C)(C)[C@H]3C[C@H](C=C4C(=O)c5c(OC)c6c(c(CC=C(C)C)c5O[C@@]431)O[C@@](C)(CCC=C(C)C)C=C6)C2=O;637;0;O1[C@]2([C@]34Oc5c(C(=O)C3=C[C@@H](C[C@@H]4C1(C)C)C2=O)c(OC)c1c(O[C@](C=C1)(CC\C=C(\C)/C)C)c5C\C=C(\C)/C)C\C=C(/C(OC)=O)\C;training;;
637;637;COc1ccc(/C=C/C(=O)O)cc1OC;638;0;O(C)c1cc(ccc1OC)\C=C\C(O)=O;training;;
638;638;CS(C)(=O)=O;639;0;S(=O)(=O)(C)C;training;;
639;639;Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-];640;0;O=C(N)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1C;training;;
640;640;C[C@@H]1CC[C@@]2(OC1)O[C@@H]1C[C@@H]3[C@H]4CC=C5C[C@@H](O)CC[C@@]5(C)[C@@H]4CC[C@]3(C)[C@H]1[C@@H]2C;641;0;O1C[C@@H](CC[C@]12O[C@H]1[C@H]([C@@H]2C)[C@@]2([C@@H]([C@@H]3[C@@H](CC2)[C@]2(C(C[C@@H](O)CC2)=CC3)C)C1)C)C;training;;
641;641;COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O;642;0;O1c2c(C(=O)C=C1c1cc(O)c(OC)cc1)c(O)cc(O)c2;training;;
642;642;COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O;643;0;O1c2c(C(=O)C=C1c1cc(O)c(OC)cc1)c(O)cc(O[C@@H]1O[C@H](CO[C@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H](O)[C@H]1O)c2;training;;
643;643;COc1ccc(C(=O)c2ccccc2O)c(O)c1;644;0;O(C)c1cc(O)c(cc1)C(=O)c1ccccc1O;training;;
644;644;CN1CCC(OC(c2ccccc2)c2ccccc2)CC1;645;0;O(C(c1ccccc1)c1ccccc1)C1CCN(CC1)C;training;;
645;645;O=C(Nc1ccccc1)Nc1ccccc1;646;0;O=C(Nc1ccccc1)Nc1ccccc1;training;;
646;646;COc1c(Cl)c(C)c2c(c1Cl)OC(=O)c1c(C)c(Cl)c(OC)c(Cl)c1O2;647;0;Clc1c(OC)c(Cl)c2Oc3c(OC(=O)c2c1C)c(Cl)c(OC)c(Cl)c3C;training;;
647;647;CC(=O)Oc1ccccc1C(=O)Oc1ccccc1C(=O)O;648;0;O(C(=O)c1ccccc1OC(=O)C)c1ccccc1C(O)=O;training;;
648;648;CC[C@H](C)[C@H]([NH3+])C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)[O-])[C@@H](C)CC;649;0;O=C(N[C@@H]([C@H](CC)C)C(=O)[O-])[C@H]1N(CCC1)C(=O)[C@@H]([NH3+])[C@H](CC)C;training;;
649;649;CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]([NH3+])C(C)C)C(=O)[O-];650;0;O=C(N[C@@H](CC(C)C)C(=O)[O-])[C@H]1N(CCC1)C(=O)[C@@H]([NH3+])C(C)C;training;;
650;650;CC(=O)Oc1cccc(C(=O)O)c1OC(C)=O;651;0;O(C(=O)C)c1c(cccc1OC(=O)C)C(O)=O;training;;
651;651;Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C;652;0;S(O)(=O)(=O)CN(C)C=1C(=O)N(N(C)C=1C)c1ccccc1;training;;
