SMILES;ATSC6dv;X3sol;VSA_EState3;X2sol;PEOE_VSA8;H-050;GATS1c;SLogP
CCCCCCCCN(C)C;-0.173010380622837;2.1350278050148312;0.0;3.950288937678534;0.0;0.0;1.392721952694581;2.908500000000002
CC1(C)C2CCC1(C)C(Cl)C2;0.0;5.666870445205588;0.4409722222222221;5.859964872370045;5.3770878682057255;0.0;1.332912478409218;3.440000000000002
O=S(=O)(Cl)c1ccccc1;-13.602633744855968;3.892812807755227;0.0;7.054602467882823;10.682389259889488;0.0;1.4908311962005625;1.6141
CNc1ccccc1;7.806228373702423;2.302095140581215;3.026944444444444;2.9122841352177486;12.735058257360752;1.0;1.5464147865772577;1.7283
CCc1cccc2c1CCCC2;11.959183673469381;4.247577465565666;0.0;4.807622921915533;0.0;0.0;1.0687618679483606;3.1278000000000015
CCc1ccc(C)c(C)c1;2.3541666666666634;3.28412990558947;0.0;4.041893992218868;0.0;0.0;1.0875542714839723;2.8658400000000013
Nc1cc(Cl)c(Cl)cc1Cl;4.586545729402873;4.720389251635825;1.26280864197531;5.492912493257675;0.0;2.0;1.6978697433744083;3.229
COC(=O)Cl;0.0;1.0206207261596576;0.0;2.2948944204079593;11.600939890232516;0.0;1.78987029847903;0.9916
O=C(O)Cc1ccccc1O;-32.50138504155125;3.063272708693959;17.47630857898715;4.6513697004675985;5.563451491696996;2.0;1.4804638634289977;1.0192999999999999
CC(Cl)OC(C)Cl;9.679012345679014;1.1785113019775793;0.0;4.008994520283709;0.0;0.0;1.6516137699607427;2.1726
CC(C)(O)CCO;7.756232686980608;1.0;17.09951388888889;3.310660171779822;6.606881964512918;2.0;1.4075486206002614;0.13970000000000005
CCCCCCCCCCO;0.3305785123966949;2.2071067811865475;8.507012641489101;3.474873734152917;6.606881964512918;1.0;1.3865796942836297;3.119400000000002
CCOCCOC(C)=O;-20.775510204081627;1.635027805014831;0.0;3.243182156491986;13.530619164203543;0.0;1.5118754531800211;0.5860000000000001
O=C(OCc1ccccc1)c1ccccc1;-26.0;5.209569398169023;0.0;6.456760094491518;0.0;0.0;1.5077742827449974;3.0436000000000014
CCCOC(C(F)(F)F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F;-184.56;2.1338834764831844;0.0;4.017766952966369;6.606881964512918;0.0;1.748965168851999;5.109300000000001
CCCCC(C)C(C)CC;-2.06640625;2.6283744087370957;0.0;3.5050445840373743;0.0;0.0;1.7019923629080058;3.858800000000003
CCc1ccc(O)c(OC)c1;-29.387523629489607;3.572805040184283;9.205475245653817;4.232938053875863;0.0;1.0;1.3695623783781894;1.9632
c1ccc(C(c2ccccc2)(c2ccccc2)c2ccccc2)cc1;-108.44444444444444;9.24911398683635;0.0;10.339735464112492;0.0;0.0;1.0010380725576324;6.0693000000000055
FC(F)OC(Cl)C(F)(F)F;0.0;1.0206207261596576;0.0;2.2948944204079593;0.0;0.0;2.002270043861749;2.3528000000000002
CC1CCCSC1;2.6666666666666665;2.49230856264669;0.0;3.241073114382666;0.0;0.0;1.0845167915345215;2.1494999999999997
CCC(C)(C)CC;2.4499054820415878;1.914213562373095;0.0;2.871320343559643;0.0;0.0;1.8165041137009132;2.832600000000001
O=C(O)c1c(F)c(F)c(F)c(F)c1F;-13.444444444444443;2.592638955843123;8.150479969765684;3.6421070322115847;0.0;1.0;1.264280472432331;2.0803000000000003
CCOC(OCC)(OCC)OCC;7.32231404958678;3.1213203435596433;0.0;4.5;0.0;0.0;2.2418499853772804;1.7437
CCC(C)C(C)C(C)=O;4.435199999999998;2.5930858439324753;0.0;3.4886658669094097;5.917906046161393;0.0;1.1652937046215115;2.2576
CC(C)NCCO;-11.790000000000001;1.135027805014831;11.297777777777778;2.5360753753054386;12.586597235060536;2.0;1.494788005482478;-0.023299999999999987
COCCC#N;-15.976331360946746;0.9571067811865475;7.867361111111111;1.7071067811865475;7.109797541277533;0.0;1.014408266617268;0.5464800000000001
FC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;0.2722117202268439;1.2071067811865475;0.0;2.060660171779821;0.0;0.0;1.5904550614095312;4.990300000000001
C[Si](C)(Cl)CCl;0.0;2.7842329509220307;0.0;5.651650429449553;5.5032775989608025;0.0;1.6816940114334809;2.2083000000000004
CCCCCCOC(=O)CCC;-12.0;2.5819512300735075;0.0;4.09673554708526;6.4208216229260096;0.0;1.6457264113792494;2.910000000000001
CCOC(=O)c1cc2ccccc2o1;-62.55555555555556;4.826249091526867;0.9125491307634166;5.8020595561122645;5.386224214464796;0.0;1.4861928202832444;2.6095000000000006
Cc1cc([N+](=O)[O-])ccc1Cl;-54.97701738647528;4.010402660399761;10.778401360544217;5.1425077011113025;17.155367450664546;0.0;0.8559953912182346;2.5566200000000006
CN1CCC(O)CC1;-9.07936507936508;2.304530452640311;9.000277777777779;3.36504396942433;13.08951281182515;1.0;1.317934383676117;0.07290000000000002
COC(=O)CCCBr;10.05420042623682;2.1009536313038994;0.8631944444444444;3.1556485311744886;11.750911269987437;0.0;1.570005755062935;1.3344999999999998
N#CC1CCC1;0.0;1.8020951405812151;8.136018518518519;2.205177354031201;5.917906046161393;0.0;0.90571520243974;1.3100800000000001
FC(Cl)Br;0.0;0.0;0.0;2.1213203435596424;0.0;0.0;1.626350421875024;1.8732
C1CCC(C2CCCCC2)CC1;-3.0726643598615935;3.9663264951887856;0.0;4.796180192710584;0.0;0.0;1.3687793572026805;4.147000000000004
Cl[Si](Cl)(Cl)CCc1ccccc1;2.8049046779205495;4.036999512801563;0.0;10.616696365853295;0.0;0.0;1.9790089229594776;3.884400000000002
CCCCOCCOCCOCCCC;-2.4747174301011303;3.207106781186548;0.0;4.889087296526013;13.213763929025836;0.0;1.2184977012191929;2.636400000000001
CCCC(C)CC=O;-0.5289256198347103;1.5629488288431148;0.0;2.6825219847121646;6.4208216229260096;0.0;0.9594134324240137;2.0116
O=Cc1cccc2ccccc12;2.8800000000000026;4.247577465565667;2.1362037037037043;4.807622921915533;5.563451491696996;0.0;0.856241775633405;2.652300000000001
CCCc1cccc(CCC)c1O;-46.01248699271593;3.9559019027817617;9.851018518518519;4.887529996140756;0.0;1.0;1.4378351318666414;3.2972000000000024
OCC(Cl)Cl;0.0;1.2247448713915892;7.87962962962963;2.93203126753211;0.0;1.0;1.3752962502755097;0.7824
O=COC1CCCCC1;-20.0;2.421668296450265;0.0;3.2927109793486986;0.0;0.0;1.4524294163922578;1.4921
CC(O)CCl;0.0;1.2247448713915892;8.229166666666668;2.0062192858131467;5.880003444970339;1.0;1.3493899804509433;0.6060000000000001
CN(C)CCCl;0.0;1.0103629710818451;0.0;2.4325219847121646;12.424759850882914;0.0;1.237961305099076;0.7867999999999999
Cc1ccc2c(c1)CCC2;12.033057851239668;3.5518716965365384;0.0;4.369287215662269;0.0;0.0;0.9218770794335094;2.483720000000001
C=CCCC#N;-10.011834319526628;0.9571067811865475;7.899583333333333;1.7071067811865475;6.4208216229260096;0.0;0.9769820362725813;1.47618
CCCC(O)CC(C)C;4.4691358024691334;1.6552478622747717;9.219583333333333;3.5233959606302196;0.0;1.0;1.4458788305946089;2.1935000000000002
CCCCC(CC)CCC(=O)CC(C)C;-13.694429421308811;3.484763780289182;0.0;5.728573314661422;12.841643245852019;0.0;1.2126022806581593;4.598200000000005
CCCCCO[N+](=O)[O-];-42.32;1.635027805014831;8.791481009070294;3.243182156491986;0.0;0.0;1.9454080895972317;1.3849
C=CCC#N;0.0;0.7071067811865475;7.745;1.3535533905932737;0.0;0.0;1.0125055535592606;1.08608
CCOC(C)(C)CC;15.75;1.8838834764831844;0.0;3.267766952966369;6.606881964512918;0.0;1.367998329818497;2.2115
CC1CCCc2ccccc21;16.319999999999997;3.9331539799089894;0.0;4.616578860258537;0.0;0.0;1.0612584424566376;3.126400000000002
ClC(Cl)=C(Cl)Cl;0.0;3.0;0.0;4.598076211353316;0.0;0.0;1.4999999999999998;3.0682
C[C@H]1CC[C@@H](O)CC1;-7.9338842975206605;2.304530452640311;9.026944444444444;3.36504396942433;0.0;1.0;1.353485835870845;1.5574
CC(C)Br;0.0;0.0;0.0;2.886751345948129;4.827174070296812;0.0;1.4260878638828607;1.7897
C=Cc1cccc(CC)c1;-5.5206611570247945;3.0461120764375083;0.0;3.7151533086750197;0.0;0.0;1.161847406693119;2.8920000000000012
CCCCCON=O;-28.806094182825483;1.4571067811865475;2.2574914965986395;2.414213562373095;0.0;0.0;1.5490530890438987;1.8745999999999998
NC(=O)c1ccccc1[N+](=O)[O-];-41.9753086419753;3.5874676623857797;10.323981481481482;5.1002001431305715;6.06636706846161;2.0;1.3532649778649333;0.6937
CCOC(CCl)OCC;15.050505050505059;2.259872253901791;0.0;3.0557481086698592;13.213763929025836;0.0;1.4353486333712024;1.6243
SCCCCS;1.3128858024691357;1.3106601717798212;0.0;2.2071067811865475;0.0;2.0;1.264072382730376;1.6261999999999999
CN(C)c1ccccc1Cl;10.802469135802468;3.3925436479495725;0.7986111111111114;4.540403292844683;14.09534396535438;0.0;1.4204378836819607;2.4060000000000006
CCCC(C)S;3.381801554641061;1.0103629710818451;0.5925925925925923;2.6753212645389093;0.0;1.0;1.4591564119063696;2.1048000000000004
C=CC#CC=C;6.0;0.9571067811865475;0.0;1.7071067811865475;0.0;0.0;1.1803540424907257;1.3618
Nc1ccc(Cc2ccc(N)cc2)cc1;-9.6884661117717;4.937523614495763;0.0;6.487497575767977;11.374772549367124;4.0;1.6984533172720906;2.4418000000000006
O=CCc1ccccc1;-1.6193771626297586;2.421668296450265;0.0;3.2927109793486986;6.4208216229260096;0.0;0.795640341242153;1.428
CCCCS(=O)(=O)CCCC;-58.77764565992863;3.267766952966369;0.0;5.70342712474619;0.0;0.0;1.2467033707445996;2.0014000000000003
BrCC(CBr)(CBr)CBr;0.0;6.0;4.0625;4.32842712474619;26.735349057642487;0.0;0.5228867357451242;3.5524000000000013
Nc1ccccc1-c1ccccc1;-3.125;4.4331539799089885;0.0;5.323685641445085;11.250837766380558;2.0;1.5946237728963215;2.9358000000000013
C=CCc1cc(OC)c2c(c1OC)OCO2;-88.49777777777773;5.646546009840401;0.0;6.283500778035364;5.563451491696996;0.0;1.3738952958591149;2.1609999999999996
CCC(CC)CCl;3.121111111111111;2.0207259421636907;0.0;2.2948944204079598;5.880003444970339;0.0;1.2209841419796492;2.6614000000000013
Cc1cc(Cl)ccc1OC(C)C(=O)O;8.194567901234574;4.68394290245298;9.246831520674114;6.520839155594621;5.022633313741326;1.0;1.5473082739982493;2.5003199999999994
CCC(C)C(C)C(C)O;6.748971193415634;2.5930858439324753;9.122407407407408;3.4886658669094097;0.0;1.0;1.4553245755506017;2.0494
C1OCOCO1;0.0;1.5;0.0;2.1213203435596424;0.0;0.0;1.4670065840764444;-0.07769999999999999
CCC(C)CC(C)CC;0.8858501783590971;2.198584704241717;0.0;3.2625422723683206;0.0;0.0;1.7150581922772452;3.468700000000003
Cc1cccc(CO)c1;3.7229916897506925;2.6223483903396128;8.662037037037038;3.546051329949257;0.0;1.0;1.2640221961144045;1.48732
CC(=O)Oc1cc(C)ccc1C(C)C;-68.83555555555556;3.933875148549224;0.0;6.2157245573835915;6.923737199690624;0.0;1.6707486201676405;3.0437200000000013
COc1cccc(CC(C)=O)c1;16.444444444444446;3.2734996613722465;0.0;4.936454128724025;6.4208216229260096;0.0;1.160824191765203;1.8266999999999998
CCCC(C=O)CCC;-16.3184;1.9711971193069777;0.0;2.8516239634379277;5.917906046161393;0.0;1.003774858244423;2.401700000000001
FCCCBr;0.0;1.0;0.78125;1.5;5.330089647061427;0.0;0.7844599744050271;1.7409000000000001
c1ccc(-c2ccccc2-c2ccccc2)cc1;-34.09375;6.3855158110248205;0.0;7.408346464128571;0.0;0.0;0.9440741677123117;5.0206000000000035
CCCCCCCOC(=O)CCC;-7.12489795918367;2.8319512300735075;0.0;4.450288937678534;6.4208216229260096;0.0;1.6442832199354334;3.3001000000000023
Cc1cc(C)nc(C)c1;55.769999999999996;2.414213562373095;0.0;4.022621927754165;11.387855989696922;0.0;1.2489835592307639;2.00686
CCC(OC)(OC)OC;80.03024574669188;3.0;0.0;2.914213562373095;27.75021424675861;0.0;1.8297551497168183;0.9894
CC(CC(C)(C)C)CC(C)(C)C;-3.8891966759002736;1.9216682964502654;0.0;6.634740349546045;0.0;0.0;1.781189141319231;4.494900000000004
CC(C)CCOC(=O)C(=O)OCCC(C)C;-91.49584487534631;3.853285242620969;0.0;6.604068788185929;0.0;0.0;1.6486248642591765;2.165
CCCCC(C)Br;1.8890534979423872;1.423702939609644;0.0;3.521673934958928;4.827174070296812;0.0;1.474807515572743;2.9600000000000017
CC1=NC(CC(C)C)SC1C;-29.161564625850346;3.906789398155163;1.1979166666666663;5.650048343696023;10.961623032752875;0.0;1.4771070936379322;2.9548000000000014
CC1=CCC2C(C1)C2(C)C;6.816568047337277;3.844232481122407;0.0;4.952577594741827;0.0;0.0;1.2066738523193605;2.9987000000000013
CNC(C)Cc1ccccc1;-19.562130177514785;3.1573705568457813;3.213398526077097;4.253158111135805;6.041840829147961;1.0;1.4234527714309406;1.837
CO[Si](C)(OC)OC;34.00333333333333;3.8409902576697315;0.0;4.306980515339463;27.876403977513686;0.0;2.1570110279959738;0.49429999999999985
COc1ccc(CN)cc1;-2.929705215419502;3.121027033568038;0.0;3.703247926875856;6.544756405912575;2.0;1.4054584133149775;1.1539
NCc1ccccn1;9.140625;2.302095140581215;0.0;2.9122841352177486;12.741599977525652;2.0;1.5016634957269361;0.5403000000000001
CCC(C)OC=O;-13.245674740484432;1.4783978394802333;0.0;2.302095140581215;0.0;0.0;1.534890803704099;0.9579
FCc1ccccc1;-2.613333333333332;1.893846850117352;0.0;2.7431821564919865;0.0;0.0;0.8892477728064097;2.1561000000000003
BrCC1CO1;0.0;1.7296154955097816;1.0069444444444444;2.259872253901791;5.330089647061427;0.0;1.1085560506546344;0.7801
CCC(C)CBr;0.0;2.090770275176028;1.1423611111111112;2.3299165869141283;5.330089647061427;0.0;1.3093032398367375;2.4274000000000004
O=C(CCl)CCl;0.0;2.0907702751760278;0.0;2.3299165869141283;0.0;0.0;0.9221112182562757;1.0331000000000001
C1CC12CC2;0.0;1.715990257669732;0.0;2.5;0.0;0.0;1.2406525728003825;1.5604
Cc1cc(O)c(Cl)cc1Cl;18.138695987654323;4.234686991240309;9.893580246913583;5.122121681359077;5.022633313741326;1.0;1.3767396024009972;3.0074200000000006
CCC1CCc2ccccc2C1;-11.346938775510203;4.225635382634433;0.0;4.891942584981306;0.0;0.0;1.0654016547592187;3.201500000000002
CC1=CC(=O)C2CC1C2(C)C;44.23680000000001;4.536526880711362;0.0;5.460325638810603;5.917906046161393;0.0;1.1126799969326204;2.1776999999999997
O=[N+]([O-])c1ccc(F)c([N+](=O)[O-])c1;23.625;3.6409468577344275;20.287091836734696;5.174799102662689;6.06636706846161;0.0;0.75685053424006;1.6421000000000001
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1;36.95061728395063;7.453259189238614;0.0;11.577929304766664;0.0;0.0;1.3042026831633406;5.205900000000003
COc1cccc(O)c1;-6.422145328719726;2.6223483903396128;8.864166666666666;3.5460513299492566;6.06636706846161;1.0;1.309743246465019;1.4007999999999998
CC1=CC(=O)C(C(C)C)CC1;0.518518518518519;3.3541597113031907;0.0;4.803379675677593;5.917906046161393;0.0;1.1676419423198614;2.567800000000001
c1ccc2[nH]nnc2c1;5.897959183673469;3.216326495188785;10.19787037037037;3.735520020930762;0.0;1.0;1.2829723653180938;0.9578999999999998
CCNC(C)=O;12.959999999999999;0.8660254037844388;2.5694444444444446;2.182521984712165;13.4684936056032;1.0;1.8017910567236761;0.14240000000000014
C#C/C=C/C;4.859504132231406;0.7071067811865475;0.0;1.3535533905932737;0.0;0.0;1.015667689912045;1.1957
O=C1CCCCC1;0.0;1.893846850117352;0.0;2.7431821564919865;12.841643245852019;0.0;0.9956273829115208;1.5196
CC(Cl)(CCl)CCl;0.0;3.4016504294495533;0.0;3.8284271247461894;11.760006889940678;0.0;0.9095021842027584;2.461500000000001
CCOc1ccccc1OCC;-49.81065088757397;3.3854284739145486;0.0;4.381966630337489;0.0;0.0;1.3430762399024665;2.484000000000001
CCCCC(C)C(C)O;-5.193415637860084;2.1510905245443834;9.047512282690853;3.3635293452370916;0.0;1.0;1.448418574571663;2.1935000000000007
FC(F)COC(F)F;0.0;0.5;0.0;1.0;0.0;0.0;1.7427253500455389;1.4907000000000001
CN1CCc2cc3c(cc2C1)OCO3;-46.98765432098766;5.42953608382169;0.0;6.36085104722499;13.08951281182515;0.0;1.4180416722665383;1.4032
C=CC(=O)OCCCC;-23.000000000000004;1.9974002407106257;0.0;3.0092019217677626;6.076020106833881;0.0;1.7041761706569092;1.5156999999999998
CCCCCCCCCCc1ccccc1;-0.47619047619047566;4.190670697680657;0.0;5.767584713501617;0.0;0.0;1.233949780734305;5.369800000000005
ClCC(Cl)Cl;0.0;1.8371173070873836;0.0;3.1361554127640416;0.0;0.0;1.1119387352565813;2.0289
O=C(CCC(=O)Oc1ccccc1)Oc1ccccc1;10.387543252595155;6.0731594898943655;0.0;8.267169910533509;0.0;0.0;1.5948853335858504;2.977800000000001
CC/C=C(\C)C(=O)O;-11.555555555555552;1.8820881233139908;8.244814814814815;3.0099759546438176;5.573104530069267;1.0;1.724169512363623;1.4273
BrCC1CCCO1;0.0;2.629445409770841;1.0069444444444444;2.9669790350883387;11.936971611574345;0.0;1.1152687502115333;1.5602999999999998
ClCCSCCCl;1.6044444444444443;2.340990257669732;0.0;3.0909902576697315;23.265714103434256;0.0;0.7572216657929084;2.1972000000000005
CCCCCC(=O)OCC;-18.86390532544379;2.081951230073507;0.0;3.3896287658987125;6.4208216229260096;0.0;1.6431442079753293;2.1298000000000004
O=C(c1ccccc1)C1CCC1;-14.92361111111111;4.286799924056;0.0;4.948190167920579;11.48135753785839;0.0;1.0615629717153827;2.6694000000000013
C=COCCCl;6.950105924464901;1.1338834764831844;0.0;1.9571067811865475;0.0;0.0;1.2150558946456256;1.3853
CCOC(=O)CO;8.320000000000002;1.4783978394802335;7.991342592592592;2.302095140581215;0.0;1.0;1.5696560359304694;-0.4581999999999999
FC(F)CBr;0.0;0.0;-0.21527777777777768;1.414213562373095;0.0;0.0;1.4107322903966009;1.6464
CCc1ccc(OC)cc1;-13.81818181818182;3.121027033568038;0.0;3.703247926875856;0.0;0.0;1.2486279855090912;2.2576
O=C(Cl)C(Cl)=C(Cl)Cl;0.0;3.8084754935143144;-1.206790123456789;5.190846932524305;0.0;0.0;1.3323544680454809;2.6372999999999998
C1=NNCC1;0.0;1.25;3.708333333333333;1.7677669529663687;19.1801786083739;1.0;1.0739774549993863;-0.034499999999999975
C=C(C)CCC;6.666666666666666;0.8660254037844388;0.0;2.1825219847121646;0.0;0.0;1.4077178323447748;2.3626000000000005
CCC(C)CCCC(C)C;-7.6640625;2.1753212645389093;0.0;3.8381705158866537;0.0;0.0;1.6875830895024473;3.858800000000003
CCCCCCCCCc1ccc(O)c(CCCCCCCCC)c1;-14.474493205613726;6.8654715500172;10.09969549835871;9.236432429257048;0.0;1.0;1.4573778157140393;7.978400000000009
CC(C)C(Br)Br;0.0;2.6666666666666665;0.0;4.886751345948129;0.0;0.0;1.5881290008699323;2.758300000000001
C1=CC2C=CC1C2;0.0;2.6329931618554525;0.0;3.122453606343645;0.0;0.0;1.0946323647556182;1.7485
C1CC2OC2C1;0.0;2.1192460110823474;0.0;2.6867652309501047;0.0;0.0;1.192625301915077;0.9377
CC(Cl)CCCl;0.0;1.1547005383792517;0.23842592592592582;2.9253212645389093;11.257091313176065;0.0;0.895782902413094;2.2426000000000004
N#Cc1cccc(N)c1;-9.244444444444445;2.6223483903396128;8.356481481481481;3.5460513299492566;5.687386274683562;2.0;1.582226247276354;1.14048
CCC(C)NC(C)CC;4.030612244897959;2.198584704241717;3.479166666666667;3.2625422723683206;12.083681658295921;1.0;1.7483774003303216;2.173
CCC(=O)C1CCCCC1;0.0;3.0985183192448034;0.0;3.7836222710118674;12.338727669087403;0.0;1.098344427050717;2.5458000000000007
CCCCCCC(Br)CBr;-1.2919619158935398;4.049495381291841;1.0824652777777777;4.587500183752626;10.157263717358239;0.0;1.1850390166695202;4.115200000000003
CCC(=O)/C=C(\C)CC;-10.160680529300565;2.198584704241717;0.0;3.2625422723683206;6.4208216229260096;0.0;1.201531528788087;2.3218000000000005
Cc1cc(C)c(O)c(C(C)(C)C)c1;3.221644120707598;4.075074389751094;9.85761574074074;6.385495352981378;0.0;1.0;1.453269801474647;3.306540000000002
OCCCc1ccccn1;1.024943310657593;2.690670697680658;8.499793083900228;3.6462643699419734;18.497653530974453;1.0;1.2326164911390156;1.0065
Cc1ccc(C(=O)Cl)cc1;-14.590670255030115;3.2390248187615978;-0.40277777777777746;4.7193106464054075;5.563451491696996;0.0;1.3163399683387071;2.3740200000000007
O=S(=O)(Cl)C(Cl)(Cl)Cl;0.0;5.90625;0.0;9.375;10.682389259889488;0.0;1.7595741392184696;1.8827
CCC1CCC(=O)CC1;-6.748582230623818;2.7127787431041743;0.0;3.5341459481500928;12.841643245852019;0.0;1.0468091013949656;2.1557000000000004
CC(O)CN(C)C;19.440000000000005;0.9428090415820635;8.681111111111111;3.0233959606302196;6.544756405912575;1.0;1.4062632230215055;-0.07119999999999993
ClCC(Cl)(CCl)CCl;0.0;4.6364853865045985;0.0;3.9319805153394634;17.640010334911018;0.0;0.7645102568154551;2.6804000000000006
O=C(O)CCCCC(=O)O;-10.419999999999998;1.8129488288431146;16.262565192743764;4.072150750610878;12.841643245852019;2.0;1.6677244730770722;0.716
C/C=N/O;0.0;0.5;10.055555555555555;1.0;6.2146005795353165;1.0;1.133530005928652;0.4663
Fc1c(F)c(F)c(S)c(F)c1F;-11.081013952808826;2.182521984712165;0.0;3.1514304469558496;0.0;1.0;0.9797680405011657;2.6708
CC(O)CCC(C)O;-24.0;1.3213672050459182;17.380277777777778;3.3650439694243297;0.0;2.0;1.4088152797209468;0.5282
COc1cc(Cl)c(Cl)cc1Cl;7.577546296296299;4.960248849761729;1.3261882716049396;5.68395655491467;6.06636706846161;0.0;1.2192320714592522;3.655400000000001
CCCCCCCCCCC1CCCC1;-3.700743415417187e-16;3.9406706976806576;0.0;5.414031322908343;0.0;0.0;1.4929441424989018;5.707400000000006
CC1=CC(=O)CC1;0.0;1.9570030804445206;0.0;3.02339596063022;6.4208216229260096;0.0;1.0398632828556225;1.2956
C1=CCCCC=C1;0.0;1.75;0.0;2.474873734152916;0.0;0.0;1.067617745386341;2.2827
ClCC1CO1;0.0;1.4409403609149685;0.0;2.0557481086698592;0.0;0.0;1.0901502731073502;0.624
Clc1ccc(C(Cl)(Cl)Cl)cc1;3.180411522633745;4.141647759727695;0.6277777777777784;8.039082075100989;10.586084805438322;0.0;1.838189459354584;4.1667000000000005
CCC(C)(C)I;0.0;1.590990257669732;0.0;4.944543648263005;3.42172124876518;0.0;1.8200047480222308;2.610000000000001
CCCCC(C)C(C)C;-4.164090368608799;2.1510905245443834;0.0;3.3635293452370916;0.0;0.0;1.715311718761536;3.468700000000003
CCSC(=O)SCC;-2.4238683127571994;2.650609461112569;0.0;4.240289328014357;0.0;0.0;1.6569738383919057;2.6126000000000005
CCOC(O)C(Cl)(Cl)Cl;15.312500000000005;2.939284595707382;8.76763888888889;6.363760810562079;6.606881964512918;1.0;1.656672667607288;1.7115
CC(=O)CC(C)C;16.15512465373961;0.9428090415820635;0.0;3.0233959606302196;6.4208216229260096;0.0;1.094668047657061;1.6215
CCc1cccc2ccccc12;5.25;4.247577465565667;2.7355092592592594;4.807622921915533;0.0;0.0;1.0264859306011587;3.4022000000000023
CCN(CC)CCCN;0.2935528120713292;2.12062636466832;0.0;2.8247505099002517;0.0;2.0;1.6495005026131186;0.6770000000000002
Cc1c(F)c(F)c(F)c(F)c1F;-36.0;1.893846850117352;0.0;2.7431821564919865;5.563451491696996;0.0;0.9889979957449465;2.6905200000000002
CCC(C)C(=O)C(C)CC;14.959183673469386;3.0830379956121154;0.0;3.6301811057096924;11.835812092322787;0.0;1.2344927029854622;2.6477000000000013
CC(C)(c1ccccc1)c1ccccc1;8.632674297606664;5.314741113691562;0.0;6.491234937102167;5.41499046939678;0.0;1.0799240529135652;4.012500000000003
CCCCN(CCCC)CCCN;-14.206443129520052;2.897777478867205;0.0;4.2927109793486995;0.0;2.0;1.6479047824131163;2.2374
COc1ccc(C)c(C)c1;-15.487603305785127;3.28412990558947;0.0;4.041893992218868;0.0;0.0;1.2426341932967198;2.3120400000000005
O=CC=O;0.0;0.5;0.0;1.0;0.0;0.0;0.8738850539366224;-0.6158000000000001
CC(C)(C)CC(=O)O;12.959999999999999;1.0206207261596576;8.249097222222222;4.158631167129106;0.0;1.0;1.674415240127109;1.5072
CCS;0.0;0.0;0.0;1.0606601717798212;0.0;1.0;1.3208420704041475;0.9360999999999999
CCCCC(CC)C(C)C;-1.21875;2.3956547842961955;0.0;3.554573406894087;0.0;0.0;1.7018721906145273;3.858800000000003
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl;-7.543209876543209;6.884963793590722;1.1463739816914427;8.244575287702721;0.0;4.0;1.7235484803063115;3.7486000000000015
FCCCCl;0.0;0.75;0.0;1.25;5.880003444970339;0.0;0.7731089808664081;1.5848
CCc1ccsc1;3.703703703703703;2.5853434310450782;4.2905092592592595;3.056621702515155;0.0;0.0;0.9312157468236856;2.3105
Cc1c(N)cccc1N;23.889196675900273;3.1140687868801797;0.0;3.7445881845648668;11.374772549367124;4.0;1.8011627300853648;1.1594200000000001
CC(=O)CC(C)C(C)=O;-18.66666666666667;1.9812607321322002;0.0;3.8508499305618726;12.338727669087403;0.0;1.0203760978795684;1.1906
CC(=O)CC(C)=O;23.040000000000003;0.9428090415820635;0.0;3.0233959606302196;0.0;0.0;0.9547940967265165;0.5545
CC(Cl)C(C)(C)O;0.0;2.165063509461097;8.789351851851853;3.9537386440559095;0.0;1.0;1.4641190927381489;1.3846
CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2;19.897777777777783;6.077881229453391;2.8223294595616024;7.676654886467641;12.611123474374185;1.0;1.5458319233607045;3.2162000000000015
CCCC(O)CO;-0.22160664819944698;1.4783978394802335;16.823796296296294;2.302095140581215;0.0;2.0;1.4098006602565465;0.13970000000000005
CCON=O;0.0;0.7071067811865475;2.1041666666666665;1.3535533905932737;0.0;0.0;1.54400323804044;0.7043
Oc1ccc(Br)cc1Br;3.6322757120477918;4.189481468606268;8.97599537037037;5.430870218218028;4.472719515832414;1.0;1.3581803344382148;2.9172000000000002
C=Cc1ccc(C)cc1;-6.138504155124655;2.7127787431041743;0.0;3.5341459481500928;0.0;0.0;1.1001496922672571;2.638020000000001
Cc1ccc2[nH]ccc2c1;-1.861495844875349;3.5518716965365384;1.2916666666666667;4.369287215662269;11.713544289229338;1.0;1.4949185358435184;2.4763200000000003
CC(=O)c1ccc(C)c(C)c1;-27.000000000000007;3.5815472962379307;0.0;4.771716889212703;5.563451491696996;0.0;1.0714875331422655;2.5060400000000005
CCC(=O)OC1CCCCC1;-22.403292181069965;3.1573705568457813;0.0;4.253158111135805;6.4208216229260096;0.0;1.6245388244758479;2.2723000000000004
CCCCCCCCCCCCCCCCCC;-0.6249999999999996;3.957106781186548;0.0;5.9497474683058345;0.0;0.0;1.573648885964705;7.267800000000007
CCCCCCCCOC(=O)CC;-1.46285714285714;2.997400240710626;0.0;4.423415484140858;6.4208216229260096;0.0;1.6460893558386323;3.3001000000000023
CC(O)CBr;0.0;1.6329931618554523;8.987847222222221;2.2103434310450782;5.330089647061427;1.0;1.369098403465357;0.7621
