SMILES	X0A	ATSC8p	F06[O-Cl]	nR_5_False_False_False_True	PEOE_VSA2	C-025	B06[N-F]	F06[N-F]	B06[N-Cl]	B06[N-Br]	B06[O-O]	F06[O-O]	B06[O-S]	B06[O-F]	B06[O-Cl]
O=S1(=O)c2cc(-c3ccc(C(F)(F)F)cc3)ccc2OCCN1Cc1ncc(Cl)cn1	0.7169485119779102	-0.8714662923678981	0	0	0.0	3	0	0	1	0	0	0	0	0	0
CC(=O)Nc1cccc(Nc2ncnc(N3CCC(Oc4ccc(C(F)(F)F)cc4)CC3)n2)c1C	0.7143264215215461	1.3198438106810628	0	0	4.794537184071822	2	0	0	0	0	0	0	0	1	0
COc1cc(CC(C)(C)C)ccc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12	0.7163520434451003	-7.476157838832119	0	0	9.706073385399296	4	0	0	0	0	0	0	0	0	0
N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(Cl)cc1-c1cn[nH]c1N	0.7099955136029482	-1.0180163190518692	0	0	9.820776672753126	3	0	0	1	0	1	2	0	0	0
N#Cc1cc(Cl)ccc1N1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21	0.7044787096898293	1.435399825907655	0	0	4.722094864452088	1	0	0	0	0	0	0	0	0	0
Cn1nccc1-c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3ccncn3)ccc21	0.708372909812614	4.243651352102115	0	0	9.403897799597273	4	1	3	0	0	0	0	0	0	0
O=C(NS(=O)(=O)N1CCOCC1)c1cc(C2CC2)c(OCC23CC4CC(CC(C4)C2)C3)cc1F	0.6912183750957092	-7.9584808679527335	0	0	4.794537184071822	2	1	1	0	0	1	1	0	1	0
COc1cc(-c2ccc(F)c(F)c2)ccc1-c1ncnc2cc(S(=O)(=O)Nc3nncs3)ccc12	0.7022507149269639	2.4979295747655685	0	0	4.722094864452088	4	0	0	0	0	0	0	0	0	0
O=C1COCCN1c1cc(C(F)(F)F)ccc1[C@H]1CCOc2cc(S(=O)(=O)Nc3nccs3)ccc21	0.7083729098126141	5.895255607046125	0	0	9.51663204852391	3	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1cccc(F)n1)c1cc(F)c(O[C@H]2CCN(CC(F)(F)F)C[C@@H]2c2ccc(F)cc2)cc1F	0.7280147752650169	-2.437507635252289	0	0	9.622004595302567	1	1	1	0	0	1	2	0	1	0
Cc1ncc(-c2ccccc2CCNC(=O)c2ccc(OCCC(F)(F)F)nc2)cn1	0.7183669014737174	-1.196916149722215	0	0	4.794537184071822	4	1	3	0	0	1	1	0	0	0
COc1cc(C(=O)NS(C)(=O)=O)ccc1-c1cnc(OCc2ccc(Cl)cc2)c(Cl)c1	0.7288918503005902	-2.5796383101534825	2	0	4.794537184071822	4	0	0	0	0	0	0	1	0	1
Cc1nc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4cccc(F)n4)ccc32)co1	0.7127477903042483	-1.7993789925673656	0	0	4.722094864452088	4	1	3	0	0	0	0	0	1	0
Nc1n[nH]cc1-c1cc(C(F)(F)F)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl	0.7256764008384683	2.12968563869702	0	0	9.820776672753126	3	1	1	0	0	1	2	0	1	0
CCOc1ccc(-c2ccc3nnc(C(F)(F)F)n3c2)cc1	0.7155580094631719	-2.01463428155463	0	0	4.400694606261793	2	0	0	0	0	0	0	0	0	0
CCNC1=N[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2S1	0.7316713938910652	-0.8284143979610004	0	1	4.992404732635669	0	0	0	0	0	0	0	0	0	0
O=C(O)C[C@]1(CC(F)(F)F)CCc2cc(-c3cnc(NC(=O)Nc4ccc(F)c(F)c4)cn3)ccc2C1=O	0.7280147752650169	0.18490389764685888	0	0	19.889841493097183	3	1	1	0	0	0	0	0	1	0
CC(C)(C)OC(=O)n1cc(-c2ccc(NC(=O)c3ccc[nH]3)cc2)nc1N	0.7260771676946511	4.060733421197076	0	0	4.794537184071822	1	0	0	0	0	0	0	0	0	0
O=C1c2cc(-c3ccc(OC(F)(F)F)cc3)ccc2OCCN1Cc1nnc(C2CCC2)o1	0.6970128713107306	-4.349642968984639	0	0	4.794537184071822	3	0	0	0	0	1	1	0	0	0
COc1cc(C#N)ccc1N1C[C@H](C)Oc2cc(S(=O)(=O)Nc3nccs3)ccc21	0.7100918046834948	3.5725291785654343	0	0	4.722094864452088	1	0	0	0	0	1	1	0	0	0
O=C(NS(=O)(=O)C1CC1)c1cc(C2CC2)c(OCC23CC4CC(C2)C(F)(F)C(C4)C3)cc1F	0.702212049348725	-6.359761554819208	0	0	4.794537184071822	2	0	0	0	0	1	1	0	1	0
Cc1cccc(SC[C@@H](C)CN[C@@H]2COc3ccccc3SC2)c1N	0.705922144085024	0.18392728406015402	0	0	0.0	1	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1ncns1)N1CCc2c(cccc2-c2ccc(Cl)cc2Cl)C1	0.7043813737084693	5.083021881562197	0	0	0.0	4	0	0	0	0	0	0	0	0	0
COc1cc(-c2cccc(F)c2)ccc1-c1nccc2cc(S(=O)(=O)Nc3ncns3)ccc12	0.6973097510129606	1.1401046817068217	0	0	9.706073385399296	5	0	0	0	0	0	0	0	0	0
Cc1cnc(NS(=O)(=O)c2ccc3c(c2)OCCN3c2ccc(C(F)(F)F)cc2Cl)s1	0.7222109863913468	0.5412495329677209	1	0	4.722094864452088	1	1	3	0	0	0	0	0	0	1
Cn1nccc1-c1cc(C(F)(F)F)ccc1-c1cn(C)c2nc(S(=O)(=O)Nc3ncns3)ccc12	0.7130701336824026	8.07877042212655	0	0	9.403897799597273	5	1	3	0	0	0	0	0	0	0
COc1cc(-c2cccc(F)c2)c(Cl)cc1-c1ncnc2cc(S(=O)(=O)Nc3ncns3)ccc12	0.7022507149269639	1.558116655132571	0	0	4.722094864452088	4	0	0	0	0	0	0	0	0	0
Nc1cncc(Nc2ccc(Oc3ccc(C4CC4)cc3)cc2)n1	0.6814650159713395	-0.22830402103412928	0	0	4.9839785209472085	1	0	0	0	0	0	0	0	0	0
Cn1cc(-c2ccc(C(F)(F)F)cc2-c2cn[nH]c2)c2ccc(S(=O)(=O)Nc3ncns3)cc21	0.7084473879670886	2.675010987447876	0	0	9.820776672753126	6	0	0	0	0	0	0	0	0	0
CNS(=O)(=O)NC(=O)c1cc(Cl)c(Oc2cnc(OCC(C)C)c(Cl)c2)cc1F	0.7505938011921418	0.5614013760580164	0	0	4.794537184071822	1	1	1	1	0	1	1	0	1	0
c1ccc2c(CCO[C@@H]3CCCC[C@H]3N3CCOCC3)cccc2c1	0.6759652183072865	3.2334139448070554	0	0	4.899909730850478	3	0	0	0	0	1	1	0	0	0
O=S(=O)(Nc1ncc(F)cn1)c1ccc2c(c1)OCC[C@@H]2c1ccc(C(F)(F)F)cc1-c1ccc(F)nc1	0.7125993426958878	-0.6895011710567395	0	0	0.0	5	0	0	0	0	0	0	0	0	0
NC(=O)c1ccc(Cc2ccccc2)cc1-c1cccc(CCC(=O)O)c1	0.7120519952338972	-2.392250681215851	0	0	9.589074368143644	6	0	0	0	0	0	0	0	0	0
Cn1cc(-c2ccc(C(F)(F)F)cc2)c2cc(F)c(C(=O)NS(C)(=O)=O)cc21	0.7447502382928219	-1.7524158446869824	0	0	4.794537184071822	5	0	0	0	0	0	0	0	1	0
Cc1nc(-c2cc(C(F)(F)F)ccc2[C@H]2CCOc3cc(S(=O)(=O)Nc4nccs4)ccc32)co1	0.708409084916216	0.29765304673822024	0	0	4.722094864452088	4	1	3	0	0	0	0	0	0	0
CC1(C)[C@H]2CC[C@H](COc3cc(F)c(C(=O)NS(C)(=O)=O)cc3Cl)[C@@H]1C2	0.7413714001157458	-4.348790335931311	0	0	4.794537184071822	1	0	0	0	0	1	1	0	1	0
COc1cc(-c2c(F)cccc2F)ccc1-c1nccc2cc(S(=O)(=O)Nc3ccncn3)ccc12	0.7023856056563967	1.0281099338727393	0	0	9.706073385399296	5	0	0	0	0	0	0	0	1	0
CC(C)(C)NC(=O)NCCN1CCC(CO)(CNC(=O)c2cc(Cl)cc(Cl)c2)CC1	0.7454532183916474	9.448556459305655	0	0	4.794537184071822	1	0	0	0	0	1	1	0	0	0
CCOC(=O)c1cccc(CN2CCOc3ccc(-c4ccc(OC(F)(F)F)cc4)cc3C2=O)c1	0.7143264215215461	-2.6079068154489997	0	0	4.794537184071822	5	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1ncns1)c1ccc2c(-c3ccc(C(F)(F)F)cc3Br)cccc2c1	0.7172765696709557	3.837369073325589	0	0	4.722094864452088	5	0	0	0	0	0	0	0	0	0
O=C1c2cc(-c3ccc(C(F)(F)F)cc3)ccc2OC[C@H]2CN(Cc3ncccn3)CCN12	0.6970128713107305	-1.6573653331754026	0	0	9.694446914922299	4	0	0	0	0	0	0	0	0	0
Cc1cc(-c2cc(OC(F)(F)F)ccc2Cl)cc(C)c1OCCCC(=O)O	0.7477729616808326	0.1982127409768224	0	0	4.794537184071822	4	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1ccc(C(F)(F)F)nc1)c1ccccc1C(F)(F)F	0.7572234211432264	1.6200091190023131	0	0	4.722094864452088	1	1	3	0	0	0	0	0	0	0
COc1cc(C(F)F)ccc1-c1nc(C)nc2cc(S(=O)(=O)Nc3nccs3)ccc12	0.7152579880163844	0.1558552059623774	0	0	4.722094864452088	3	0	0	0	0	0	0	0	0	0
FC(F)(F)Oc1ccc(-c2ccc3cnc(C(F)(F)F)n3c2)cc1	0.730632059458468	-2.924762855430374	0	0	4.400694606261793	2	0	0	0	0	0	0	0	0	0
CC1(C(=O)O)CCC(C)(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)CC1	0.7217917060314296	-2.8717141473251835	0	0	13.989768974405436	3	0	0	0	0	0	0	0	0	0
COc1cc(-c2cccc(F)c2)c(Cl)cc1-c1c(N)nnc2cc(S(=O)(=O)Nc3ccon3)ccc12	0.7069171808457448	-1.8122979487232502	0	0	4.722094864452088	5	0	0	1	0	0	0	0	0	0
Cc1ccc(C(=O)NC(N)=NCCCOc2ccccc2)cc1	0.7171023071194064	-0.6821289695000344	0	0	15.103730520713821	2	0	0	0	0	0	0	0	0	0
Cn1cncc1[C@](O)(COc1ccc(C#N)cc1-c1ccc(OC(F)(F)F)cc1)c1ccc(C#N)cc1	0.7197616558175954	-1.4279892071026272	0	0	0.0	5	0	0	0	0	0	0	0	0	0
CCNC1=N[C@@H]2[C@@H](OC)[C@H](O)[C@@H](CO)O[C@@H]2S1	0.7302264166731524	-0.8460481183092015	0	1	4.992404732635669	0	0	0	0	0	0	0	0	0	0
O=S(=O)(CC1CC1)c1nnc(-c2cc(F)c(-c3cnc(Oc4ccc(F)cc4F)c(Cl)c3)cc2F)[nH]1	0.711448756035093	1.2380366554092594	0	0	0.0	3	1	2	0	0	0	0	0	0	0
O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1cccc2scnc12	0.6835577654888684	1.6321053824326945	0	0	4.722094864452088	0	0	0	0	0	0	0	0	0	0
Cc1cnc(Cn2nc3ccc(-c4ccc(OC(F)(F)F)cc4)cn3c2=O)o1	0.7103050206475626	-2.610217345567	0	0	0.0	2	0	0	0	0	0	0	0	0	0
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2	0.6890161548526089	-6.884462497861466	0	0	0.0	0	0	0	0	0	0	0	0	0	0
C[C@H](NC(=O)c1cc(C(F)(F)F)nn1C)c1nc(-c2ccnc(C(F)(F)F)c2)no1	0.7422406744857369	-0.16442612490175423	0	0	14.460318640164214	1	1	9	0	0	0	0	0	1	0
N#Cc1ccc(C(=O)N2CCC3(CC2)Nc2cc(C(F)(F)F)ccc2-n2cccc23)cc1	0.7034331538028559	0.46046237488299835	0	0	4.794537184071822	3	1	3	0	0	0	0	0	0	0
Cc1cc(S(=O)(=O)Nc2ccncn2)c(F)cc1O[C@H]1CCC[C@@H]1c1ccnn1C	0.7100918046834949	0.7342424299012382	0	0	9.403897799597273	1	1	1	0	0	1	2	0	0	0
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C	0.7215808018204977	2.4102036041897272	0	0	14.48898409899412	2	0	0	0	0	1	1	0	0	0
N[C@@H](Cn1c(=O)cnc2ccc(F)cc21)C1CCC(NCc2ncc3c(n2)NC(=O)CO3)CC1	0.695768390930393	-3.2714031347888417	0	0	9.589074368143644	0	0	0	0	0	0	0	0	1	0
O=C1c2cc(-c3ccc(OC(F)(F)F)cc3)ccc2OCCN1CC1CC1	0.7043813737084693	-4.416725702054917	0	0	4.794537184071822	3	0	0	0	0	0	0	0	0	0
CC(C)(C)OC(=O)N1CC=C(c2cc(C(F)(F)F)ccc2-c2cccc3c2CCN(S(=O)(=O)Nc2ccncn2)C3)CC1	0.7207671763910889	6.329479708188728	0	0	4.722094864452088	6	0	0	0	0	0	0	0	0	0
CN1CCN(c2cc(C(F)(F)F)ccc2-c2cccc3c2CCN(S(=O)(=O)Nc2ncc(F)s2)C3)CC1	0.7127477903042483	0.9153312575874022	0	0	0.0	5	1	1	0	0	0	0	0	1	0
Fc1ccc(C(CCCNCCCc2ccccc2)c2ccc(F)cc2)cc1	0.7002227585310253	0.14055371084915774	0	0	0.0	3	0	0	0	0	0	0	0	0	0
COc1cc(-c2cc(F)cc(Cl)c2)c(F)cc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3ccon3)ccc21	0.7113314053635105	1.0742030586696618	0	0	14.083731696315265	3	0	0	0	0	0	0	0	1	0
O=S(=O)(Nc1ncns1)N1CCc2c(cccc2-c2cccc3c2CCNC3)C1	0.6843698005129263	3.0945833408657344	0	0	0.0	6	0	0	0	0	0	0	0	0	0
O=C(NCc1ccc(OC(F)(F)F)c(Cl)c1)c1ccc(S(=O)(=O)Nc2ncns2)c(F)c1	0.7349467840665209	2.388664242222988	0	0	9.51663204852391	2	1	1	0	0	0	0	1	0	0
O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CCN(CC(F)(F)F)CC1	0.7208782624026879	-3.7067037710449013	0	0	9.694446914922299	2	1	3	0	0	0	0	0	1	0
O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CC[C@H](F)C1	0.7101947365282172	-3.7347126962804467	0	1	4.794537184071822	2	1	1	0	0	0	0	0	1	0
COc1cc(Cl)ccc1-c1cccc2cc(S(=O)(=O)Nc3ncns3)ccc12	0.7044787096898293	0.7197603801088897	0	0	4.722094864452088	4	0	0	0	0	0	0	0	0	0
Cc1noc(Cn2nc3ccc(-c4ccc(Oc5ccc(Cl)cc5)cc4)cn3c2=O)n1	0.6894086529437804	0.7422261772671954	0	0	0.0	2	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1ccncn1)c1cc(Cl)c(NCC23CCCN2CCC3)cc1F	0.7063503612186613	-3.5066993996047437	0	2	9.622004595302567	0	1	1	1	0	0	0	0	0	0
C[C@H]1CC[C@@H](c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3F)c3c(N)nccn23)CN1C(=O)C1CC1	0.7085337996953646	0.17127517554305338	0	0	13.989768974405436	3	1	2	0	0	0	0	0	0	0
Cc1nccn1-c1ccc(-c2cn(CC(=O)Nc3cccc(Cl)c3Cl)nn2)cn1	0.7027622210239473	-0.27302217815086716	1	0	9.361636831863176	1	0	0	1	0	0	0	0	0	1
COc1cc(-c2cccc(F)c2)c(Cl)cc1-c1ncc(O)c2cc(S(=O)(=O)Nc3ccon3)ccc12	0.7069171808457448	-1.2021427932386497	0	0	9.706073385399296	5	0	0	0	0	1	2	0	0	0
O=S(=O)(Nc1ncns1)c1cc(F)c(OC[C@@H]2CCCC[C@H]2c2ccc(Cl)cc2)cc1F	0.7099052407149355	-3.000963182376438	0	0	4.722094864452088	1	1	1	0	0	1	2	0	0	0
COc1ccccc1OCC(O)CN1CCC(N2Cc3ccccc3C2=O)CC1	0.6971368173406188	0.21949007192003445	0	1	4.794537184071822	2	0	0	0	0	1	1	0	0	0
O=C(N[C@@H]1C[C@H]1c1ccccc1)N1CCC(c2nc(-c3ccccn3)no2)CC1	0.6769372850086564	-1.2452402205670972	0	0	4.9839785209472085	1	0	0	0	0	0	0	0	0	0
CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)cc2F)cc1Cl	0.7493370455459976	4.437147623405303	0	0	4.794537184071822	3	0	0	0	0	0	0	0	0	0
O=C(c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1)N1CCNC(C(F)(F)F)C1	0.7212955800152984	-4.278066911268083	0	0	4.794537184071822	2	0	0	0	0	0	0	0	1	0
CC(C)(CN1C(=O)c2ccccc2C1C(=O)NCc1ccc(OC(F)(F)F)cc1)c1ccccn1	0.7204847915107981	-1.0923028587674066	0	1	14.573052889090853	3	0	0	0	0	0	0	0	0	0
N#Cc1ccc(Oc2ccc3c(ccc(=O)n3CCN3CCCCC3)c2)cc1	0.6909544362455308	-3.9578221453718623	0	0	4.794537184071822	2	0	0	0	0	0	0	0	0	0
O=C(Cn1ccccc1=O)Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1	0.6977800408145494	-0.04532178561170591	0	1	9.589074368143644	2	0	0	0	0	0	0	0	0	0
O=C(NC1CCC1)c1ccc2cc(Oc3ccc(C(F)(F)F)cn3)ccc2n1	0.7044787096898293	-2.676621240180412	0	0	4.794537184071822	2	0	0	0	0	0	0	0	1	0
O=S(=O)(Nc1ncns1)c1cc(F)c(OC2OCCNC2c2ccc3c(c2)OCO3)cc1F	0.6970128713107306	1.977623572785884	0	1	4.722094864452088	1	1	2	0	0	1	4	0	1	0
O=S(=O)(Nc1ncns1)c1ccc2c(-c3ccc(Cl)cc3C3=CCNCC3)cccc2c1	0.6915994145390947	0.49935907588108486	0	0	4.722094864452088	5	0	0	0	0	0	0	0	0	0
Nc1cncc(Nc2ccc(Oc3ccc(F)cc3)cc2)n1	0.6983452978067921	0.3454184999692388	0	0	4.9839785209472085	0	0	0	0	0	0	0	0	0	0
COc1cc(F)cc(-c2ccc(-c3nccc4cc(S(=O)(=O)Nc5ccncn5)ccc34)c(OC)c2)c1	0.7025132049950493	0.672956532190359	0	0	9.706073385399296	5	0	0	0	0	0	0	0	0	0
COc1ncc(-c2cccc3c2C[C@H](NC(=O)c2ccc(OCCC(F)(F)F)nc2)CO3)cn1	0.7097406254485598	1.6561783544303808	0	0	4.794537184071822	4	1	3	0	0	1	1	0	0	0
O=S(=O)(Nc1ccccn1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCNCC1	0.7038413346232661	2.8246152995622693	0	0	4.722094864452088	2	1	3	0	0	0	0	0	0	0
O=C1c2cc(-c3ccc(OC(F)(F)F)cc3)ccc2OCCN1Cc1ccn(C(F)F)n1	0.7150032628029522	-3.0900453699978057	0	0	4.794537184071822	3	1	2	0	0	0	0	0	0	0
CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)cc2C#N)cc1Cl	0.7477729616808326	3.5143001327123935	0	0	4.794537184071822	4	0	0	0	0	0	0	0	0	0
COc1cc(C(=O)NS(C)(=O)=O)c(F)cc1-c1cnc(Oc2cc(F)ccc2F)c(Cl)c1	0.7384071110668096	-1.380594027228044	1	0	4.794537184071822	3	1	2	0	0	0	0	1	1	1
COc1cc(-c2cccc(F)c2)c(Cl)cc1-n1c(=O)ccc2cc(S(=O)(=O)Nc3nncs3)ccc21	0.7069171808457448	-1.3091401008214367	1	0	14.083731696315265	3	0	0	0	0	0	0	0	0	1
COc1cc(C(F)F)c(F)cc1-c1ncnc2cc(S(=O)(=O)Nc3cscn3)ccc12	0.7152579880163844	-2.7552066365433774	0	0	4.722094864452088	3	0	0	0	0	0	0	0	0	0
COc1cc(C(F)(F)F)ccc1-c1ccnc2cc(S(=O)(=O)Nc3nccs3)c(F)cc12	0.7217389799786967	0.2528867743291494	0	0	9.706073385399296	4	1	1	0	0	0	0	0	0	0
N#Cc1cc(S(=O)(=O)Nc2ncns2)ccc1Oc1ccc(Cl)cc1-c1cn[nH]c1	0.7046539144562771	-1.0048304302543916	0	0	9.820776672753126	3	0	0	1	0	1	2	0	0	0
COc1ccccc1SC[C@H](C)CN[C@H]1COc2ccccc2SC1	0.6993966758123626	-1.089824584002499	0	0	0.0	0	0	0	0	0	0	0	0	0	0
COc1cc(-c2cccc(F)c2)c(Cl)cc1-c1nn(C)c(=O)c2cc(S(=O)(=O)Nc3ccon3)ccc12	0.7113314053635105	-3.001898057436678	0	0	9.51663204852391	5	0	0	1	0	1	2	0	0	0
O=C(NCc1ccc(OC(F)(F)F)cc1)C1c2ccccc2C(=O)N1C[C@@H]1CCCO1	0.7099955136029481	0.9541085005155601	0	2	9.589074368143644	3	0	0	0	0	1	1	0	0	0
O=S(=O)(Nc1ncns1)c1ccc2c(-c3ccc(F)cc3Cl)cccc2c1	0.7043813737084693	3.7283941574542885	0	0	4.722094864452088	4	0	0	0	0	0	0	0	0	0
COc1cc(-c2cccc(F)c2)c(Cl)cc1-c1nccc2cc(S(=O)(=O)Nc3nncs3)ccc12	0.7022507149269639	-0.7354387204025028	0	0	9.706073385399296	5	0	0	0	0	0	0	0	0	0
CC(C)(N)c1nc(-c2ccc(OC(F)(F)F)cc2)c[nH]1	0.7483127663125444	-2.321385540389993	0	0	0.0	1	0	0	0	0	0	0	0	0	0
O=C1CC2(CCN(C(=O)NC3CCc4ccccc4C3)CC2)Oc2ccccc21	0.6843698005129263	2.915377602008457	0	0	4.794537184071822	3	0	0	0	0	1	1	0	0	0
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1	0.7166763775121915	-7.635782443220808	0	0	14.594356645772777	2	0	0	0	0	1	1	0	0	0
CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1	0.6928712075397014	-1.4221542138939771	0	0	0.0	3	0	0	0	0	0	0	0	0	0
NC1CCC(CCNc2cc(F)c(S(=O)(=O)Nc3nccs3)cc2Cl)(c2ccccc2)CC1	0.7114085068749023	0.7601594285504074	0	0	4.722094864452088	1	1	1	0	0	0	0	0	0	0
COc1ccc2c(c1)NC1(CCCN(C(=O)c3ccc(OC)c(N(C)C)c3)CC1)c1cccn1-2	0.7021078894487409	-3.504839304694047	0	0	4.794537184071822	1	0	0	0	0	1	1	0	0	0
O=S(=O)(Nc1nncs1)c1cc(Cl)c(Oc2ccc(C(F)(F)F)cc2-c2ccnnc2)cc1F	0.7208782624026879	-0.9683920519858875	0	0	4.722094864452088	3	1	1	0	0	1	2	0	1	0
COc1cc(-c2cccc(F)c2)ccc1-c1ncnc2cc(S(=O)(=O)Nc3ccncn3)ccc12	0.6975896661607773	1.215919219423804	0	0	4.722094864452088	4	0	0	0	0	0	0	0	0	0
CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@H](C(=O)N(c2ccc(C(C)C)cn2)C2CC2)[C@@H]1O	0.7302264166731521	-8.456800125683442	0	0	14.488984098994122	1	0	0	0	0	1	1	0	0	0
Cn1cc(-c2cc(C(F)(F)F)ccc2-c2cccc3c2CCN(S(=O)(=O)Nc2ncns2)C3)cn1	0.708409084916216	-2.9666734664185013	0	0	4.681802935145185	7	0	0	0	0	0	0	0	0	0
Cc1cccc(CN2CCC(Oc3ncnc4c3ccn4Cc3ccccc3)CC2)n1	0.6788837041169072	1.7995815095252294	0	0	9.883888251797686	2	0	0	0	0	0	0	0	0	0
NC(=O)c1cnc(N[C@H](C2CC2)C(F)(F)F)c2c1[nH]c1cc(-c3cnc(N)nc3)ccc12	0.7068934808031445	-3.2488930988656644	0	0	4.794537184071822	5	0	0	0	0	0	0	0	0	0
Nc1[nH]ncc1-c1cc(C(F)(F)F)ccc1Oc1cc(F)c(S(=O)(=O)Nc2nncs2)cc1Cl	0.7256764008384683	0.6743813172283115	0	0	9.820776672753126	3	1	1	0	0	1	2	0	1	0
CC(C)COc1ccc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)c(F)cc23)cn1	0.7360196725435081	-1.7997213988198109	0	0	4.794537184071822	4	0	0	0	0	0	0	0	1	0
Cc1cccc(C)c1-c1noc(C)c1NC(=O)NCc1c(F)cccc1Cl	0.7241361957388253	8.985858904319347	1	0	0.0	4	1	1	1	0	0	0	0	1	1
O=S(=O)(Nc1ncco1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1Cl	0.7172765696709559	1.2838851448394215	1	0	0.0	1	1	3	0	0	0	0	0	0	1
COc1ccc(-c2cn(C)c3cc(S(=O)(=O)Nc4ncns4)ccc23)c(OC)c1	0.7101947365282172	1.4706052815565582	0	0	4.722094864452088	3	0	0	0	0	0	0	0	0	0
Nc1nc2c(s1)CC(CNC(=O)c1cc(Br)c(Br)[nH]1)CC2	0.7134649135331399	3.292759547591877	0	0	4.794537184071822	0	0	0	0	0	0	0	0	0	0
CC(C)(Cc1ccccn1)N1C(=O)c2ccccc2C1C(=O)NCc1ccc(OC(F)(F)F)cc1	0.7204847915107983	9.324808802063984	0	1	14.573052889090853	3	0	0	0	0	0	0	0	0	0
Nc1n[nH]cc1-c1cc(C(F)(F)F)ccc1Oc1cc(F)c(S(=O)(=O)Nc2nncs2)cc1Cl	0.7256764008384683	0.6743813172283115	0	0	9.820776672753126	3	1	1	0	0	1	2	0	1	0
O=C(O)CCCC1(c2ccccc2)CCCN(C(=O)Nc2ccc(Cl)cc2)C1	0.7137470319753236	2.536242059461365	0	0	4.794537184071822	1	0	0	0	0	0	0	0	0	0
O=C(NC1CC1c1ccccc1)N1CCC(c2nc(-c3ccncc3)no2)CC1	0.6769372850086564	-2.0414727222084603	0	0	4.9839785209472085	2	0	0	0	0	0	0	0	0	0
O=C(CN1CCN(c2cccc3c2cnn3-c2ccccc2F)C1=O)N1CCCC1	0.6888187153356882	1.7804423896514467	0	2	9.694446914922299	1	0	0	0	0	0	0	0	0	0
O=S(=O)(Nc1nccs1)c1ccc2c(c1)OCCN2c1ccc(C(F)(F)F)cc1C1=CCNCC1	0.7037480361500296	4.848521243814552	0	0	4.722094864452088	2	1	3	0	0	0	0	0	0	0
O=C(Nc1cccc(C(F)(F)F)c1-c1cccnn1)c1cccc(-c2ncccc2C(F)(F)F)c1	0.7204847915107983	1.2050856847498521	0	0	9.77851570501903	5	1	3	0	0	0	0	0	0	0
O=S(=O)(Nc1nccs1)c1cc(Cl)c(NCCC2CCCCO2)cc1F	0.7142578204975373	-0.8480967100491855	0	0	4.722094864452088	0	1	1	0	0	0	0	0	0	0
COc1ccc(C(=O)N2CCC3(CC2)Nc2cc(OC)ccc2-n2cccc23)cc1	0.6905655900959312	0.8095618378413951	0	0	4.794537184071822	1	0	0	0	0	1	1	0	0	0
O=C1c2cc(-c3ccc(OC(F)(F)F)cc3)ccc2OCCN1CC(F)F	0.7260771676946511	-4.619462688045592	0	0	4.794537184071822	3	0	0	0	0	0	0	0	1	0
CS(=O)(=O)NC(=O)c1cc(F)c(-c2ccc(Cl)c(Cl)c2)cc1F	0.7548453408972303	2.0526030702235927	0	0	4.794537184071822	3	0	0	0	0	0	0	0	1	0
CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)cc2OC(F)(F)F)cc1Cl	0.7563289988460827	-1.2280845011976584	1	0	4.794537184071822	3	0	0	0	0	0	0	1	0	1
