SMILES	SLogP	PEOE_VSA8	GATS3s	GATS2c	SIC3	GATS3c	EState_VSA4	AATS1i	VSA_EState5	GATS3dv	ATSC7v	GATS3Z	GATS1Z
CC(Cl)C(C)(C)O	1.3846	0.0	2.053493562667358	0.7112709612404018	0.7033697981673077	1.5859346366997007	0.0	148.40881827583235	0.0	1.8177852117533453	0.0	1.3986245542536933	0.7019867549668873
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I	-1.2181000000000002	12.617665194539086	0.9319833270951046	0.799912797654282	0.9702836289033563	1.072567166905124	0.0	152.0617974710276	0.0	1.0630449336879688	-299.73363544842493	0.7796099897365723	0.4778864416577207
CN(C)Cc1ccccc1	1.7482	6.544756405912575	1.2472874407709094	2.3182556405198027	0.7667799542445681	0.596618355006163	6.544756405912575	146.4838518081609	0.0	0.890607273940607	38.51342024306159	1.3254033575021227	1.0605526161081713
O=C1CNC(=S)N1c1ccccc1	0.9077000000000003	0.0	1.1340938380787695	0.9457876635912424	0.9267672896410715	1.0041378031235835	5.687386274683562	147.51596532702732	-0.0035185185185182544	1.1513799241919664	133.40150989534064	0.9462450592885376	0.5312252964426878
Nc1nc(N)[nH]c(=O)n1	-1.6707000000000005	0.0	1.3245029692744643	0.09594320297538696	0.9249572757036592	1.7328187107326363	0.0	175.05825644903572	-0.13541666666666585	1.3887665198237886	0.0	1.284364261168385	0.8041237113402061
CCC(C)CCO	1.4149	6.606881964512918	0.6974498740002194	0.8030829159243363	0.8318516984538616	0.6655140561552264	6.4208216229260096	148.15462529144253	0.699074074074074	0.8959441489361697	66.88972883051402	1.0151245551601422	1.4124555160142345
COP(=S)(OC)Oc1ccc([N+](=O)[O-])c(C)c1	2.7993200000000007	37.656269731352324	0.6395245497965435	1.012990798828644	0.8277653821488786	1.3511586089854437	0.0	147.64271024828278	0.38901234567901266	0.8159367520741315	-100.44458803408122	1.330246009664665	0.47459364475032934
CCCCCCCCOP(=O)(Oc1ccccc1)Oc1ccccc1	6.629600000000007	0.0	0.78942597547575	0.6635500317960586	0.762958021389122	1.3867639195609174	12.841643245852019	142.91820026832644	0.9253893531445849	0.7878980991067074	-384.4892504984906	0.9495848856780831	0.8425499762531843
O=C(O)CS	0.0008000000000000229	0.0	1.7466225199599263	0.654015924835695	0.9298966940476158	0.8504310180571908	0.0	147.8059013886725	-0.9645061728395061	1.7569327786757105	0.0	0.7540106951871658	1.0588235294117647
CCC(CO)[N+](=O)[O-]	0.033999999999999975	11.34413267174368	0.7705800749708003	1.0483073811046615	0.8740065897889193	0.822188662249706	0.0	156.46259889527187	0.0	0.8028997990238301	0.0	0.7811085489794177	0.8362797847809379
COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(OC(F)F)cc(OC(F)F)n1	1.9763999999999997	0.0	0.7987424148991679	0.6418872008479909	0.9196205503811868	1.3747444052584674	19.242531678200752	153.9580041669682	-3.802966475982279	0.8310003098617582	213.3181859757938	0.9905514278866542	0.7345896093361113
