ID_all;SMILES;ID_Livertox;orig_ID_Livertox;yorig_Livertox;CAS_Livertox;NAME_Livertox;units_Livertox;smilessource_Livertox;SMILES_Livertox;desired_units_Livertox;y_Livertox;y_consensus;valid/outlier
640;COc1ccc(OC(=O)N2C/C(=C\c3ccccc3)C(=O)/C(=C/c3ccccc3)C2)cc1;640;;0;;630605;classBSEPsub;SMILES;COc1ccc(OC(=O)N2C/C(=C\c3ccccc3)C(=O)/C(=C/c3ccccc3)C2)cc1;classBSEPsub;0;0;valid
641;COc1ccc2[nH]c3c(C)c4ccnc(NCCCN(C)CCCNc5ccc6ncn7c8ccccc8c(=O)c5c67)c4c(C)c3c2c1;641;;0;;695938;classBSEPsub;SMILES;COc1ccc2[nH]c3c(C)c4ccnc(NCCCN(C)CCCNc5ccc6ncn7c8ccccc8c(=O)c5c67)c4c(C)c3c2c1;classBSEPsub;0;0;valid
642;COC(=O)CCC(=O)NC1C(=O)c2ccccc2C(=O)/C1=N\c1ccc(OC)cc1;642;;0;;670766;classBSEPsub;SMILES;COC(=O)CCC(=O)NC1C(=O)c2ccccc2C(=O)/C1=N\c1ccc(OC)cc1;classBSEPsub;0;0;valid
643;CN1C(c2ccccc2)C=C(NOCc2ccccc2)CC1c1ccccc1;643;;0;;360239;classBSEPsub;SMILES;CN1C(c2ccccc2)C=C(NOCc2ccccc2)CC1c1ccccc1;classBSEPsub;0;0;valid
644;COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)O)CC3OC1CC(N)C(O)C(C)O1;644;;0;;180510;classBSEPsub;SMILES;COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)O)CC3OC1CC(N)C(O)C(C)O1;classBSEPsub;0;0;valid
645;CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(O)c3c(c(O)c2C1OC1CC(N(C)C)C(O)C(C)O1)C(=O)c1cccc(O)c1C3=O;645;;0;;136044;classBSEPsub;SMILES;CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(O)c3c(c(O)c2C1OC1CC(N(C)C)C(O)C(C)O1)C(=O)c1cccc(O)c1C3=O;classBSEPsub;0;0;valid
646;COc1ccc(C2c3c(-c4ccccc4)nn(-c4ccccc4)c3Oc3ncn(N)c(=N)c32)cc1OC;646;;0;;691419;classBSEPsub;SMILES;COc1ccc(C2c3c(-c4ccccc4)nn(-c4ccccc4)c3Oc3ncn(N)c(=N)c32)cc1OC;classBSEPsub;0;0;valid
647;COc1ccc(C2COc3cc(OC(C)=O)c(OC(C)=O)cc3C2)cc1;647;;0;;600287;classBSEPsub;SMILES;COc1ccc(C2COc3cc(OC(C)=O)c(OC(C)=O)cc3C2)cc1;classBSEPsub;0;0;valid
648;O=C1/C(=C/c2ccc3c(c2)OCO3)CCC1CN1CCOCC1;648;;0;;639981;classBSEPsub;SMILES;O=C1/C(=C/c2ccc3c(c2)OCO3)CCC1CN1CCOCC1;classBSEPsub;0;0;valid
649;CCOC(=O)c1oc2cc3c(c4c2c1-c1ccccc1N4C)C=CC(C)(C)O3;649;;0;;693215;classBSEPsub;SMILES;CCOC(=O)c1oc2cc3c(c4c2c1-c1ccccc1N4C)C=CC(C)(C)O3;classBSEPsub;0;0;valid
650;COc1cccc(C2c3cc4c(cc3OC(N3CCCC3)C2C)OCO4)c1O;650;;0;;375503;classBSEPsub;SMILES;COc1cccc(C2c3cc4c(cc3OC(N3CCCC3)C2C)OCO4)c1O;classBSEPsub;0;0;valid
651;COc1cc(C2c3cc4c(cc3OC(N3CCCC3)C2C)OCO4)cc(OC)c1O;651;;0;;671168;classBSEPsub;SMILES;COc1cc(C2c3cc4c(cc3OC(N3CCCC3)C2C)OCO4)cc(OC)c1O;classBSEPsub;0;0;valid
652;CCN(CC)CCn1ccc(=O)c2cc3c(=O)ccn(CCN(CC)CC)c3c(C)c21;652;;0;;645161;classBSEPsub;SMILES;CCN(CC)CCn1ccc(=O)c2cc3c(=O)ccn(CCN(CC)CC)c3c(C)c21;classBSEPsub;0;0;valid
653;O=[N+]([O-])c1cccc2nc3ccccc3c(NCCN(CCO)CCO)c12;653;;0;;645806;classBSEPsub;SMILES;O=[N+]([O-])c1cccc2nc3ccccc3c(NCCN(CCO)CCO)c12;classBSEPsub;0;0;valid
654;CN(C)CCn1c(=O)c2ccc(NCCNCCO)c3c(=O)c4cc(O)ccc4n(c1=O)c23;654;;0;;693120;classBSEPsub;SMILES;CN(C)CCn1c(=O)c2ccc(NCCNCCO)c3c(=O)c4cc(O)ccc4n(c1=O)c23;classBSEPsub;0;0;valid
655;N=C(N)NS(=O)(=O)c1ccc(NCc2c3ccccc3nc3ccccc23)cc1;655;;0;;348894;classBSEPsub;SMILES;N=C(N)NS(=O)(=O)c1ccc(NCc2c3ccccc3nc3ccccc23)cc1;classBSEPsub;0;0;valid
656;COc1cc2c(SCCN(C)C)nc3ccccc3c2c2ccccc12;656;;0;;689725;classBSEPsub;SMILES;COc1cc2c(SCCN(C)C)nc3ccccc3c2c2ccccc12;classBSEPsub;0;0;valid
657;Cn1c(O)c(C(=O)Nc2ccc([N+](=O)[O-])cc2)c(=O)n(C)c1=S;657;;0;;645838;classBSEPsub;SMILES;Cn1c(O)c(C(=O)Nc2ccc([N+](=O)[O-])cc2)c(=O)n(C)c1=S;classBSEPsub;0;0;valid
658;CCCCc1nccc2c(C)c3[nH]c4ccccc4c3cc12;658;;0;;142055;classBSEPsub;SMILES;CCCCc1nccc2c(C)c3[nH]c4ccccc4c3cc12;classBSEPsub;0;0;valid
659;Cc1cc(N(CCOS(C)(=O)=O)CCOS(C)(=O)=O)ccc1/C=N/c1ccc(-c2nc(Cc3ccccc3)sc2C)cc1;659;;0;;281617;classBSEPsub;SMILES;Cc1cc(N(CCOS(C)(=O)=O)CCOS(C)(=O)=O)ccc1/C=N/c1ccc(-c2nc(Cc3ccccc3)sc2C)cc1;classBSEPsub;0;0;valid
660;CC(=O)NC(CCCCN(Cc1ccccc1)C(=O)N(CCCl)N=O)C(=O)NCc1ccccc1;660;;0;;644967;classBSEPsub;SMILES;CC(=O)NC(CCCCN(Cc1ccccc1)C(=O)N(CCCl)N=O)C(=O)NCc1ccccc1;classBSEPsub;0;0;valid
661;CS(=O)(=O)CS(=O)(=O)OCCCl;661;;0;;338947;classBSEPsub;SMILES;CS(=O)(=O)CS(=O)(=O)OCCCl;classBSEPsub;0;0;valid
662;CCOC(=O)c1c(CN2CCNCC2)nc2ccc(Cl)cc2c1-c1ccccc1;662;;0;;641536;classBSEPsub;SMILES;CCOC(=O)c1c(CN2CCNCC2)nc2ccc(Cl)cc2c1-c1ccccc1;classBSEPsub;0;0;valid
663;N#Cc1c(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)nn(CCOC(=O)CCC(=O)O)c1=O;663;;0;;362453;classBSEPsub;SMILES;N#Cc1c(-c2ccc(Cl)cc2)c(-c2ccc(Cl)cc2)nn(CCOC(=O)CCC(=O)O)c1=O;classBSEPsub;0;0;valid
664;CC(C)=CCCC(C)C1C(=O)C(=O)C(C)/C(=N\c2ccccc2Cl)C1=O;664;;0;;697132;classBSEPsub;SMILES;CC(C)=CCCC(C)C1C(=O)C(=O)C(C)/C(=N\c2ccccc2Cl)C1=O;classBSEPsub;0;0;valid
665;Nc1nc(Cl)c(N)c(NCC2(CO)CC(CCCCc3ccccc3)C2)n1;665;;0;;695805;classBSEPsub;SMILES;Nc1nc(Cl)c(N)c(NCC2(CO)CC(CCCCc3ccccc3)C2)n1;classBSEPsub;0;0;valid
666;O=C(CC(=O)c1ccccc1/N=C1\CC(=O)C(=O)c2ccccc21)C(=O)Nc1cccc(C(F)(F)F)c1;666;;0;;644751;classBSEPsub;SMILES;O=C(CC(=O)c1ccccc1/N=C1\CC(=O)C(=O)c2ccccc21)C(=O)Nc1cccc(C(F)(F)F)c1;classBSEPsub;0;0;valid
667;O=C1NC2c3c(I)sc(I)c3C(=O)C2O1;667;;0;;691895;classBSEPsub;SMILES;O=C1NC2c3c(I)sc(I)c3C(=O)C2O1;classBSEPsub;0;0;valid
668;CN(C)c1ccc(/N=C2\C=CC(=C(C#N)C#N)c3ccccc32)cc1;668;;0;;627777;classBSEPsub;SMILES;CN(C)c1ccc(/N=C2\C=CC(=C(C#N)C#N)c3ccccc32)cc1;classBSEPsub;0;0;valid
669;COc1ccc2[nH]c3c(C)c4ccnc(NCCCN(C)CCCN)c4c(C)c3c2c1;669;;0;;695934;classBSEPsub;SMILES;COc1ccc2[nH]c3c(C)c4ccnc(NCCCN(C)CCCN)c4c(C)c3c2c1;classBSEPsub;0;0;valid
670;Cc1c2ccncc2c(C)c2c1[nH]c1ccc(OCCN(C)C)cc12;670;;0;;338258;classBSEPsub;SMILES;Cc1c2ccncc2c(C)c2c1[nH]c1ccc(OCCN(C)C)cc12;classBSEPsub;0;0;valid
671;COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N(C)C)C(O)C(C)O1;671;;0;;258812;classBSEPsub;SMILES;COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(N(C)C)C(O)C(C)O1;classBSEPsub;0;0;valid
672;O=c1cc(O)ccn1C1OC(CO)C(O)C1O;672;;0;;126849;classBSEPsub;SMILES;O=c1cc(O)ccn1C1OC(CO)C(O)C1O;classBSEPsub;0;0;valid
673;CC1(CCCCCCCCCCc2ccccc2)CC2(C)OC(=O)CC2OO1;673;;0;;660654;classBSEPsub;SMILES;CC1(CCCCCCCCCCc2ccccc2)CC2(C)OC(=O)CC2OO1;classBSEPsub;0;0;valid
674;CC(=O)OC1COC2OC3C(C(C=O)=CC(O)C4C5=C(C(C)C)CCC5(C)CCC34C)C2(O)C1=O;674;;0;;312033;classBSEPsub;SMILES;CC(=O)OC1COC2OC3C(C(C=O)=CC(O)C4C5=C(C(C)C)CCC5(C)CCC34C)C2(O)C1=O;classBSEPsub;0;0;valid
675;COc1ccc(C2COc3c(ccc(O)c3C)C2)cc1OC;675;;0;;600291;classBSEPsub;SMILES;COc1ccc(C2COc3c(ccc(O)c3C)C2)cc1OC;classBSEPsub;0;0;valid
676;Cn1c2ccccc2c(=O)c2c(O)cc3c(c21)CC(C1(C)CO1)O3;676;;0;;383031;classBSEPsub;SMILES;Cn1c2ccccc2c(=O)c2c(O)cc3c(c21)CC(C1(C)CO1)O3;classBSEPsub;0;0;valid
677;CCC1(OC(=O)CN(C)C)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1;677;;0;;618939;classBSEPsub;SMILES;CCC1(OC(=O)CN(C)C)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1;classBSEPsub;0;0;valid
678;COc1c2c(nc3ccccc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC(=O)N1CCOCC1;678;;0;;295499;classBSEPsub;SMILES;COc1c2c(nc3ccccc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC(=O)N1CCOCC1;classBSEPsub;0;0;valid
679;CCCCCCCCC/C=C1\CCC(CN2CCOCC2)C1=O;679;;0;;649910;classBSEPsub;SMILES;CCCCCCCCC/C=C1\CCC(CN2CCOCC2)C1=O;classBSEPsub;0;0;valid
680;O=C1NC2C(O)C(O)C(O)C(O)C2c2cc3c(c(O)c21)OCO3;680;;0;;349156;classBSEPsub;SMILES;O=C1NC2C(O)C(O)C(O)C(O)C2c2cc3c(c(O)c21)OCO3;classBSEPsub;0;0;valid
681;COc1cc(C2c3cc4c(cc3OC(N3CCOCC3)C2C)OCO4)cc(OC)c1OC;681;;0;;666217;classBSEPsub;SMILES;COc1cc(C2c3cc4c(cc3OC(N3CCOCC3)C2C)OCO4)cc(OC)c1OC;classBSEPsub;0;0;valid
682;O=C1/C(=C/c2ccccc2)CN(C(=O)CCN2CCCCC2)C/C1=C\c1ccccc1;682;;0;;634786;classBSEPsub;SMILES;O=C1/C(=C/c2ccccc2)CN(C(=O)CCN2CCCCC2)C/C1=C\c1ccccc1;classBSEPsub;0;0;valid
683;CC1=NC(C)=C(C(=O)Nc2ccccc2C)C(c2ccc(C3C(C(=O)Nc4ccccc4C)=C(C)N=C(C)C3C(=O)Nc3ccccc3C)cc2)C1C(=O)Nc1ccccc1C;683;;0;;633912;classBSEPsub;SMILES;CC1=NC(C)=C(C(=O)Nc2ccccc2C)C(c2ccc(C3C(C(=O)Nc4ccccc4C)=C(C)N=C(C)C3C(=O)Nc3ccccc3C)cc2)C1C(=O)Nc1ccccc1C;classBSEPsub;0;0;valid
684;Cc1cc(C)n(-c2nc3ccccc3c(=O)[nH]2)n1;684;;0;;691081;classBSEPsub;SMILES;Cc1cc(C)n(-c2nc3ccccc3c(=O)[nH]2)n1;classBSEPsub;0;0;valid
685;Cc1nc2c(nc1C)C(=O)c1ccccc1C2=O;685;;0;;602617;classBSEPsub;SMILES;Cc1nc2c(nc1C)C(=O)c1ccccc1C2=O;classBSEPsub;0;0;valid
686;CNC(=O)c1cccc2c(Nc3ccc(NS(C)(=O)=O)cc3OC)c3cccc(C)c3nc12;686;;0;;343499;classBSEPsub;SMILES;CNC(=O)c1cccc2c(Nc3ccc(NS(C)(=O)=O)cc3OC)c3cccc(C)c3nc12;classBSEPsub;0;0;valid
687;N#Cc1cc([N+](=O)[O-])ccc1Sc1ccc([N+](=O)[O-])cc1C#N;687;;0;;695931;classBSEPsub;SMILES;N#Cc1cc([N+](=O)[O-])ccc1Sc1ccc([N+](=O)[O-])cc1C#N;classBSEPsub;0;0;valid
688;N#CC1(C2SCCS2=O)C2=C(C(=O)c3ccccc3C2=O)N2CCCC21;688;;0;;628507;classBSEPsub;SMILES;N#CC1(C2SCCS2=O)C2=C(C(=O)c3ccccc3C2=O)N2CCCC21;classBSEPsub;0;0;valid
689;CC(=O)O/C(=C(\C#N)C(=O)O)C1C(C(=O)O)C(c2ccccc2[N+](=O)[O-])C=C(c2ccco2)N1c1ccncc1;689;;0;;692581;classBSEPsub;SMILES;CC(=O)O/C(=C(\C#N)C(=O)O)C1C(C(=O)O)C(c2ccccc2[N+](=O)[O-])C=C(c2ccco2)N1c1ccncc1;classBSEPsub;0;0;valid
690;CCn1c(SCc2nnc(Nc3ccccc3)s2)nc2ccccc2c1=O;690;;0;;686368;classBSEPsub;SMILES;CCn1c(SCc2nnc(Nc3ccccc3)s2)nc2ccccc2c1=O;classBSEPsub;0;0;valid
691;CC(O)c1cc2c(s1)C(=O)c1scc(C(C)O)c1C2=O;691;;0;;690433;classBSEPsub;SMILES;CC(O)c1cc2c(s1)C(=O)c1scc(C(C)O)c1C2=O;classBSEPsub;0;0;valid
692;Nc1nncs1;692;;0;;4728;classBSEPsub;SMILES;Nc1nncs1;classBSEPsub;0;0;valid
693;CC(=O)c1sc2c(c1OC(=O)c1ccc(Cl)cc1Cl)c(=O)n(-c1ccccc1)c(=S)n2-c1ccccc1;693;;0;;671136;classBSEPsub;SMILES;CC(=O)c1sc2c(c1OC(=O)c1ccc(Cl)cc1Cl)c(=O)n(-c1ccccc1)c(=S)n2-c1ccccc1;classBSEPsub;0;0;valid
