ID_all;SMILES;ID_Livertox;orig_ID_Livertox;yorig_Livertox;CAS_Livertox;NAME_Livertox;units_Livertox;smilessource_Livertox;SMILES_Livertox;desired_units_Livertox;y_Livertox;y_consensus;valid/outlier
914;CC1=C(/C=C/C(C)=C\C=C\C(C)=C/C(=O)O)C(C)(C)CCC1;914;914;1;;;classOATP1B1inh;SMILES;CC1=C(/C=C/C(C)=C\C=C\C(C)=C/C(=O)O)C(C)(C)CCC1;classOATP1B1inh;1;1;valid
915;Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1;915;915;0;;;classOATP1B1inh;SMILES;Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1;classOATP1B1inh;0;0;valid
916;C[C@H](COc1ccccc1)N[C@H](C)[C@H](O)c1ccc(O)cc1;916;916;1;;;classOATP1B1inh;SMILES;C[C@H](COc1ccccc1)N[C@H](C)[C@H](O)c1ccc(O)cc1;classOATP1B1inh;1;1;valid
917;O=C(O)/C=C/C=C/c1ccccc1;917;917;0;;;classOATP1B1inh;SMILES;O=C(O)/C=C/C=C/c1ccccc1;classOATP1B1inh;0;0;valid
918;O=C1C=CC(=O)c2c(O)cccc21;918;918;0;;;classOATP1B1inh;SMILES;O=C1C=CC(=O)c2c(O)cccc21;classOATP1B1inh;0;0;valid
919;C=C(C)[C@H]1CN[C@@H](C(=O)O)[C@@H]1CC(=O)O;919;919;0;;;classOATP1B1inh;SMILES;C=C(C)[C@H]1CN[C@@H](C(=O)O)[C@@H]1CC(=O)O;classOATP1B1inh;0;0;valid
920;O=c1c(O)c(-c2ccccc2)oc2ccc3occc3c12;920;920;0;;;classOATP1B1inh;SMILES;O=c1c(O)c(-c2ccccc2)oc2ccc3occc3c12;classOATP1B1inh;0;0;valid
921;Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2;921;921;0;;;classOATP1B1inh;SMILES;Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)[C@H]2c1c(O)cc(O)c2c1O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2;classOATP1B1inh;0;0;valid
922;O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1;922;922;0;;;classOATP1B1inh;SMILES;O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1;classOATP1B1inh;0;0;valid
923;C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1;923;923;0;;;classOATP1B1inh;SMILES;C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1;classOATP1B1inh;0;0;valid
924;O=C(c1ccccc1)c1ccc2n1CC[C@@H]2C(=O)O;924;924;0;;;classOATP1B1inh;SMILES;O=C(c1ccccc1)c1ccc2n1CC[C@@H]2C(=O)O;classOATP1B1inh;0;0;valid
925;CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1;925;925;0;;;classOATP1B1inh;SMILES;CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1;classOATP1B1inh;0;0;valid
926;CC(=O)O[C@H]1C[C@@H](OC(C)=O)C(C)(C)[C@@H]2C[C@@H](OC(C)=O)[C@@]3(C)[C@H](CC[C@]4(C)[C@H](c5ccoc5)C(=O)[C@H]5O[C@]543)[C@]12C;926;926;1;;;classOATP1B1inh;SMILES;CC(=O)O[C@H]1C[C@@H](OC(C)=O)C(C)(C)[C@@H]2C[C@@H](OC(C)=O)[C@@]3(C)[C@H](CC[C@]4(C)[C@H](c5ccoc5)C(=O)[C@H]5O[C@]543)[C@]12C;classOATP1B1inh;1;1;valid
927;CCC(=O)O[C@@H]1[C@@H]2CC3=C4CC(=O)O[C@@H](c5ccoc5)[C@@]4(C)CC[C@H]3[C@](C)(C2=O)[C@@H](CC(=O)OC)C1(C)C;927;927;0;;;classOATP1B1inh;SMILES;CCC(=O)O[C@@H]1[C@@H]2CC3=C4CC(=O)O[C@@H](c5ccoc5)[C@@]4(C)CC[C@H]3[C@](C)(C2=O)[C@@H](CC(=O)OC)C1(C)C;classOATP1B1inh;0;0;valid
928;CC[C@H](C)C(=O)O[C@@H]1[C@@H]2CC3=C4CC(=O)O[C@@H](c5ccoc5)[C@@]4(C)CC[C@H]3[C@](C)(C2=O)[C@@H](CC(=O)OC)C1(C)C;928;928;0;;;classOATP1B1inh;SMILES;CC[C@H](C)C(=O)O[C@@H]1[C@@H]2CC3=C4CC(=O)O[C@@H](c5ccoc5)[C@@]4(C)CC[C@H]3[C@](C)(C2=O)[C@@H](CC(=O)OC)C1(C)C;classOATP1B1inh;0;0;valid
929;COc1c2occc2c(OC)c2c(=O)cc(C)oc12;929;929;0;;;classOATP1B1inh;SMILES;COc1c2occc2c(OC)c2c(=O)cc(C)oc12;classOATP1B1inh;0;0;valid
930;CC(=O)OC1CC(OC(C)=O)[C@]2(C)C(C[C@H](OC(C)=O)[C@]3(C)[C@@H]2CC[C@@]2(C)[C@H](c4ccoc4)OC(=O)[C@@H]4O[C@@]423)C1(C)C;930;930;0;;;classOATP1B1inh;SMILES;CC(=O)OC1CC(OC(C)=O)[C@]2(C)C(C[C@H](OC(C)=O)[C@]3(C)[C@@H]2CC[C@@]2(C)[C@H](c4ccoc4)OC(=O)[C@@H]4O[C@@]423)C1(C)C;classOATP1B1inh;0;0;valid
931;OC[C@H]1O[C@@H](n2cnc3c(NCc4ccco4)ncnc32)[C@H](O)[C@@H]1O;931;931;0;;;classOATP1B1inh;SMILES;OC[C@H]1O[C@@H](n2cnc3c(NCc4ccco4)ncnc32)[C@H](O)[C@@H]1O;classOATP1B1inh;0;0;valid
932;c1coc(CNc2ncnc3[nH]cnc23)c1;932;932;0;;;classOATP1B1inh;SMILES;c1coc(CNc2ncnc3[nH]cnc23)c1;classOATP1B1inh;0;0;valid
933;CC1(C)C[C@@H]2C(=O)CC[C@@H]3O[C@]3(C)CC[C@H]21;933;933;0;;;classOATP1B1inh;SMILES;CC1(C)C[C@@H]2C(=O)CC[C@@H]3O[C@]3(C)CC[C@H]21;classOATP1B1inh;0;0;valid
934;O=c1cc(CO)occ1O;934;934;0;;;classOATP1B1inh;SMILES;O=c1cc(CO)occ1O;classOATP1B1inh;0;0;valid
935;COc1ccc(-c2coc3cc(O)ccc3c2=O)c(OC)c1O;935;935;0;;;classOATP1B1inh;SMILES;COc1ccc(-c2coc3cc(O)ccc3c2=O)c(OC)c1O;classOATP1B1inh;0;0;valid
936;COc1ccc(-c2coc3cc(O)ccc3c2=O)c(O)c1O;936;936;0;;;classOATP1B1inh;SMILES;COc1ccc(-c2coc3cc(O)ccc3c2=O)c(O)c1O;classOATP1B1inh;0;0;valid
937;COc1c(O)cc2c(-c3ccccc3)cc(=O)oc2c1OC;937;937;0;;;classOATP1B1inh;SMILES;COc1c(O)cc2c(-c3ccccc3)cc(=O)oc2c1OC;classOATP1B1inh;0;0;valid
938;NC[C@@H](N)C(=O)c1ccccc1;938;938;0;;;classOATP1B1inh;SMILES;NC[C@@H](N)C(=O)c1ccccc1;classOATP1B1inh;0;0;valid
939;O=C(O)c1cc(O)c2ccccc2n1;939;939;0;;;classOATP1B1inh;SMILES;O=C(O)c1cc(O)c2ccccc2n1;classOATP1B1inh;0;0;valid
940;Nc1ccccc1C(=O)C[C@H]([NH3+])C(=O)[O-];940;940;0;;;classOATP1B1inh;SMILES;Nc1ccccc1C(=O)C[C@H]([NH3+])C(=O)[O-];classOATP1B1inh;0;0;valid
941;C[C@@H](N)CO;941;941;0;;;classOATP1B1inh;SMILES;C[C@@H](N)CO;classOATP1B1inh;0;0;valid
942;CC(C)C[C@H]([NH3+])C(=O)N[C@@H](C)C(=O)[O-];942;942;0;;;classOATP1B1inh;SMILES;CC(C)C[C@H]([NH3+])C(=O)N[C@@H](C)C(=O)[O-];classOATP1B1inh;0;0;valid
943;N[C@H](CO)Cc1ccccc1;943;943;0;;;classOATP1B1inh;SMILES;N[C@H](CO)Cc1ccccc1;classOATP1B1inh;0;0;valid
944;C[C@@H](CCc1ccccc1)NC[C@H](O)c1ccc(O)c(C(N)=O)c1;944;944;0;;;classOATP1B1inh;SMILES;C[C@@H](CCc1ccccc1)NC[C@H](O)c1ccc(O)c(C(N)=O)c1;classOATP1B1inh;0;0;valid
945;OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O;945;945;0;;;classOATP1B1inh;SMILES;OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O;classOATP1B1inh;0;0;valid
946;C[C@@H]1CC[C@H]2[C@](C)(CO)[C@@H](O)CC[C@@]2(C)[C@@]12CC[C@@](CO)(CCO)O2;946;946;0;;;classOATP1B1inh;SMILES;C[C@@H]1CC[C@H]2[C@](C)(CO)[C@@H](O)CC[C@@]2(C)[C@@]12CC[C@@](CO)(CCO)O2;classOATP1B1inh;0;0;valid
947;CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O;947;947;0;;;classOATP1B1inh;SMILES;CC(=O)O[C@H]1C[C@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)O[C@H](C)[C@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O;classOATP1B1inh;0;0;valid
948;CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@H]1CC3;948;948;0;;;classOATP1B1inh;SMILES;CC(C)=CCC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@H]1CC3;classOATP1B1inh;0;0;valid
949;CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O;949;949;0;;;classOATP1B1inh;SMILES;CC(C)=CCC1=C(O)C(=O)c2ccccc2C1=O;classOATP1B1inh;0;0;valid
950;Cc1occc(=O)c1O;950;950;0;;;classOATP1B1inh;SMILES;Cc1occc(=O)c1O;classOATP1B1inh;0;0;valid
951;C=C[C@@](C)(O)CC[C@H]1C(=C)C[C@H](OC(C)=O)[C@H]2C(C)(C)CCC[C@]12C;951;951;0;;;classOATP1B1inh;SMILES;C=C[C@@](C)(O)CC[C@H]1C(=C)C[C@H](OC(C)=O)[C@H]2C(C)(C)CCC[C@]12C;classOATP1B1inh;0;0;valid
952;C=C[C@@](C)(O)CC[C@@H]1C(=C)C[C@H](O)[C@@H]2C(C)(C)CCC[C@@]12C;952;952;1;;;classOATP1B1inh;SMILES;C=C[C@@](C)(O)CC[C@@H]1C(=C)C[C@H](O)[C@@H]2C(C)(C)CCC[C@@]12C;classOATP1B1inh;1;1;valid
953;CC[C@@H](C(=O)[C@H](C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)O)[C@@H]1O[C@@](CC)([C@@H]2CC[C@](O)(CC)[C@H](C)O2)C[C@@H]1C;953;953;1;;;classOATP1B1inh;SMILES;CC[C@@H](C(=O)[C@H](C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)O)[C@@H]1O[C@@](CC)([C@@H]2CC[C@](O)(CC)[C@H](C)O2)C[C@@H]1C;classOATP1B1inh;1;1;valid
954;CC(C)CCC[C@H](C)[C@@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C;954;954;0;;;classOATP1B1inh;SMILES;CC(C)CCC[C@H](C)[C@@H]1CC[C@H]2C3=CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C;classOATP1B1inh;0;0;valid
955;COc1ccc(C[C@H]2c3cc(OC)c(OC)cc3CCN2C)cc1OC;955;955;0;;;classOATP1B1inh;SMILES;COc1ccc(C[C@H]2c3cc(OC)c(OC)cc3CCN2C)cc1OC;classOATP1B1inh;0;0;valid
956;O=C1C=C(O)C(=O)c2ccccc21;956;956;0;;;classOATP1B1inh;SMILES;O=C1C=C(O)C(=O)c2ccccc21;classOATP1B1inh;0;0;valid
957;Cc1cc(OC(=O)c2c(C)cc(O)cc2O)cc(O)c1C(=O)O;957;957;0;;;classOATP1B1inh;SMILES;Cc1cc(OC(=O)c2c(C)cc(O)cc2O)cc(O)c1C(=O)O;classOATP1B1inh;0;0;valid
958;COC(=O)c1c(C)c2c(c(C)c1O)OC(=O)c1c(C)c(Cl)c(O)c(Cl)c1O2;958;958;1;;;classOATP1B1inh;SMILES;COC(=O)c1c(C)c2c(c(C)c1O)OC(=O)c1c(C)c(Cl)c(O)c(Cl)c1O2;classOATP1B1inh;1;1;valid
959;CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H]([NH3+])Cc1ccc(O)cc1)C(=O)[O-];959;959;0;;;classOATP1B1inh;SMILES;CC(C)C[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H]([NH3+])Cc1ccc(O)cc1)C(=O)[O-];classOATP1B1inh;0;0;valid
960;CC1=CC(=O)C2=C(C)CC[C@H]3[C@H](C)C(=O)O[C@@H]3[C@@H]12;960;960;0;;;classOATP1B1inh;SMILES;CC1=CC(=O)C2=C(C)CC[C@H]3[C@H](C)C(=O)O[C@@H]3[C@@H]12;classOATP1B1inh;0;0;valid
961;N=c1[nH]c(=O)c2[nH]c(=O)c(=O)[nH]c2[nH]1;961;961;0;;;classOATP1B1inh;SMILES;N=c1[nH]c(=O)c2[nH]c(=O)c(=O)[nH]c2[nH]1;classOATP1B1inh;0;0;valid
962;Nc1nc(=O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O;962;962;0;;;classOATP1B1inh;SMILES;Nc1nc(=O)c2c([nH]1)NC[C@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2C=O;classOATP1B1inh;0;0;valid
963;CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1;963;963;0;;;classOATP1B1inh;SMILES;CC(C)(C)NC[C@H](O)c1ccc(O)c(CO)c1;classOATP1B1inh;0;0;valid
964;c1ccc([C@@H]2CN3CCSC3=N2)cc1;964;964;0;;;classOATP1B1inh;SMILES;c1ccc([C@@H]2CN3CCSC3=N2)cc1;classOATP1B1inh;0;0;valid
965;[NH3+][C@@H](Cc1ccc(O)c(O)c1)C(=O)[O-];965;965;0;;;classOATP1B1inh;SMILES;[NH3+][C@@H](Cc1ccc(O)c(O)c1)C(=O)[O-];classOATP1B1inh;0;0;valid
966;CC(=O)/C(=C\c1ccccc1)CC(=O)O;966;966;0;;;classOATP1B1inh;SMILES;CC(=O)/C(=C\c1ccccc1)CC(=O)O;classOATP1B1inh;0;0;valid
967;CCN(CC)CC(=O)Nc1c(C)cccc1C;967;967;0;;;classOATP1B1inh;SMILES;CCN(CC)CC(=O)Nc1c(C)cccc1C;classOATP1B1inh;0;0;valid
968;CCC/C=C1\OC(=O)C2=C1CCC=C2;968;968;0;;;classOATP1B1inh;SMILES;CCC/C=C1\OC(=O)C2=C1CCC=C2;classOATP1B1inh;0;0;valid
969;CC1(C)O[C@H]2CC(=O)OC[C@@]23[C@H]1CC(=O)[C@]1(C)[C@@H]3CC[C@]2(C)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@]321;969;969;0;;;classOATP1B1inh;SMILES;CC1(C)O[C@H]2CC(=O)OC[C@@]23[C@H]1CC(=O)[C@]1(C)[C@@H]3CC[C@]2(C)[C@H](c3ccoc3)OC(=O)[C@H]3O[C@]321;classOATP1B1inh;0;0;valid
970;C=C[C@](C)(O)CCC=C(C)C;970;970;0;;;classOATP1B1inh;SMILES;C=C[C@](C)(O)CCC=C(C)C;classOATP1B1inh;0;0;valid
971;CC(C)(C#N)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O;971;971;0;;;classOATP1B1inh;SMILES;CC(C)(C#N)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O;classOATP1B1inh;0;0;valid
972;CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1;972;972;0;;;classOATP1B1inh;SMILES;CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1;classOATP1B1inh;0;0;valid
973;ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl;973;973;0;;;classOATP1B1inh;SMILES;ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl;classOATP1B1inh;0;0;valid
974;COc1ccc([C@H]2CC(=O)c3ccc(OC)cc3O2)cc1;974;974;0;;;classOATP1B1inh;SMILES;COc1ccc([C@H]2CC(=O)c3ccc(OC)cc3O2)cc1;classOATP1B1inh;0;0;valid
975;C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3CC[C@@H]4C[C@H](O)CC[C@@]4(C)[C@@H]3C=C[C@@]21C;975;975;1;;;classOATP1B1inh;SMILES;C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@H]3CC[C@@H]4C[C@H](O)CC[C@@]4(C)[C@@H]3C=C[C@@]21C;classOATP1B1inh;1;1;valid
976;C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C;976;976;1;;;classOATP1B1inh;SMILES;C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C;classOATP1B1inh;1;1;valid
977;CCCCCc1c2c(cc(O)c1C(=O)O)OC(=O)c1c(cc(OC)cc1C(=O)CCCC)O2;977;977;1;;;classOATP1B1inh;SMILES;CCCCCc1c2c(cc(O)c1C(=O)O)OC(=O)c1c(cc(OC)cc1C(=O)CCCC)O2;classOATP1B1inh;1;1;valid
978;CN1[C@H](CC(=O)c2ccccc2)CCC[C@@H]1C[C@@H](O)c1ccccc1;978;978;0;;;classOATP1B1inh;SMILES;CN1[C@H](CC(=O)c2ccccc2)CCC[C@@H]1C[C@@H](O)c1ccccc1;classOATP1B1inh;0;0;valid
979;C[C@H]1[C@@H](O)C[C@@H]2C(C(=O)O)=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]21;979;979;1;;;classOATP1B1inh;SMILES;C[C@H]1[C@@H](O)C[C@@H]2C(C(=O)O)=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]21;classOATP1B1inh;1;1;valid
980;COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1C[C@H](O)[C@@H]2C;980;980;0;;;classOATP1B1inh;SMILES;COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]2[C@@H]1C[C@H](O)[C@@H]2C;classOATP1B1inh;0;0;valid
981;CC1(C)Oc2ccc3ccc(=O)oc3c2C[C@@H]1O;981;981;0;;;classOATP1B1inh;SMILES;CC1(C)Oc2ccc3ccc(=O)oc3c2C[C@@H]1O;classOATP1B1inh;0;0;valid
982;CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CC[NH2+][C@H](C)C3)c(F)c21;982;982;0;;;classOATP1B1inh;SMILES;CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CC[NH2+][C@H](C)C3)c(F)c21;classOATP1B1inh;0;0;valid
983;COc1c2c(c(CC=C(C)C)c3oc(=O)c(-c4ccc(O)cc4)c(O)c13)OC(C)(C)C=C2;983;983;1;;;classOATP1B1inh;SMILES;COc1c2c(c(CC=C(C)C)c3oc(=O)c(-c4ccc(O)cc4)c(O)c13)OC(C)(C)C=C2;classOATP1B1inh;1;1;valid
984;O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12;984;984;0;;;classOATP1B1inh;SMILES;O=C(O)c1nn(Cc2ccc(Cl)cc2Cl)c2ccccc12;classOATP1B1inh;0;0;valid
985;CCCCCN(CCCCC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1;985;985;1;;;classOATP1B1inh;SMILES;CCCCCN(CCCCC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1;classOATP1B1inh;1;1;valid
986;CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1;986;986;1;;;classOATP1B1inh;SMILES;CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1;classOATP1B1inh;1;1;valid
987;CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1;987;987;0;;;classOATP1B1inh;SMILES;CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1;classOATP1B1inh;0;0;valid
988;O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)[C@@H](F)C(F)(F)F)cc1Cl;988;988;0;;;classOATP1B1inh;SMILES;O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)[C@@H](F)C(F)(F)F)cc1Cl;classOATP1B1inh;0;0;valid
989;O=C1CC[C@]23/C=C/C(=O)NCCCCNCCCNC(=O)/C=C/c4ccc(c2c4)O[C@@H]3C1;989;989;0;;;classOATP1B1inh;SMILES;O=C1CC[C@]23/C=C/C(=O)NCCCCNCCCNC(=O)/C=C/c4ccc(c2c4)O[C@@H]3C1;classOATP1B1inh;0;0;valid
990;O=C1CCC[C@H]2[C@@H]3C[C@H](CN12)[C@@H]1CCCCN1C3;990;990;0;;;classOATP1B1inh;SMILES;O=C1CCC[C@H]2[C@@H]3C[C@H](CN12)[C@@H]1CCCCN1C3;classOATP1B1inh;0;0;valid
991;O=C([O-])CC[C@H]1[NH2+]C[C@@H]2C[C@H]1CN1CCCC[C@H]21;991;991;0;;;classOATP1B1inh;SMILES;O=C([O-])CC[C@H]1[NH2+]C[C@@H]2C[C@H]1CN1CCCC[C@H]21;classOATP1B1inh;0;0;valid
992;OC[C@@H]1CCCN2CCCC[C@H]12;992;992;0;;;classOATP1B1inh;SMILES;OC[C@@H]1CCCN2CCCC[C@H]12;classOATP1B1inh;0;0;valid
993;C[C@@H]1C[C@@H]2CC(=O)[C@H]3CCCN4CCC[C@H]2[C@]34C1;993;993;0;;;classOATP1B1inh;SMILES;C[C@@H]1C[C@@H]2CC(=O)[C@H]3CCCN4CCC[C@H]2[C@]34C1;classOATP1B1inh;0;0;valid
994;O[C@H]1C=C2CCN3Cc4cc5c(cc4[C@H]([C@@H]1O)[C@@H]23)OCO5;994;994;0;;;classOATP1B1inh;SMILES;O[C@H]1C=C2CCN3Cc4cc5c(cc4[C@H]([C@@H]1O)[C@@H]23)OCO5;classOATP1B1inh;0;0;valid
995;NCCCC[C@@H](N)C(=O)N[C@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCCCN)C(=O)O;995;995;0;;;classOATP1B1inh;SMILES;NCCCC[C@@H](N)C(=O)N[C@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCCCN)C(=O)O;classOATP1B1inh;0;0;valid
996;NCCCC[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O;996;996;0;;;classOATP1B1inh;SMILES;NCCCC[C@H](N)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O;classOATP1B1inh;0;0;valid
997;Oc1ccc2c(c1)OC[C@H]1c3cc4c(cc3O[C@H]21)OCO4;997;997;0;;;classOATP1B1inh;SMILES;Oc1ccc2c(c1)OC[C@H]1c3cc4c(cc3O[C@H]21)OCO4;classOATP1B1inh;0;0;valid
998;C[C@@H]1[C@H]2C3=CC[C@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@H]5[C@H](O)C[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C;998;998;0;;;classOATP1B1inh;SMILES;C[C@@H]1[C@H]2C3=CC[C@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@H]5[C@H](O)C[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C;classOATP1B1inh;0;0;valid
999;NCc1ccc(S(N)(=O)=O)cc1;999;999;0;;;classOATP1B1inh;SMILES;NCc1ccc(S(N)(=O)=O)cc1;classOATP1B1inh;0;0;valid
1000;COC(=O)[C@H](O)c1ccccc1;1000;1000;0;;;classOATP1B1inh;SMILES;COC(=O)[C@H](O)c1ccccc1;classOATP1B1inh;0;0;valid
1001;CNCCCC12CCC(c3ccccc31)c1ccccc12;1001;1001;0;;;classOATP1B1inh;SMILES;CNCCCC12CCC(c3ccccc31)c1ccccc12;classOATP1B1inh;0;0;valid
1002;CC(=O)OC(C)(C)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1;1002;1002;0;;;classOATP1B1inh;SMILES;CC(=O)OC(C)(C)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1;classOATP1B1inh;0;0;valid
1003;CC(C)(O)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1;1003;1003;0;;;classOATP1B1inh;SMILES;CC(C)(O)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1;classOATP1B1inh;0;0;valid
1004;COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1;1004;1004;0;;;classOATP1B1inh;SMILES;COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1;classOATP1B1inh;0;0;valid
1005;CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)[C@H](C)Cc1ccc(OC)cc1;1005;1005;0;;;classOATP1B1inh;SMILES;CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)[C@H](C)Cc1ccc(OC)cc1;classOATP1B1inh;0;0;valid
1006;CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1;1006;1006;0;;;classOATP1B1inh;SMILES;CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1;classOATP1B1inh;0;0;valid
1007;CN[C@@]1(C)[C@@H]2CC[C@@H](C2)C1(C)C;1007;1007;0;;;classOATP1B1inh;SMILES;CN[C@@]1(C)[C@@H]2CC[C@@H](C2)C1(C)C;classOATP1B1inh;0;0;valid
