ID_all;SMILES;y_consensus;valid/outlier;ID_DeepPK;NAME_DeepPK;CAS_DeepPK;y_DeepPK_nonambiguous;ID_Metrabase;NAME_Metrabase;CAS_Metrabase;y_Metrabase_nonambiguous
322;CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O;0.0;valid;[945, 2939, 1942];;;0.0;;;;
323;CC1OC(OC2CCC3(C=O)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O;0.0;valid;[1136, 139, 2133];;;0.0;;;;
324;CC=C(c1ccc(O)cc1)C(CC)c1ccc(O)cc1;0.0;valid;[216, 2210, 1213];;;0.0;;;;
325;CCC(/C=C/C(C)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C)C(C)C;0.0;valid;[1506, 509, 2503];;;0.0;;;;
326;CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1;0.0;valid;[1648, 651, 2645];;;0.0;;;;
327;CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1CC(C2CCCCC2)CC1C(=O)O)C(C)C;1.0;valid;[1616, 619, 2613];;;1.0;;;;
328;CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C;1.0;valid;[1568, 571, 2565];;;1.0;;;;
329;CCC(=O)OC1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)OC(C)CC1N(C)C;1.0;valid;[2672, 1675, 678];;;1.0;;;;
330;CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(Cl)C(O)CC21C;1.0;valid;[81, 2075, 1078];;;1.0;;;;
331;CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C;0.0;valid;[657, 2651, 1654];;;0.0;;;;
332;CCC(C(=O)O)C1CCC(C)C(C(C)C(O)C(C)C(=O)C(CC)C2OC3(C=CC(O)C4(CCC(C)(C5CCC(O)(CC)C(C)O5)O4)O3)C(C)CC2C)O1;1.0;valid;[929, 2923, 1926];;;1.0;;;;
333;CCC(C(=O)O)c1ccccc1;0.0;valid;[186, 2180, 1183];;;0.0;;;;
334;CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21;0.0;valid;[1712, 715, 2709];;;0.0;;;;
335;CCC(C)C(=O)OC1C(O)C2C(CN3CC(C)CCC3C2(C)O)C2CC34OC5(O)C(OC(=O)C(C)(O)CC)CCC3(C)C5C(OC(C)=O)C(OC(C)=O)C4C21O;0.0;valid;[1218, 221, 2215];;;0.0;;;;
336;CCC(C)C(=O)OC1C2CC3=C4CC(=O)OC(c5ccoc5)C4(C)CCC3C(C)(C2=O)C(CC(=O)OC)C1(C)C;0.0;valid;[824, 2818, 1821];;;0.0;;;;
337;CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21;0.0;valid;[512, 2506, 1509];;;0.0;;;;
338;CCC(C)C(=O)OC1CC2(C)C(c3ccoc3)OC(=O)CC23OC2(C)OC34C(OC(=O)C(C)C)C3(O)C(OC(=O)C5(C)OC5C)C5(C)CC3(O)C(C)(C5CC(=O)OC)C14O2;1.0;valid;[0, 1994, 997];;;1.0;;;;
339;CCC(C)C(=O)OC1CC2(C)C(c3ccoc3)OC(=O)CC23OC2(C)OC34C(OC(C)=O)C3(O)C(OC(=O)C5(C)OC5C)C5(C)CC3(O)C(C)(C5CC(=O)OC)C14O2;1.0;valid;[2521, 1524, 527];;;1.0;;;;
340;CCC(C)C(=O)c1c(O)c(C)c2oc3c(C)c(O)c(C(=O)C(C)CC)c(O)c3c2c1O;1.0;valid;[2248, 1251, 254];;;1.0;;;;
341;CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2;1.0;valid;[576, 2570, 1573];;;1.0;;;;
342;CCC(C)n1ncn(-c2ccc(N3CCN(c4ccc(OCC5COC(Cn6cncn6)(c6ccc(Cl)cc6Cl)O5)cc4)CC3)cc2)c1=O;0.0;valid;[689, 2683, 1686];;;0.0;;;;
343;CCC(CCC(C)C1CCC2C3CC=C4CC(OC(C)=O)CCC4(C)C3CCC12C)C(C)C;0.0;valid;[1450, 453, 2447];;;0.0;;;;
344;CCC(Nc1ncnc2[nH]cnc12)c1nc2cccc(F)c2c(=O)n1-c1ccccc1;1.0;valid;[1186, 189, 2183];;;1.0;;;;
345;CCC1(C2=NCCN2)Cc2ccccc2O1;0.0;valid;[2744, 1747, 750];;;0.0;;;;
346;CCC1(C2OC(C3OC(O)(CO)C(C)CC3C)CC2C)CCC(C2(C)CCC3(CC(O)C(C)C(C(C)C(OC)C(C)C(=O)O)O3)O2)O1;0.0;valid;[32, 2026, 1029];;;0.0;;;;
347;CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1;0.0;valid;[2296, 1299, 302];;;0.0;;;;
348;CCC1(O)CC(O)c2c(cc3c(O)c4c(c(O)c3c2O)C(=O)C=CC4=O)C1C(=O)OC;0.0;valid;[346, 2340, 1343];;;0.0;;;;
349;CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(O)c4c(c(O)c3c2O)C(=O)C=CC4=O)C1C(=O)OC;0.0;valid;[1210, 213, 2207];;;0.0;;;;
350;CCC1(O)CC(OC2CC(N(C)C)C(O)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC;0.0;valid;[88, 2082, 1085];;;0.0;;;;
351;CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1;0.0;valid;[2865, 1868, 871];;;0.0;;;;
352;CCC1(c2ccc(N)cc2)CCC(=O)NC1=O;0.0;valid;[2032, 1035, 38];;;0.0;;;;
353;CCC1(c2ccccc2)C(=O)NC(=O)NC1=O;0.0;valid;[1233, 236, 2230];;;0.0;;;;
354;CCC12CCCN3CCc4c(n(c5ccccc45)C(O)(C(=O)OC)C1)C32;0.0;valid;[1928, 931, 2925];;;0.0;;;;
355;CCC1C(=O)OCC1Cc1cncn1C;0.0;valid;[642, 2636, 1639];;;0.0;;;;
356;CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)N3C1O;0.0;valid;[1066, 69, 2063];;;0.0;;;;
357;CCC1C=CC=CCC(C)C(O)C(C)(O)C(=O)C(C)C(O)C(C)C(=O)C(C)C(O)C(C)C=CC(=O)OC2C(C)C(CC1)OC1(CCC(C)C(CC(C)O)O1)C2C;1.0;valid;[665, 2659, 1662];;;1.0;;;;
358;CCC1CC1(NC(=O)C1CC(Oc2cc(-c3csc(NC(C)C)n3)nc3c(Cl)c(OCCN4CCOCC4)ccc23)CN1C(=O)C(NC(=O)OC1CC2CC2C1)C(C)(C)C)C(=O)O;0.0;valid;[264, 2258, 1261];;;0.0;;;;
359;CCC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12;0.0;valid;[2393, 1396, 399];;;0.0;;;;
360;CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)/C(=N\OCOCCOC)C(C)C(O)C1(C)O;0.0;valid;[209, 2203, 1206];;;0.0;;;;
361;CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C2NC(COCCOC)OC(C2C)C1(C)O;0.0;valid;[1945, 948, 2942];;;0.0;;;;
362;CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O;1.0;valid;[2329, 1332, 335];;;1.0;;;;
363;CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1;0.0;valid;[1938, 941, 2935];;;0.0;;;;
364;CCCC(=O)Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1OC(=O)CCC;0.0;valid;[266, 2260, 1263];;;0.0;;;;
365;CCCC(=O)OC1(C(=O)CO)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C;0.0;valid;[2984, 1987, 990];;;0.0;;;;
366;CCCC(C(=O)OCCN(CC)CC)(c1ccccc1)c1ccccc1;0.0;valid;[1321, 324, 2318];;;0.0;;;;
367;CCCC(C)C1(CC)C(=O)NC(=O)NC1=O;0.0;valid;[1248, 251, 2245];;;0.0;;;;
368;CCCC(C)C1(CC)C(=O)NC(=S)NC1=O;0.0;valid;[2712, 1715, 718];;;0.0;;;;
369;CCCC(NC(=O)C1C2CCCC2CN1C(=O)C(NC(=O)C(NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1;1.0;valid;[1288, 291, 2285];;;1.0;;;;
370;CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC;0.0;valid;[105, 2099, 1102];;;0.0;;;;
371;CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1;0.0;valid;[153, 2147, 1150];;;0.0;;;;
372;CCCC1OC2CC3C4CC=C5CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1;1.0;valid;[673, 2667, 1670];;;1.0;;;;
373;CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C;0.0;valid;[265, 2259, 1262];;;0.0;;;;
374;CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C;1.0;valid;[1898, 901, 2895];;;1.0;;;;
375;CCCCC(=O)Oc1ccccc1C(=O)O;0.0;valid;[1137, 140, 2134];;;0.0;;;;
376;CCCCC(CC)CN=C(N)N=C(N)NCCCCCCN=C(N)N=C(N)NCC(CC)CCCC;0.0;valid;[2352, 1355, 358];;;0.0;;;;
377;CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O;1.0;valid;[2328, 1331, 334];;;1.0;;;;
378;CCCCC1(COC(=O)CCC(=O)O)C(=O)N(c2ccccc2)N(c2ccccc2)C1=O;0.0;valid;[1888, 891, 2885];;;0.0;;;;
379;CCCCCC(=O)Cc1cc(O)cc(O)c1C(=O)Oc1cc(CC(=O)CCCCC)c(C(=O)O)c(OC)c1;0.0;valid;[1370, 373, 2367];;;0.0;;;;
380;CCCCCC(=O)OC1(C(C)=O)CCC2C3CC=C4CC(=O)CCC4(C)C3CCC21C;0.0;valid;[224, 2218, 1221];;;0.0;;;;
381;CCCCCC(C)N;0.0;valid;[1041, 44, 2038];;;0.0;;;;
382;CCCCCC/C=C\CCCCCCCc1cccc(O)c1C(=O)O;0.0;valid;[2952, 1955, 958];;;0.0;;;;
383;CCCCCC1C(=O)CCC1CC(=O)OC;0.0;valid;[2176, 1179, 182];;;0.0;;;;
384;CCCCCCC1C(=O)OC(C)C(NC(=O)c2cccc(NC=O)c2O)C(=O)OC(C)C1OC(=O)CC(C)C;1.0;valid;[25, 2019, 1022];;;1.0;;;;
385;CCCCCCCC/C=C/CCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C;0.0;valid;[1904, 907, 2901];;;0.0;;;;
386;CCCCCCCC=CCCc1c(O)c(O)cc(O)c1O;0.0;valid;[1896, 899, 2893];;;0.0;;;;
387;CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O;0.0;valid;[920, 2914, 1917];;;0.0;;;;
388;CCCCCCCCCCCCC(C(=O)O)C(C)C(=O)O;0.0;valid;[1480, 483, 2477];;;0.0;;;;
389;CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C;0.0;valid;[2465, 1468, 471];;;0.0;;;;
390;CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1;1.0;valid;[441, 2435, 1438];;;1.0;;;;
391;CCCCCCNC(=O)n1cc(F)c(=O)[nH]c1=O;0.0;valid;[1064, 67, 2061];;;0.0;;;;
392;CCCCCCc1ccc(O)cc1O;0.0;valid;[2529, 1532, 535];;;0.0;;;;
393;CCCCCN(CCCCC)C(=O)C(CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1;1.0;valid;[1777, 780, 2774];;;1.0;;;;
394;CCCCCc1c2c(cc(O)c1C(=O)O)OC(=O)c1c(cc(OC)cc1C(=O)CCCC)O2;1.0;valid;[1153, 156, 2150];;;1.0;;;;
395;CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C;0.0;valid;[960, 2954, 1957];;;0.0;;;;
396;CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1;0.0;valid;[2945, 1948, 951];;;0.0;;;;
397;CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1;0.0;valid;[1466, 469, 2463];;;0.0;;;;
398;CCCCNc1ccc(C(=O)OCCN(C)C)cc1;0.0;valid;[290, 2284, 1287];;;0.0;;;;
399;CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1;0.0;valid;[1184, 187, 2181];;;0.0;;;;
400;CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1;0.0;valid;[1802, 805, 2799];;;0.0;;;;
401;CCCCOc1ccc(CC(O)=NO)cc1;0.0;valid;[1610, 613, 2607];;;0.0;;;;
402;CCCCOc1ccc(OCCCN2CCOCC2)cc1;0.0;valid;[2137, 1140, 143];;;0.0;;;;
403;CCCCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O;0.0;valid;[1217, 220, 2214];;;0.0;;;;
404;CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1;1.0;valid;[1322, 325, 2319];;;1.0;;;;
405;CCCN(CCC)CCc1cccc2[nH]c(O)cc12;0.0;valid;[890, 2884, 1887];;;0.0;;;;
406;CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21;0.0;valid;[1353, 356, 2350];;;0.0;;;;
407;CCCNC(C)C(=O)Nc1ccccc1C;0.0;valid;[1697, 700, 2694];;;0.0;;;;
408;CCCOc1ccccc1-c1nc(=O)c2[nH]nnc2[nH]1;0.0;valid;[1746, 749, 2743];;;0.0;;;;
409;CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1;0.0;valid;[626, 2620, 1623];;;0.0;;;;
410;CCCc1cc(=O)[nH]c(=S)[nH]1;0.0;valid;[656, 2650, 1653];;;0.0;;;;
411;CCCc1nc(C(C)(C)O)c(C(=O)O)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1;0.0;valid;[2705, 1708, 711];;;0.0;;;;
412;CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1;1.0;valid;[1042, 45, 2039];;;1.0;66.0;telmisartan;;1.0
413;CCCc1ncc(C[n+]2ccccc2C)c(N)n1;0.0;valid;[1530, 533, 2527];;;0.0;;;;
414;CCN(CC)C(=O)N1CCN(C)CC1;0.0;valid;[2128, 1131, 134];;;0.0;;;;
415;CCN(CC)C(=S)SSC(=S)N(CC)CC;0.0;valid;[1457, 460, 2454];;;0.0;;;;
416;CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21;0.0;valid;[464, 2458, 1461];;;0.0;;;;
417;CCN(CC)CC(=O)Nc1c(C)cccc1C;0.0;valid;[1465, 468, 2462];;;0.0;;;;
418;CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12;0.0;valid;[2881, 1884, 887];;;0.0;;;;
419;CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC;0.0;valid;[2441, 1444, 447];;;0.0;;;;
420;CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC;0.0;valid;[65, 2059, 1062];;;0.0;;;;
421;CCN(CC)CCNC(=O)c1ccc(N)cc1;0.0;valid;[778, 2772, 1775];;;0.0;;;;
422;CCN(CC)CCNC(=O)c1ccc(NC(C)=O)cc1;0.0;valid;[528, 2522, 1525];;;0.0;;;;
423;CCN(CC)CCOC(=O)C(c1ccccc1)c1ccccc1;0.0;valid;[1425, 428, 2422];;;0.0;;;;
424;CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1;0.0;valid;[146, 2140, 1143];;;0.0;;;;
425;CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O;0.0;valid;[1345, 348, 2342];;;0.0;;;;
426;CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12;0.0;valid;[706, 2700, 1703];;;0.0;;;;
427;CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1;0.0;valid;[2360, 1363, 366];;;0.0;;;;
428;CCN1CCCC(OC(=O)C(c2ccccc2)c2ccccc2)C1;0.0;valid;[2289, 1292, 295];;;0.0;;;;
429;CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O;0.0;valid;[801, 2795, 1798];;;0.0;;;;
430;CCNC(=O)CCC(N)C(=O)O;0.0;valid;[1826, 829, 2823];;;0.0;;;;
431;CCNc1nc(Cl)nc(NCC)n1;0.0;valid;[1114, 117, 2111];;;0.0;;;;
432;CCOC(=O)/N=c1/c[n+](N2CCOCC2)[n-]o1;0.0;valid;[2345, 1348, 351];;;0.0;;;;
433;CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCC21;1.0;valid;[1162, 165, 2159];;;1.0;;;;
434;CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O;0.0;valid;[600, 2594, 1597];;;0.0;;;;
435;CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O;0.0;valid;[1585, 588, 2582];;;0.0;;;;
436;CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O;0.0;valid;[2304, 1307, 310];;;0.0;;;;
437;CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc(Cl)c1Cl;0.0;valid;[2408, 1411, 414];;;0.0;;;;
438;CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1;0.0;valid;[2400, 1403, 406];;;0.0;;;;
439;CCOC(=O)C1C(C=C(C)C)C1(C)C;0.0;valid;[1497, 500, 2494];;;0.0;;;;
440;CCOC(=O)CCC(=O)OC1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)OC(C)CC1N(C)C;1.0;valid;[457, 2451, 1454];;;1.0;;;;
441;CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1;0.0;valid;[1817, 820, 2814];;;0.0;;;;
442;CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2;1.0;valid;[226, 2220, 1223];;;1.0;;;;
443;CCOC(=O)OC(C)OC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C;0.0;valid;[1057, 60, 2054];;;0.0;;;;
444;CCOC(=O)c1c(C)cc(O)c(C=O)c1O;0.0;valid;[249, 2243, 1246];;;0.0;;;;
445;CCOC(=O)c1cncn1C(C)c1ccccc1;0.0;valid;[89, 2083, 1086];;;0.0;;;;
446;CCOCN(C(=O)CCl)c1c(C)cccc1CC;0.0;valid;[2745, 1748, 751];;;0.0;;;;
447;CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O;1.0;valid;[786, 2780, 1783];;;1.0;;;;
448;CCOc1ccc(C(=O)c2ccc(O)c(O)c2O)cc1;0.0;valid;[1905, 908, 2902];;;0.0;;;;
449;CCOc1ccc(CC(CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O)cc1;0.0;valid;[833, 2827, 1830];;;0.0;;;;
450;CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1;0.0;valid;[682, 2676, 1679];;;0.0;;;;
451;CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1;1.0;valid;[2201, 1204, 207];;;1.0;;;;
452;CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C;0.0;valid;[1714, 717, 2711];;;0.0;;;;
453;CC[N+](C)(C)Cc1ccccc1Br;0.0;valid;[1874, 877, 2871];;;0.0;;;;
454;CC[N+](CC)(CC)CC;0.0;valid;[112, 2106, 1109];;;0.0;;;;
455;CC[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1;0.0;valid;[1521, 524, 2518];;;0.0;;;;
456;CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC;0.0;valid;[1681, 684, 2678];;;0.0;;;;
457;CCc1cc(C(N)=S)ccn1;0.0;valid;[297, 2291, 1294];;;0.0;;;;
458;CCc1cc(C2=C(C(=O)O)N(c3ccccc3C(F)(F)F)S(=O)(=O)c3ccccc32)cc2c1OCO2;1.0;valid;[2817, 1820, 823];;;1.0;;;;
459;CCc1ccc(CCOc2ccc(Cc3sc(=O)[nH]c3O)cc2)nc1;0.0;valid;[2160, 1163, 166];;;0.0;;;;
460;CCc1cccc2cc(C(O)CNC(C)(C)C)oc12;0.0;valid;[1537, 540, 2534];;;0.0;;;;
461;CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1;0.0;valid;[1920, 923, 2917];;;0.0;;;;
462;CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21;0.0;valid;[865, 2859, 1862];;;0.0;;;;
463;CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3;0.0;valid;[1234, 237, 2231];;;0.0;;;;
464;CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1;0.0;valid;[1930, 933, 2927];;;0.0;;;;
465;CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1;0.0;valid;[2585, 1588, 591];;;0.0;;;;
466;CN(C)C(N)=NC(=N)N;0.0;valid;[328, 2322, 1325];;;0.0;;;;
467;CN(C)C1C(=O)C(C([NH])=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12;0.0;valid;[545, 2539, 1542];;;0.0;;;;
468;CN(C)C1C(=O)C(C([NH])=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)ccc(Cl)c4C(O)C3CC12;0.0;valid;[2569, 1572, 575];;;0.0;;;;
469;CN(C)C1C(=O)C(C([NH])=O)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3CC12;0.0;valid;[2969, 1972, 975];;;0.0;;;;
470;CN(C)CCC(c1ccc(Br)cc1)c1ccccn1;0.0;valid;[2841, 1844, 847];;;0.0;;;;
471;CN(C)CCC=C1c2ccccc2CCc2ccccc21;0.0;valid;[1538, 541, 2535];;;0.0;;;;
472;CN(C)CCCN1c2ccccc2CCc2ccccc21;0.0;valid;[2376, 1379, 382];;;0.0;;;;
473;CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21;0.0;valid;[1089, 92, 2086];;;0.0;;;;
474;CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21;0.0;valid;[1410, 413, 2407];;;0.0;;;;
475;CN(C)CCCOC1C(C(O)CO)OC2OC(C)(C)OC21;0.0;valid;[1361, 364, 2358];;;0.0;;;;
476;CN(C)CCN(Cc1ccccc1)c1ccccn1;0.0;valid;[128, 2122, 1125];;;0.0;;;;
477;CN(C)CCN(Cc1cccs1)c1ccccn1;0.0;valid;[586, 2580, 1583];;;0.0;;;;
478;CN(C)CCOC(=O)COc1ccc(Cl)cc1;0.0;valid;[1490, 493, 2487];;;0.0;;;;
479;CN(C)CCOC(c1ccc(Cl)cc1)c1ccccn1;0.0;valid;[1808, 811, 2805];;;0.0;;;;
480;CN(C)CCOC(c1ccccc1)c1ccccc1;0.0;valid;[1024, 27, 2021];;;0.0;;;;
481;CN(C)CCc1c[nH]c2ccc(CS(=O)(=O)N3CCCC3)cc12;0.0;valid;[482, 2476, 1479];;;0.0;;;;
482;CN(C)N=Nc1[nH]cnc1C(N)=O;0.0;valid;[2832, 1835, 838];;;0.0;;;;
483;CN(C)c1cccc2c(S(=O)(=O)NC(Cc3ccc(OS(=O)(=O)c4cccc5c(N(C)C)cccc45)cc3)C(=O)O)cccc12;1.0;valid;[1970, 973, 2967];;;1.0;;;;
484;CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1;0.0;valid;[184, 2178, 1181];;;0.0;;;;
485;CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1;0.0;valid;[2048, 1051, 54];;;0.0;;;;
486;CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1;0.0;valid;[274, 2268, 1271];;;0.0;;;;
487;CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1;0.0;valid;[1152, 155, 2149];;;0.0;;;;
488;CN1C(C(=O)Nc2ccccn2)C(=O)c2ccccc2S1(=O)=O;0.0;valid;[953, 2947, 1950];;;0.0;;;;
489;CN1C(C(=O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O;0.0;valid;[2809, 1812, 815];;;0.0;;;;
490;CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)CC21;1.0;valid;[866, 2860, 1863];;;1.0;;;;
491;CN1CC(CNC(=O)OCc2ccccc2)CC2c3cccc4c3c(cn4C)CC21;0.0;valid;[2008, 1011, 14];;;0.0;;;;
492;CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1;0.0;valid;[1624, 627, 2621];;;0.0;;;;
493;CN1CCC(OC(c2ccccc2)c2ccccc2)CC1;0.0;valid;[210, 2204, 1207];;;0.0;;;;
494;CN1CCCC1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12;0.0;valid;[648, 2642, 1645];;;0.0;;;;
495;CN1CCCC1c1cccnc1;0.0;valid;[145, 2139, 1142];;;0.0;;;;
496;CN1CCCN=C1/C=C/c1cccs1;1.0;valid;[1594, 597, 2591];;;1.0;;;;
497;CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1;0.0;valid;[1264, 267, 2261];;;0.0;;;;
498;CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1;0.0;valid;[432, 2426, 1429];;;0.0;;;;
499;CN1CCc2cc3c(cc2C1O)OCO3;0.0;valid;[504, 2498, 1501];;;0.0;;;;
500;CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3;0.0;valid;[2600, 1603, 606];;;0.0;;;;
