ID_all;SMILES;ID_DeepPK;orig_ID_DeepPK;yorig_DeepPK;CAS_DeepPK;NAME_DeepPK;units_DeepPK;smilessource_DeepPK;SMILES_DeepPK;desired_units_DeepPK;y_DeepPK;ID_Metrabase;orig_ID_Metrabase;yorig_Metrabase;CAS_Metrabase;NAME_Metrabase;units_Metrabase;smilessource_Metrabase;SMILES_Metrabase;desired_units_Metrabase;y_Metrabase;comparison_DeepPK_Metrabase;onlyequal_DeepPK_Metrabase;y_Metrabase_nonambiguous;y_DeepPK_nonambiguous;y_consensus;valid/outlier
534;COC(=O)CC1C(C)(C)C(OC(C)=O)C2CC3=C4CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O;[762, 2756, 1759];762.0;0.0;;;classOATP1b3sub;smiles_standarized;COC(=O)CC1C(C)(C)C(OC(C)=O)C2CC3=C4CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
535;COC(=O)CC1C(C)(C)C(OC(C)=O)C2CC3C4CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O;[793, 2787, 1790];793.0;0.0;;;classOATP1b3sub;smiles_standarized;COC(=O)CC1C(C)(C)C(OC(C)=O)C2CC3C4CC(=O)OC(c5ccoc5)C4(C)CCC3C1(C)C2=O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
536;COC(=O)CC1C2(C)C(=O)C3CC4(OC3(Cl)C1(C)C)C1=CC(=O)OC(c3ccoc3)C1(C)CCC42;[2729, 1732, 735];735.0;0.0;;;classOATP1b3sub;smiles_standarized;COC(=O)CC1C2(C)C(=O)C3CC4(OC3(Cl)C1(C)C)C1=CC(=O)OC(c3ccoc3)C1(C)CCC42;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
537;COC(=O)CC1C2(C)C(=O)C3CC4(OC3(O)C1(C)C)C1=CC(=O)OC(c3ccoc3)C1(C)CCC42;[489, 2483, 1486];489.0;1.0;;;classOATP1b3sub;smiles_standarized;COC(=O)CC1C2(C)C(=O)C3CC4(OC3(O)C1(C)C)C1=CC(=O)OC(c3ccoc3)C1(C)CCC42;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
538;COC(=O)CC1C2(C)CC34OC5(C)OC6(C7/C(=C(/OC)C(C)C)C(=O)OC(c8ccoc8)C7(C)C(OC(=O)C(C)C)C(OC)C6(O5)C13C)C(OC)C4(OC)C2OC(C)=O;[985, 2979, 1982];985.0;1.0;;;classOATP1b3sub;smiles_standarized;COC(=O)CC1C2(C)CC34OC5(C)OC6(C7/C(=C(/OC)C(C)C)C(=O)OC(c8ccoc8)C7(C)C(OC(=O)C(C)C)C(OC)C6(O5)C13C)C(OC)C4(OC)C2OC(C)=O;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
539;COC(=O)CC1C2(C)CC34OC5(C)OC6(C7C(C(=O)C(C)C)C(=O)OC(c8ccoc8)C7(C)C(OC(C)=O)C(OC(C)=O)C6(O5)C13C)C(OC(C)=O)C4(O)C2OC(=O)C(C)C;[490, 2484, 1487];490.0;1.0;;;classOATP1b3sub;smiles_standarized;COC(=O)CC1C2(C)CC34OC5(C)OC6(C7C(C(=O)C(C)C)C(=O)OC(c8ccoc8)C7(C)C(OC(C)=O)C(OC(C)=O)C6(O5)C13C)C(OC(C)=O)C4(O)C2OC(=O)C(C)C;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
540;COC(=O)CCC(=O)OC1CCC2(C)C(CCC3C2C(=O)C(O)C2(C)C3CC3OC4(CCC(C)CO4)C(C)C32)C1;[930, 2924, 1927];930.0;0.0;;;classOATP1b3sub;smiles_standarized;COC(=O)CCC(=O)OC1CCC2(C)C(CCC3C2C(=O)C(O)C2(C)C3CC3OC4(CCC(C)CO4)C(C)C32)C1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
541;COC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C;[2960, 1963, 966];966.0;1.0;;;classOATP1b3sub;smiles_standarized;COC(=O)CCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
542;COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C;[761, 2755, 1758];761.0;0.0;;;classOATP1b3sub;smiles_standarized;COC(=O)CCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
543;COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC;[1520, 523, 2517];523.0;0.0;;;classOATP1b3sub;smiles_standarized;COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
544;COC(=O)NC(C(=O)N1CCCC1c1nc(-c2ccc(-c3ccc(-c4c[nH]c(C5CCCN5C(=O)C(NC(=O)OC)C(C)C)n4)cc3)cc2)c[nH]1)C(C)C;[1073, 76, 2070];76.0;1.0;;;classOATP1b3sub;smiles_standarized;COC(=O)NC(C(=O)N1CCCC1c1nc(-c2ccc(-c3ccc(-c4c[nH]c(C5CCCN5C(=O)C(NC(=O)OC)C(C)C)n4)cc3)cc2)c[nH]1)C(C)C;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
545;COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C;[1369, 372, 2366];372.0;1.0;;;classOATP1b3sub;smiles_standarized;COC(=O)NC(C(=O)NC(Cc1ccccc1)C(O)CN(Cc1ccc(-c2ccccn2)cc1)NC(=O)C(NC(=O)OC)C(C)(C)C)C(C)(C)C;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
546;COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1;[736, 2730, 1733];736.0;0.0;;;classOATP1b3sub;smiles_standarized;COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
547;COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1;[2544, 1547, 550];550.0;0.0;;;classOATP1b3sub;smiles_standarized;COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
548;COC(=O)c1c(C)c2c(c(C)c1O)OC(=O)c1c(C)c(Cl)c(O)c(Cl)c1O2;[72, 2066, 1069];72.0;1.0;;;classOATP1b3sub;smiles_standarized;COC(=O)c1c(C)c2c(c(C)c1O)OC(=O)c1c(C)c(Cl)c(O)c(Cl)c1O2;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
549;COC(=O)c1c(C)cc(O)cc1O;[338, 2332, 1335];338.0;0.0;;;classOATP1b3sub;smiles_standarized;COC(=O)c1c(C)cc(O)cc1O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
550;COC(=O)c1c(OC)cc2c(c1C)Oc1c(Cl)c(OC(C)=O)c(Cl)c(C)c1C(=O)O2;[858, 2852, 1855];858.0;0.0;;;classOATP1b3sub;smiles_standarized;COC(=O)c1c(OC)cc2c(c1C)Oc1c(Cl)c(OC(C)=O)c(Cl)c(C)c1C(=O)O2;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
551;COC(=O)c1cc(=O)c(O)c2c(O)c(O)ccc2c1;[1138, 141, 2135];141.0;0.0;;;classOATP1b3sub;smiles_standarized;COC(=O)c1cc(=O)c(O)c2c(O)c(O)ccc2c1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
552;COC1(C)CCC2OC2(C)CCC2C1CC2(C)C;[2816, 1819, 822];822.0;0.0;;;classOATP1b3sub;smiles_standarized;COC1(C)CCC2OC2(C)CCC2C1CC2(C)C;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
553;COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21;[994, 2988, 1991];994.0;0.0;;;classOATP1b3sub;smiles_standarized;COC1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
554;COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC([NH])=O)CSC21;[520, 2514, 1517];520.0;0.0;;;classOATP1b3sub;smiles_standarized;COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC([NH])=O)CSC21;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
555;COC1=C2C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c3ccccc3)CC(O)(C(OC(=O)c3ccccc3)C3C4(OC(C)=O)COC4CC(OC)C3(C)C1=O)C2(C)C;[1554, 557, 2551];557.0;1.0;;;classOATP1b3sub;smiles_standarized;COC1=C2C(C)C(OC(=O)C(O)C(NC(=O)OC(C)(C)C)c3ccccc3)CC(O)(C(OC(=O)c3ccccc3)C3C4(OC(C)=O)COC4CC(OC)C3(C)C1=O)C2(C)C;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
556;COC1=CC(=O)C(=O)C=C1CC=Cc1ccccc1;[1272, 275, 2269];275.0;0.0;;;classOATP1b3sub;smiles_standarized;COC1=CC(=O)C(=O)C=C1CC=Cc1ccccc1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
557;COC1=CC23CCCN2CCc2cc4c(cc2C3C1O)OCO4;[2161, 1164, 167];167.0;0.0;;;classOATP1b3sub;smiles_standarized;COC1=CC23CCCN2CCc2cc4c(cc2C3C1O)OCO4;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
558;COC1C(O)C(OC2CCC3(C=O)C4C(OC(C)=O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)OC(C)C1OC(C)=O;[840, 2834, 1837];840.0;0.0;;;classOATP1b3sub;smiles_standarized;COC1C(O)C(OC2CCC3(C=O)C4C(OC(C)=O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)OC(C)C1OC(C)=O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
559;COC1C(O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O;[2113, 1116, 119];119.0;0.0;;;classOATP1b3sub;smiles_standarized;COC1C(O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
560;COC1C(OC([NH])=O)C(O)C(Oc2ccc3c(=O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(O)oc3c2C)OC1(C)C;[777, 2771, 1774];777.0;1.0;;;classOATP1b3sub;smiles_standarized;COC1C(OC([NH])=O)C(O)C(Oc2ccc3c(=O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(O)oc3c2C)OC1(C)C;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
561;COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C;[1145, 148, 2142];148.0;1.0;;;classOATP1b3sub;smiles_standarized;COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
562;COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C;[745, 2739, 1742];745.0;0.0;;;classOATP1b3sub;smiles_standarized;COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
563;COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C;[1409, 412, 2406];412.0;1.0;;;classOATP1b3sub;smiles_standarized;COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
564;COC1CC(OC2C(C)C(=O)OC(C)C(C)C(OC(C)=O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3OC(C)=O)C2C)OC(C)C1OC(C)=O;[2888, 1891, 894];894.0;1.0;;;classOATP1b3sub;smiles_standarized;COC1CC(OC2C(C)C(=O)OC(C)C(C)C(OC(C)=O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3OC(C)=O)C2C)OC(C)C1OC(C)=O;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
565;COC1CC(OC2CCC3(OC)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)OC(C)C1O;[1336, 339, 2333];339.0;0.0;;;classOATP1b3sub;smiles_standarized;COC1CC(OC2CCC3(OC)C4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)OC(C)C1O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
566;COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)=CC(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C;[58, 2052, 1055];58.0;1.0;;;classOATP1b3sub;smiles_standarized;COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)=CC(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
567;COCC12CN(C=O)C3C4C(OC)C1C3(C(OC)CC2O)C1CC2(O)C(OC)C(O)C4(OC(C)=O)C1C2OC(=O)c1ccccc1;[425, 2419, 1422];425.0;0.0;;;classOATP1b3sub;smiles_standarized;COCC12CN(C=O)C3C4C(OC)C1C3(C(OC)CC2O)C1CC2(O)C(OC)C(O)C4(OC(C)=O)C1C2OC(=O)c1ccccc1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
568;COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1;[2512, 1515, 518];518.0;0.0;;;classOATP1b3sub;smiles_standarized;COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
569;COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1;[1305, 308, 2302];308.0;1.0;;;classOATP1b3sub;smiles_standarized;COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
570;COCCc1ccc(OCC(O)CNC(C)C)cc1;[641, 2635, 1638];641.0;0.0;;;classOATP1b3sub;smiles_standarized;COCCc1ccc(OCC(O)CNC(C)C)cc1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
571;CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1;[362, 2356, 1359];362.0;0.0;;;classOATP1b3sub;smiles_standarized;CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
572;CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CSC12)c1csc(N)n1;[2240, 1243, 246];246.0;0.0;;;classOATP1b3sub;smiles_standarized;CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(=O)c(=O)[nH]n3C)CSC12)c1csc(N)n1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
573;CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CSC12)c1csc(N)n1;[712, 2706, 1709];712.0;0.0;;;classOATP1b3sub;smiles_standarized;CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CSC12)c1csc(N)n1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
574;COP(=O)(NC(C)=O)SC;[2464, 1467, 470];470.0;0.0;;;classOATP1b3sub;smiles_standarized;COP(=O)(NC(C)=O)SC;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
575;COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1;[121, 2115, 1118];121.0;0.0;;;classOATP1b3sub;smiles_standarized;COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
576;COS(C)(=O)=O;[633, 2627, 1630];633.0;0.0;;;classOATP1b3sub;smiles_standarized;COS(C)(=O)=O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
577;COc1c(-c2coc3cc4c(cc3c2=O)CC(O)C(C)(C)O4)ccc2c1C=CC(C)(C)O2;[954, 2948, 1951];954.0;1.0;;;classOATP1b3sub;smiles_standarized;COc1c(-c2coc3cc4c(cc3c2=O)CC(O)C(C)(C)O4)ccc2c1C=CC(C)(C)O2;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
578;COc1c(-c2coc3cc4c(cc3c2=O)CC(OC(C)=O)C(C)(C)O4)ccc2c1C=CC(C)(C)O2;[2096, 1099, 102];102.0;0.0;;;classOATP1b3sub;smiles_standarized;COc1c(-c2coc3cc4c(cc3c2=O)CC(OC(C)=O)C(C)(C)O4)ccc2c1C=CC(C)(C)O2;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
579;COc1c(CC(=O)c2cc3c(cc2O)OC(C)(C)C(O)C3)ccc2c1C=CC(C)(C)O2;[616, 2610, 1613];616.0;0.0;;;classOATP1b3sub;smiles_standarized;COc1c(CC(=O)c2cc3c(cc2O)OC(C)(C)C(O)C3)ccc2c1C=CC(C)(C)O2;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
580;COc1c(CC=C(C)C)c2c(c3oc(=O)c(-c4ccc(O)cc4)c(O)c13)C=CC(C)(C)O2;[1498, 501, 2495];501.0;1.0;;;classOATP1b3sub;smiles_standarized;COc1c(CC=C(C)C)c2c(c3oc(=O)c(-c4ccc(O)cc4)c(O)c13)C=CC(C)(C)O2;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
581;COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;[1840, 843, 2837];843.0;0.0;;;classOATP1b3sub;smiles_standarized;COc1c(N2CC3CCCNC3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
582;COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;[2584, 1587, 590];590.0;0.0;;;classOATP1b3sub;smiles_standarized;COc1c(N2CCNC(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
583;COc1c(O)cccc1O;[514, 2508, 1511];514.0;0.0;;;classOATP1b3sub;smiles_standarized;COc1c(O)cccc1O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
584;COc1c2c(c(CC=C(C)C)c3oc(=O)c(-c4ccc(O)cc4)c(O)c13)OC(C)(C)C=C2;[57, 2051, 1054];57.0;1.0;;;classOATP1b3sub;smiles_standarized;COc1c2c(c(CC=C(C)C)c3oc(=O)c(-c4ccc(O)cc4)c(O)c13)OC(C)(C)C=C2;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
585;COc1c2c(cc3c1OCO3)C13C=CC(OC)CC1N(C2)CC3O;[937, 2931, 1934];937.0;0.0;;;classOATP1b3sub;smiles_standarized;COc1c2c(cc3c1OCO3)C13C=CC(OC)CC1N(C2)CC3O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
586;COc1c2c(cc3c1OCO3)CCN(C)C2;[1090, 93, 2087];93.0;0.0;;;classOATP1b3sub;smiles_standarized;COc1c2c(cc3c1OCO3)CCN(C)C2;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
587;COc1c2ccoc2c(OC)c2oc(=O)ccc12;[2177, 1180, 183];183.0;1.0;;;classOATP1b3sub;smiles_standarized;COc1c2ccoc2c(OC)c2oc(=O)ccc12;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
588;COc1c2ccoc2cc2oc(=O)ccc12;[1753, 756, 2750];756.0;0.0;;;classOATP1b3sub;smiles_standarized;COc1c2ccoc2cc2oc(=O)ccc12;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
589;COc1c2occc2cc2ccc(=O)oc12;[1754, 757, 2751];757.0;0.0;;;classOATP1b3sub;smiles_standarized;COc1c2occc2cc2ccc(=O)oc12;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
590;COc1cc(-c2coc3cc(OC)c(OC)c(OC)c3c2=O)cc(OC)c1OC;[1273, 276, 2270];276.0;0.0;;;classOATP1b3sub;smiles_standarized;COc1cc(-c2coc3cc(OC)c(OC)c(OC)c3c2=O)cc(OC)c1OC;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
591;COc1cc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)c(OC)c(O)c3c2=O)cc(O)c1OC;[1633, 636, 2630];636.0;0.0;;;classOATP1b3sub;smiles_standarized;COc1cc(-c2coc3cc(OC4OC(CO)C(O)C(O)C4O)c(OC)c(O)c3c2=O)cc(O)c1OC;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
592;COc1cc(-c2coc3cc(OCc4ccccc4)c(OC)c(O)c3c2=O)cc(OCc2ccccc2)c1OC;[1586, 589, 2583];589.0;0.0;;;classOATP1b3sub;smiles_standarized;COc1cc(-c2coc3cc(OCc4ccccc4)c(OC)c(O)c3c2=O)cc(OCc2ccccc2)c1OC;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
593;COc1cc(/C=C/C(=O)O)cc(OC)c1OC;[34, 2028, 1031];34.0;0.0;;;classOATP1b3sub;smiles_standarized;COc1cc(/C=C/C(=O)O)cc(OC)c1OC;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
594;COc1cc(C)c(C(=O)O)c(O)c1;[2769, 1772, 775];775.0;0.0;;;classOATP1b3sub;smiles_standarized;COc1cc(C)c(C(=O)O)c(O)c1;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
595;COc1cc(C)c2c(c1C=O)Oc1c(c(C)c(O)c3c1C(O)OC3=O)OC2=O;[496, 2490, 1493];496.0;1.0;;;classOATP1b3sub;smiles_standarized;COc1cc(C)c2c(c1C=O)Oc1c(c(C)c(O)c3c1C(O)OC3=O)OC2=O;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
596;COc1cc(C/C=C/c2ccccc2)c(OC)cc1O;[536, 2530, 1533];536.0;1.0;;;classOATP1b3sub;smiles_standarized;COc1cc(C/C=C/c2ccccc2)c(OC)cc1O;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
597;COc1cc(C2Oc3c(O)cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)cc3C2CO)ccc1O;[2889, 1892, 895];895.0;0.0;;;classOATP1b3sub;smiles_standarized;COc1cc(C2Oc3c(O)cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)cc3C2CO)ccc1O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
598;COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O;[241, 2235, 1238];241.0;1.0;;;classOATP1b3sub;smiles_standarized;COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
599;COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4OC(=O)CCC(=O)O)ccc3OC2COC(=O)CCC(=O)O)ccc1O;[810, 2804, 1807];810.0;1.0;;;classOATP1b3sub;smiles_standarized;COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4OC(=O)CCC(=O)O)ccc3OC2COC(=O)CCC(=O)O)ccc1O;classOATP1b3sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
600;COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1O;[849, 2843, 1846];849.0;0.0;;;classOATP1b3sub;smiles_standarized;COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1O;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
601;COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC;[1352, 355, 2349];355.0;0.0;;;classOATP1b3sub;smiles_standarized;COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC;classOATP1b3sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
