ID_all;SMILES;ID_avdeef;orig_ID_avdeef;yorig_avdeef;CAS_avdeef;NAME_avdeef;units_avdeef;smilessource_avdeef;pka_avdeef;SMILES_avdeef;desired_units_avdeef;y_avdeef;ID_sander;orig_ID_sander;yorig_sander;CAS_sander;NAME_sander;units_sander;smilessource_sander;pka_sander;SMILES_sander;desired_units_sander;y_sander;ID_liao;orig_ID_liao;yorig_liao;CAS_liao;NAME_liao;units_liao;smilessource_liao;pka_liao;SMILES_liao;desired_units_liao;y_liao;ID_qtbx;orig_ID_qtbx;yorig_qtbx;CAS_qtbx;NAME_qtbx;units_qtbx;smilessource_qtbx;SMILES_qtbx;desired_units_qtbx;y_qtbx;ID_settimo;orig_ID_settimo;yorig_settimo;CAS_settimo;NAME_settimo;units_settimo;smilessource_settimo;pka_settimo;SMILES_settimo;desired_units_settimo;y_settimo
14691;O=[N+]([O-])NCN[N+](=O)[O-];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[15546, 12050];2862;5.799999952316281;14168-44-6;;pKa;SMILES;O=[N+]([O-])NCN[N+](=O)[O-];pKa;5.799999952316281;;;;;;;;;;;
14692;O=[N+]([O-])Nc1ccc(Br)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18510;4854;4.26999998092651;No CAS number;;pKa;SMILES;O=[N+]([O-])Nc1ccc(Br)cc1;pKa;4.26999998092651;;;;;;;;;;;
14693;O=[N+]([O-])Nc1ccc(F)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17951;9360;4.39040994644165;61161-10-2;;pKa;SMILES;O=[N+]([O-])Nc1ccc(F)cc1;pKa;4.39040994644165;;;;;;;;;;;
14694;O=[N+]([O-])Nc1ccc([N+](=O)[O-])cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[20704, 20705];4086;3.76999998092651;20020-13-7;;pKa;SMILES;O=[N+]([O-])Nc1ccc([N+](=O)[O-])cc1;pKa;3.76999998092651;;;;;;;;;;;
14695;O=[N+]([O-])Nc1ccccn1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13469;10096;5.90000009536743;26482-54-2;;pKa;SMILES;O=[N+]([O-])Nc1ccccn1;pKa;5.90000009536743;;;;;;;;;;;
14696;O=[N+]([O-])OCC(CCCC(O)(P(=O)(O)O)P(=O)(O)O)O[N+](=O)[O-];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23468;10743;3.10999989509582;No CAS number;;pKa;SMILES;O=[N+]([O-])OCC(CCCC(O)(P(=O)(O)O)P(=O)(O)O)O[N+](=O)[O-];pKa;3.10999989509582;;;;;;;;;;;
14697;O=[N+]([O-])OCC(CCCC(P(=O)(O)O)P(=O)(O)O)O[N+](=O)[O-];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24819;11091;2.71000003814697;No CAS number;;pKa;SMILES;O=[N+]([O-])OCC(CCCC(P(=O)(O)O)P(=O)(O)O)O[N+](=O)[O-];pKa;2.71000003814697;;;;;;;;;;;
14698;O=[N+]([O-])OCCCCC(O)(P(=O)(O)O)P(=O)(O)O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24448;10744;2.84999990463256;No CAS number;;pKa;SMILES;O=[N+]([O-])OCCCCC(O)(P(=O)(O)O)P(=O)(O)O;pKa;2.84999990463256;;;;;;;;;;;
14699;O=[N+]([O-])OCCCCC(P(=O)(O)O)P(=O)(O)O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23616;11092;3.07999992370605;No CAS number;;pKa;SMILES;O=[N+]([O-])OCCCCC(P(=O)(O)O)P(=O)(O)O;pKa;3.07999992370605;;;;;;;;;;;
14700;O=[N+]([O-])c1c(O)ccc2ccccc12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[13369, 13370];1700;5.92999982833862;550-60-7;;pKa;SMILES;O=[N+]([O-])c1c(O)ccc2ccccc12;pKa;5.92999982833862;;;;;;;;;;;
14701;O=[N+]([O-])c1cc(-c2ccccc2)c(O)c([N+](=O)[O-])c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[20305, 20098, 20306, 20335];1954;3.861999988555902;731-92-0;;pKa;SMILES;O=[N+]([O-])c1cc(-c2ccccc2)c(O)c([N+](=O)[O-])c1;pKa;3.861999988555902;;;;;;;;;;;
14702;O=[N+]([O-])c1cc(Br)c(O)c([N+](=O)[O-])c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[26479, 26480, 26481, 26488, 26489];[3826, 4581];2.10999989509582;['Invalid CAS number: 4-14-0', '2316-50-9'];[nan, nan, nan, nan, nan];pKa;SMILES;O=[N+]([O-])c1cc(Br)c(O)c([N+](=O)[O-])c1;pKa;2.10999989509582;;;;;;;;;;;
14703;O=[N+]([O-])c1cc(Br)cc(Br)c1O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[16600, 16601];4580;4.71000003814697;Invalid CAS number: 4-13-9;;pKa;SMILES;O=[N+]([O-])c1cc(Br)cc(Br)c1O;pKa;4.71000003814697;;;;;;;;;;;
14704;O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1N/N=C/c1ccc2c(c1)OCCOCCOCCOCCO2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3393;9316;10.0500001907348;No CAS number;;pKa;SMILES;O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1N/N=C/c1ccc2c(c1)OCCOCCOCCOCCO2;pKa;10.0500001907348;;;;;;;;;;;
14705;O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1N/N=C/c1ccc2c(c1)OCCOCCOCCOCCOCCO2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3408;9315;10.039999961853;No CAS number;;pKa;SMILES;O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1N/N=C/c1ccc2c(c1)OCCOCCOCCOCCOCCO2;pKa;10.039999961853;;;;;;;;;;;
14706;O=[N+]([O-])c1cc(C(F)(F)F)ccc1N=P(N1CCCC1)(N1CCCC1)N1CCCC1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8759;9321;8.14000034332275;No CAS number;;pKa;SMILES;O=[N+]([O-])c1cc(C(F)(F)F)ccc1N=P(N1CCCC1)(N1CCCC1)N1CCCC1;pKa;8.14000034332275;;;;;;;;;;;
14707;O=[N+]([O-])c1cc(C2CCCCC2)c(O)c([N+](=O)[O-])c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[18846, 17413, 17414];1457;4.413333257039383;131-89-5;;pKa;SMILES;O=[N+]([O-])c1cc(C2CCCCC2)c(O)c([N+](=O)[O-])c1;pKa;4.413333257039383;;;;;;;;;;;
14708;O=[N+]([O-])c1cc(C=Nc2nnc(-c3ccccc3)s2)c(O)c([N+](=O)[O-])c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12369;11354;6.44999980926513;No CAS number;;pKa;SMILES;O=[N+]([O-])c1cc(C=Nc2nnc(-c3ccccc3)s2)c(O)c([N+](=O)[O-])c1;pKa;6.44999980926513;;;;;;;;;;;
14709;O=[N+]([O-])c1cc(CN2CCCCC2)c(O)c2ccccc12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23764;11359;3.02999997138977;37796-66-0;;pKa;SMILES;O=[N+]([O-])c1cc(CN2CCCCC2)c(O)c2ccccc12;pKa;3.02999997138977;;;;;;;;;;;
14710;O=[N+]([O-])c1cc(CN2CCOCC2)c(O)c2ccccc12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9183;11363;7.98000001907348;75098-53-2;;pKa;SMILES;O=[N+]([O-])c1cc(CN2CCOCC2)c(O)c2ccccc12;pKa;7.98000001907348;;;;;;;;;;;
14711;O=[N+]([O-])c1cc(Cl)c(N=P(N2CCCC2)(N2CCCC2)N2CCCC2)c(Cl)c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10257;9112;7.5;No CAS number;;pKa;SMILES;O=[N+]([O-])c1cc(Cl)c(N=P(N2CCCC2)(N2CCCC2)N2CCCC2)c(Cl)c1;pKa;7.5;;;;;;;;;;;
14712;O=[N+]([O-])c1cc(Cl)c(O)c([N+](=O)[O-])c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[26509, 26510, 26511];2025;2.09999990463256;946-31-6;;pKa;SMILES;O=[N+]([O-])c1cc(Cl)c(O)c([N+](=O)[O-])c1;pKa;2.09999990463256;;;;;;;;;;;
14713;O=[N+]([O-])c1cc(Cl)cc(Cl)c1O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[17901, 17902];1803;4.40000009536743;609-89-2;;pKa;SMILES;O=[N+]([O-])c1cc(Cl)cc(Cl)c1O;pKa;4.40000009536743;;;;;;;;;;;
14714;O=[N+]([O-])c1cc(Cl)cc([N+](=O)[O-])c1O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[24026, 24027, 23980, 24028];1309;2.9625000357627824;88-87-9;;pKa;SMILES;O=[N+]([O-])c1cc(Cl)cc([N+](=O)[O-])c1O;pKa;2.9625000357627824;;;;;;;;;;;
14715;O=[N+]([O-])c1cc(Cl)ccc1N=P(N1CCCC1)(N1CCCC1)N1CCCC1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8139;9121;8.36999988555908;No CAS number;;pKa;SMILES;O=[N+]([O-])c1cc(Cl)ccc1N=P(N1CCCC1)(N1CCCC1)N1CCCC1;pKa;8.36999988555908;;;;;;;;;;;
14716;O=[N+]([O-])c1cc(I)c(O)c(I)c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[22557, 22558];1530;3.31999993324279;305-85-1;;pKa;SMILES;O=[N+]([O-])c1cc(I)c(O)c(I)c1;pKa;3.31999993324279;;;;;;;;;;;
14717;O=[N+]([O-])c1cc(O)c2ccccc2c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[9488, 9489, 9520, 9519];4631;7.85500001907348;Invalid CAS number: 4-25-7;;pKa;SMILES;O=[N+]([O-])c1cc(O)c2ccccc2c1;pKa;7.85500001907348;;;;;;;;;;;
14718;O=[N+]([O-])c1cc(O)cc([N+](=O)[O-])c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[11883, 11884, 11885, 11782];1751;6.700000047683709;586-11-8;;pKa;SMILES;O=[N+]([O-])c1cc(O)cc([N+](=O)[O-])c1;pKa;6.700000047683709;;;;;;;;;;;
14719;O=[N+]([O-])c1cc(O)cc([N+](=O)[O-])c1O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17839;14230;4.42000007629394;Invalid CAS number: 5-27-4;;pKa;SMILES;O=[N+]([O-])c1cc(O)cc([N+](=O)[O-])c1O;pKa;4.42000007629394;;;;;;;;;;;
14720;O=[N+]([O-])c1cc(O)cc2ccccc12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[6604, 6605];4550;8.89999961853027;Invalid CAS number: 4-06-7;;pKa;SMILES;O=[N+]([O-])c1cc(O)cc2ccccc12;pKa;8.89999961853027;;;;;;;;;;;
14721;O=[N+]([O-])c1cc([N+](=O)[O-])c(N/N=C/c2ccc3c(c2)OCCOCCOCCOCCO3)c(C(F)(F)F)c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10327;9318;7.46000003814697;No CAS number;;pKa;SMILES;O=[N+]([O-])c1cc([N+](=O)[O-])c(N/N=C/c2ccc3c(c2)OCCOCCOCCOCCO3)c(C(F)(F)F)c1;pKa;7.46000003814697;;;;;;;;;;;
14722;O=[N+]([O-])c1cc([N+](=O)[O-])c(N/N=C/c2ccc3c(c2)OCCOCCOCCOCCOCCO3)c(C(F)(F)F)c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10351;9317;7.44999980926513;No CAS number;;pKa;SMILES;O=[N+]([O-])c1cc([N+](=O)[O-])c(N/N=C/c2ccc3c(c2)OCCOCCOCCOCCOCCO3)c(C(F)(F)F)c1;pKa;7.44999980926513;;;;;;;;;;;
14723;O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2cc3c(cc2[N+](=O)[O-])OCCOCCOCCOCCOCCO3)c([N+](=O)[O-])c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6983;10099;8.78999996185302;74305-50-3;;pKa;SMILES;O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2cc3c(cc2[N+](=O)[O-])OCCOCCOCCOCCOCCO3)c([N+](=O)[O-])c1;pKa;8.78999996185302;;;;;;;;;;;
14724;O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2ccc3c(c2)OCCOCCOCCOCCOCCO3)c([N+](=O)[O-])c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2466;10100;10.579999923706;74044-87-4;;pKa;SMILES;O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2ccc3c(c2)OCCOCCOCCOCCOCCO3)c([N+](=O)[O-])c1;pKa;10.579999923706;;;;;;;;;;;
14725;O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2ccccc2)c([N+](=O)[O-])c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2599;10101;10.5;2919-12-02 00:00:00;;pKa;SMILES;O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2ccccc2)c([N+](=O)[O-])c1;pKa;10.5;;;;;;;;;;;
14726;O=[N+]([O-])c1cc([N+](=O)[O-])c(Oc2ccccc2O)c([N+](=O)[O-])c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2390;11640;10.6099996566772;53004-18-5;;pKa;SMILES;O=[N+]([O-])c1cc([N+](=O)[O-])c(Oc2ccccc2O)c([N+](=O)[O-])c1;pKa;10.6099996566772;;;;;;;;;;;
14727;O=[N+]([O-])c1cc([N+](=O)[O-])c2c(c1O)CCCC2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;17543;11392;4.5;6549-11-07 00:00:00;;pKa;SMILES;O=[N+]([O-])c1cc([N+](=O)[O-])c2c(c1O)CCCC2;pKa;4.5;;;;;;;;;;;
14728;O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21369;733;3.59999990463256;605-69-6;;pKa;SMILES;O=[N+]([O-])c1cc([N+](=O)[O-])c2ccccc2c1O;pKa;3.59999990463256;;;;;;;;;;;
14729;O=[N+]([O-])c1cc([N+](=O)[O-])c2nn(-c3ccc(Br)cc3)[n+]([O-])c2c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3893;4859;9.86999988555908;No CAS number;;pKa;SMILES;O=[N+]([O-])c1cc([N+](=O)[O-])c2nn(-c3ccc(Br)cc3)[n+]([O-])c2c1;pKa;9.86999988555908;;;;;;;;;;;
14730;O=[N+]([O-])c1cc([N+](=O)[O-])c2nonc2c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20036;10103;3.92000007629394;70264-71-0;;pKa;SMILES;O=[N+]([O-])c1cc([N+](=O)[O-])c2nonc2c1;pKa;3.92000007629394;;;;;;;;;;;
14731;O=[N+]([O-])c1cc([N+](=O)[O-])c2nsnc2c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9493;10104;7.8600001335144;16408-06-3;;pKa;SMILES;O=[N+]([O-])c1cc([N+](=O)[O-])c2nsnc2c1;pKa;7.8600001335144;;;;;;;;;;;
14732;O=[N+]([O-])c1cc2c(O)c(c1)COCCOCCOCCOC2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11672;11406;6.80000019073486;65112-37-0;;pKa;SMILES;O=[N+]([O-])c1cc2c(O)c(c1)COCCOCCOCCOC2;pKa;6.80000019073486;;;;;;;;;;;
14733;O=[N+]([O-])c1cc2c(O)c(c1)COCCOCCOCCOCCOC2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12081;11403;6.59999990463256;65112-38-1;;pKa;SMILES;O=[N+]([O-])c1cc2c(O)c(c1)COCCOCCOCCOCCOC2;pKa;6.59999990463256;;;;;;;;;;;
14734;O=[N+]([O-])c1cc2c(O)c(c1)COCCOCCOCCOCCOCCOC2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12272;11399;6.5;94707-43-4;;pKa;SMILES;O=[N+]([O-])c1cc2c(O)c(c1)COCCOCCOCCOCCOCCOC2;pKa;6.5;;;;;;;;;;;
14735;O=[N+]([O-])c1cc2c(O)c(c1)Cc1cc([N+](=O)[O-])cc(c1O)Cc1cc([N+](=O)[O-])cc(c1O)Cc1cc([N+](=O)[O-])cc(c1O)C2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[467, 2911];11410;11.6500000953674;109051-62-9;;pKa;SMILES;O=[N+]([O-])c1cc2c(O)c(c1)Cc1cc([N+](=O)[O-])cc(c1O)Cc1cc([N+](=O)[O-])cc(c1O)Cc1cc([N+](=O)[O-])cc(c1O)C2;pKa;11.6500000953674;;;;;;;;;;;
14736;O=[N+]([O-])c1cc2c(c([N+](=O)[O-])c1)CCC(O)=C2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8761;10814;8.14000034332275;No CAS number;;pKa;SMILES;O=[N+]([O-])c1cc2c(c([N+](=O)[O-])c1)CCC(O)=C2;pKa;8.14000034332275;;;;;;;;;;;
14737;O=[N+]([O-])c1cc2c(cc1Cl)CCC(O)=C2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7649;10813;8.5600004196167;No CAS number;;pKa;SMILES;O=[N+]([O-])c1cc2c(cc1Cl)CCC(O)=C2;pKa;8.5600004196167;;;;;;;;;;;
14738;O=[N+]([O-])c1cc2cccnc2c2ncccc12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[22912, 22522];2486;3.279999971389765;4199-88-6;;pKa;SMILES;O=[N+]([O-])c1cc2cccnc2c2ncccc12;pKa;3.279999971389765;;;;;;;;;;;
14739;O=[N+]([O-])c1ccc(-c2ccccc2)cc1O;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[11765, 11766];2921;6.73999977111816;18062-89-0;;pKa;SMILES;O=[N+]([O-])c1ccc(-c2ccccc2)cc1O;pKa;6.73999977111816;;;;;;;;;;;
14740;O=[N+]([O-])c1ccc(-c2cnc(O)nc2)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27867;13982;1.41999995708465;Invalid CAS number: 4-91-6;;pKa;SMILES;O=[N+]([O-])c1ccc(-c2cnc(O)nc2)cc1;pKa;1.41999995708465;;;;;;;;;;;
14741;O=[N+]([O-])c1ccc(-n2ccnc2)c([N+](=O)[O-])c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20102;2875;3.90000009536743;14545-01-8;;pKa;SMILES;O=[N+]([O-])c1ccc(-n2ccnc2)c([N+](=O)[O-])c1;pKa;3.90000009536743;;;;;;;;;;;
14742;O=[N+]([O-])c1ccc(-n2ccnc2)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15658;2268;4.96000003814697;2301-25-9;;pKa;SMILES;O=[N+]([O-])c1ccc(-n2ccnc2)cc1;pKa;4.96000003814697;;;;;;;;;;;
14743;O=[N+]([O-])c1ccc(/C=C/c2ccc(O)cc2)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6003;11527;9.13000011444091;14064-83-6;;pKa;SMILES;O=[N+]([O-])c1ccc(/C=C/c2ccc(O)cc2)cc1;pKa;9.13000011444091;;;;;;;;;;;
14744;O=[N+]([O-])c1ccc(/C=N/O)c([N+](=O)[O-])c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5091;11336;9.43000030517578;No CAS number;;pKa;SMILES;O=[N+]([O-])c1ccc(/C=N/O)c([N+](=O)[O-])c1;pKa;9.43000030517578;;;;;;;;;;;
14745;O=[N+]([O-])c1ccc(/N=N/C(O)=NNc2ccc([N+](=O)[O-])cc2)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11858;10207;6.69999980926513;No CAS number;;pKa;SMILES;O=[N+]([O-])c1ccc(/N=N/C(O)=NNc2ccc([N+](=O)[O-])cc2)cc1;pKa;6.69999980926513;;;;;;;;;;;
14746;O=[N+]([O-])c1ccc(/N=N/c2c(O)ccc3cc(S(=O)(=O)[O-])ccc23)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2382;13208;10.619999885559;No CAS number;;pKa;SMILES;O=[N+]([O-])c1ccc(/N=N/c2c(O)ccc3cc(S(=O)(=O)[O-])ccc23)cc1;pKa;10.619999885559;;;;;;;;;;;
14747;O=[N+]([O-])c1ccc(/N=N/c2cc3c(O)c(c2)CCCN2CCOCCN(CCC3)CCOCC2)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1282;11393;11.5;No CAS number;;pKa;SMILES;O=[N+]([O-])c1ccc(/N=N/c2cc3c(O)c(c2)CCCN2CCOCCN(CCC3)CCOCC2)cc1;pKa;11.5;;;;;;;;;;;
14748;O=[N+]([O-])c1ccc(/N=N/c2cc3c(O)c(c2)CCN2CCOCCN(CCOCC2)CC3)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;589;11394;12.6000003814697;No CAS number;;pKa;SMILES;O=[N+]([O-])c1ccc(/N=N/c2cc3c(O)c(c2)CCN2CCOCCN(CCOCC2)CC3)cc1;pKa;12.6000003814697;;;;;;;;;;;
14749;O=[N+]([O-])c1ccc(/N=N/c2cc3c(O)c(c2)CCN2CCOCCOCCN(CCOCCOCC2)CC3)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1686;11395;11.1000003814697;No CAS number;;pKa;SMILES;O=[N+]([O-])c1ccc(/N=N/c2cc3c(O)c(c2)CCN2CCOCCOCCN(CCOCCOCC2)CC3)cc1;pKa;11.1000003814697;;;;;;;;;;;
14750;O=[N+]([O-])c1ccc(/N=N/c2ccc(O)c(O)c2)c([N+](=O)[O-])c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11777;11548;6.73999977111816;No CAS number;;pKa;SMILES;O=[N+]([O-])c1ccc(/N=N/c2ccc(O)c(O)c2)c([N+](=O)[O-])c1;pKa;6.73999977111816;;;;;;;;;;;
14751;O=[N+]([O-])c1ccc(/N=N/c2ccc(O)c(O)c2)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1687;11547;11.1000003814697;No CAS number;;pKa;SMILES;O=[N+]([O-])c1ccc(/N=N/c2ccc(O)c(O)c2)cc1;pKa;11.1000003814697;;;;;;;;;;;
14752;O=[N+]([O-])c1ccc(/N=N/c2ccc(O)c3cc(S(=O)(=O)[O-])ccc23)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9930;13201;7.67999982833862;No CAS number;;pKa;SMILES;O=[N+]([O-])c1ccc(/N=N/c2ccc(O)c3cc(S(=O)(=O)[O-])ccc23)cc1;pKa;7.67999982833862;;;;;;;;;;;
14753;O=[N+]([O-])c1ccc(/N=N/c2ccc(O)cc2)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8565;11532;8.21000003814697;No CAS number;;pKa;SMILES;O=[N+]([O-])c1ccc(/N=N/c2ccc(O)cc2)cc1;pKa;8.21000003814697;;;;;;;;;;;
14754;O=[N+]([O-])c1ccc(Br)c(P(=O)(O)O)c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12951;11159;6.13999986648559;116670-85-0;;pKa;SMILES;O=[N+]([O-])c1ccc(Br)c(P(=O)(O)O)c1;pKa;6.13999986648559;;;;;;;;;;;
14755;O=[N+]([O-])c1ccc(C(C(O)c2ccccc2)=[N+]([O-])O)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18518;10789;4.26999998092651;No CAS number;;pKa;SMILES;O=[N+]([O-])c1ccc(C(C(O)c2ccccc2)=[N+]([O-])O)cc1;pKa;4.26999998092651;;;;;;;;;;;
14756;O=[N+]([O-])c1ccc(C(O)C(Br)(Br)Br)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[1112, 1111];4411;11.6999998092651;87142-97-0;;pKa;SMILES;O=[N+]([O-])c1ccc(C(O)C(Br)(Br)Br)cc1;pKa;11.6999998092651;;;;;;;;;;;
14757;O=[N+]([O-])c1ccc(C(O)C(Cl)(Cl)Cl)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1191;10780;11.6000003814697;54075-25-1;;pKa;SMILES;O=[N+]([O-])c1ccc(C(O)C(Cl)(Cl)Cl)cc1;pKa;11.6000003814697;;;;;;;;;;;
14758;O=[N+]([O-])c1ccc(C(c2ccc([N+](=O)[O-])cc2)c2ccc([N+](=O)[O-])cc2)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[502, 495];10132;12.865000247955251;603-49-6;;pKa;SMILES;O=[N+]([O-])c1ccc(C(c2ccc([N+](=O)[O-])cc2)c2ccc([N+](=O)[O-])cc2)cc1;pKa;12.865000247955251;;;;;;;;;;;
14759;O=[N+]([O-])c1ccc(C(c2ccc([N+](=O)[O-])cc2)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[1953, 3690];10133;10.394999980926489;132283-06-8;;pKa;SMILES;O=[N+]([O-])c1ccc(C(c2ccc([N+](=O)[O-])cc2)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1;pKa;10.394999980926489;;;;;;;;;;;
14760;O=[N+]([O-])c1ccc(C(c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[10849, 8457];2428;7.724999904632565;3626-18-4;;pKa;SMILES;O=[N+]([O-])c1ccc(C(c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1;pKa;7.724999904632565;;;;;;;;;;;
14761;O=[N+]([O-])c1ccc(C(c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[6074, 9926];10134;8.394999742507931;80134-75-4;;pKa;SMILES;O=[N+]([O-])c1ccc(C(c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1;pKa;8.394999742507931;;;;;;;;;;;
14762;O=[N+]([O-])c1ccc(C(c2ccccc2)c2ccc([N+](=O)[O-])cc2)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;120;10135;15.539999961853;21112-02-7;;pKa;SMILES;O=[N+]([O-])c1ccc(C(c2ccccc2)c2ccc([N+](=O)[O-])cc2)cc1;pKa;15.539999961853;;;;;;;;;;;
14763;O=[N+]([O-])c1ccc(C(c2ccccc2)c2ccccc2)cc1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51;10136;16.8999996185302;2945-12-02 00:00:00;;pKa;SMILES;O=[N+]([O-])c1ccc(C(c2ccccc2)c2ccccc2)cc1;pKa;16.8999996185302;;;;;;;;;;;
