ID_all;SMILES;ID_Li;orig_ID_Li;yorig_Li;CAS_Li;NAME_Li;units_Li;smilessource_Li;SMILES_Li;desired_units_Li;y_Li;y_consensus;valid/outlier
2044;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3C4CCC(CC4)[C@@H]3N(Cc3cccc(F)c3F)C1=O)N2;1169;CHEMBL1076289;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3C4CCC(CC4)[C@@H]3N(Cc3cccc(F)c3F)C1=O)N2;classHLM;0;0;valid
2045;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3C4CCC(CC4)[C@@H]3N(Cc3ccccc3)C1=O)N2;1162;CHEMBL1081529;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3C4CCC(CC4)[C@@H]3N(Cc3ccccc3)C1=O)N2;classHLM;0;0;valid
2046;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3C4CCC(CC4)[C@@H]3N(Cc3ccccc3Cl)C1=O)N2;1165;CHEMBL1076295;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3C4CCC(CC4)[C@@H]3N(Cc3ccccc3Cl)C1=O)N2;classHLM;0;0;valid
2047;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3C4CCC(CC4)[C@@H]3N(Cc3ccccc3F)C1=O)N2;1164;CHEMBL1076294;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3C4CCC(CC4)[C@@H]3N(Cc3ccccc3F)C1=O)N2;classHLM;0;0;valid
2048;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3C4CCC(CC4)[C@@H]3N(Cc3ccco3)C1=O)N2;1134;CHEMBL1079778;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3C4CCC(CC4)[C@@H]3N(Cc3ccco3)C1=O)N2;classHLM;0;0;valid
2049;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3C4CCC(CC4)[C@@H]3N(Cc3cccs3)C1=O)N2;970;CHEMBL1079952;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3C4CCC(CC4)[C@@H]3N(Cc3cccs3)C1=O)N2;classHLM;0;0;valid
2050;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3CCCC[C@@H]3N(Cc3ccc(F)cc3)C1=O)N2;1119;CHEMBL515562;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3CCCC[C@@H]3N(Cc3ccc(F)cc3)C1=O)N2;classHLM;0;0;valid
2051;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(CC3CCCC3)C1=O)N2;958;CHEMBL1080986;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(CC3CCCC3)C1=O)N2;classHLM;0;0;valid
2052;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(CC3CCCCC3)C1=O)N2;952;CHEMBL1076346;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(CC3CCCCC3)C1=O)N2;classHLM;0;0;valid
2053;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccc(Cl)cc3)C1=O)N2;1136;CHEMBL1076427;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccc(Cl)cc3)C1=O)N2;classHLM;0;0;valid
2054;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccc(F)c(Cl)c3)C1=O)N2;1146;CHEMBL1076410;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccc(F)c(Cl)c3)C1=O)N2;classHLM;0;0;valid
2055;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccc(F)c(F)c3)C1=O)N2;1145;CHEMBL1076409;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccc(F)c(F)c3)C1=O)N2;classHLM;0;0;valid
2056;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccc(F)c(F)c3F)C1=O)N2;1148;CHEMBL1076351;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccc(F)c(F)c3F)C1=O)N2;classHLM;0;0;valid
2057;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccc(F)cc3)C1=O)N2;2795;CHEMBL1076263;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccc(F)cc3)C1=O)N2;classHLM;0;0;valid
2058;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccc(F)cc3Cl)C1=O)N2;1141;CHEMBL1076416;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccc(F)cc3Cl)C1=O)N2;classHLM;0;0;valid
2059;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccc(F)cc3F)C1=O)N2;1142;CHEMBL1076412;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccc(F)cc3F)C1=O)N2;classHLM;0;0;valid
2060;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3cccc(F)c3)C1=O)N2;1139;CHEMBL1076421;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3cccc(F)c3)C1=O)N2;classHLM;0;0;valid
2061;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccccc3)C1=O)N2;1135;CHEMBL1076426;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccccc3)C1=O)N2;classHLM;0;0;valid
2062;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccccc3Cl)C1=O)N2;1138;CHEMBL1076420;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccccc3Cl)C1=O)N2;classHLM;0;0;valid
2063;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccccc3F)C1=O)N2;1137;CHEMBL1076424;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3ccccc3F)C1=O)N2;classHLM;0;0;valid
2064;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3cccs3)C1=O)N2;1149;CHEMBL1080462;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3N(Cc3cccs3)C1=O)N2;classHLM;0;0;valid
2065;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3CCCC[C@H]3N(Cc3ccc(F)cc3)C1=O)N2;1118;CHEMBL473464;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3CCCC[C@H]3N(Cc3ccc(F)cc3)C1=O)N2;classHLM;0;0;valid
2066;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3CCC[C@H]3N(CC3CC3)C1=O)N2;1120;CHEMBL477260;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3CCC[C@H]3N(CC3CC3)C1=O)N2;classHLM;0;0;valid
2067;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3CCC[C@H]3N(Cc3ccc(C(F)(F)F)cc3)C1=O)N2;1121;CHEMBL446645;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3CCC[C@H]3N(Cc3ccc(C(F)(F)F)cc3)C1=O)N2;classHLM;0;0;valid
2068;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3CCC[C@H]3N(Cc3ccc(F)c(Cl)c3)C1=O)N2;1126;CHEMBL514176;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3CCC[C@H]3N(Cc3ccc(F)c(Cl)c3)C1=O)N2;classHLM;0;0;valid
2069;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3CCC[C@H]3N(Cc3ccc(F)c(F)c3)C1=O)N2;1125;CHEMBL474681;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3CCC[C@H]3N(Cc3ccc(F)c(F)c3)C1=O)N2;classHLM;0;0;valid
2070;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3CCC[C@H]3N(Cc3ccc(F)cc3)C1=O)N2;1117;CHEMBL476806;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3CCC[C@H]3N(Cc3ccc(F)cc3)C1=O)N2;classHLM;0;0;valid
2071;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3CCC[C@H]3N(Cc3cccc(C(F)(F)F)c3)C1=O)N2;1122;CHEMBL501959;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3CCC[C@H]3N(Cc3cccc(C(F)(F)F)c3)C1=O)N2;classHLM;0;0;valid
2072;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@@H]4CC[C@@H](C4)[C@H]3N(Cc3ccc(F)cc3)C1=O)N2;893;CHEMBL1076264;1;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@@H]4CC[C@@H](C4)[C@H]3N(Cc3ccc(F)cc3)C1=O)N2;classHLM;1;1;valid
2073;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@@H]4CC[C@@H](O4)[C@H]3N(Cc3ccc(F)cc3)C1=O)N2;1133;CHEMBL1076425;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@@H]4CC[C@@H](O4)[C@H]3N(Cc3ccc(F)cc3)C1=O)N2;classHLM;0;0;valid
2074;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(CC3CCCC3)C1=O)N2;881;CHEMBL1081530;1;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(CC3CCCC3)C1=O)N2;classHLM;1;1;valid
2075;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(CC3CCCCC3)C1=O)N2;873;CHEMBL1076304;1;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(CC3CCCCC3)C1=O)N2;classHLM;1;1;valid
2076;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(Cc3ccc(Cl)cc3)C1=O)N2;1151;CHEMBL1076335;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(Cc3ccc(Cl)cc3)C1=O)N2;classHLM;0;0;valid
2077;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(Cc3ccc(F)c(Cl)c3)C1=O)N2;1158;CHEMBL1076322;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(Cc3ccc(F)c(Cl)c3)C1=O)N2;classHLM;0;0;valid
2078;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(Cc3ccc(F)c(F)c3)C1=O)N2;1157;CHEMBL1076326;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(Cc3ccc(F)c(F)c3)C1=O)N2;classHLM;0;0;valid
2079;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(Cc3ccc(F)c(F)c3F)C1=O)N2;1160;CHEMBL1076317;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(Cc3ccc(F)c(F)c3F)C1=O)N2;classHLM;0;0;valid
2080;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(Cc3ccc(F)cc3)C1=O)N2;1129;CHEMBL1076265;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(Cc3ccc(F)cc3)C1=O)N2;classHLM;0;0;valid
2081;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(Cc3ccc(F)cc3F)C1=O)N2;1155;CHEMBL1076337;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(Cc3ccc(F)cc3F)C1=O)N2;classHLM;0;0;valid
2082;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(Cc3cccc(F)c3)C1=O)N2;1153;CHEMBL1076340;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(Cc3cccc(F)c3)C1=O)N2;classHLM;0;0;valid
2083;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(Cc3ccccc3)C1=O)N2;1150;CHEMBL1076334;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(Cc3ccccc3)C1=O)N2;classHLM;0;0;valid
2084;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(Cc3ccccc3F)C1=O)N2;1152;CHEMBL1076344;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(Cc3ccccc3F)C1=O)N2;classHLM;0;0;valid
2085;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(Cc3cccs3)C1=O)N2;1161;CHEMBL1081017;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]([C@H]4CC[C@@H]3C4)N(Cc3cccs3)C1=O)N2;classHLM;0;0;valid
2086;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]4CC[C@H](C4)[C@H]3N(Cc3ccc(F)cc3)C1=O)N2;1130;CHEMBL1076428;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@H]3[C@H]4CC[C@H](C4)[C@H]3N(Cc3ccc(F)cc3)C1=O)N2;classHLM;0;0;valid
2087;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3ccc(Cl)s3)nn(CCC3CC3)c1=O)N2;716;CHEMBL265447;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3ccc(Cl)s3)nn(CCC3CC3)c1=O)N2;classHLM;0;0;valid
2088;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CC3(C(F)(F)F)CC3)c1=O)N2;706;CHEMBL403189;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CC3(C(F)(F)F)CC3)c1=O)N2;classHLM;0;0;valid
2089;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CC3(C(F)(F)F)CCC3)c1=O)N2;653;CHEMBL256948;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CC3(C(F)(F)F)CCC3)c1=O)N2;classHLM;0;0;valid
2090;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CC3CC3)c1=O)N2;722;CHEMBL403641;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CC3CC3)c1=O)N2;classHLM;0;0;valid
2091;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CC3CCC3)c1=O)N2;712;CHEMBL261298;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CC3CCC3)c1=O)N2;classHLM;0;0;valid
2092;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CC3CCCC3)c1=O)N2;707;CHEMBL257195;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CC3CCCC3)c1=O)N2;classHLM;0;0;valid
2093;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CCC3CC3)c1=O)N2;698;CHEMBL409248;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CCC3CC3)c1=O)N2;classHLM;0;0;valid
2094;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CCC3CCC3)c1=O)N2;705;CHEMBL256741;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CCC3CCC3)c1=O)N2;classHLM;0;0;valid
2095;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CCC3CCCC3)c1=O)N2;721;CHEMBL258236;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CCC3CCCC3)c1=O)N2;classHLM;0;0;valid
2096;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CCC3CCCCC3)c1=O)N2;704;CHEMBL258028;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(CCC3CCCCC3)c1=O)N2;classHLM;0;0;valid
2097;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(Cc3ccc(F)c(Cl)c3)c1=O)N2;720;CHEMBL256323;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(Cc3ccc(F)c(Cl)c3)c1=O)N2;classHLM;0;0;valid
2098;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(Cc3ccc(F)cc3)c1=O)N2;701;CHEMBL254163;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(Cc3ccc(F)cc3)c1=O)N2;classHLM;0;0;valid
2099;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(Cc3ccccc3)c1=O)N2;703;CHEMBL258027;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(Cc3ccccc3)c1=O)N2;classHLM;0;0;valid
2100;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(Cc3ccccn3)c1=O)N2;702;CHEMBL256324;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(Cc3ccccn3)c1=O)N2;classHLM;0;0;valid
2101;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(Cc3ccsc3)c1=O)N2;693;CHEMBL253963;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3cccs3)nn(Cc3ccsc3)c1=O)N2;classHLM;0;0;valid
2102;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3ccsc3)nn(CCC3CC3)c1=O)N2;589;CHEMBL259995;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(-c3ccsc3)nn(CCC3CC3)c1=O)N2;classHLM;0;0;valid
2103;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(C3=CCCC3)nn(CCC3CC3)c1=O)N2;591;CHEMBL257750;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(C3=CCCC3)nn(CCC3CC3)c1=O)N2;classHLM;0;0;valid
2104;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(N3CCCC3)nn(-c3ccccc3)c1=O)N2;772;CHEMBL476764;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(N3CCCC3)nn(-c3ccccc3)c1=O)N2;classHLM;0;0;valid
2105;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(N3CCCC3)nn(CCC3CC3)c1=O)N2;488;CHEMBL476559;1;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c(N3CCCC3)nn(CCC3CC3)c1=O)N2;classHLM;1;1;valid
2106;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c3cccn3n(Cc3ccc(F)c(Cl)c3)c1=O)N2;764;CHEMBL253752;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c3cccn3n(Cc3ccc(F)c(Cl)c3)c1=O)N2;classHLM;0;0;valid
2107;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c3cccn3n(Cc3ccc(F)cc3)c1=O)N2;1193;CHEMBL404663;0;;;classHLM;SMILES;CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(c1c(O)c3cccn3n(Cc3ccc(F)cc3)c1=O)N2;classHLM;0;0;valid
