ID_all;SMILES;ID_DeepPK;orig_ID_DeepPK;yorig_DeepPK;CAS_DeepPK;NAME_DeepPK;units_DeepPK;smilessource_DeepPK;SMILES_DeepPK;desired_units_DeepPK;y_DeepPK;ID_Metrabase;orig_ID_Metrabase;yorig_Metrabase;CAS_Metrabase;NAME_Metrabase;units_Metrabase;smilessource_Metrabase;SMILES_Metrabase;desired_units_Metrabase;y_Metrabase;comparison_DeepPK_Metrabase;onlyequal_DeepPK_Metrabase;y_Metrabase_nonambiguous;y_DeepPK_nonambiguous;y_consensus;valid/outlier
634;COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)=CC(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C;[64, 2202, 1133];64.0;1.0;;;classOATP1b1sub;smiles_standarized;COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)=CC(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
635;COCC12CN(C=O)C3C4C(OC)C1C3(C(OC)CC2O)C1CC2(O)C(OC)C(O)C4(OC(C)=O)C1C2OC(=O)c1ccccc1;[2592, 1523, 454];454.0;0.0;;;classOATP1b1sub;smiles_standarized;COCC12CN(C=O)C3C4C(OC)C1C3(C(OC)CC2O)C1CC2(O)C(OC)C(O)C4(OC(C)=O)C1C2OC(=O)c1ccccc1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
636;COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1;[1624, 555, 2693];555.0;0.0;;;classOATP1b1sub;smiles_standarized;COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
637;COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1;[329, 2467, 1398];329.0;0.0;;;classOATP1b1sub;smiles_standarized;COCCOC(=O)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
638;COCCc1ccc(OCC(O)CNC(C)C)cc1;[690, 2828, 1759];690.0;0.0;;;classOATP1b1sub;smiles_standarized;COCCc1ccc(OCC(O)CNC(C)C)cc1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
639;CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1;[2529, 1460, 391];391.0;0.0;;;classOATP1b1sub;smiles_standarized;CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
640;CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC([NH])=O)CSC12)c1ccco1;[1930, 861, 2999];861.0;0.0;;;classOATP1b1sub;smiles_standarized;CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC([NH])=O)CSC12)c1ccco1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
641;CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CSC12)c1csc(N)n1;[760, 2898, 1829];760.0;0.0;;;classOATP1b1sub;smiles_standarized;CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CSC12)c1csc(N)n1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
642;COS(C)(=O)=O;[1752, 683, 2821];683.0;0.0;;;classOATP1b1sub;smiles_standarized;COS(C)(=O)=O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
643;COc1c(-c2ccccc2)oc2c(ccc3occc32)c1=O;[200, 2338, 1269];200.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1c(-c2ccccc2)oc2c(ccc3occc32)c1=O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
644;COc1c(-c2coc3cc4c(cc3c2=O)CC(O)C(C)(C)O4)ccc2c1C=CC(C)(C)O2;[1024, 3162, 2093];1024.0;1.0;;;classOATP1b1sub;smiles_standarized;COc1c(-c2coc3cc4c(cc3c2=O)CC(O)C(C)(C)O4)ccc2c1C=CC(C)(C)O2;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
645;COc1c(-c2coc3cc4c(cc3c2=O)CC(OC(C)=O)C(C)(C)O4)ccc2c1C=CC(C)(C)O2;[113, 2251, 1182];113.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1c(-c2coc3cc4c(cc3c2=O)CC(OC(C)=O)C(C)(C)O4)ccc2c1C=CC(C)(C)O2;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
646;COc1c(CC(=O)c2cc3c(cc2O)OC(C)(C)C(O)C3)ccc2c1C=CC(C)(C)O2;[1737, 668, 2806];668.0;1.0;;;classOATP1b1sub;smiles_standarized;COc1c(CC(=O)c2cc3c(cc2O)OC(C)(C)C(O)C3)ccc2c1C=CC(C)(C)O2;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
647;COc1c(CC=C(C)C)c2c(c3oc(=O)c(-c4ccc(O)cc4)c(O)c13)C=CC(C)(C)O2;[2673, 1604, 535];535.0;1.0;;;classOATP1b1sub;smiles_standarized;COc1c(CC=C(C)C)c2c(c3oc(=O)c(-c4ccc(O)cc4)c(O)c13)C=CC(C)(C)O2;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
648;COc1c(O)cc(O)cc1O;[504, 2642, 1573];504.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1c(O)cc(O)cc1O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
649;COc1c(O)cc2c(c1O)C1OC(CO)C(O)C(O)C1OC2=O;[872, 3010, 1941];872.0;1.0;;;classOATP1b1sub;smiles_standarized;COc1c(O)cc2c(c1O)C1OC(CO)C(O)C(O)C1OC2=O;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
650;COc1c(O)cccc1O;[1618, 549, 2687];549.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1c(O)cccc1O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
651;COc1c2c(c(CC=C(C)C)c3oc(=O)c(-c4ccc(O)cc4)c(O)c13)OC(C)(C)C=C2;[2201, 1132, 63];63.0;1.0;;;classOATP1b1sub;smiles_standarized;COc1c2c(c(CC=C(C)C)c3oc(=O)c(-c4ccc(O)cc4)c(O)c13)OC(C)(C)C=C2;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
652;COc1c2c(cc3c1OCO3)C13C=CC(OC)CC1N(C2)CC3O;[2074, 1005, 3143];1005.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1c2c(cc3c1OCO3)C13C=CC(OC)CC1N(C2)CC3O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
653;COc1c2ccoc2c(OC)c2oc(=O)ccc12;[2336, 1267, 198];198.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1c2ccoc2c(OC)c2oc(=O)ccc12;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
654;COc1c2ccoc2cc2oc(=O)ccc12;[2953, 1884, 815];815.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1c2ccoc2cc2oc(=O)ccc12;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
655;COc1c2ccoc2nc2c(OC)c(OCC(O)C(C)(C)O)ccc12;[2032, 963, 3101];963.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1c2ccoc2nc2c(OC)c(OCC(O)C(C)(C)O)ccc12;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
656;COc1c2occc2c(OC)c2c(=O)cc(C)oc12;[1225, 156, 2294];156.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1c2occc2c(OC)c2c(=O)cc(C)oc12;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
657;COc1c2occc2cc2ccc(=O)oc12;[816, 2954, 1885];816.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1c2occc2cc2ccc(=O)oc12;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
658;COc1cc(-c2coc3cc(OCc4ccccc4)c(OC)c(O)c3c2=O)cc(O)c1OC;[1050, 3188, 2119];1050.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc(-c2coc3cc(OCc4ccccc4)c(OC)c(O)c3c2=O)cc(O)c1OC;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
659;COc1cc(-c2coc3cc(OCc4ccccc4)c(OC)c(O)c3c2=O)cc(OCc2ccccc2)c1OC;[1704, 635, 2773];635.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc(-c2coc3cc(OCc4ccccc4)c(OC)c(O)c3c2=O)cc(OCc2ccccc2)c1OC;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
660;COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12;[545, 2683, 1614];545.0;1.0;;;classOATP1b1sub;smiles_standarized;COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
661;COc1cc(C)c(C(=O)O)c(O)c1;[1904, 835, 2973];835.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc(C)c(C(=O)O)c(O)c1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
662;COc1cc(C)c(C(=O)Oc2cc(C)c(C(=O)O)c(O)c2C)c(O)c1C=O;[216, 2354, 1285];216.0;1.0;;;classOATP1b1sub;smiles_standarized;COc1cc(C)c(C(=O)Oc2cc(C)c(C(=O)O)c(O)c2C)c(O)c1C=O;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
663;COc1cc(C/C=C/c2ccccc2)c(OC)cc1O;[576, 2714, 1645];576.0;1.0;;;classOATP1b1sub;smiles_standarized;COc1cc(C/C=C/c2ccccc2)c(OC)cc1O;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
664;COc1cc(C2Oc3c(O)cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)cc3C2CO)ccc1O;[3105, 2036, 967];967.0;1.0;;;classOATP1b1sub;smiles_standarized;COc1cc(C2Oc3c(O)cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)cc3C2CO)ccc1O;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
665;COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O;[1328, 259, 2397];259.0;1.0;;;classOATP1b1sub;smiles_standarized;COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
666;COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4OC(=O)CCC(=O)O)ccc3OC2COC(=O)CCC(=O)O)ccc1O;[1946, 877, 3015];877.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4OC(=O)CCC(=O)O)ccc3OC2COC(=O)CCC(=O)O)ccc1O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
667;COc1cc(C2c3cc4c(c(O)c3CC3COC(=O)C32)OCO4)cc(OC)c1OC;[3169, 2100, 1031];1031.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc(C2c3cc4c(c(O)c3CC3COC(=O)C32)OCO4)cc(OC)c1OC;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
668;COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1O;[1985, 916, 3054];916.0;1.0;;;classOATP1b1sub;smiles_standarized;COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1O;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
669;COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC;[385, 2523, 1454];385.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
670;COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O;[121, 2259, 1190];121.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
671;COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O;[1673, 604, 2742];604.0;1.0;;;classOATP1b1sub;smiles_standarized;COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
672;COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O;[1633, 564, 2702];564.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
673;COc1cc(C=CC(=O)O)ccc1O;[1505, 436, 2574];436.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc(C=CC(=O)O)ccc1O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
674;COc1cc(C=CCO)ccc1O;[2105, 1036, 3174];1036.0;1.0;;;classOATP1b1sub;smiles_standarized;COc1cc(C=CCO)ccc1O;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
675;COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC;[1186, 117, 2255];117.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
676;COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1;[288, 2426, 1357];288.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
677;COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1;[2033, 964, 3102];964.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(O)c3)oc2c1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
678;COc1cc(O)c2c(=O)cc(-c3ccc(OC)c(-c4c(O)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3)oc2c1;[9, 2147, 1078];9.0;1.0;;;classOATP1b1sub;smiles_standarized;COc1cc(O)c2c(=O)cc(-c3ccc(OC)c(-c4c(O)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3)oc2c1;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
679;COc1cc(O)cc(OC)c1OC;[2936, 1867, 798];798.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc(O)cc(OC)c1OC;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
680;COc1cc(OC)c(OC)cc1C=O;[2089, 1020, 3158];1020.0;1.0;;;classOATP1b1sub;smiles_standarized;COc1cc(OC)c(OC)cc1C=O;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
681;COc1cc(OC)c2ccc(=O)oc2c1;[1520, 451, 2589];451.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc(OC)c2ccc(=O)oc2c1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
682;COc1cc(OC)cc(OC)c1;[18, 2156, 1087];18.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc(OC)cc(OC)c1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
683;COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2;[794, 2932, 1863];794.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
684;COc1cc2c(cc1O)C(Cc1ccc(O)cc1)N(C)CC2;[960, 3098, 2029];960.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc2c(cc1O)C(Cc1ccc(O)cc1)N(C)CC2;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
685;COc1cc2c(cc1O)C(Cc1ccc(O)cc1)[N+](C)(C)CC2;[10, 2148, 1079];10.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc2c(cc1O)C(Cc1ccc(O)cc1)[N+](C)(C)CC2;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
686;COc1cc2c(cc1O)CC1c3c(cc(O)c(OC)c3-2)CCN1C;[1, 2139, 1070];1.0;1.0;;;classOATP1b1sub;smiles_standarized;COc1cc2c(cc1O)CC1c3c(cc(O)c(OC)c3-2)CCN1C;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
687;COc1cc2c(cc1O)CCNC2C;[1408, 339, 2477];339.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc2c(cc1O)CCNC2C;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
688;COc1cc2c(cc1OC)-c1c(oc3c4c(ccc3c1=O)OC(C(C)C)C4)CO2;[2873, 1804, 735];735.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc2c(cc1OC)-c1c(oc3c4c(ccc3c1=O)OC(C(C)C)C4)CO2;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
689;COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2;[1434, 365, 2503];365.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc2c(cc1OC)-c1cc3ccc(OC)c(OC)c3c[n+]1CC2;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
690;COc1cc2c(cc1OC)C(=O)OC2;[1776, 707, 2845];707.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc2c(cc1OC)C(=O)OC2;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
691;COc1cc2c(cc1OC)C1C(=O)c3c(cc4c(c3O)C=CC(C)(C)O4)OC1CO2;[1177, 108, 2246];108.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc2c(cc1OC)C1C(=O)c3c(cc4c(c3O)C=CC(C)(C)O4)OC1CO2;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
692;COc1cc2c(cc1OC)C1C(=O)c3ccc(O)c(CC=C(C)C)c3OC1CO2;[1330, 261, 2399];261.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc2c(cc1OC)C1C(=O)c3ccc(O)c(CC=C(C)C)c3OC1CO2;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
693;COc1cc2c(cc1OC)C1C(=O)c3ccc(OC)c(CC=C(C)C)c3OC1CO2;[457, 2595, 1526];457.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc2c(cc1OC)C1C(=O)c3ccc(OC)c(CC=C(C)C)c3OC1CO2;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
694;COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)C=CC(C)(C)O4;[529, 2667, 1598];529.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)C=CC(C)(C)O4;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
695;COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)CC(C(C)C)O4;[1490, 421, 2559];421.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)CC(C(C)C)O4;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
696;COc1cc2c(cc1OC)C1C(=O)c3ccc4oc(C(C)C)cc4c3OC1CO2;[802, 2940, 1871];802.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc2c(cc1OC)C1C(=O)c3ccc4oc(C(C)C)cc4c3OC1CO2;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
697;COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CC[N+]1(C)C;[1337, 268, 2406];268.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc2c3cc1Oc1cc(ccc1O)CC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CC[N+]1(C)C;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
698;COc1cc2c3cc1Oc1cc(ccc1O)OC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CCN1C;[2921, 1852, 783];783.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc2c3cc1Oc1cc(ccc1O)OC1c4c(cc(OC)c(O)c4Oc4ccc(cc4)CC3N(C)CC2)CCN1C;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
699;COc1cc2ccc(=O)oc2c(O)c1O;[65, 2203, 1134];65.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc2ccc(=O)oc2c(O)c1O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
700;COc1cc2ccc(=O)oc2c(OC)c1OC;[2232, 1163, 94];94.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc2ccc(=O)oc2c(OC)c1OC;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
701;COc1cc2ccc(=O)oc2cc1O;[1880, 811, 2949];811.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1cc2ccc(=O)oc2cc1O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
702;COc1ccc(-c2c(O)c3c(OC)c4c(cc3oc2=O)OC(C)(C)C=C4)cc1;[2857, 1788, 719];719.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1ccc(-c2c(O)c3c(OC)c4c(cc3oc2=O)OC(C)(C)C=C4)cc1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
703;COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1;[1089, 20, 2158];20.0;1.0;;;classOATP1b1sub;smiles_standarized;COc1ccc(-c2cc(=O)c3c(O)c(OC)c(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
704;COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1;[1713, 644, 2782];644.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
705;COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O;[552, 2690, 1621];552.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1ccc(-c2cc(=O)c3c(O)cc(OC4OC(COC5OC(C)C(O)C(O)C5O)C(O)C(O)C4O)cc3o2)cc1O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
706;COc1ccc(-c2cc(=O)c3cc(OC)ccc3o2)cc1;[1801, 732, 2870];732.0;1.0;;;classOATP1b1sub;smiles_standarized;COc1ccc(-c2cc(=O)c3cc(OC)ccc3o2)cc1;classOATP1b1sub;1.0;;;;;;;;;;;1;1.0;;1.0;1.0;valid
707;COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1;[2633, 1564, 495];495.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1ccc(-c2coc3cc(O)cc(O)c3c2=O)cc1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
708;COc1ccc(-c2coc3cc(O)ccc3c2=O)c(O)c1O;[3121, 2052, 983];983.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1ccc(-c2coc3cc(O)ccc3c2=O)c(O)c1O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
709;COc1ccc(-c2coc3cc(O)ccc3c2=O)c(OC)c1;[3064, 1995, 926];926.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1ccc(-c2coc3cc(O)ccc3c2=O)c(OC)c1;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
710;COc1ccc(-c2coc3cc(O)ccc3c2=O)c(OC)c1O;[480, 2618, 1549];480.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1ccc(-c2coc3cc(O)ccc3c2=O)c(OC)c1O;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
711;COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC;[1945, 876, 3014];876.0;0.0;;;classOATP1b1sub;smiles_standarized;COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC;classOATP1b1sub;0.0;;;;;;;;;;;0;0.0;;0.0;0.0;valid
