ID_all;SMILES;y_consensus;valid/outlier;ID_DeepPK;NAME_DeepPK;CAS_DeepPK;y_DeepPK_nonambiguous;ID_Metrabase;NAME_Metrabase;CAS_Metrabase;y_Metrabase_nonambiguous
145;CC(=O)Oc1ccc(-c2cc(=O)c3c(OC(C)=O)cc(OC(C)=O)cc3o2)cc1;0.0;valid;[1041, 3179, 2110];;;0.0;;;;
146;CC(=O)Oc1ccc(Cl)c2cccnc12;0.0;valid;[145, 2283, 1214];;;0.0;;;;
147;CC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C(OC(C)=O)CCC12;0.0;valid;[1706, 637, 2775];;;0.0;;;;
148;CC(=O)Oc1ccc2c(c1)Oc1cc(OC(C)=O)ccc1C21OC(=O)c2cc(C(=O)O)ccc21;1.0;valid;[464, 2602, 1533];;;1.0;;;;
149;CC(=O)Oc1ccc2c(c1C(C)C)CCC1C(C)(C)CCCC21C;0.0;valid;[1913, 844, 2982];;;0.0;;;;
150;CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O;0.0;valid;[2969, 1900, 831];;;0.0;;;;
151;CC(=O)Oc1ccccc1C(=O)Oc1ccccc1C(=O)O;0.0;valid;[1962, 893, 3031];;;0.0;;;;
152;CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(=O)C(C(C)=O)C(=O)C12C;1.0;valid;[418, 2556, 1487];;;1.0;;;;
153;CC(=O)c1c(O)cc(O)cc1O;0.0;valid;[1242, 173, 2311];;;0.0;;;;
154;CC(=O)c1cc2c(cc1O)OC(C)(C)C=C2;0.0;valid;[1849, 780, 2918];;;0.0;;;;
155;CC(C(=O)O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C;0.0;valid;[1001, 3139, 2070];;;0.0;;;;
156;CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1;0.0;valid;[913, 3051, 1982];;;0.0;;;;
157;CC(C(=O)O)c1ccc2c(c1)[nH]c1ccc(Cl)cc12;1.0;valid;[2616, 1547, 478];;;1.0;;;;
158;CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1;0.0;valid;[2657, 1588, 519];;;0.0;115.0;Fexofenadine;;0.0
159;CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1;0.0;valid;[2040, 971, 3109];;;0.0;;;;
160;CC(C)(C)CC(C)(C)c1ccc(O)c(Cc2ccc(Cl)cc2Cl)c1;0.0;valid;[2648, 1579, 510];;;0.0;;;;
161;CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1;0.0;valid;[2048, 979, 3117];;;0.0;;;;
162;CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC([NH])=O)NC(=O)c1ccc2ccccc2n1;1.0;valid;[1530, 461, 2599];;;1.0;;;;
163;CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O;1.0;valid;[680, 2818, 1749];;;1.0;;;;
164;CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2;0.0;valid;[674, 2812, 1743];;;0.0;;;;
165;CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1;0.0;valid;[2929, 1860, 791];;;0.0;;;;
166;CC(C)(C)NCC(O)c1cc(O)cc(O)c1;0.0;valid;[2176, 1107, 38];;;0.0;;;;
167;CC(C)(C)NCC(O)c1ccc(O)c(CO)c1;0.0;valid;[2193, 1124, 55];;;0.0;;;;
168;CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1;0.0;valid;[642, 2780, 1711];;;0.0;;;;
169;CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1;1.0;valid;[537, 2675, 1606];;;1.0;;;;
170;CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O;0.0;valid;[866, 3004, 1935];;;0.0;;;;
171;CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O;0.0;valid;[2009, 940, 3078];;;0.0;;;;
172;CC(C)=CC1C(C(=O)O)C1(C)C;0.0;valid;[1345, 276, 2414];;;0.0;;;;
173;CC(C)=CCC/C(C)=C/CC/C(C)=C/CO;0.0;valid;[2769, 1700, 631];;;0.0;;;;
174;CC(C)=CCC/C(C)=C\CO;0.0;valid;[2776, 1707, 638];;;0.0;;;;
175;CC(C)=CCCC(C)(O)C1CC=C(C)CC1;0.0;valid;[1568, 499, 2637];;;0.0;;;;
176;CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2C1)OC12C(=CC4CC1C(C)(C)OC2(C/C=C(/C)C([NH])=O)C4=O)C3=O;0.0;valid;[1842, 773, 2911];;;0.0;;;;
177;CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(=CC4CC1C(C)(C)OC2(C/C=C(/C)C(=O)O)C4=O)C3=O;0.0;valid;[1146, 77, 2215];;;0.0;;;;
178;CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(=CC4CC1C(C)(C)OC2(C/C=C(/C)C(=O)O)C4O)C3=O;1.0;valid;[1818, 749, 2887];;;1.0;;;;
179;CC(C)=CCCC1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)OC12C(CC4CC1C(C)(C)OC2(C/C=C(/C)C(=O)O)C4O)C3=O;1.0;valid;[880, 3018, 1949];;;1.0;;;;
180;CC(C)=c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1=CCC(O)CC(O)CC(=O)O;1.0;valid;[1138, 69, 2207];;;1.0;;;;
181;CC(C)C(=O)C1C(=O)OC(c2ccoc2)C2(C)C(O)C(O)C34OC5(C)OC3(C12)C(O)C1(O)C(O)C2(C)CC1(O5)C4(C)C2CC(=O)O;0.0;valid;[1314, 245, 2383];;;0.0;;;;
182;CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1;0.0;valid;[1690, 621, 2759];;;0.0;;;;
183;CC(C)C(C)/C=C/C(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C;1.0;valid;[682, 2820, 1751];;;1.0;;;;
184;CC(C)C(C)/C=C/C(C)C1CCC2C3=CCC4CC(=O)CCC4(C)C3CCC21C;0.0;valid;[2169, 1100, 31];;;0.0;;;;
185;CC(C)C12OC1C1OC13C1(C)CCC4=C(COC4=O)C1CC1OC13C2=O;0.0;valid;[1481, 412, 2550];;;0.0;;;;
186;CC(C)C1=CC2=CCC3C(C)(C(=O)O)CCCC3(C)C2CC1;1.0;valid;[713, 2851, 1782];;;1.0;;;;
187;CC(C)C1CCC(C(=O)NC(Cc2ccccc2)C(=O)O)CC1;0.0;valid;[2122, 1053, 3191];;;0.0;;;;
188;CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1;0.0;valid;[2208, 1139, 70];;;0.0;;;;
189;CC(C)CC(N)C(=O)NC(C)C(=O)O;0.0;valid;[57, 2195, 1126];;;0.0;;;;
190;CC(C)CC(NC(=O)C(CCc1ccccc1)NC(=O)CN1CCOCC1)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)C1(C)CO1;1.0;valid;[33, 2171, 1102];;;1.0;;;;
191;CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)C(=O)O;0.0;valid;[2577, 1508, 439];;;0.0;;;;
192;CC(C)CC(NC(=O)C(O)C(N)Cc1ccccc1)C(=O)O;0.0;valid;[1729, 660, 2798];;;0.0;;;;
193;CC(C)CC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O;1.0;valid;[2384, 1315, 246];;;1.0;;;;
194;CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12;1.0;valid;[914, 3052, 1983];;;1.0;;;;
195;CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12;1.0;valid;[1809, 740, 2878];;;1.0;;;;
196;CC(C)CCCC(C)C1CCC2C3=CCC4CC(O)CCC4(C)C3CCC21C;0.0;valid;[754, 2892, 1823];;;0.0;;;;
197;CC(C)CCCC(C)C1CCC2C3CC(O)C4(O)CC(O)CCC4(C)C3CCC12C;0.0;valid;[658, 2796, 1727];;;0.0;;;;
198;CC(C)CCCC(C)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C;0.0;valid;[1122, 53, 2191];;;0.0;;;;
199;CC(C)CCCC(C)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C;0.0;valid;[1201, 132, 2270];;;0.0;;;;
200;CC(C)CCCC(C)C1CCC2C3CCC4CCCCC4(C)C3CCC12C;0.0;valid;[1224, 155, 2293];;;0.0;;;;
201;CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1CCOC1)S(=O)(=O)c1ccc(N)cc1;1.0;valid;[1777, 708, 2846];;;1.0;;;;
202;CC(C)Cc1ccc(C(C)C(=O)O)cc1;0.0;valid;[2833, 1764, 695];;;0.0;87.0;Ibuprofen;;0.0
203;CC(C)N(CCC(C([NH])=O)(c1ccccc1)c1ccccn1)C(C)C;0.0;valid;[1368, 299, 2437];;;0.0;;;;
204;CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1;0.0;valid;[1352, 283, 2421];;;0.0;;;;
205;CC(C)NCC(O)COc1ccc(CC([NH])=O)cc1;0.0;valid;[2848, 1779, 710];;;0.0;;;;
206;CC(C)NCC(O)COc1cccc2[nH]ccc12;0.0;valid;[1265, 196, 2334];;;0.0;;;;
207;CC(C)NCC(O)COc1cccc2ccccc12;0.0;valid;[1840, 771, 2909];;;0.0;85.0;propranolol;;0.0
208;CC(C)NCC(O)c1ccc2ccccc2c1;0.0;valid;[1672, 603, 2741];;;0.0;;;;
209;CC(C)[N+](C)(CCC(C([NH])=O)(c1ccccc1)c1ccccc1)C(C)C;0.0;valid;[3049, 1980, 911];;;0.0;;;;
210;CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2;0.0;valid;[1346, 277, 2415];;;0.0;;;;
211;CC(C)c1c(C(=O)Nc2ccc(O)cc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O;1.0;valid;[2712, 1643, 574];;;1.0;;;;
212;CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O;1.0;valid;[161, 2299, 1230];;;1.0;;;;
213;CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC1CC(O)CC(=O)O1;1.0;valid;[2184, 1115, 46];;;1.0;;;;
214;CC(C)c1c(O)ccc2c1CCC1C(C)(C(=O)O)CCCC21C;0.0;valid;[1642, 573, 2711];;;0.0;;;;
215;CC(C)c1c(O)ccc2c1CCC1C(C)(CO)CCCC21C;1.0;valid;[2368, 1299, 230];;;1.0;;;;
216;CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1;1.0;valid;[2656, 1587, 518];;;1.0;;;;
217;CC(C)c1onc(-c2c(Cl)cccc2Cl)c1COc1ccc(/C=C/c2cccc(C(=O)O)c2)c(Cl)c1;0.0;valid;[281, 2419, 1350];;;0.0;;;;
218;CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21;1.0;valid;[1272, 203, 2341];;;1.0;;;;
219;CC(C1OC(C)(C)C(O)C1O)C1CCC2(C)C3=CCC4C(C)(C)C(=O)CCC4(C)C3CCC12C;0.0;valid;[2777, 1708, 639];;;0.0;;;;
220;CC(C=CC1C(C)C(=O)C(=O)CC1(C)C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)C=CC1C(C)C(=O)C(=O)CC1(C)C;0.0;valid;[921, 3059, 1990];;;0.0;;;;
221;CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C;0.0;valid;[2832, 1763, 694];;;0.0;;;;
222;CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C;1.0;valid;[290, 2428, 1359];;;1.0;95.0;Chenodeoxycholylglycine;;1.0
223;CC(CCC(=O)NCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C;1.0;valid;[586, 2724, 1655];;;1.0;;;;
224;CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CCC12C;1.0;valid;[1385, 316, 2454];;;1.0;;;;
225;CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C3CCC4CC(OS(=O)(=O)O)CCC4(C)C3CCC12C;1.0;valid;[266, 2404, 1335];;;1.0;;;;
226;CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(=O)CCC4(C)C3CC(=O)C12C;0.0;valid;[88, 2226, 1157];;;0.0;;;;
227;CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C;0.0;valid;[1129, 60, 2198];;;0.0;;;;
228;CC(CCC(=O)O)C1CCC2C3CCC4CC(=O)CCC4(C)C3C=CC12C;1.0;valid;[369, 2507, 1438];;;1.0;;;;
229;CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3C=CC12C;1.0;valid;[1536, 467, 2605];;;1.0;;;;
230;CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C;1.0;valid;[1298, 229, 2367];;;1.0;;;;
231;CC(CCC(=O)O)C1CCC2C3CCC4CCCCC4(C)C3CCC12C;0.0;valid;[3057, 1988, 919];;;0.0;;;;
232;CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1;0.0;valid;[2792, 1723, 654];;;0.0;;;;
233;CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C([NH])=O)c1;0.0;valid;[1872, 803, 2941];;;0.0;;;;
234;CC(CN(C)C)CN1c2ccccc2CCc2ccccc21;0.0;valid;[3113, 2044, 975];;;0.0;;;;
235;CC(CN(C)C)CN1c2ccccc2Sc2ccccc21;0.0;valid;[2696, 1627, 558];;;0.0;;;;
236;CC(CN1c2ccccc2Sc2ccccc21)N(C)C;0.0;valid;[3177, 2108, 1039];;;0.0;;;;
237;CC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1;0.0;valid;[1562, 493, 2631];;;0.0;;;;
238;CC(CS)C(=O)N1CCCC1C(=O)O;0.0;valid;[17, 2155, 1086];;;0.0;;;;
239;CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1;0.0;valid;[2272, 1203, 134];;;0.0;;;;
240;CC(Cn1cnc2c(N)ncnc21)OCP(=O)(O)O;0.0;valid;[1448, 379, 2517];;;0.0;;;;
241;CC(N)(Cc1ccc(O)cc1)C(=O)O;0.0;valid;[841, 2979, 1910];;;0.0;;;;
242;CC(N)C(=O)NC(Cc1ccccc1)C(=O)O;0.0;valid;[425, 2563, 1494];;;0.0;;;;
243;CC(N)C(=O)OC(C)(C)Cc1ccc(Cl)cc1;0.0;valid;[1281, 212, 2350];;;0.0;;;;
244;CC(N)C(O)c1ccc(O)c(O)c1;0.0;valid;[1248, 179, 2317];;;0.0;;;;
245;CC(N)C(O)c1cccc(O)c1;0.0;valid;[296, 2434, 1365];;;0.0;;;;
246;CC(N)C(O)c1ccccc1;0.0;valid;[730, 2868, 1799];;;0.0;;;;
247;CC(N)CCCC(C)(C)O;0.0;valid;[242, 2380, 1311];;;0.0;;;;
248;CC(N)CO;0.0;valid;[1480, 411, 2549];;;0.0;;;;
249;CC(N)Cc1ccc(O)cc1;0.0;valid;[1032, 3170, 2101];;;0.0;;;;
250;CC(N=C(N=c1cc[nH]cc1)NC#N)C(C)(C)C;0.0;valid;[1354, 285, 2423];;;0.0;;;;
251;CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1;0.0;valid;[2280, 1211, 142];;;0.0;;;;
252;CC(NCCC(c1ccccc1)c1ccccc1)c1ccccc1;0.0;valid;[40, 2178, 1109];;;0.0;;;;
253;CC(O)=NO;0.0;valid;[1802, 733, 2871];;;0.0;;;;
254;CC(Oc1ccccc1)C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O;0.0;valid;[1864, 795, 2933];;;0.0;;;;
255;CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1;0.0;valid;[218, 2356, 1287];;;0.0;;;;
256;CC1(C(=O)O)CCC2(C)CCC3(C)C(=C2C1)CC(=O)C1C2(C)CCC(O)C(C)(C)C2CCC13C;1.0;valid;[3200, 2131, 1062];;;1.0;;;;
257;CC1(C(=O)O)CCC2(C)CCC3(C)C(=C2C1)CC(=O)C1C2(C)CCC(OC(=O)CCC(=O)O)C(C)(C)C2CCC13C;1.0;valid;[2264, 1195, 126];;;1.0;;;;
258;CC1(C(=O)O)CCC2(C)CCC3(C)C(=C2C1)CC(=O)C1C2(C)CCC(OC4OC(C(=O)O)C(O)C(O)C4OC4OC(C(=O)O)C(O)C(O)C4O)C(C)(C)C2CCC13C;1.0;valid;[3065, 1996, 927];;;1.0;;;;
259;CC1(C)C(=O)C2OC2C2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321;0.0;valid;[1409, 340, 2478];;;0.0;;;;
260;CC1(C)C(=O)C2OC2C2(C)C1CC(O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321;1.0;valid;[1208, 139, 2277];;;1.0;;;;
261;CC1(C)C(=O)C=CC2(C)C1C(=O)C(=O)C1(C)C2CCC2(C)C(c3ccoc3)CC3OC321;1.0;valid;[3041, 1972, 903];;;1.0;;;;
262;CC1(C)C(=O)C=CC2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321;1.0;valid;[729, 2867, 1798];;;1.0;;;;
263;CC1(C)C(=O)C=CC2(C)C1CC(O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321;0.0;valid;[1033, 3171, 2102];;;0.0;;;;
264;CC1(C)C(=O)CCC2(C)C1CC(O)C1(C)C3=CC(=O)OC(c4ccoc4)C3(C)CCC21;1.0;valid;[896, 3034, 1965];;;1.0;;;;
265;CC1(C)C(O)CC(=O)C2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321;1.0;valid;[536, 2674, 1605];;;1.0;;;;
266;CC1(C)C(O)CC(O)C2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321;1.0;valid;[1218, 149, 2287];;;1.0;;;;
267;CC1(C)C(O)CC(O)C2(C)C1CC(O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321;1.0;valid;[2097, 1028, 3166];;;1.0;;;;
268;CC1(C)C=CC(=O)C2(C)C1CC(=O)C1(C)C2CCC2(C)C(c3ccoc3)OC(=O)C3OC321;0.0;valid;[1185, 116, 2254];;;0.0;;;;
269;CC1(C)C=Cc2cc3ccc(=O)oc3cc2O1;0.0;valid;[1034, 3172, 2103];;;0.0;;;;
270;CC1(C)CC2C1CCC1(C)CC2(O)CCC1O;0.0;valid;[1258, 189, 2327];;;0.0;;;;
271;CC1(C)CC2C1CCC1(C)OC1CCC2(C)O;0.0;valid;[474, 2612, 1543];;;0.0;;;;
272;CC1(C)CC2C1CCC1(CBr)CCC3C(CC(=O)O)C(=O)OC32C1;1.0;valid;[3001, 1932, 863];;;1.0;;;;
273;CC1(C)CCC2(C(=O)O)C(O)CC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1;0.0;valid;[122, 2260, 1191];;;0.0;;;;
274;CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1;0.0;valid;[1912, 843, 2981];;;0.0;;;;
275;CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(CO)C5CCC43C)C2C1;1.0;valid;[3137, 2068, 999];;;1.0;;;;
276;CC1(C)CCC2(C)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1;0.0;valid;[129, 2267, 1198];;;0.0;;;;
277;CC1(C)OC2CC3C4CC(F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1;0.0;valid;[72, 2210, 1141];;;0.0;;;;
278;CC1(C)OC2CC3C4CC=C5CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(C(=O)CCl)O1;0.0;valid;[3104, 2035, 966];;;0.0;;;;
279;CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1;0.0;valid;[968, 3106, 2037];;;0.0;;;;
280;CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)O;0.0;valid;[2520, 1451, 382];;;0.0;;;;
281;CC1(C)SC2C(NC(=O)C(N)c3ccc(O)cc3)C(=O)N2C1C(=O)O;0.0;valid;[456, 2594, 1525];;;0.0;;;;
282;CC1(C)SC2C(NC(=O)C(NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2C1C(=O)O;0.0;valid;[1384, 315, 2453];;;0.0;;;;
283;CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O;0.0;valid;[1816, 747, 2885];;;0.0;;;;
284;CC12C=CC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO;0.0;valid;[1952, 883, 3021];;;0.0;;;;
285;CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO;0.0;valid;[264, 2402, 1333];;;0.0;;;;
286;CC12C=CC(=O)C=C1CCC1C3CC(O)C(O)(C(=O)CO)C3(C)CC(O)C12F;0.0;valid;[1216, 147, 2285];;;0.0;;;;
287;CC12CC3CC(C)(C1)CC(N)(C3)C2;0.0;valid;[2345, 1276, 207];;;0.0;;;;
288;CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC2(O)CCC(=O)O;0.0;valid;[593, 2731, 1662];;;0.0;;;;
289;CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC21CCC(=O)O1;1.0;valid;[1610, 541, 2679];;;1.0;;;;
290;CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO;0.0;valid;[1306, 237, 2375];;;0.0;;;;
291;CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12;0.0;valid;[1906, 837, 2975];;;0.0;;;;
292;CC12CCC(=O)C=C1CCc1ccc(O)cc12;1.0;valid;[80, 2218, 1149];;;1.0;;;;
293;CC12CCC(O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO;0.0;valid;[1081, 12, 2150];;;0.0;;;;
294;CC12CCC(O)CC1CCC1C2C(O)CC2(C)C(C3=CC(=O)OC3)CCC12O;0.0;valid;[570, 2708, 1639];;;0.0;;;;
295;CC12CCC3C(=CCc4cc(O)ccc43)C1CCC2=O;0.0;valid;[2536, 1467, 398];;;0.0;;;;
296;CC12CCC3C(C)(OC(=O)CC4C(C)(C)C(O)C=CC34C)C1=CC(=O)OC2c1ccoc1;1.0;valid;[2617, 1548, 479];;;1.0;;;;
297;CC12CCC3C(CC3(C)C)C(C)(CCC1=O)O2;0.0;valid;[2057, 988, 3126];;;0.0;;;;
298;CC12CCC3C(CC=C4CC(OS(=O)(=O)O)CCC43C)C1CCC2=O;0.0;valid;[1017, 3155, 2086];;;0.0;;;;
299;CC12CCC3C(CCC4(O)CC(O)CCC34C=O)C1(O)CCC2C1=CC(=O)OC1;0.0;valid;[906, 3044, 1975];;;0.0;;;;
300;CC12CCC3C(CCC4C(=O)C(=O)CCC43C)C1CCC2=O;0.0;valid;[66, 2204, 1135];;;0.0;;;;
301;CC12CCC3C(CCC4CC(Cl)CCC43C)C1CCC2=O;0.0;valid;[105, 2243, 1174];;;0.0;;;;
302;CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O;0.0;valid;[994, 3132, 2063];;;0.0;;;;
303;CC12CCC3C(CCC4CC(OS(=O)(=O)O)CCC43C)C1CCC2=O;1.0;valid;[930, 3068, 1999];;;1.0;;;;
304;CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O;1.0;valid;[3048, 1979, 910];;;1.0;;;;
305;CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC(=O)CCC1CCCC1;0.0;valid;[24, 2162, 1093];;;0.0;;;;
306;CC12CCC3c4ccc(OC5OC(C(=O)O)C(O)C(O)C5O)cc4CCC3C1CCC2=O;1.0;valid;[442, 2580, 1511];;;1.0;;;;
307;CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O;1.0;valid;[481, 2619, 1550];;;1.0;;;;
308;CC12CCCC1C1CCC3CCCCC3(C)C1CC2;0.0;valid;[3160, 2091, 1022];;;0.0;;;;
309;CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C2=C(C)CCCC2(C)C)C(C)(C)CCC1;1.0;valid;[2288, 1219, 150];;;1.0;;;;
310;CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1;1.0;valid;[722, 2860, 1791];;;1.0;;;;
311;CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1;0.0;valid;[2273, 1204, 135];;;0.0;;;;
312;CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1;0.0;valid;[618, 2756, 1687];;;0.0;;;;
313;CC1=C(CCC(=O)O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CCC(=O)O)c5C)C(CCC(=O)O)=C4C)c(CCC(=O)O)c3C;1.0;valid;[1073, 4, 2142];;;1.0;;;;
314;CC1=C(CCC(=O)O)c2cc3nc(cc4[nH]c(cc4C)cc4[nH]c(cc1n2)cc4C)C(C)=C3CCC(=O)O;1.0;valid;[1866, 797, 2935];;;1.0;;;;
315;CC1=C2CC(=O)C=CC2(C)C2C(O)CC3(C)C(CCC3(O)C(=O)CO)C2C1;0.0;valid;[626, 2764, 1695];;;0.0;;;;
316;CC1=CC(=O)C2C(C)(C)CCCC2(C)C1(O)CCc1ccoc1;1.0;valid;[2865, 1796, 727];;;1.0;;;;
317;CC1=CC(=O)CC(C)(C)C1(O)/C=C/C(C)=C\C(=O)O;0.0;valid;[945, 3083, 2014];;;0.0;;;;
318;CC1=CCCC(=O)C2CC(C)(C)C2CC1;0.0;valid;[784, 2922, 1853];;;0.0;;;;
319;CC1=CCCC2C1(C)CCC(C)C2(C)CC/C(C)=C/Cn1c[n+](C)c2c(N)ncnc21;0.0;valid;[2017, 948, 3086];;;0.0;;;;
320;CC1=NS(=O)(=O)c2cc(Cl)ccc2N1;0.0;valid;[2417, 1348, 279];;;0.0;;;;
321;CC1=c2c(C)c(O)c(C(=O)O)c(O)c2=COC1C;1.0;valid;[26, 2164, 1095];;;1.0;;;;
