ID_all;SMILES;ID_chEMBL;orig_ID_chEMBL;yorig_chEMBL;CAS_chEMBL;NAME_chEMBL;units_chEMBL;smilessource_chEMBL;SMILES_chEMBL;desired_units_chEMBL;y_chEMBL;ID_CtoxPred;orig_ID_CtoxPred;yorig_CtoxPred;CAS_CtoxPred;NAME_CtoxPred;units_CtoxPred;smilessource_CtoxPred;SMILES_CtoxPred;desired_units_CtoxPred;y_CtoxPred;comparison_chEMBL_CtoxPred;onlyequal_chEMBL_CtoxPred;y_chEMBL_nonambiguous;y_CtoxPred_nonambiguous;y_consensus;valid/outlier
52;CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1;[158, 79];;0.0;;;classCavinh;SMILES;CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1;classCavinh;0.0;208.0;;0.0;;;classCavinh;SMILES;CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1;classCavinh;0.0;0;0.0;0.0;0.0;0.0;valid
53;CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O;28;;0.0;;;classCavinh;SMILES;CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O;classCavinh;0.0;175.0;;0.0;;;classCavinh;SMILES;CN1CC(=O)N2[C@H](Cc3c([nH]c4ccccc34)[C@H]2c2ccc3c(c2)OCO3)C1=O;classCavinh;0.0;0;0.0;0.0;0.0;0.0;valid
54;CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CC4)cc12;190;;0.0;;;classCavinh;SMILES;CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CC4)cc12;classCavinh;0.0;449.0;;0.0;;;classCavinh;SMILES;CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CC4)cc12;classCavinh;0.0;0;0.0;0.0;0.0;0.0;valid
55;CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4ccn5c6cccc(F)c6cc5c4n3)cc12;19;;0.0;;;classCavinh;SMILES;CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4ccn5c6cccc(F)c6cc5c4n3)cc12;classCavinh;0.0;159.0;;0.0;;;classCavinh;SMILES;CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4ccn5c6cccc(F)c6cc5c4n3)cc12;classCavinh;0.0;0;0.0;0.0;0.0;0.0;valid
56;CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4ncn5c6cccc(F)c6cc5c4n3)cc12;26;;0.0;;;classCavinh;SMILES;CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4ncn5c6cccc(F)c6cc5c4n3)cc12;classCavinh;0.0;450.0;;0.0;;;classCavinh;SMILES;CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4ncn5c6cccc(F)c6cc5c4n3)cc12;classCavinh;0.0;0;0.0;0.0;0.0;0.0;valid
57;CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccccc2)c1=O;210;;0.0;;;classCavinh;SMILES;CNC(=O)c1cc(C(=O)NC2CC2)cn(Cc2ccccc2)c1=O;classCavinh;0.0;;;;;;;;;;;0;0.0;0.0;;0.0;valid
58;CNC1(c2ccccc2Cl)CCCCC1=O;25;;1.0;;;classCavinh;SMILES;CNC1(c2ccccc2Cl)CCCCC1=O;classCavinh;1.0;;;;;;;;;;;1;1.0;1.0;;1.0;valid
59;CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1;77;;1.0;;;classCavinh;SMILES;CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1;classCavinh;1.0;198.0;;1.0;;;classCavinh;SMILES;CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1;classCavinh;1.0;1;1.0;1.0;1.0;1.0;valid
60;CNCC[C@@](O)(c1cccc2ccccc12)[C@H](c1ccccc1)c1cc2cc(Br)ccc2nc1OC;218;;1.0;;;classCavinh;SMILES;CNCC[C@@](O)(c1cccc2ccccc12)[C@H](c1ccccc1)c1cc2cc(Br)ccc2nc1OC;classCavinh;1.0;;;;;;;;;;;1;1.0;1.0;;1.0;valid
61;CNCC[C@H](Oc1cccc2ccccc12)c1cccs1;[208, 139];;0.0;;;classCavinh;SMILES;CNCC[C@H](Oc1cccc2ccccc12)c1cccs1;classCavinh;0.0;212.0;;0.0;;;classCavinh;SMILES;CNCC[C@H](Oc1cccc2ccccc12)c1cccs1;classCavinh;0.0;0;0.0;0.0;0.0;0.0;valid
62;COC(=O)C(CCC(=O)N(C)CCCc1nc2ccccc2[nH]1)(c1ccc(Br)cc1)C(C)C;101;;1.0;;;classCavinh;SMILES;COC(=O)C(CCC(=O)N(C)CCCc1nc2ccccc2[nH]1)(c1ccc(Br)cc1)C(C)C;classCavinh;1.0;371.0;;1.0;;;classCavinh;SMILES;COC(=O)C(CCC(=O)N(C)CCCc1nc2ccccc2[nH]1)(c1ccc(Br)cc1)C(C)C;classCavinh;1.0;1;1.0;1.0;1.0;1.0;valid
63;COC(=O)C(CCC(=O)N1CCN(c2ccccc2OC)CC1)(c1ccc(Br)cc1)C(C)C;129;;1.0;;;classCavinh;SMILES;COC(=O)C(CCC(=O)N1CCN(c2ccccc2OC)CC1)(c1ccc(Br)cc1)C(C)C;classCavinh;1.0;370.0;;1.0;;;classCavinh;SMILES;COC(=O)C(CCC(=O)N1CCN(c2ccccc2OC)CC1)(c1ccc(Br)cc1)C(C)C;classCavinh;1.0;1;1.0;1.0;1.0;1.0;valid
64;COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12;1;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12;classCavinh;1.0;;;;;;;;;;;1;1.0;1.0;;1.0;valid
65;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-];[117, 3, 93];;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-];classCavinh;1.0;1.0;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-];classCavinh;1.0;1;1.0;1.0;1.0;1.0;valid
66;COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-];157;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-];classCavinh;1.0;207.0;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-];classCavinh;1.0;1;1.0;1.0;1.0;1.0;valid
67;COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1;[115, 195];;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1;classCavinh;1.0;186.0;;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)O[C@H]2CCN(Cc3ccccc3)C2)[C@H]1c1cccc([N+](=O)[O-])c1;classCavinh;1.0;1;1.0;1.0;1.0;1.0;valid
68;COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O;29;;0.0;;;classCavinh;SMILES;COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O;classCavinh;0.0;154.0;;0.0;;;classCavinh;SMILES;COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O;classCavinh;0.0;0;0.0;0.0;0.0;0.0;valid
69;COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CC(C)(C)c2cc(F)ccc2[C@@H]1C(C)C;180;;1.0;;;classCavinh;SMILES;COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CC(C)(C)c2cc(F)ccc2[C@@H]1C(C)C;classCavinh;1.0;192.0;;1.0;;;classCavinh;SMILES;COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CC(C)(C)c2cc(F)ccc2[C@@H]1C(C)C;classCavinh;1.0;1;1.0;1.0;1.0;1.0;valid
70;COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@@H]2CC[C@H]1c1ccccc12;177;;1.0;;;classCavinh;SMILES;COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@@H]2CC[C@H]1c1ccccc12;classCavinh;1.0;397.0;;1.0;;;classCavinh;SMILES;COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@@H]2CC[C@H]1c1ccccc12;classCavinh;1.0;1;1.0;1.0;1.0;1.0;valid
71;COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1;94;;1.0;;;classCavinh;SMILES;COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1;classCavinh;1.0;203.0;;1.0;;;classCavinh;SMILES;COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1;classCavinh;1.0;1;1.0;1.0;1.0;1.0;valid
72;COCCOc1ccc(C2(CCO)CC(c3ccccc3)=NN2C(=O)Nc2ccc(F)cc2)cc1;131;;1.0;;;classCavinh;SMILES;COCCOc1ccc(C2(CCO)CC(c3ccccc3)=NN2C(=O)Nc2ccc(F)cc2)cc1;classCavinh;1.0;125.0;;1.0;;;classCavinh;SMILES;COCCOc1ccc(C2(CCO)CC(c3ccccc3)=NN2C(=O)Nc2ccc(F)cc2)cc1;classCavinh;1.0;1;1.0;1.0;1.0;1.0;valid
73;COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1;41;;0.0;;;classCavinh;SMILES;COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1;classCavinh;0.0;485.0;;0.0;;;classCavinh;SMILES;COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1;classCavinh;0.0;0;0.0;0.0;0.0;0.0;valid
74;CO[C@@H]1C[C@@](CCN(C)CCCc2nc3ccccc3[nH]2)(OC(=O)C(C)C)[C@@H](C(C)C)c2ccc(F)cc21;50;;1.0;;;classCavinh;SMILES;CO[C@@H]1C[C@@](CCN(C)CCCc2nc3ccccc3[nH]2)(OC(=O)C(C)C)[C@@H](C(C)C)c2ccc(F)cc21;classCavinh;1.0;392.0;;1.0;;;classCavinh;SMILES;CO[C@@H]1C[C@@](CCN(C)CCCc2nc3ccccc3[nH]2)(OC(=O)C(C)C)[C@@H](C(C)C)c2ccc(F)cc21;classCavinh;1.0;1;1.0;1.0;1.0;1.0;valid
75;CO[C@H]1C[C@@](CCN(C)CCCc2nc3ccccc3[nH]2)(OC(=O)C(C)C)[C@@H](C(C)C)c2ccc(F)cc21;75;;1.0;;;classCavinh;SMILES;CO[C@H]1C[C@@](CCN(C)CCCc2nc3ccccc3[nH]2)(OC(=O)C(C)C)[C@@H](C(C)C)c2ccc(F)cc21;classCavinh;1.0;389.0;;1.0;;;classCavinh;SMILES;CO[C@H]1C[C@@](CCN(C)CCCc2nc3ccccc3[nH]2)(OC(=O)C(C)C)[C@@H](C(C)C)c2ccc(F)cc21;classCavinh;1.0;1;1.0;1.0;1.0;1.0;valid
76;CO[C@H]1C[C@H](Oc2cc(F)c(F)c(-c3ccc4c(c3)CC[C@H](CCC(=O)O)O4)n2)C1;182;;0.0;;;classCavinh;SMILES;CO[C@H]1C[C@H](Oc2cc(F)c(F)c(-c3ccc4c(c3)CC[C@H](CCC(=O)O)O4)n2)C1;classCavinh;0.0;118.0;;0.0;;;classCavinh;SMILES;CO[C@H]1C[C@H](Oc2cc(F)c(F)c(-c3ccc4c(c3)CC[C@H](CCC(=O)O)O4)n2)C1;classCavinh;0.0;0;0.0;0.0;0.0;0.0;valid
77;CO[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@@H]2CC[C@H]1c1ccccc12;185;;1.0;;;classCavinh;SMILES;CO[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@@H]2CC[C@H]1c1ccccc12;classCavinh;1.0;184.0;;1.0;;;classCavinh;SMILES;CO[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)C[C@@H]2CC[C@H]1c1ccccc12;classCavinh;1.0;1;1.0;1.0;1.0;1.0;valid
78;COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;[144, 209];;0.0;;;classCavinh;SMILES;COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;classCavinh;0.0;26.0;;0.0;;;classCavinh;SMILES;COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;classCavinh;0.0;0;0.0;0.0;0.0;0.0;valid
79;COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)cc1OC;118;;1.0;;;classCavinh;SMILES;COc1cc(Br)c(C[N+]2(CCOCCC3CCC4CC3C4(C)C)CCOCC2)cc1OC;classCavinh;1.0;;;;;;;;;;;1;1.0;1.0;;1.0;valid
80;COc1cc(CCC(C)=O)ccc1O;49;;0.0;;;classCavinh;SMILES;COc1cc(CCC(C)=O)ccc1O;classCavinh;0.0;;;;;;;;;;;0;0.0;0.0;;0.0;valid
81;COc1cc(F)c(-c2ccc(C(=O)O)cc2C)cc1-c1ccc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12;202;;0.0;;;classCavinh;SMILES;COc1cc(F)c(-c2ccc(C(=O)O)cc2C)cc1-c1ccc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12;classCavinh;0.0;;;;;;;;;;;0;0.0;0.0;;0.0;valid
82;COc1cc(F)c(-c2ccc(C(=O)O)cc2C)cc1-c1ccc(F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12;54;;0.0;;;classCavinh;SMILES;COc1cc(F)c(-c2ccc(C(=O)O)cc2C)cc1-c1ccc(F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12;classCavinh;0.0;;;;;;;;;;;0;0.0;0.0;;0.0;valid
83;COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC;8;;0.0;;;classCavinh;SMILES;COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC;classCavinh;0.0;145.0;;0.0;;;classCavinh;SMILES;COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC;classCavinh;0.0;0;0.0;0.0;0.0;0.0;valid
84;COc1ccc(-c2ccc(C(=O)O)cc2C)cc1-c1cnc(N(C)C)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12;124;;0.0;;;classCavinh;SMILES;COc1ccc(-c2ccc(C(=O)O)cc2C)cc1-c1cnc(N(C)C)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12;classCavinh;0.0;;;;;;;;;;;0;0.0;0.0;;0.0;valid
85;COc1ccc(C2=NN(C(=O)Nc3ccc(Cl)cc3)[C@](CCO)(c3cccnc3)C2)cc1;100;;1.0;;;classCavinh;SMILES;COc1ccc(C2=NN(C(=O)Nc3ccc(Cl)cc3)[C@](CCO)(c3cccnc3)C2)cc1;classCavinh;1.0;431.0;;1.0;;;classCavinh;SMILES;COc1ccc(C2=NN(C(=O)Nc3ccc(Cl)cc3)[C@](CCO)(c3cccnc3)C2)cc1;classCavinh;1.0;1;1.0;1.0;1.0;1.0;valid
86;COc1ccc(CCC(=O)O)cc1-c1ccc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12;125;;1.0;;;classCavinh;SMILES;COc1ccc(CCC(=O)O)cc1-c1ccc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12;classCavinh;1.0;;;;;;;;;;;1;1.0;1.0;;1.0;valid
87;COc1ccc(CCN(C)C2CCCC(C(C#N)(c3ccc(OC)c(OC)c3)C(C)C)C2)cc1OC;[114, 60, 46, 15];;1.0;;;classCavinh;SMILES;COc1ccc(CCN(C)C2CCCC(C(C#N)(c3ccc(OC)c(OC)c3)C(C)C)C2)cc1OC;classCavinh;1.0;129.0;;1.0;;;classCavinh;SMILES;COc1ccc(CCN(C)C2CCCC(C(C#N)(c3ccc(OC)c(OC)c3)C(C)C)C2)cc1OC;classCavinh;1.0;1;1.0;1.0;1.0;1.0;valid
88;COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC;172;;1.0;;;classCavinh;SMILES;COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC;classCavinh;1.0;46.0;;1.0;;;classCavinh;SMILES;COc1ccc(CCN(C)CCCC(C#N)(c2cc(OC)c(OC)c(OC)c2)C(C)C)cc1OC;classCavinh;1.0;1;1.0;1.0;1.0;1.0;valid
89;COc1ccc(CCNC2CCCC(C(C#N)(c3ccc(OC)c(OC)c3)C(C)C)C2)cc1OC;[57, 145, 12, 22];;1.0;;;classCavinh;SMILES;COc1ccc(CCNC2CCCC(C(C#N)(c3ccc(OC)c(OC)c3)C(C)C)C2)cc1OC;classCavinh;1.0;107.0;;1.0;;;classCavinh;SMILES;COc1ccc(CCNC2CCCC(C(C#N)(c3ccc(OC)c(OC)c3)C(C)C)C2)cc1OC;classCavinh;1.0;1;1.0;1.0;1.0;1.0;valid
90;COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1;153;;0.0;;;classCavinh;SMILES;COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1;classCavinh;0.0;24.0;;1.0;;;classCavinh;SMILES;COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1;classCavinh;1.0;-1;;;;;outlier
91;COc1ccc([C@H]2C[C@H](C(=O)O)C2)cc1-c1ccc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12;203;;1.0;;;classCavinh;SMILES;COc1ccc([C@H]2C[C@H](C(=O)O)C2)cc1-c1ccc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12;classCavinh;1.0;;;;;;;;;;;1;1.0;1.0;;1.0;valid
92;COc1ccc([C@H]2C[C@H](O)[C@H](O)C2)cc1-c1ccc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12;45;;1.0;;;classCavinh;SMILES;COc1ccc([C@H]2C[C@H](O)[C@H](O)C2)cc1-c1ccc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12;classCavinh;1.0;;;;;;;;;;;1;1.0;1.0;;1.0;valid
93;COc1ccc([C@]2(CCO)CC(c3cccnc3)=NN2C(=O)Nc2ccc(Br)cc2)cc1;167;;1.0;;;classCavinh;SMILES;COc1ccc([C@]2(CCO)CC(c3cccnc3)=NN2C(=O)Nc2ccc(Br)cc2)cc1;classCavinh;1.0;131.0;;1.0;;;classCavinh;SMILES;COc1ccc([C@]2(CCO)CC(c3cccnc3)=NN2C(=O)Nc2ccc(Br)cc2)cc1;classCavinh;1.0;1;1.0;1.0;1.0;1.0;valid
94;COc1ccc2ncc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1;58;;0.0;;;classCavinh;SMILES;COc1ccc2ncc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1;classCavinh;0.0;492.0;;0.0;;;classCavinh;SMILES;COc1ccc2ncc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1;classCavinh;0.0;0;0.0;0.0;0.0;0.0;valid
95;COc1cccc2nc(CCCN(C)CC[C@]3(OC(=O)C(C)C)C[C@H]4CCC[C@@H]3c3ccccc34)[nH]c12;178;;1.0;;;classCavinh;SMILES;COc1cccc2nc(CCCN(C)CC[C@]3(OC(=O)C(C)C)C[C@H]4CCC[C@@H]3c3ccccc34)[nH]c12;classCavinh;1.0;187.0;;1.0;;;classCavinh;SMILES;COc1cccc2nc(CCCN(C)CC[C@]3(OC(=O)C(C)C)C[C@H]4CCC[C@@H]3c3ccccc34)[nH]c12;classCavinh;1.0;1;1.0;1.0;1.0;1.0;valid
96;COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1;89;;0.0;;;classCavinh;SMILES;COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1;classCavinh;0.0;195.0;;0.0;;;classCavinh;SMILES;COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1;classCavinh;0.0;0;0.0;0.0;0.0;0.0;valid
97;COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1;44;;0.0;;;classCavinh;SMILES;COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1;classCavinh;0.0;369.0;;0.0;;;classCavinh;SMILES;COc1ccsc1CNCC[C@@]1(c2ccccn2)CCOC2(CCCC2)C1;classCavinh;0.0;0;0.0;0.0;0.0;0.0;valid
98;COc1ncc(-c2ccc(C(=O)O)cc2C)cc1-c1ncc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12;53;;1.0;;;classCavinh;SMILES;COc1ncc(-c2ccc(C(=O)O)cc2C)cc1-c1ncc(C(F)(F)F)cc1[C@@H]1CC[C@H]2[C@@H](c3cc(C(F)(F)F)cc(C(F)(F)F)c3)OC(=O)N12;classCavinh;1.0;;;;;;;;;;;1;1.0;1.0;;1.0;valid
99;CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1;[137, 109];;0.0;;;classCavinh;SMILES;CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1;classCavinh;0.0;172.0;;0.0;;;classCavinh;SMILES;CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1;classCavinh;0.0;0;0.0;0.0;0.0;0.0;valid
100;CSCC[C@@H]1NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@@H](N)Cc3ccc(O)cc3)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H]3CSSC[C@H](NC(=O)[C@H](C(C)C)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c4ccccc14)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c4ccccc14)C(N)=O)CSSC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC3=O)C(=O)N2;217;;1.0;;;classCavinh;SMILES;CSCC[C@@H]1NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@@H](N)Cc3ccc(O)cc3)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@H]3CSSC[C@H](NC(=O)[C@H](C(C)C)NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c4ccccc14)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c4ccccc14)C(N)=O)CSSC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC3=O)C(=O)N2;classCavinh;1.0;;;;;;;;;;;1;1.0;1.0;;1.0;valid
101;CSc1c(C#N)c(=O)c2ccc(F)cc2n1-c1c(Cl)cccc1Cl;212;;0.0;;;classCavinh;SMILES;CSc1c(C#N)c(=O)c2ccc(F)cc2n1-c1c(Cl)cccc1Cl;classCavinh;0.0;;;;;;;;;;;0;0.0;0.0;;0.0;valid
102;CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2;82;;1.0;;;classCavinh;SMILES;CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2;classCavinh;1.0;210.0;;1.0;;;classCavinh;SMILES;CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2;classCavinh;1.0;1;1.0;1.0;1.0;1.0;valid
