ID_all;SMILES;ID_ChEMBL;orig_ID_ChEMBL;y_original_ChEMBL;CAS_ChEMBL;NAME_ChEMBL;orig_UNITS_ChEMBL;smilessource_ChEMBL;yorig_ChEMBL;units_ChEMBL;SMILES_ChEMBL;desired_units_ChEMBL;y_ChEMBL;zscore_ChEMBL;zscore_ChEMBL_thres;y_ChEMBL_nointraoutliers;zscore_ChEMBL_nointraoutliers;zscore_ChEMBL_nointraoutliers_thres;y_consensus;valid/outlier
3672;COc1c(F)cc2c(=O)c(C(=O)O)c3scc4n3c2c1OC4;3813;CHEMBL175604;0.39;;;ug.mL-1;Smiles;1213.8755310705446;nM;COc1c(F)cc2c(=O)c(C(=O)O)c3scc4n3c2c1OC4;nM;1213.8755310705446;-0.17371313560002385;0;1213.8755310705446;-0.36324371573513153;0;1213.8755310705446;valid
3673;COc1c(N2CC(C)(N)C3(CC3)C2)c(F)cc2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12;8894;CHEMBL2326949;0.2;;;ug.mL-1;Smiles;476.8398867028428;nM;COc1c(N2CC(C)(N)C3(CC3)C2)c(F)cc2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12;nM;476.8398867028428;-0.17542709624205777;0;476.8398867028428;-0.3685655492609815;0;476.8398867028428;valid
3674;COc1c(N2CC3(CC3)[C@](C)(N)C2)c(F)cc2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12;14185;CHEMBL563211;0.1;;;ug.mL-1;Smiles;238.4199433514214;nM;COc1c(N2CC3(CC3)[C@](C)(N)C2)c(F)cc2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12;nM;238.4199433514214;-0.17598153672577532;0;238.4199433514214;-0.3702870823475493;0;238.4199433514214;valid
3675;COc1c(N2CCC(=C(Cl)CN)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;11206;CHEMBL3355271;0.25;;;ug.mL-1;Smiles;573.5484063383979;nM;COc1c(N2CCC(=C(Cl)CN)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;573.5484063383979;-0.17520220264610845;0;573.5484063383979;-0.3678672565176592;0;573.5484063383979;valid
3676;COc1c(N2CCN(/N=N/c3nc(C)cc(C)n3)CC2)c(F)cc2c(=O)c(C(=O)C(C(C)=O)C(C)=O)cn(C3CC3)c12;13887;CHEMBL5274796;0.015;;;ug.mL-1;Smiles;25.968764769734957;nM;COc1c(N2CCN(/N=N/c3nc(C)cc(C)n3)CC2)c(F)cc2c(=O)c(C(=O)C(C(C)=O)C(C)=O)cn(C3CC3)c12;nM;25.968764769734957;-0.1764755874019202;0;25.968764769734957;-0.3718211055843119;0;25.968764769734957;valid
3677;COc1c(N2CCN(C/C(C)=N/NC(=O)c3ccc(Cl)cc3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;16487;CHEMBL4632850;0.125;;;ug.mL-1;Smiles;219.2901665026376;nM;COc1c(N2CCN(C/C(C)=N/NC(=O)c3ccc(Cl)cc3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;219.2901665026376;-0.17602602261307299;0;219.2901665026376;-0.37042521065729106;0;219.2901665026376;valid
3678;COc1c(N2CCN(C/C(C)=N/NC(=O)c3ccc(F)cc3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;14157;CHEMBL4640084;0.125;;;ug.mL-1;Smiles;225.80866599466;nM;COc1c(N2CCN(C/C(C)=N/NC(=O)c3ccc(F)cc3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;225.80866599466;-0.17601086398179128;0;225.80866599466;-0.3703781432333476;0;225.80866599466;valid
3679;COc1c(N2CCN(C/C(C)=N/NC(=O)c3ccc(O)cc3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;13189;CHEMBL4644252;0.06;;;ug.mL-1;Smiles;108.7794044327607;nM;COc1c(N2CCN(C/C(C)=N/NC(=O)c3ccc(O)cc3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;108.7794044327607;-0.1762830130288777;0;108.7794044327607;-0.37122316375907793;0;108.7794044327607;valid
3680;COc1c(N2CCN(C/C(C)=N/NC(=O)c3ccc([N+](=O)[O-])cc3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;11585;CHEMBL4647490;0.125;;;ug.mL-1;Smiles;215.3045353469761;nM;COc1c(N2CCN(C/C(C)=N/NC(=O)c3ccc([N+](=O)[O-])cc3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;215.3045353469761;-0.17603529111316069;0;215.3045353469761;-0.3704539892729088;0;215.3045353469761;valid
3681;COc1c(N2CCN(C/C(C)=N/NC(=O)c3ccccc3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;11584;CHEMBL4637790;0.125;;;ug.mL-1;Smiles;233.39357999611624;nM;COc1c(N2CCN(C/C(C)=N/NC(=O)c3ccccc3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;233.39357999611624;-0.17599322542635498;0;233.39357999611624;-0.37032337566554796;0;233.39357999611624;valid
3682;COc1c(N2CCN(C/C(C)=N/NC(C)=O)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;[9737, 5210, 5211];CHEMBL1818715;0.25;;;ug.mL-1;Smiles;512.7868529655486;nM;COc1c(N2CCN(C/C(C)=N/NC(C)=O)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;512.7868529655486;-0.17534350234012694;0;512.7868529655486;-0.36830599089135396;0;512.7868529655486;valid
3683;COc1c(N2CCN(C/C(C)=N/Nc3ccc(C(F)(F)F)cc3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;8975;CHEMBL4637338;0.25;;;ug.mL-1;Smiles;434.357316227763;nM;COc1c(N2CCN(C/C(C)=N/Nc3ccc(C(F)(F)F)cc3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;434.357316227763;-0.17552588855193202;0;434.357316227763;-0.36887229856075593;0;434.357316227763;valid
3684;COc1c(N2CCN(C/C(C)=N/Nc3ccc(Cl)cc3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;11042;CHEMBL4632680;0.125;;;ug.mL-1;Smiles;230.62262574006792;nM;COc1c(N2CCN(C/C(C)=N/Nc3ccc(Cl)cc3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;230.62262574006792;-0.1759996692212678;0;230.62262574006792;-0.37034338359511165;0;230.62262574006792;valid
3685;COc1c(N2CCN(C/C(C)=N/Nc3ccc(F)c(Cl)c3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;12797;CHEMBL4642434;0.125;;;ug.mL-1;Smiles;223.2138871180587;nM;COc1c(N2CCN(C/C(C)=N/Nc3ccc(F)c(Cl)c3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;223.2138871180587;-0.1760168980846237;0;223.2138871180587;-0.3703968790724121;0;223.2138871180587;valid
3686;COc1c(N2CCN(C/C(C)=N/Nc3ccc(F)cc3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;11581;CHEMBL4640120;0.125;;;ug.mL-1;Smiles;237.8433506610141;nM;COc1c(N2CCN(C/C(C)=N/Nc3ccc(F)cc3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;237.8433506610141;-0.17598287757975625;0;237.8433506610141;-0.37029124568799837;0;237.8433506610141;valid
3687;COc1c(N2CCN(C/C(C)=N/Nc3ccccc3)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;[7416, 3226, 7415];CHEMBL1818717;0.25;;;ug.mL-1;Smiles;479.3009108634506;nM;COc1c(N2CCN(C/C(C)=N/Nc3ccccc3)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;479.3009108634506;-0.17542137318295933;0;479.3009108634506;-0.3685477792101218;0;479.3009108634506;valid
3688;COc1c(N2CCN(C/C(C)=N/Nc3ccccc3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;16481;CHEMBL4637456;0.25;;;ug.mL-1;Smiles;492.5467820933628;nM;COc1c(N2CCN(C/C(C)=N/Nc3ccccc3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;492.5467820933628;-0.17539057019245133;0;492.5467820933628;-0.3684521361810103;0;492.5467820933628;valid
3689;COc1c(N2CCN(C/C(C)=N/Nc3ccccn3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;12798;CHEMBL4637534;0.125;;;ug.mL-1;Smiles;245.7949401636796;nM;COc1c(N2CCN(C/C(C)=N/Nc3ccccn3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;245.7949401636796;-0.17596438632827702;0;245.7949401636796;-0.37023383050608355;0;245.7949401636796;valid
3690;COc1c(N2CCN(C/C(C)=N/Nc3ccnc4cc(Cl)ccc34)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;13922;CHEMBL4635180;1.0;;;ug.mL-1;Smiles;1686.172876560342;nM;COc1c(N2CCN(C/C(C)=N/Nc3ccnc4cc(Cl)ccc34)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;1686.172876560342;-0.1726148182151149;0;1686.172876560342;-0.3598334493978042;0;1686.172876560342;valid
3691;COc1c(N2CCN(C/C(C)=N/Nc3ccncc3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;11582;CHEMBL4642695;2.0;;;ug.mL-1;Smiles;3932.719042618873;nM;COc1c(N2CCN(C/C(C)=N/Nc3ccncc3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;3932.719042618873;-0.16739052311003919;0;3932.719042618873;-0.343612056585579;0;3932.719042618873;valid
3692;COc1c(N2CCN(C/C(C)=N/Nc3nc4ccccc4[nH]3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;11583;CHEMBL4634761;1.0;;;ug.mL-1;Smiles;1826.180488722422;nM;COc1c(N2CCN(C/C(C)=N/Nc3nc4ccccc4[nH]3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;1826.180488722422;-0.1722892335047081;0;1826.180488722422;-0.35882251158228295;0;1826.180488722422;valid
3693;COc1c(N2CCN(C/C(C)=N/Nc3nc4ccccc4s3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;14156;CHEMBL4634120;0.5;;;ug.mL-1;Smiles;885.5152724819043;nM;COc1c(N2CCN(C/C(C)=N/Nc3nc4ccccc4s3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;885.5152724819043;-0.1744767303649851;0;885.5152724819043;-0.36561467112388063;0;885.5152724819043;valid
3694;COc1c(N2CCN(C/C(C)=N/O)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;[1475, 108, 9615];CHEMBL1818718;0.25;;;ug.mL-1;Smiles;559.936749544771;nM;COc1c(N2CCN(C/C(C)=N/O)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;559.936749544771;-0.17523385626312876;0;559.936749544771;-0.36796554073501053;0;559.936749544771;valid
3695;COc1c(N2CCN(CC#N)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;[7405, 7125, 2535];CHEMBL1818704;0.25;;;ug.mL-1;Smiles;603.2279936395637;nM;COc1c(N2CCN(CC#N)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;603.2279936395637;-0.1751331834000316;0;603.2279936395637;-0.36765295233313333;0;603.2279936395637;valid
3696;COc1c(N2CCN(CC(O)Cn3cc([N+](=O)[O-])nc3C)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;[9290, 4199];CHEMBL4636446;1.0;;;ug.mL-1;Smiles;1790.2955240821598;nM;COc1c(N2CCN(CC(O)Cn3cc([N+](=O)[O-])nc3C)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;1790.2955240821598;-0.1723726832231908;0;1790.2955240821598;-0.35908162226350426;0;1790.2955240821598;valid
3697;COc1c(N2CCN(CC/C(C)=N/O)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;[10517, 3021, 10518];CHEMBL1818719;0.25;;;ug.mL-1;Smiles;542.8810916687294;nM;COc1c(N2CCN(CC/C(C)=N/O)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;542.8810916687294;-0.17527351883107498;0;542.8810916687294;-0.3680886926783172;0;542.8810916687294;valid
3698;COc1c(N2CCN(CCC(C)=O)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;[1512, 2840, 10531];CHEMBL1818711;0.25;;;ug.mL-1;Smiles;561.1785647745968;nM;COc1c(N2CCN(CCC(C)=O)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;561.1785647745968;-0.17523096844834685;0;561.1785647745968;-0.36795657409415194;0;561.1785647745968;valid
3699;COc1c(N2CCN(CCCn3cc([N+](=O)[O-])nc3C)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;8977;CHEMBL4647063;32.0;;;ug.mL-1;Smiles;60544.025912843055;nM;COc1c(N2CCN(CCCn3cc([N+](=O)[O-])nc3C)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;60544.025912843055;-0.03574213865108965;0;60544.025912843055;0.06515508126784535;0;60544.025912843055;valid
3700;COc1c(N2CCN(CCn3c([N+](=O)[O-])cnc3C)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;8976;CHEMBL4645835;1.0;;;ug.mL-1;Smiles;1943.5817101186735;nM;COc1c(N2CCN(CCn3c([N+](=O)[O-])cnc3C)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;1943.5817101186735;-0.17201621947297493;0;1943.5817101186735;-0.3579748052864249;0;1943.5817101186735;valid
3701;COc1c(N2CCN(CCn3ccnn3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;8978;CHEMBL4648966;4.0;;;ug.mL-1;Smiles;8762.744316264962;nM;COc1c(N2CCN(CCn3ccnn3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;8762.744316264962;-0.1561584025439293;0;8762.744316264962;-0.3087364157282847;0;8762.744316264962;valid
3702;COc1c(N2CCN(CCn3cncn3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;9289;CHEMBL4643376;4.0;;;ug.mL-1;Smiles;8762.744316264962;nM;COc1c(N2CCN(CCn3cncn3)CC2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;8762.744316264962;-0.1561584025439293;0;8762.744316264962;-0.3087364157282847;0;8762.744316264962;valid
3703;COc1c(N2CCN(C[C@H](O)Cn3cc([N+](=O)[O-])nc3C)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;[16480, 9292];CHEMBL4636997;32.0;;;ug.mL-1;Smiles;57289.45677062911;nM;COc1c(N2CCN(C[C@H](O)Cn3cc([N+](=O)[O-])nc3C)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;57289.45677062911;-0.043310569647826994;0;57289.45677062911;0.04165516602549652;0;57289.45677062911;valid
3704;COc1c(N2CCN(Cc3ccc([N+](=O)[O-])o3)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;12228;CHEMBL2282308;1.56;;;ug.mL-1;Smiles;3116.9889886369747;nM;COc1c(N2CCN(Cc3ccc([N+](=O)[O-])o3)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;3116.9889886369747;-0.16928748592009243;0;3116.9889886369747;-0.34950211031974887;0;3116.9889886369747;valid
3705;COc1c(N2CCN(Cc3oc(CCl)cc(=O)c3O)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;9985;CHEMBL2425436;1.56;;;ug.mL-1;Smiles;2846.8867650789184;nM;COc1c(N2CCN(Cc3oc(CCl)cc(=O)c3O)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;2846.8867650789184;-0.16991560286944504;0;2846.8867650789184;-0.35145240821880236;0;2846.8867650789184;valid
3706;COc1c(N2CCN(Cc3oc(CO)cc(=O)c3O)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;9748;CHEMBL2425435;3.125;;;ug.mL-1;Smiles;5901.560089212701;nM;COc1c(N2CCN(Cc3oc(CO)cc(=O)c3O)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;5901.560089212701;-0.16281202532628863;0;5901.560089212701;-0.32939585908020397;0;5901.560089212701;valid
3707;COc1c(N2CCN(O)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;[2856, 7409, 1108];CHEMBL1818724;0.25;;;ug.mL-1;Smiles;638.7343861379305;nM;COc1c(N2CCN(O)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;638.7343861379305;-0.17505061404297556;0;638.7343861379305;-0.36739657516681334;0;638.7343861379305;valid
3708;COc1c(N2CCN(c3nnc(-c4ccc([N+](=O)[O-])cc4)s3)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;3794;CHEMBL507371;0.0625;;;ug.mL-1;Smiles;107.6476322687987;nM;COc1c(N2CCN(c3nnc(-c4ccc([N+](=O)[O-])cc4)s3)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;107.6476322687987;-0.17628564494086132;0;107.6476322687987;-0.3712313358238781;0;107.6476322687987;valid
3709;COc1c(N2CCN(c3nnc(-c4ccc([N+](=O)[O-])o4)s3)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;1808;CHEMBL472587;0.0078;;;ug.mL-1;Smiles;13.670803545295051;nM;COc1c(N2CCN(c3nnc(-c4ccc([N+](=O)[O-])o4)s3)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;13.670803545295051;-0.17650418604796536;0;13.670803545295051;-0.3719099041422161;0;13.670803545295051;valid
3710;COc1c(N2CCN(c3nnc(-c4ccc([N+](=O)[O-])s4)s3)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;13434;CHEMBL470506;0.125;;;ug.mL-1;Smiles;213.0825891068771;nM;COc1c(N2CCN(c3nnc(-c4ccc([N+](=O)[O-])s4)s3)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;213.0825891068771;-0.17604045820166359;0;213.0825891068771;-0.37047003303969755;0;213.0825891068771;valid
3711;COc1c(N2CCN(c3nnc(-c4cccc([N+](=O)[O-])c4)s3)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;9625;CHEMBL510432;0.0313;;;ug.mL-1;Smiles;53.90993424021439;nM;COc1c(N2CCN(c3nnc(-c4cccc([N+](=O)[O-])c4)s3)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;53.90993424021439;-0.17641061080936218;0;53.90993424021439;-0.37161935380530947;0;53.90993424021439;valid
3712;COc1c(N2CCN(c3nnc(-c4ccccc4[N+](=O)[O-])s3)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;1809;CHEMBL475197;0.0625;;;ug.mL-1;Smiles;107.6476322687987;nM;COc1c(N2CCN(c3nnc(-c4ccccc4[N+](=O)[O-])s3)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;107.6476322687987;-0.17628564494086132;0;107.6476322687987;-0.3712313358238781;0;107.6476322687987;valid
3713;COc1c(N2CCN(c3nnc(-c4ncc([N+](=O)[O-])n4C)s3)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;7074;CHEMBL453967;0.5;;;ug.mL-1;Smiles;855.3002959339021;nM;COc1c(N2CCN(c3nnc(-c4ncc([N+](=O)[O-])n4C)s3)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;855.3002959339021;-0.17454699464731527;0;855.3002959339021;-0.36583284113560904;0;855.3002959339021;valid
3714;COc1c(N2CC[C@@H](C3(N)CC3)C2)ccc2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12;6351;CHEMBL390983;0.006;;;ug.mL-1;Smiles;14.94626816594343;nM;COc1c(N2CC[C@@H](C3(N)CC3)C2)ccc2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12;nM;14.94626816594343;-0.1765012199822441;0;14.94626816594343;-0.3719006945328423;0;14.94626816594343;valid
3715;COc1c(N2CC[C@@H](C3(N)CCC3)C2)ccc2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12;1587;CHEMBL595110;0.012;;;ug.mL-1;Smiles;28.883299435572184;nM;COc1c(N2CC[C@@H](C3(N)CCC3)C2)ccc2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12;nM;28.883299435572184;-0.17646880971383241;0;28.883299435572184;-0.3718000609192195;0;28.883299435572184;valid
3716;COc1c(N2CC[C@@H]([C@H](C)N)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;5847;CHEMBL230598;0.012;;;ug.mL-1;Smiles;30.81450438721505;nM;COc1c(N2CC[C@@H]([C@H](C)N)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;30.81450438721505;-0.17646431873798327;0;30.81450438721505;-0.37178611647659254;0;30.81450438721505;valid
3717;COc1c(N2CC[C@@H]([C@H](C)N)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12;9069;CHEMBL230704;0.006;;;ug.mL-1;Smiles;16.1534795941169;nM;COc1c(N2CC[C@@H]([C@H](C)N)C2)ccc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;16.1534795941169;-0.17649841263786353;0;16.1534795941169;-0.37189197775191;0;16.1534795941169;valid
3718;COc1c(N2CCc3sc(C(=O)O)cc3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;592;CHEMBL234891;1.0;;;ug.mL-1;Smiles;2181.1820698109123;nM;COc1c(N2CCc3sc(C(=O)O)cc3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;2181.1820698109123;-0.17146368491354402;0;2181.1820698109123;-0.3562591900789013;0;2181.1820698109123;valid
3719;COc1c(N2CCc3sc([N+](=O)[O-])cc3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;1043;CHEMBL391306;4.0;;;ug.mL-1;Smiles;8705.966852031206;nM;COc1c(N2CCc3sc([N+](=O)[O-])cc3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;8705.966852031206;-0.15629043732378667;0;8705.966852031206;-0.3091463826206338;0;8705.966852031206;valid
3720;COc1c(N2CCc3sccc3C2)c(F)c([N+](=O)[O-])c2c(=O)c(C(=O)O)cn(C3CC3)c12;4392;CHEMBL234892;2.0;;;ug.mL-1;Smiles;4352.983426015603;nM;COc1c(N2CCc3sccc3C2)c(F)c([N+](=O)[O-])c2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;4352.983426015603;-0.16641320726663977;0;4352.983426015603;-0.3405774990273755;0;4352.983426015603;valid
3721;COc1c(N2C[C@@H](N)C3(CC3)C2)c(F)cc2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12;7193;CHEMBL2326948;0.05;;;ug.mL-1;Smiles;123.33467357011943;nM;COc1c(N2C[C@@H](N)C3(CC3)C2)c(F)cc2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12;nM;123.33467357011943;-0.17624916506151508;0;123.33467357011943;-0.37111806610218045;0;123.33467357011943;valid
3722;COc1c(N2C[C@@H]3CCCN(CCCCCCCCCCCCOC[C@H]4O[C@H](O[C@@H]5[C@@H](O)[C@H](O[C@H]6O[C@H](CN)[C@@H](O)C[C@H]6N)[C@@H](N)C[C@H]5N)[C@H](O)[C@@H](N)[C@@H]4O)[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;[8633, 15500];CHEMBL3899010;8.0;;;ug.mL-1;Smiles;7727.482598675126;nM;COc1c(N2C[C@@H]3CCCN(CCCCCCCCCCCCOC[C@H]4O[C@H](O[C@@H]5[C@@H](O)[C@H](O[C@H]6O[C@H](CN)[C@@H](O)C[C@H]6N)[C@@H](N)C[C@H]5N)[C@H](O)[C@@H](N)[C@@H]4O)[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;7727.482598675126;-0.15856588154676052;0;7727.482598675126;-0.3162116179912976;0;7727.482598675126;valid
3723;COc1c(N2C[C@@H]3CCCN(C[C@@H](O)Cn4c([N+](=O)[O-])cnc4C)[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;[13803, 15052];CHEMBL4557951;0.03;;;ug.mL-1;Smiles;51.31670102034706;nM;COc1c(N2C[C@@H]3CCCN(C[C@@H](O)Cn4c([N+](=O)[O-])cnc4C)[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12;nM;51.31670102034706;-0.1764166413178029;0;51.31670102034706;-0.3716380784838176;0;51.31670102034706;valid
3724;COc1c(N[C@H]2C(=O)N[C@@H]3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)[C@@H](O)[C@@H]4NC(=O)[C@H](NC(=O)[C@@H]5NC(=O)[C@@H](NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@H](C(=O)O)NC4=O)c(=O)c1=O;[2594, 9957];CHEMBL3415901;2.0;;;ug.mL-1;Smiles;1527.880379189352;nM;COc1c(N[C@H]2C(=O)N[C@@H]3Cc4ccc(c(Cl)c4)Oc4cc5cc(c4O)Oc4ccc(cc4Cl)[C@@H](O)[C@@H]4NC(=O)[C@H](NC(=O)[C@@H]5NC(=O)[C@@H](NC3=O)c3cc(O)cc(c3)Oc3cc2ccc3O)c2ccc(O)c(c2)-c2c(O)cc(O)cc2[C@H](C(=O)O)NC4=O)c(=O)c1=O;nM;1527.880379189352;-0.17298292403536447;0;1527.880379189352;-0.3609764149054251;0;1527.880379189352;valid
3725;COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C/C=C(\C)CCC=C(C)C;15148;CHEMBL458845;2.0;;COWANIN;ug.mL-1;Smiles;4178.985969054605;nM;COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1C/C=C(\C)CCC=C(C)C;nM;4178.985969054605;-0.16681783463483307;0;4178.985969054605;-0.3418338636373423;0;4178.985969054605;valid
3726;COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C;13577;CHEMBL323197;1.56;;MANGOSTIN;ug.mL-1;Smiles;3800.5583897326433;nM;COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C;nM;3800.5583897326433;-0.16769785988432345;0;3800.5583897326433;-0.34456633471134257;0;3800.5583897326433;valid
