ID_all;SMILES;y_consensus;y_consensus_sd;valid/outlier;ID_DeepPK;NAME_DeepPK;CAS_DeepPK;y_DeepPK_nointraoutliers_nointeroutliers;ID_DSSTOX;NAME_DSSTOX;CAS_DSSTOX;y_DSSTOX_nointraoutliers_nointeroutliers;units
442;CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21;-1.0;;valid;442.0;;;-1.0;;;;;logmg/kg/day
443;NCCO;1.9206450014;;valid;443.0;;;1.9206450014;;;;;logmg/kg/day
444;CC(C)c1cccc(C(C)C)c1O;0.39794000868601875;1.977233134145065e-11;valid;444.0;;;0.3979400086999999;982.0;4943.0;;0.3979400086720376;logmg/kg/day
445;CCOC(=O)Oc1c(OC)cc(C(=O)OC2CC3CN4CCc5c([nH]c6cc(OC)ccc56)C4CC3C(C(=O)OC)C2OC)cc1OC;-1.3010299957;;valid;445.0;;;-1.3010299957;;;;;logmg/kg/day
446;CON=C(C(=O)NC1C(=O)N2C(C(=O)OC(C)OC(=O)C(C)(C)OC)=C(COC(N)=O)CSC12)c1ccco1;1.2227164711;;valid;446.0;;;1.2227164711;;;;;logmg/kg/day
447;CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(N)=O)C(O)C5(CC)C=CCN6CCC43C65)C2)C1;-0.9665762445;;valid;447.0;;;-0.9665762445;;;;;logmg/kg/day
448;NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(O)O;1.5224442335;;valid;448.0;;;1.5224442335;;;;;logmg/kg/day
449;CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C;0.5224442335;;valid;449.0;;;0.5224442335;;;;;logmg/kg/day
450;Nc1nc(=O)c2ncn(COCCO)c2[nH]1;1.123851641;;valid;450.0;;;1.123851641;;;;;logmg/kg/day
451;CC1OC(n2cc(F)c(=O)[nH]c2=O)C(O)C1O;1.3010299957;;valid;451.0;;;1.3010299957;;;;;logmg/kg/day
452;CN=C(C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1;0.6989700043000001;;valid;452.0;;;0.6989700043000001;;;;;logmg/kg/day
453;CON=C(C(=O)NC1C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CSC12)c1ccco1;1.2227164711;;valid;453.0;;;1.2227164711;;;;;logmg/kg/day
454;CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21;0.8241258339082744;1.1701820590210576e-11;valid;454.0;;;0.8241258339;736.0;5883.0;;0.8241258339165489;logmg/kg/day
455;O=C(OC1CC2CCC(C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1;-0.6989700043180094;2.5469019304791043e-11;valid;455.0;;;-0.6989700043000001;1183.0;107979.0;;-0.6989700043360187;logmg/kg/day
456;OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1;-0.47755576649684006;4.468836408389615e-12;valid;456.0;;;-0.4775557665;974.0;4919.0;;-0.4775557664936801;logmg/kg/day
457;CCOc1ccc(NC(C)=O)cc1;1.6989700043180094;2.546909780929299e-11;valid;457.0;;;1.6989700043;902.0;4754.0;;1.6989700043360187;logmg/kg/day
458;COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1;0.2227164711;;valid;458.0;;;0.2227164711;;;;;logmg/kg/day
459;O=C(O)c1cc(O)c2c(O)c3c(OC4OC(CO)C(O)C(O)C4O)cccc3c(-c3c4cc(C(=O)O)cc(O)c4c(O)c4c(OC5OC(CO)C(O)C(O)C5O)cccc34)c2c1;1.2227164711;;valid;459.0;;;1.2227164711;;;;;logmg/kg/day
460;CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2;0.8241258339082744;1.1701820590210576e-11;valid;460.0;;;0.8241258339;205.0;18104.0;;0.8241258339165489;logmg/kg/day
461;Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1;-0.7772835288762083;3.3646453352609824e-11;valid;461.0;;;-0.7772835289;1175.0;5585.0;;-0.7772835288524167;logmg/kg/day
462;CC1CN2CC(=O)Nc3ccc(Cl)cc3C2(c2ccccc2)O1;0.0;;valid;462.0;;;0.0;;;;;logmg/kg/day
463;CC1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)CC(C)N1;0.8241258339;;valid;463.0;;;0.8241258339;;;;;logmg/kg/day
464;CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1;0.8241258339082744;1.1701820590210576e-11;valid;464.0;;;0.8241258339;123.0;2351.0;;0.8241258339165489;logmg/kg/day
465;O=c1[nH]c(=O)n(C2CCCO2)cc1F;1.3010299957;;valid;465.0;;;1.3010299957;;;;;logmg/kg/day
466;Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O;-0.39794000868601875;1.977233134145065e-11;valid;466.0;;;-0.3979400086999999;852.0;4595.0;;-0.3979400086720376;logmg/kg/day
467;CN(C)C=Nc1c(I)cc(I)c(CCC(=O)O)c1I;2.0;0.0;valid;467.0;;;2.0;626.0;5241.0;;2.0;logmg/kg/day
468;O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CSC2C(NC(=O)C(O)c3ccccc3)C(=O)N12;1.2227164711;;valid;468.0;;;1.2227164711;;;;;logmg/kg/day
469;COC(=O)C1C2CC3c4[nH]c5ccccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC;-1.7772835289;;valid;469.0;;;-1.7772835289;;;;;logmg/kg/day
470;NCCS;1.5224442335031598;4.468797155905761e-12;valid;470.0;;;1.5224442335;335.0;6058.0;;1.5224442335063197;logmg/kg/day
471;Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1;0.22271647112379162;3.3646433726459816e-11;valid;471.0;;;0.2227164711;701.0;4034.0;;0.22271647114758325;logmg/kg/day
472;CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC;-0.8761483590000001;;valid;472.0;;;-0.8761483590000001;;;;;logmg/kg/day
473;COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1;0.4265112614;;valid;473.0;;;0.4265112614;;;;;logmg/kg/day
474;CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2;-0.3010299956819906;2.5469137061634704e-11;valid;474.0;;;-0.3010299957;1110.0;5440.0;;-0.3010299956639812;logmg/kg/day
475;NCCCNCCSP(=O)(O)O;1.3909351071016895;2.389366703624969e-12;valid;475.0;;;1.3909351071;45.0;2141.0;;1.390935107103379;logmg/kg/day
476;C=CCOc1ccc(CC(=O)O)cc1Cl;0.22271647112379162;3.3646433726459816e-11;valid;476.0;;;0.2227164711;26.0;30951.0;;0.22271647114758325;logmg/kg/day
477;CC(=O)OC1(C(C)=O)CCC2C3=CC(Cl)=C4CC(=O)CCC4(C)C3CCC21C;-1.4775557665;;valid;477.0;;;-1.4775557665;;;;;logmg/kg/day
478;O=C(O)C(Cl)Cl;1.8241258339082744;1.1701899094570175e-11;valid;478.0;;;1.8241258339;380.0;6597.0;;1.824125833916549;logmg/kg/day
479;CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O;2.123851641;;valid;479.0;;;2.123851641;;;;;logmg/kg/day
480;CCC1(CC)C(=O)NCC(C)C1=O;0.8241258339082744;1.1701820590210576e-11;valid;480.0;;;0.8241258339;765.0;4162.0;;0.8241258339165489;logmg/kg/day
481;N=C(N)N=Nc1ccc(NNC(N)=S)cc1;-0.7772835289;;valid;481.0;;;-0.7772835289;;;;;logmg/kg/day
482;COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC;0.7267272090132861;1.8789374957855673e-11;valid;482.0;;;0.7267272090000001;1171.0;5578.0;;0.7267272090265723;logmg/kg/day
483;CN1CCN(C(c2ccccc2)c2ccccc2)CC1;0.5224442335031599;4.468797155905761e-12;valid;483.0;;;0.5224442335;324.0;6726.0;;0.5224442335063199;logmg/kg/day
484;CC12C=CC(C(=O)OC3CCC4C5CC=C6CC(=O)CCC6C5CCC34C)(CC1)CC2;0.5224442335;;valid;484.0;;;0.5224442335;;;;;logmg/kg/day
485;COCC1=C(C(=O)O)N2C(=O)C(=NC(=O)C(NOC)c3csc(N)n3)C2SC1;1.0;;valid;485.0;;;1.0;;;;;logmg/kg/day
486;Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1;-0.7772835288762083;3.3646453352609824e-11;valid;486.0;;;-0.7772835289;921.0;5775.0;;-0.7772835288524167;logmg/kg/day
487;CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O;0.5224442335031599;4.468797155905761e-12;valid;487.0;;;0.5224442335;57.0;2165.0;;0.5224442335063199;logmg/kg/day
488;Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1;-1.3010299956819906;2.546909780929299e-11;valid;488.0;;;-1.3010299957;783.0;4197.0;;-1.3010299956639813;logmg/kg/day
489;CC(=O)N(c1onc(C)c1C)S(=O)(=O)c1ccc(N)cc1;1.8241258339082744;1.1701899094570175e-11;valid;489.0;;;1.8241258339;1079.0;6662.0;;1.824125833916549;logmg/kg/day
490;Cn1c(O)cc(-c2ccccc2)c1O;1.6989700043;;valid;490.0;;;1.6989700043;;;;;logmg/kg/day
491;Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1;-0.3010299957;;valid;491.0;;;-0.3010299957;;;;;logmg/kg/day
492;CC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1;0.17609125907784062;3.133810341985294e-11;valid;492.0;;;0.1760912591;1113.0;6762.0;;0.17609125905568124;logmg/kg/day
493;CCCSc1ccc2[nH]c(NC(=O)O)nc2c1;1.123851641;;valid;493.0;;;1.123851641;;;;;logmg/kg/day
494;CCO;2.0;0.0;valid;494.0;;;2.0;481.0;702.0;;2.0;logmg/kg/day
495;COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O;0.4313637642;;valid;495.0;;;0.4313637642;;;;;logmg/kg/day
496;C1CCN2CC3CC(CN4CCCCC34)C2C1;1.0;;valid;496.0;;;1.0;;;;;logmg/kg/day
497;CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O;-0.39794000868601875;1.977233134145065e-11;valid;497.0;;;-0.3979400086999999;918.0;54680692.0;;-0.3979400086720376;logmg/kg/day
498;OC(c1ccccc1)(c1ccccc1)C1CCCCN1;-1.0;0.0;valid;498.0;;;-1.0;945.0;10083.0;;-1.0;logmg/kg/day
499;CC1=C2CC(=O)C=CC2(C)C2C(O)CC3(C)C(CCC3(O)C(=O)COC(=O)CCC(=O)O)C2C1;0.620136055;;valid;499.0;;;0.620136055;;;;;logmg/kg/day
500;COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]2(C)CCc3cc(OC)c(OC)cc3C2Cc2ccc(OC)c(OC)c2)cc1OC;-0.3010299957;;valid;500.0;;;-0.3010299957;;;;;logmg/kg/day
501;OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O;-2.8538719643108807;1.538784815378028e-11;valid;501.0;;;-2.8538719643;1030.0;5152.0;;-2.853871964321762;logmg/kg/day
502;CC1(C)SC2C(N3C(=O)C(c4ccccc4)NC3(C)C)C(=O)N2C1C(=O)O;1.5224442335;;valid;502.0;;;1.5224442335;;;;;logmg/kg/day
503;Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1;-0.7772835289;;valid;503.0;;;-0.7772835289;;;;;logmg/kg/day
504;CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1;0.3010299956819906;2.5469137061634704e-11;valid;504.0;;;0.3010299957;1101.0;5405.0;;0.3010299956639812;logmg/kg/day
505;C=CCN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5;-1.0;;valid;505.0;;;-1.0;;;;;logmg/kg/day
506;CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21;0.5224442335;;valid;506.0;;;0.5224442335;;;;;logmg/kg/day
507;O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1;1.0;0.0;valid;507.0;;;1.0;522.0;3371.0;;1.0;logmg/kg/day
508;CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21;-1.3010299957;;valid;508.0;;;-1.3010299957;;;;;logmg/kg/day
509;CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1;0.5224442335;;valid;509.0;;;0.5224442335;;;;;logmg/kg/day
510;C=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5;-0.0793549986;;valid;510.0;;;-0.0793549986;;;;;logmg/kg/day
511;Nc1ccc(C(=O)NCC(=O)O)cc1;1.0;0.0;valid;511.0;;;1.0;50.0;2148.0;;1.0;logmg/kg/day
512;COC1(NC(O)=c2sc(=C(C(N)=O)C(=O)O)s2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21;1.8241258339;;valid;512.0;;;1.8241258339;;;;;logmg/kg/day
513;COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4;1.5224442335031598;4.468797155905761e-12;valid;513.0;;;1.5224442335;184.0;34458.0;;1.5224442335063197;logmg/kg/day
514;C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O;;;outlier;514.0;;;;171.0;2481.0;;;logmg/kg/day
515;CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN;2.0;0.0;valid;515.0;;;2.0;347.0;2973.0;;2.0;logmg/kg/day
516;O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1;0.5224442335031599;4.468797155905761e-12;valid;516.0;;;0.5224442335;821.0;4472.0;;0.5224442335063199;logmg/kg/day
517;CC[N+](C)(C)c1cccc(O)c1;-0.1549019599928716;1.0081092649470914e-11;valid;517.0;;;-0.15490196;437.0;8307.0;;-0.1549019599857432;logmg/kg/day
518;CCOC(=O)c1ccc(N)cc1;0.07918124602381241;3.367583370774295e-11;valid;518.0;;;0.079181246;113.0;2337.0;;0.07918124604762482;logmg/kg/day
519;C[N+](C)(CCOc1ccccc1)Cc1ccccc1;1.6201360549868786;1.8556137723618448e-11;valid;519.0;;;1.620136055;121.0;19667.0;;1.6201360549737576;logmg/kg/day
520;C=CCN1CC(C(=O)N(CCCN(C)C)C(=O)NCC)CC2c3cccc4[nH]cc(c34)CC21;-1.6989700043;;valid;520.0;;;-1.6989700043;;;;;logmg/kg/day
521;CN(C)c1ccc2c(c1)[SH]=c1cc(N(C)C)ccc1=N2;0.8129133566;;valid;521.0;;;0.8129133566;;;;;logmg/kg/day
522;c1ccc(C2CN3CCSC3=N2)cc1;-0.0793549986;;valid;522.0;;;-0.0793549986;;;;;logmg/kg/day
523;c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1;0.8129133566214277;3.030349099430495e-11;valid;523.0;;;0.8129133566;279.0;2747.0;;0.8129133566428556;logmg/kg/day
524;CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1CCCC1C(=O)O;-0.1758741661;;valid;524.0;;;-0.1758741661;;;;;logmg/kg/day
525;CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21;1.3010299956819906;2.546909780929299e-11;valid;525.0;;;1.3010299957;443.0;3229.0;;1.3010299956639813;logmg/kg/day
526;CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1;1.0969100130040284;5.696766470006016e-12;valid;526.0;;;1.096910013;269.0;2727.0;;1.0969100130080565;logmg/kg/day
527;Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1;0.8241258339082744;1.1701820590210576e-11;valid;527.0;;;0.8241258339;237.0;2662.0;;0.8241258339165489;logmg/kg/day
528;Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O;1.1238516409835428;2.3273794533561335e-11;valid;528.0;;;1.123851641;512.0;3354.0;;1.1238516409670858;logmg/kg/day
529;COC1C(O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O;1.8241258339;;valid;529.0;;;1.8241258339;;;;;logmg/kg/day
530;C[N+](C)(C)CCOC(N)=O;-1.1758741660917256;1.1701899094570175e-11;valid;530.0;;;-1.1758741661;190.0;5831.0;;-1.175874166083451;logmg/kg/day
531;CC1CCCC(O)CCCCCc2cc(O)cc(O)c2C(=O)O1;;;outlier;531.0;;;;;;;;logmg/kg/day
532;NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O;-1.1758741660917256;1.1701899094570175e-11;valid;532.0;;;-1.1758741661;1158.0;5560.0;;-1.175874166083451;logmg/kg/day
533;O=C(OCCN1CCCCC1)C(O)(c1ccccc1)c1ccccc1;0.1238516409835429;2.3273843598952737e-11;valid;533.0;;;0.123851641;943.0;20674.0;;0.12385164096708581;logmg/kg/day
534;CCCOC(=O)Cn1cc(I)c(=O)c(I)c1;2.0;0.0;valid;534.0;;;2.0;986.0;4949.0;;2.0;logmg/kg/day
535;OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1;-0.47755576649684006;4.468836408389615e-12;valid;535.0;;;-0.4775557665;527.0;3372.0;;-0.4775557664936801;logmg/kg/day
536;CC(=O)NC(CS)C(=O)O;1.0;;valid;536.0;;;1.0;;;;;logmg/kg/day
537;Nc1ccc(C(=O)O)c(O)c1;2.301029995681991;2.5469097811228818e-11;valid;537.0;;;2.3010299957;51.0;4649.0;;2.3010299956639813;logmg/kg/day
538;CCCC[N+]1(C)C2CC(OC(=O)C(CO)c3ccccc3)CC1C1OC12;0.123851641;;valid;538.0;;;0.123851641;;;;;logmg/kg/day
539;CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(C)=O)CSC12)c1csc(N)n1;2.3010299957;;valid;539.0;;;2.3010299957;;;;;logmg/kg/day
540;C#CC1(O)CCC2C3CCc4cc(O)ccc4C3CCC21C;;;outlier;540.0;;;;;;;;logmg/kg/day
541;CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)C(O)CC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O;-1.4775557665;;valid;541.0;;;-1.4775557665;;;;;logmg/kg/day
542;OCC1OC(O)C(O)C(O)C1O;2.0;;valid;542.0;;;2.0;;;;;logmg/kg/day
543;CN1C(=O)CC(C)(c2ccccc2)C1=O;1.3010299956819906;2.546909780929299e-11;valid;543.0;;;1.3010299957;752.0;6476.0;;1.3010299956639813;logmg/kg/day
544;CNC1C(O)C(OC2C(N)CC(N)C(OC3OC(CN)=CCC3N)C2O)OCC1(C)O;0.4771212547;;valid;544.0;;;0.4771212547;;;;;logmg/kg/day
545;OCC(O)CO;2.9995654882129914;1.8372279898725923e-11;valid;545.0;;;2.9995654882;563.0;753.0;;2.9995654882259823;logmg/kg/day
546;CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1;-1.5734887386177125;2.5049098077087152e-11;valid;546.0;;;-1.5734887386;505.0;3343.0;;-1.5734887386354248;logmg/kg/day
547;CCC(CO)NCCNC(CC)CO;1.3979400087;;valid;547.0;;;1.3979400087;;;;;logmg/kg/day
548;CCCC(=O)c1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2;0.22271647112379162;3.3646433726459816e-11;valid;548.0;;;0.2227164711;172.0;12598.0;;0.22271647114758325;logmg/kg/day
549;CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1;1.2227164711;;valid;549.0;;;1.2227164711;;;;;logmg/kg/day
550;NCCc1cc[nH]n1;-0.3010299957;;valid;550.0;;;-0.3010299957;;;;;logmg/kg/day
551;CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1;-0.3010299956819906;2.5469137061634704e-11;valid;551.0;;;-0.3010299957;869.0;4642.0;;-0.3010299956639812;logmg/kg/day
552;Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C;1.8241258339082744;1.1701899094570175e-11;valid;552.0;;;1.8241258339;1078.0;5344.0;;1.824125833916549;logmg/kg/day
553;COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O;1.096910013;;valid;553.0;;;1.096910013;;;;;logmg/kg/day
554;O=C(O)c1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1;1.1760912591;;valid;554.0;;;1.1760912591;;;;;logmg/kg/day
555;NC(=O)OCC(O)COc1ccc(Cl)cc1;1.6020599913139812;1.9772331342074043e-11;valid;555.0;;;1.6020599913;263.0;2724.0;;1.6020599913279623;logmg/kg/day
556;CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12;1.0;0.0;valid;556.0;;;1.0;587.0;3634.0;;1.0;logmg/kg/day
557;O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1;0.0;0.0;valid;557.0;;;0.0;167.0;2477.0;;0.0;logmg/kg/day
558;CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1;-1.876148359;;valid;558.0;;;-1.876148359;;;;;logmg/kg/day
559;NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O;-1.0;0.0;valid;559.0;;;-1.0;331.0;2910.0;;-1.0;logmg/kg/day
560;NCCCCC(N)C(=O)O;2.0;;valid;560.0;;;2.0;;;;;logmg/kg/day
561;CN=C1C[N+]([O-])=C(c2ccccc2)c2cc(Cl)ccc2N1;0.2227164711;;valid;561.0;;;0.2227164711;;;;;logmg/kg/day
562;COCC(=O)OC1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2C1C(C)C;0.2227164711;;valid;562.0;;;0.2227164711;;;;;logmg/kg/day
563;CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1;-0.6020599913139812;1.977240984622943e-11;valid;563.0;;;-0.6020599913;141.0;2391.0;;-0.6020599913279624;logmg/kg/day
564;CC(=O)N=c1sc(S(N)(=O)=O)nn1C;0.6989700043180095;2.546909780929299e-11;valid;564.0;;;0.6989700043000001;740.0;4100.0;;0.6989700043360189;logmg/kg/day
565;CNCC(O)c1cccc(O)c1;-0.0793549986;;valid;565.0;;;-0.0793549986;;;;;logmg/kg/day
566;NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O;-1.0;;valid;566.0;;;-1.0;;;;;logmg/kg/day
567;CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1;-1.3979400086860188;1.9772488350696515e-11;valid;567.0;;;-1.3979400087;417.0;36811.0;;-1.3979400086720375;logmg/kg/day
568;OCCN(CCO)CCO;1.0;0.0;valid;568.0;;;1.0;1179.0;7618.0;;1.0;logmg/kg/day
569;C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1;0.5740312677;;valid;569.0;;;0.5740312677;;;;;logmg/kg/day
570;CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O;0.8241258339082744;1.1701820590210576e-11;valid;570.0;;;0.8241258339;325.0;5838.0;;0.8241258339165489;logmg/kg/day
571;CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1;-0.8761483590164572;2.3273794533561335e-11;valid;571.0;;;-0.8761483590000001;98.0;2267.0;;-0.8761483590329142;logmg/kg/day
572;CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1;0.6989700043180095;2.546909780929299e-11;valid;572.0;;;0.6989700043000001;628.0;3749.0;;0.6989700043360189;logmg/kg/day
573;CC1(C)SC2C(NC(=O)C(NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2C1C(=O)O;2.4265112614;;valid;573.0;;;2.4265112614;;;;;logmg/kg/day
574;CC(=O)OCC(=O)C1(O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C;-0.3979400086999999;;valid;574.0;;;-0.3979400086999999;;;;;logmg/kg/day
575;Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)N2C=O;0.7331972651;;valid;575.0;;;0.7331972651;;;;;logmg/kg/day
576;CN(C)CCN(Cc1ccccc1)c1ccccn1;1.0;0.0;valid;576.0;;;1.0;1176.0;5587.0;;1.0;logmg/kg/day
577;CN(C)C1C(=O)C(C(=O)NCN2CCCC2)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3CC12;0.7656685548000001;;valid;577.0;;;0.7656685548000001;;;;;logmg/kg/day
578;COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C;-2.1758741661000003;;valid;578.0;;;-2.1758741661000003;;;;;logmg/kg/day
579;Nc1nc(=O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2[nH]1;-1.876148359;;valid;579.0;;;-1.876148359;;;;;logmg/kg/day
580;CCC1(O)CC(OC2CC(N(C)C)C(OC3CC(O)C(OC4CCC(=O)C(C)O4)C(C)O3)C(C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)C1C(=O)OC;0.4313637642;;valid;580.0;;;0.4313637642;;;;;logmg/kg/day
581;CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2cc(OC)c(OC)cc2CC1C(=O)O;-0.0793549986;;valid;581.0;;;-0.0793549986;;;;;logmg/kg/day
582;CN1CCc2cccc3c2C1Cc1ccc(O)c(O)c1-3;0.2227164711;;valid;582.0;;;0.2227164711;;;;;logmg/kg/day
583;Oc1c(I)cc(Cl)c2cccnc12;1.3979400086860188;1.9772331342074043e-11;valid;583.0;;;1.3979400087;297.0;2788.0;;1.3979400086720377;logmg/kg/day
584;CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1;0.8750612633958501;5.868927106462068e-12;valid;584.0;;;0.8750612634;166.0;444.0;;0.8750612633917001;logmg/kg/day
585;CN(C)CCO;1.1760912590778405;3.133794641100039e-11;valid;585.0;;;1.1760912591;344.0;7902.0;;1.1760912590556813;logmg/kg/day
586;CNC(C)CC1CCCCC1;0.39794000868601875;1.977233134145065e-11;valid;586.0;;;0.3979400086999999;985.0;7558.0;;0.3979400086720376;logmg/kg/day
587;NCCc1c[nH]cn1;-1.8386319978;;valid;587.0;;;-1.8386319978;;;;;logmg/kg/day
588;CN1CCC23c4c5ccc(O)c4OC2C(=O)CCC3(O)C1C5;-0.8239087409;;valid;588.0;;;-0.8239087409;;;;;logmg/kg/day
589;Cc1cc(C)cc(OCC2CNC(=O)O2)c1;2.0293837776926047;1.045838587200691e-11;valid;589.0;;;2.0293837777;728.0;15459.0;;2.0293837776852097;logmg/kg/day
