ID_all;SMILES;ID_chEMBL;orig_ID_chEMBL;yorig_chEMBL;CAS_chEMBL;NAME_chEMBL;units_chEMBL;smilessource_chEMBL;SMILES_chEMBL;desired_units_chEMBL;y_chEMBL;ID_CtoxPred;orig_ID_CtoxPred;yorig_CtoxPred;CAS_CtoxPred;NAME_CtoxPred;units_CtoxPred;smilessource_CtoxPred;SMILES_CtoxPred;desired_units_CtoxPred;y_CtoxPred;comparison_chEMBL_CtoxPred;onlyequal_chEMBL_CtoxPred;y_chEMBL_nonambiguous;y_CtoxPred_nonambiguous;y_consensus;valid/outlier
10;CC(C)(C)OC(=O)N1CC(N2C(=O)c3ccccc3C2C(=O)NCc2ccc(OC(F)(F)F)cc2)C1;38;;1.0;;;classNavinh;SMILES;CC(C)(C)OC(=O)N1CC(N2C(=O)c3ccccc3C2C(=O)NCc2ccc(OC(F)(F)F)cc2)C1;classNavinh;1.0;1005;;1.0;;;classNavinh;SMILES;CC(C)(C)OC(=O)N1CC(N2C(=O)c3ccccc3C2C(=O)NCc2ccc(OC(F)(F)F)cc2)C1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
11;CC(C)(C)OC(=O)N1CC=C(c2cc(C(F)(F)F)ccc2-c2cccc3c2CCN(S(=O)(=O)Nc2ncns2)C3)CC1;1097;;1.0;;;classNavinh;SMILES;CC(C)(C)OC(=O)N1CC=C(c2cc(C(F)(F)F)ccc2-c2cccc3c2CCN(S(=O)(=O)Nc2ncns2)C3)CC1;classNavinh;1.0;1081;;1.0;;;classNavinh;SMILES;CC(C)(C)OC(=O)N1CC=C(c2cc(C(F)(F)F)ccc2-c2cccc3c2CCN(S(=O)(=O)Nc2ncns2)C3)CC1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
12;CC(C)(C)OC(=O)N1CC=C(c2cc(C(F)(F)F)ccc2N2CCOc3cc(S(=O)(=O)Nc4ncns4)ccc32)CC1;134;;1.0;;;classNavinh;SMILES;CC(C)(C)OC(=O)N1CC=C(c2cc(C(F)(F)F)ccc2N2CCOc3cc(S(=O)(=O)Nc4ncns4)ccc32)CC1;classNavinh;1.0;746;;1.0;;;classNavinh;SMILES;CC(C)(C)OC(=O)N1CC=C(c2cc(C(F)(F)F)ccc2N2CCOc3cc(S(=O)(=O)Nc4ncns4)ccc32)CC1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
13;CC(C)(C)OC(=O)N1CCC(N2C(=O)c3ccccc3C2C(=O)NCc2ccc(OC(F)(F)F)cc2)CC1;413;;1.0;;;classNavinh;SMILES;CC(C)(C)OC(=O)N1CCC(N2C(=O)c3ccccc3C2C(=O)NCc2ccc(OC(F)(F)F)cc2)CC1;classNavinh;1.0;345;;1.0;;;classNavinh;SMILES;CC(C)(C)OC(=O)N1CCC(N2C(=O)c3ccccc3C2C(=O)NCc2ccc(OC(F)(F)F)cc2)CC1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
14;CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)NCC1CCc2nc(N)sc2C1;787;;0.0;;;classNavinh;SMILES;CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)NCC1CCc2nc(N)sc2C1;classNavinh;0.0;98;;0.0;;;classNavinh;SMILES;CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)NCC1CCc2nc(N)sc2C1;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
15;CC(C)(C)OC(=O)N1CCN(c2cccc3c2cnn3-c2ccccc2F)C1=O;419;;1.0;;;classNavinh;SMILES;CC(C)(C)OC(=O)N1CCN(c2cccc3c2cnn3-c2ccccc2F)C1=O;classNavinh;1.0;;;;;;;;;;;1;1.0;1.0;;1.0;valid
16;CC(C)(C)OC(=O)n1cc(-c2ccc(NC(=O)[C@H]3CCCN3)cc2)nc1N;526;;0.0;;;classNavinh;SMILES;CC(C)(C)OC(=O)n1cc(-c2ccc(NC(=O)[C@H]3CCCN3)cc2)nc1N;classNavinh;0.0;1390;;0.0;;;classNavinh;SMILES;CC(C)(C)OC(=O)n1cc(-c2ccc(NC(=O)[C@H]3CCCN3)cc2)nc1N;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
17;CC(C)(C)[C@@H]1OCCC[C@@H]1CNc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl;961;;1.0;;;classNavinh;SMILES;CC(C)(C)[C@@H]1OCCC[C@@H]1CNc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl;classNavinh;1.0;1;;1.0;;;classNavinh;SMILES;CC(C)(C)[C@@H]1OCCC[C@@H]1CNc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
18;CC(C)(C)[C@H]1OCCC[C@@H]1CNc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl;609;;1.0;;;classNavinh;SMILES;CC(C)(C)[C@H]1OCCC[C@@H]1CNc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl;classNavinh;1.0;170;;1.0;;;classNavinh;SMILES;CC(C)(C)[C@H]1OCCC[C@@H]1CNc1cc(F)c(S(=O)(=O)Nc2nccs2)cc1Cl;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
19;CC(C)(C)c1ccc(-c2ccc(C(=O)N3CCN(C4CCCCC4)CC3)o2)cc1;5;;1.0;;;classNavinh;SMILES;CC(C)(C)c1ccc(-c2ccc(C(=O)N3CCN(C4CCCCC4)CC3)o2)cc1;classNavinh;1.0;955;;1.0;;;classNavinh;SMILES;CC(C)(C)c1ccc(-c2ccc(C(=O)N3CCN(C4CCCCC4)CC3)o2)cc1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
20;CC(C)(C)c1ccc(-c2ccc3nnc(C(F)(F)F)n3c2)cc1;844;;1.0;;;classNavinh;SMILES;CC(C)(C)c1ccc(-c2ccc3nnc(C(F)(F)F)n3c2)cc1;classNavinh;1.0;594;;1.0;;;classNavinh;SMILES;CC(C)(C)c1ccc(-c2ccc3nnc(C(F)(F)F)n3c2)cc1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
21;CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1;0;;1.0;;;classNavinh;SMILES;CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1;classNavinh;1.0;783;;1.0;;;classNavinh;SMILES;CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
22;CC(C)(C)c1ccc(CSc2nc(N)cc(O)n2)cc1;589;;1.0;;;classNavinh;SMILES;CC(C)(C)c1ccc(CSc2nc(N)cc(O)n2)cc1;classNavinh;1.0;;;;;;;;;;;1;1.0;1.0;;1.0;valid
23;CC(C)(Cc1ccccn1)N1C(=O)c2ccccc2C1C(=O)NCc1ccc(OC(F)(F)F)cc1;638;;0.0;;;classNavinh;SMILES;CC(C)(Cc1ccccn1)N1C(=O)c2ccccc2C1C(=O)NCc1ccc(OC(F)(F)F)cc1;classNavinh;0.0;1014;;0.0;;;classNavinh;SMILES;CC(C)(Cc1ccccn1)N1C(=O)c2ccccc2C1C(=O)NCc1ccc(OC(F)(F)F)cc1;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
24;CC(C)(N)c1nc(-c2ccc(OC(F)(F)F)cc2)c[nH]1;423;;0.0;;;classNavinh;SMILES;CC(C)(N)c1nc(-c2ccc(OC(F)(F)F)cc2)c[nH]1;classNavinh;0.0;881;;0.0;;;classNavinh;SMILES;CC(C)(N)c1nc(-c2ccc(OC(F)(F)F)cc2)c[nH]1;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
25;CC(C)(O)CC(=O)N1CC[C@H]2CN(c3cccc4c3cnn4-c3ccccc3F)C(=O)[C@H]21;421;;0.0;;;classNavinh;SMILES;CC(C)(O)CC(=O)N1CC[C@H]2CN(c3cccc4c3cnn4-c3ccccc3F)C(=O)[C@H]21;classNavinh;0.0;612;;0.0;;;classNavinh;SMILES;CC(C)(O)CC(=O)N1CC[C@H]2CN(c3cccc4c3cnn4-c3ccccc3F)C(=O)[C@H]21;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
26;CC(C)(O)[C@@H]1CCN(c2cnc(C(F)(F)F)c(NC(=O)c3cccc(-c4cnn(CC(F)(F)F)c4)n3)c2)C1;695;;0.0;;;classNavinh;SMILES;CC(C)(O)[C@@H]1CCN(c2cnc(C(F)(F)F)c(NC(=O)c3cccc(-c4cnn(CC(F)(F)F)c4)n3)c2)C1;classNavinh;0.0;;;;;;;;;;;0;0.0;0.0;;0.0;valid
27;CC(C)(c1cc(Cl)cc(Cl)c1)N1CCC(COc2cc(F)c(C(=O)NS(C)(=O)=O)cc2C2CC2)CC1;1160;;1.0;;;classNavinh;SMILES;CC(C)(c1cc(Cl)cc(Cl)c1)N1CCC(COc2cc(F)c(C(=O)NS(C)(=O)=O)cc2C2CC2)CC1;classNavinh;1.0;;;;;;;;;;;1;1.0;1.0;;1.0;valid
28;CC(C)CC(=O)CN1CCN(c2cccc3c2cnn3-c2ccccc2F)C1=O;56;;0.0;;;classNavinh;SMILES;CC(C)CC(=O)CN1CCN(c2cccc3c2cnn3-c2ccccc2F)C1=O;classNavinh;0.0;1135;;0.0;;;classNavinh;SMILES;CC(C)CC(=O)CN1CCN(c2cccc3c2cnn3-c2ccccc2F)C1=O;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
29;CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1;[179, 486];;0.0;;;classNavinh;SMILES;CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1;classNavinh;0.0;1055;;0.0;;;classNavinh;SMILES;CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)S(=O)(=O)c1ccc(N)cc1;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
30;CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1;399;;1.0;;;classNavinh;SMILES;CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1;classNavinh;1.0;1064;;1.0;;;classNavinh;SMILES;CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
31;CC(C)COc1ccc(-c2cn(C)c3cc(C(=O)NS(=O)(=O)C4CC4)c(F)cc23)cn1;[273, 770];;1.0;;;classNavinh;SMILES;CC(C)COc1ccc(-c2cn(C)c3cc(C(=O)NS(=O)(=O)C4CC4)c(F)cc23)cn1;classNavinh;1.0;15;;1.0;;;classNavinh;SMILES;CC(C)COc1ccc(-c2cn(C)c3cc(C(=O)NS(=O)(=O)C4CC4)c(F)cc23)cn1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
32;CC(C)COc1ccc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)c(F)cc23)cn1;1129;;0.0;;;classNavinh;SMILES;CC(C)COc1ccc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)c(F)cc23)cn1;classNavinh;0.0;447;;0.0;;;classNavinh;SMILES;CC(C)COc1ccc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)c(F)cc23)cn1;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
33;CC(C)COc1ccc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1;859;;0.0;;;classNavinh;SMILES;CC(C)COc1ccc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1;classNavinh;0.0;1282;;0.0;;;classNavinh;SMILES;CC(C)COc1ccc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
34;CC(C)COc1ccc(-c2nn(C)c3cc(C(=O)NS(=O)(=O)C4CC4)c(F)cc23)cn1;740;;0.0;;;classNavinh;SMILES;CC(C)COc1ccc(-c2nn(C)c3cc(C(=O)NS(=O)(=O)C4CC4)c(F)cc23)cn1;classNavinh;0.0;1280;;0.0;;;classNavinh;SMILES;CC(C)COc1ccc(-c2nn(C)c3cc(C(=O)NS(=O)(=O)C4CC4)c(F)cc23)cn1;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
35;CC(C)COc1ncc(-c2c(F)cc(C(=O)NS(C)(=O)=O)cc2F)cc1Cl;1108;;1.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2c(F)cc(C(=O)NS(C)(=O)=O)cc2F)cc1Cl;classNavinh;1.0;461;;1.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2c(F)cc(C(=O)NS(C)(=O)=O)cc2F)cc1Cl;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
36;CC(C)COc1ncc(-c2cc(F)c(-c3nnc(S(=O)(=O)C4CCC4)[nH]3)cc2F)cc1Cl;481;;1.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2cc(F)c(-c3nnc(S(=O)(=O)C4CCC4)[nH]3)cc2F)cc1Cl;classNavinh;1.0;;;;;;;;;;;1;1.0;1.0;;1.0;valid
37;CC(C)COc1ncc(-c2cc(F)c(-c3nnc(S(=O)(=O)CC4CC4)[nH]3)cc2F)cc1Cl;1111;;1.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2cc(F)c(-c3nnc(S(=O)(=O)CC4CC4)[nH]3)cc2F)cc1Cl;classNavinh;1.0;829;;1.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2cc(F)c(-c3nnc(S(=O)(=O)CC4CC4)[nH]3)cc2F)cc1Cl;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
38;CC(C)COc1ncc(-c2cc(F)c(-c3nnc(S(=O)(=O)NC4CC4)[nH]3)cc2F)cc1Cl;897;;1.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2cc(F)c(-c3nnc(S(=O)(=O)NC4CC4)[nH]3)cc2F)cc1Cl;classNavinh;1.0;;;;;;;;;;;1;1.0;1.0;;1.0;valid
39;CC(C)COc1ncc(-c2ccc(-c3nnc(S(=O)(=O)C4CCC4)[nH]3)cc2F)cc1Cl;1114;;0.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2ccc(-c3nnc(S(=O)(=O)C4CCC4)[nH]3)cc2F)cc1Cl;classNavinh;0.0;517;;0.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2ccc(-c3nnc(S(=O)(=O)C4CCC4)[nH]3)cc2F)cc1Cl;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
40;CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)c(F)c2)cc1Cl;846;;0.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)c(F)c2)cc1Cl;classNavinh;0.0;839;;0.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)c(F)c2)cc1Cl;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
41;CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)cc2)cc1Cl;150;;0.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)cc2)cc1Cl;classNavinh;0.0;1290;;0.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)cc2)cc1Cl;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
42;CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)cc2C#N)cc1Cl;13;;0.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)cc2C#N)cc1Cl;classNavinh;0.0;580;;0.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)cc2C#N)cc1Cl;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
43;CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)cc2C(F)(F)F)cc1Cl;843;;1.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)cc2C(F)(F)F)cc1Cl;classNavinh;1.0;1291;;1.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)cc2C(F)(F)F)cc1Cl;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
44;CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)cc2Cl)cc1Cl;416;;1.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)cc2Cl)cc1Cl;classNavinh;1.0;1289;;1.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)cc2Cl)cc1Cl;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
45;CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)cc2F)cc1Cl;415;;0.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)cc2F)cc1Cl;classNavinh;0.0;840;;0.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)cc2F)cc1Cl;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
46;CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)cc2OC(F)(F)F)cc1Cl;151;;1.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)cc2OC(F)(F)F)cc1Cl;classNavinh;1.0;1294;;1.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2ccc(C(=O)NS(C)(=O)=O)cc2OC(F)(F)F)cc1Cl;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
47;CC(C)COc1ncc(-c2cn(C(C)C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1Cl;41;;1.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2cn(C(C)C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1Cl;classNavinh;1.0;858;;1.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2cn(C(C)C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1Cl;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
48;CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(=O)(=O)C(C)C)ccc23)cc1Cl;737;;0.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(=O)(=O)C(C)C)ccc23)cc1Cl;classNavinh;0.0;1275;;0.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(=O)(=O)C(C)C)ccc23)cc1Cl;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
49;CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(=O)(=O)C4CC4)c(F)cc23)cc1Cl;922;;1.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(=O)(=O)C4CC4)c(F)cc23)cc1Cl;classNavinh;1.0;361;;1.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(=O)(=O)C4CC4)c(F)cc23)cc1Cl;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
50;CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(=O)(=O)C4CC4)ccc23)cc1Cl;921;;0.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(=O)(=O)C4CC4)ccc23)cc1Cl;classNavinh;0.0;1286;;0.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(=O)(=O)C4CC4)ccc23)cc1Cl;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
51;CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(=O)(=O)N(C)C)ccc23)cc1Cl;1128;;1.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(=O)(=O)N(C)C)ccc23)cc1Cl;classNavinh;1.0;209;;1.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(=O)(=O)N(C)C)ccc23)cc1Cl;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
52;CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)c(F)cc23)cc1Cl;1057;;1.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)c(F)cc23)cc1Cl;classNavinh;1.0;1283;;1.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)c(F)cc23)cc1Cl;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
53;CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1C#N;1127;;0.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1C#N;classNavinh;0.0;207;;0.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1C#N;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
54;CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1Cl;[741, 911];;0.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1Cl;classNavinh;0.0;1264;;0.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2cn(C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1Cl;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
55;CC(C)COc1ncc(-c2cn(CC(C)C)c3cc(C(=O)NS(=O)(=O)C4CC4)ccc23)cc1Cl;1081;;0.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2cn(CC(C)C)c3cc(C(=O)NS(=O)(=O)C4CC4)ccc23)cc1Cl;classNavinh;0.0;208;;0.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2cn(CC(C)C)c3cc(C(=O)NS(=O)(=O)C4CC4)ccc23)cc1Cl;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
56;CC(C)COc1ncc(-c2cn(CC(C)C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1Cl;738;;0.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2cn(CC(C)C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1Cl;classNavinh;0.0;1281;;0.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2cn(CC(C)C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1Cl;classNavinh;0.0;0;0.0;0.0;0.0;0.0;valid
57;CC(C)COc1ncc(-c2nn(C)c3cc(C(=O)NS(=O)(=O)C4CC4)ccc23)cc1Cl;928;;1.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2nn(C)c3cc(C(=O)NS(=O)(=O)C4CC4)ccc23)cc1Cl;classNavinh;1.0;486;;1.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2nn(C)c3cc(C(=O)NS(=O)(=O)C4CC4)ccc23)cc1Cl;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
58;CC(C)COc1ncc(-c2nn(C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1Cl;[826, 739];;1.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2nn(C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1Cl;classNavinh;1.0;1263;;1.0;;;classNavinh;SMILES;CC(C)COc1ncc(-c2nn(C)c3cc(C(=O)NS(C)(=O)=O)ccc23)cc1Cl;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
59;CC(C)COc1ncc(Oc2nccc3cc(C(=O)NS(C)(=O)=O)ccc23)cc1Cl;1026;;1.0;;;classNavinh;SMILES;CC(C)COc1ncc(Oc2nccc3cc(C(=O)NS(C)(=O)=O)ccc23)cc1Cl;classNavinh;1.0;579;;1.0;;;classNavinh;SMILES;CC(C)COc1ncc(Oc2nccc3cc(C(=O)NS(C)(=O)=O)ccc23)cc1Cl;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
60;CC(C)C[C@@H](N)Cc1nc(-c2ccc(Cl)cc2)c[nH]1;875;;0.0;;;classNavinh;SMILES;CC(C)C[C@@H](N)Cc1nc(-c2ccc(Cl)cc2)c[nH]1;classNavinh;0.0;;;;;;;;;;;0;0.0;0.0;;0.0;valid
61;CC(C)C[C@@H](N)Cc1nc(-c2ccc(Cl)cc2)no1;209;;1.0;;;classNavinh;SMILES;CC(C)C[C@@H](N)Cc1nc(-c2ccc(Cl)cc2)no1;classNavinh;1.0;642;;1.0;;;classNavinh;SMILES;CC(C)C[C@@H](N)Cc1nc(-c2ccc(Cl)cc2)no1;classNavinh;1.0;1;1.0;1.0;1.0;1.0;valid
