feature;importance;normalized_importance;cumulative_importance
AATSC3p;1.8;0.0009119464991387172;0.9219272469348472
ARR;1.8;0.0009119464991387172;0.9228391934339859
AATSC4d;1.8;0.0009119464991387172;0.9237511399331246
GATS1d;1.7999999999999998;0.000911946499138717;0.9246630864322634
GATS1Z;1.7999999999999998;0.000911946499138717;0.9255750329314021
X4vA;1.7000000000000004;0.0008612828047421219;0.9264363157361442
ATSC4d;1.7000000000000004;0.0008612828047421219;0.9272975985408862
GATS2d;1.7000000000000002;0.0008612828047421218;0.9281588813456283
MATS4c;1.7000000000000002;0.0008612828047421218;0.9290201641503704
X3solA;1.7000000000000002;0.0008612828047421218;0.9298814469551124
nR_3_True_False_None_None;1.7000000000000002;0.0008612828047421218;0.9307427297598545
AATSC3v;1.7;0.0008612828047421217;0.9316040125645966
AATSC8p;1.7;0.0008612828047421217;0.9324652953693386
AATS7s;1.7;0.0008612828047421217;0.9333265781740807
AATS6s;1.7;0.0008612828047421217;0.9341878609788228
AATS0v;1.7;0.0008612828047421217;0.9350491437835649
X3A;1.6000000000000003;0.0008106191103455265;0.9358597628939104
GATS3d;1.6000000000000003;0.0008106191103455265;0.9366703820042559
AATS6se;1.6;0.0008106191103455264;0.9374810011146014
AATSC5Z;1.6;0.0008106191103455264;0.9382916202249469
AATSC6d;1.6;0.0008106191103455264;0.9391022393352925
IC0;1.6;0.0008106191103455264;0.939912858445638
X5solA;1.6;0.0008106191103455264;0.9407234775559835
AATSC1Z;1.5000000000000002;0.000759955415948931;0.9414834329719325
AATSC6dv;1.5000000000000002;0.000759955415948931;0.9422433883878815
AATSC4dv;1.5000000000000002;0.000759955415948931;0.9430033438038304
MATS3Z;1.5000000000000002;0.000759955415948931;0.9437632992197794
JGI3;1.5000000000000002;0.000759955415948931;0.9445232546357284
AATSC8i;1.5000000000000002;0.000759955415948931;0.9452832100516774
GATS5Z;1.5;0.0007599554159489309;0.9460431654676263
TI2;1.4000000000000004;0.0007092917215523357;0.9467524571891787
GATS7d;1.4000000000000001;0.0007092917215523356;0.947461748910731
SssCH2;1.4000000000000001;0.0007092917215523356;0.9481710406322833
C-024;1.4000000000000001;0.0007092917215523356;0.9488803323538356
B08[C-N];1.4000000000000001;0.0007092917215523356;0.9495896240753879
X4A;1.4000000000000001;0.0007092917215523356;0.9502989157969403
BELZ0;1.4000000000000001;0.0007092917215523356;0.9510082075184926
JGI6;1.4000000000000001;0.0007092917215523356;0.9517174992400449
SLogP_VSA8;1.4;0.0007092917215523355;0.9524267909615972
EState_VSA8;1.4;0.0007092917215523355;0.9531360826831495
AATS6dv;1.4;0.0007092917215523355;0.9538453744047019
PEOE_VSA11;1.3000000000000003;0.0006586280271557403;0.9545040024318576
AATSC8dv;1.3000000000000003;0.0006586280271557403;0.9551626304590134
AATS8se;1.3000000000000003;0.0006586280271557403;0.9558212584861692
nN;1.3;0.0006586280271557402;0.9564798865133249
