SMILES	SLogP	EEig02d	VSA_EState2	ATSC8dv	FPSA4	VSA_EState9	ATSC8c	ATSC8se	F08[O-O]	H-051
Clc1nc2c(Cl)c(Cl)c(Cl)c(Cl)c2[nH]1	4.829899999999999	2.442822031820505	6.656311728395062	0.0	0.009357934474834843	0.0	0.0	0.0	0	0
Cc1ccc(NC(=O)c2ccco2)c(O)c1	2.5459199999999997	2.7152676651083096	11.596366685563115	-48.72839506172839	0.03874015940316453	0.0	-0.02424027537699154	-0.5504320438957478	0	0
CCS(=O)c1ccc2ccccc2n1	2.3623000000000003	2.889831959055575	4.345817901234568	-1.0497777777777788	0.019962435702648	-0.9575088183421518	-0.015736683675767055	0.010968447999999985	0	0
CCCCCC(CCCCC)c1ccccc1	5.930800000000006	1.9752515997533329	0.0	-23.703703703703706	0.016148117785706104	0.0	-0.016392683078763463	-0.058323792592592974	0	0
O=C1NC(=O)C(c2cccnc2)N1	-0.03790000000000021	2.7880304154684783	25.794104780801213	-2.079999999999999	0.0399226479534258	0.0	-0.006212396474662685	-0.14087097999999995	0	1
CC(N)Cc1ccccc1	1.5763	1.7637275261162224	0.0	7.410207939508507	0.02164089784520638	0.0	0.019378167963391483	0.0373548582230617	0	0
Fc1cccc(C2CNCCO2)c1	1.4866	2.282892475699719	0.0	-6.6240000000000006	0.027513382809272284	0.0	0.0013701067977637156	-0.264396736	0	0
CCCCOCc1cccc(NC(=O)OCCN2CCCCC2)c1	4.037700000000003	2.330722166128819	14.233774026443408	-61.99862825788753	0.029976758576176297	0.0	0.008010318534094424	-0.6311813113854619	0	0
C[NH+](C)CCCN1c2ccccc2Sc2ccccc21	2.823900000000002	3.2745965648790216	6.716809938481566	-65.59521448873026	0.03731220812598871	4.432437221802301	-0.17133022429229472	-0.14430187388459192	0	0
NCCc1ccccn1	0.5827999999999998	1.415797277503757	4.088472222222222	4.343490304709141	0.02905896345423747	0.0	0.015129918620419694	0.028850548476454282	0	2
O=C(c1ccccc1)c1ccc(N=C=S)cc1	3.651900000000002	2.537912128149422	15.882024413160325	2.8336620644312944	0.0153084061228863	0.0	0.010621084309852768	0.1966253387573962	0	0
CCCCCC(O)/C=C/C1C(O)CC(O)C1C/C=C/CCCC(=O)OCc1ccccc1	4.701700000000004	2.913493780032195	11.854936305663086	-28.055555555555564	0.028050957483501268	0.0	-0.10544458962082508	-0.9439500000000016	0	2
O=C(O)Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl	4.069700000000001	2.7433575442691596	10.83893619652398	0.4194704590126026	0.030770419217115017	0.0	0.2591273196966204	1.9109033839750262	0	2
c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12	6.299400000000003	3.020474105904414	0.0	-4.413580246913585	0.011875602525215426	0.0	0.0018976047640468854	-0.003659876543210188	0	0
CN/C(=C\[N+](=O)[O-])NCCSCc1nc[nH]c1C	0.8359199999999993	2.5552443822824467	17.014108063820366	34.92	0.03971772036265338	1.641428336958189	-0.1227886184950608	0.01946340571428541	0	5
CCN(CC)C(=O)/C(Cl)=C/COP(=O)(OC)OC	2.3950000000000005	3.0862629579961656	13.29908840388007	-17.57324892460028	0.034466191094469786	-1.1232817442820748	-0.0022946478796125117	-1.523618948137326	0	0
C=CCN(N=O)C(=O)NCCCCC(NC(C)=O)C(=O)NCc1ccccc1	1.8567999999999998	2.5925332401944097	45.97022512465534	44.902809917355356	0.030469817974527788	0.0	-0.04697679587294135	0.5552205566942312	0	4
CC1CCC2CC(=O)N(Cc3ccc(Cl)cc3)C3OC4(C)CCC1C23OO4	4.287900000000003	3.0093655736981004	27.022516297390638	-0.981949553683279	0.02196424355541939	0.0	0.018939530571479273	1.4469049238163179	0	2
CN(C)C(=O)c1cccnc1	0.7834	1.8010594376709421	16.59583333333333	19.646258503401363	0.03541328251777043	3.435185185185185	0.02303354091347427	0.1664762448979579	0	0
C#CC(C)(C)NCC(O)CON=C(C1CC1)C1CC1	1.5412999999999992	3.098551933110876	5.305347930839003	-46.59653866955112	0.02595308648457316	0.0	-0.08206041794116838	-1.3096683634396986	0	2
O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21	2.215500000000001	2.6941052921105277	12.119726158982111	-5.487603305785126	0.052946685211033746	0.0	-0.22708014820677863	-0.49588849586776873	1	2
N#C/C(=C\c1ccccc1)C(=O)Nc1ccccc1	3.232280000000001	2.9737921096696227	11.94614559712774	-40.42559833506763	0.02217484449599513	0.0	-0.04158357198083815	-0.32273418522372593	0	0
CCc1cccc(C(C)C)c1NC(C)=O	3.3308000000000018	1.879056770345677	11.145015117157975	80.38754325259518	0.023363982201400915	0.0	0.03713355776612341	0.5580438477508622	0	3
COC1C(O)CC(=O)OC(C)C/C=C\C=C/C(=O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(=O)CC(C)C)C(C)O2)C(N(C)C)C1O	2.650800000000005	3.308342210009788	52.32818004954358	-138.86666666666667	0.03648797078568378	4.825017723012432	0.08150967815326837	-2.249774937499991	9	8
CC(C(=O)O)c1ccc(-c2nccs2)c(Cl)c1	3.651600000000002	2.8788310222846856	15.045947289409591	-9.294196345408048	0.02732286253965844	0.0	0.3069701296966246	0.6419441618655689	0	1
Cc1ncc([N+](=O)[O-])n1CCOC(N)=O	0.19502000000000008	2.4528186909493024	24.0509764739229	-22.872	0.05134175497969989	0.0	0.2603573623404994	0.1100920319999984	2	3
O/N=C/c1nnc(-c2ccccc2)o1	1.5446999999999997	2.3305720561497814	0.0	-11.888888888888891	0.03276993229101306	0.0	-0.02572954270397958	-0.5525538775510199	0	1
CCCCN(C)/N=N/c1ccccc1C(N)=O	2.5161	1.8628343354400876	11.145419457536612	-65.47999999999999	0.03115719137881229	1.8532147581254725	-0.08884313881581346	-0.7618746710204077	0	0
CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O	3.517800000000003	3.2784961890351605	34.51374892153173	64.5056513979774	0.029263806042033658	0.0	-0.1981531887655702	1.3438094776918512	0	5
COc1ccccc1N1CCN(CCCC(O)c2ccc(F)cc2)CC1	3.470100000000002	2.4902969869254603	4.797612540706252	-47.007119971520105	0.028162044483451207	1.709835597147325	-0.023870084400586328	-0.5926969882520462	0	0
CCOC(=O)CCc1ccccc1	2.1822999999999997	2.223136038085825	10.994151077097506	-27.23456790123457	0.027098491433815965	0.0	-0.04847700587666139	-0.204826886145405	0	2
COc1ccccc1C(=O)N(NC(=O)c1ccccc1)C(C)(C)C	3.2809000000000017	3.1427983058823634	25.42500070861678	52.328922495274085	0.030053984684261025	1.5100120202401948	0.14343874017914457	0.471090903591684	0	0
CCC(N)Cc1ccccc1	1.9664	1.9228435155417574	0.0	7.1005917159763285	0.021785052896298587	0.0	0.01859988649302649	0.044272224852070476	0	0
Cc1ccnc2c(O)cccc12	2.2488199999999994	2.3516997249599734	4.0915740740740745	0.0	0.03038851064518352	0.0	0.0	0.0	0	0
CCCc1cccc(-c2cnc(SCCc3c[nH]cn3)[nH]2)c1	4.087100000000002	2.8278730474124707	15.072399897567056	-30.15343915343916	0.02760907602793448	0.0	-0.2575165115968818	-0.5733533928571426	0	2
O=C(O)CCCCCNCCc1ccccc1	2.4637000000000002	2.229728760800121	10.275745347005858	-10.144044321329641	0.027382224984866126	0.0	-0.11972872260577794	-0.010305988919668219	0	2
Cc1nc([N+](=O)[O-])c(Br)n1C	1.39922	2.5025760902227163	13.496527777777779	0.0	0.029941332964857306	1.7077546296296295	0.0	0.0	0	3
CCCC(=O)NN	-0.2235999999999999	1.2732291431962854	10.175694444444444	0.0	0.03884676101606078	0.0	0.0	0.0	0	2
COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C2=NCCS2)c1CC(C)C	4.516500000000003	3.4834251657332658	19.349465702947846	-290.32419926687095	0.03065216837585146	0.9820602245527841	-0.25021056285360516	-10.300367260140618	0	1
Clc1ccsc1	2.4015000000000004	1.5644069419237019	0.0	0.0	0.010663545015542713	0.0	0.0	0.0	0	0
CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1	3.2081000000000017	2.921501354820293	20.7799276685983	-57.31555555555555	0.0257000404770453	0.0	0.26508724044797827	-0.24491216000000027	2	1
CCOC(=O)c1ccc(/N=N/N(C)C(=O)OCOC(=O)C(C)NC(C)=O)cc1	1.9556999999999998	3.141150333882509	45.67229236676425	-33.763200000000005	0.04159458555269443	1.292230951201009	-0.06405294146826426	-1.571342080000001	0	4
CCCCSc1ccccc1OC(=O)NC	3.2970000000000006	2.9811278578233336	12.134281856261023	-32.70105091317212	0.029090759166463743	1.55076632968002	-0.009849706801218114	-0.4238727777777763	0	0
Nc1nc(S)c2ncn(C3CCC(CO)O3)c2n1	0.36710000000000004	2.499744595647473	12.332948239480977	-9.126604231703077	0.04375264980777974	0.0	-0.213004381124466	-0.4185105681581694	0	0
CC(C)(C)c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1	0.1627999999999996	2.9521085938434437	0.0	-23.956521739130437	0.038432705555934005	0.0	0.09399142040823982	-0.5030572173913037	0	0
CCOC(=O)n1c(NC(=O)OC)nc2cc(C(=O)c3ccccc3)ccc21	3.4502000000000024	3.0185537139977754	40.71522565439149	-53.30578512396694	0.03707576408409311	1.1977421619219057	-0.2846144224039874	-0.715459609504132	2	0
O=C1c2ccccc2C(=O)C1C(=O)C(c1ccccc1)c1ccccc1	4.083000000000003	3.205766991867068	38.94214411690602	-84.562358276644	0.021219989694265834	0.0	-0.01263846099199498	-0.8296180589569153	0	2
CCCCOC(=O)c1ccccc1O	2.3491000000000013	2.1769894390119995	11.358105631141346	-18.02040816326531	0.037600590049203506	0.0	0.022658890756042254	0.037653551020406795	0	0
C[N+](C)([O-])CC(c1ccccc1)c1ccccc1	3.3927000000000023	2.4306940541930016	0.0	17.017531044558087	0.03104255533683105	3.3866666666666667	0.008546031620040695	0.07442195178962784	0	0
CC1(C(=O)O)CSC(c2ccc(O)cc2O)=N1	1.4344999999999999	3.0994788604716943	15.135017374233644	-17.965986394557817	0.04437755648180883	0.0	-0.6249713473228593	-1.3438661249999995	0	0
CC(=O)/C(C#N)=N\Nc1ccc(Cl)cc1	2.2204800000000002	2.4313297005666454	10.835943772570756	3.302200751476117	0.02291131445299705	0.0	-0.1032532530940435	-0.28151152173913063	0	3
Cc1ccc(COC(=O)N(C)C)cc1	2.19322	2.616536197034138	12.497685027714791	-11.903686087990483	0.03425396172927826	3.3283230452674895	0.05962649123221629	0.2763270963139104	0	0
COC1C(O)CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC1C	2.872200000000003	3.555410471063268	11.952688294254378	10.26471378661648	0.034769058326394646	1.5309556114545952	-0.11554647956674588	-0.560549717817793	6	1
CC(O)C(F)(F)F	0.9295	1.4960796569578372	0.0	0.0	0.02939069942148853	0.0	0.0	0.0	0	0
CCCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(CC)C1	-0.07679999999999843	2.910504720945677	15.22594912656421	-79.77582238063412	0.03476935190075296	0.0	0.027189888075953184	-1.098643152817999	1	1
O=NN(CCCl)C(=O)NCCCl	1.157	2.4761803535391196	20.949930083144366	23.746283698664655	0.028571967514619625	0.0	0.0011492924361418615	0.0016576530612244372	0	0
COc1cc(C=O)ccc1OCCO	0.8787999999999998	2.1865962639373127	10.4636044186193	3.0	0.04523564110864532	1.4957558578987151	-0.09000197892372884	-0.4775387455621299	0	0
O=C(O)CCCCOc1cccc2ccccc12	3.4735000000000023	2.971571186893656	10.36643975226046	38.346020761245676	0.029007435898298458	0.0	0.01840081956024417	0.36588067820069026	0	2
CCCCCCCC[n+]1ccccc1C	3.6430200000000026	1.8798545679538916	0.0	-3.893491124260353	0.03608517727859001	0.0	-0.028853470477477976	-0.010604875739645164	0	3
CCOC(=O)c1ccccc1C(=O)OCC	2.04	3.181375366606828	23.08842498110355	-43.94666666666666	0.039623793885517095	0.0	-0.06917538570126264	-1.3086435199999995	0	0
c1ccc(-c2cnc3ccccc3n2)cc1	3.296800000000001	2.6508607927676793	8.978000755857899	1.2071005917159727	0.021771711811520118	0.0	-0.004840878129325317	0.05464340828402326	0	0
CCN(CC)CCNC(=O)c1c(C)cc(N)cc1C	1.9572399999999996	2.274203492208876	14.466073843117494	-94.0	0.02826340593805734	0.0	-0.09196147102610293	-1.0133713181818171	0	0
Cc1cnc(C)c(Cl)n1	1.74684	2.2442240853608637	7.959876543209877	0.0	0.021083352044072936	0.0	0.0	0.0	0	6
Nc1ccc(C(=O)Oc2ccccc2F)c(O)c1	2.3327	2.8694958349845874	11.708728269085412	-31.75510204081632	0.04092245371356432	0.0	-0.13502613140396524	-0.7772873979591839	0	0
CC(C)C(=O)NS(=O)(=O)c1ccccc1N	0.7297	2.9255562978298353	11.232343159486017	-7.281975308641963	0.031359468141207096	-3.859745370370369	-0.10257996487783604	0.03172947222222075	0	1
CC(C)(C#N)Nc1nc(Cl)nc(NC2CC2)n1	1.8133799999999995	2.5146519898917	12.081558169564122	5.688614540466396	0.028488863482556824	0.0	0.02568581598570021	0.4418368611111068	0	0
CCN1CCC(CNC(=O)c2cc(S(=O)(=O)CC)ccc2OC)C1	1.5603999999999998	3.2253974554331366	15.000370973139281	-148.85333333333332	0.02967171978670101	-1.8942328783046234	-0.06751886948023958	-2.720726120000002	0	0
CC(=O)Nc1cc(Br)cc(C(F)(F)F)c1Cl	4.079700000000001	3.242302083227369	10.77134621441169	-81.99445634799172	0.01922637950034562	0.0	-0.04302003814458032	-3.1465594710743785	0	3
CCCOC(=O)c1ccccc1C(=O)OCCC	2.8202000000000016	3.182077881058956	23.54528454900479	-76.24074074074073	0.03546524151518397	0.0	0.08076511846092248	-0.6348009629629638	0	0
CCCCCCCOc1cccc(NC(=O)OCCN2CCOCC2)c1	3.9165000000000028	2.4356692822623884	14.13674741973224	-71.50178359096314	0.03498919106749188	0.0	-0.06450636017188915	-0.4735132080856132	1	0
[O-][n+]1cc(Cl)nc(-c2ccc(Cl)cc2)c1-c1ccc(Cl)cc1	5.0092000000000025	2.616604046159047	4.301217246157722	24.974075358744116	0.018404594051102275	0.0	0.05495635751717172	0.9623302341311122	0	0
COC(=O)c1nonc1C	0.16462	3.302921618530652	10.710648148148149	0.0	0.03491624879961564	1.2742592592592592	0.0	0.0	0	3
CCc1cccc(Cl)c1	2.902400000000001	1.762181180516806	0.0	0.0	0.012565704084737768	0.0	0.0	0.0	0	0
Nc1ccc(O)c2ncccc12	1.5226	1.9923241770543787	4.011574074074074	0.0	0.04214428308566091	0.0	0.0	0.0	0	0
CCOP(C)(=S)OCC	1.9987	1.1632551299653502	0.0	7.604224058769512	0.024640938007543703	0.0	0.005805240690882882	0.18827709917355206	0	0
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1N(C)C	1.3149999999999997	2.434927166666674	9.903970727945294	-11.571119524067063	0.050666366439288686	7.135097083318584	-0.34036227936440155	0.3312130665224446	0	0
CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)C3C[C@@H]12	0.4390000000000007	3.613097355693066	39.98827793440948	46.238504661123685	0.03987421352779711	3.0285078382949955	0.20252255490565346	0.6839747251275492	3	0
CCOC(=O)CCn1nnc2ccccc21	1.3844999999999998	2.696030718224909	11.190587994457042	-80.0	0.028437135659360256	0.0	-0.030417243967508542	-1.0033973888228283	0	2
CC(C)C1(C)C(=O)NC(=O)NC1=O	0.014700000000000046	2.64260046922085	33.50148904006047	0.0	0.03323527930899551	0.0	0.0	0.0	0	0
Nc1nnnn1-c1cc(Cl)ccc1Cl	1.5512999999999995	2.263723605431643	0.0	13.605280257173147	0.01622809083468455	0.0	0.02037030153832056	0.18985770637119023	0	0
CN(C)C(=O)Nc1ccc(Oc2nnnn2C(C)(C)C)c(Cl)c1	2.9673000000000016	2.5684773806994485	13.05677464797775	55.529156518574474	0.028309297278152314	3.3070302202607396	-0.33263818868350964	-1.1865634081632646	0	0
O=C1CN=C(c2ccc(F)cc2)c2cc(Cl)ccc2N1	3.268600000000002	3.0000469156957217	15.960632296128328	7.886364883401919	0.020695783444881717	0.0	-0.06068385722896666	-1.0040920399999997	0	2
CC(C)C(=O)O	0.727	1.6767329589163753	9.699074074074074	0.0	0.0371601618205131	0.0	0.0	0.0	0	1
Cl/C=C1\C2CC(C(Cl)C2Cl)C1(CCl)C(Cl)Cl	5.002500000000002	2.768576583285545	-0.615354938271605	0.0	0.008509453517640092	0.0	0.0	0.0	0	0
COCC(Cn1ccnc1[N+](=O)[O-])OC(C)=O	0.36939999999999995	2.451386957965777	24.458426319601912	13.786666666666665	0.05101219365986183	1.4571615961199296	0.17123237743097147	1.0033915199999994	2	3
CCCCC1C(=O)NC(=O)N(C)C1=O	0.5009999999999999	2.5930753097651347	34.750797981229525	6.892857142857144	0.03437845543240819	1.378028155706727	0.03754758061100251	0.08227142857142919	0	1
Cc1ccc(Cl)cc1C	2.9568400000000015	2.1328888963473043	0.0	0.0	0.011543684813590544	0.0	0.0	0.0	0	0
O=c1cc(CCl)occ1O	1.0842	2.0169075599710307	10.630061728395063	0.0	0.04598136352828002	0.0	0.0	0.0	0	2
COc1ccc(C(N)=S)cc1	1.3294	2.1350998295391506	0.4098639455782316	1.5022222222222195	0.03052562079879936	1.620807350718065	-0.06584598950650919	-0.3105450299999996	0	0
C=CC(CCC)OC[n+]1ccn(C)c1/C=N/O	1.4494999999999998	1.7781245263057173	0.0	-53.68005843681519	0.05441316070692064	1.8795043619299572	0.02405301986528204	-0.30879109715120523	0	1
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1	7.274000000000001	2.732050807568875	0.0	7.562901744719931	0.00442612880889796	0.0	-0.029387592569275724	-0.915925619834711	0	0
CC(C)N/C(=N\C#N)NS(=O)(=O)c1cnccc1Nc1cccc(C(F)(F)F)c1	2.9573800000000006	3.490842280360451	6.802850808252595	-77.07750472589791	0.02760537125495501	-4.258215506109849	-0.20556862624796515	-1.4725567637051045	0	0
Nc1ccc2c(c1)C(=O)c1ccccc1C2=O	2.0442	3.3063365645346976	24.369743008314437	22.25443786982249	0.027223390879567082	0.0	-0.028958352816973978	0.08638162130177501	0	0
CCOCCOCCO	0.031799999999999884	1.3962422803877446	0.0	1.5066162570888486	0.04190347988033011	0.0	0.003612236208438423	0.008300325141775533	0	0
Nc1cc(Cl)ccc1Cl	2.5756000000000006	2.0133283153226653	0.0	0.0	0.01896098211119186	0.0	0.0	0.0	0	0
CCOc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OCC	4.309900000000003	2.676487363653823	8.584223014823213	-4.820861678004521	0.0334925651972088	0.0	-0.01653478766813244	-0.7857399637188203	0	0
O=C(O)Cc1ccccc1I	1.9183000000000001	2.6869657097128576	10.317596371882086	4.260911446425848	0.02406635673915817	0.0	0.01846013682022904	0.038721493827160294	0	2
O=C1CNC(=O)N1c1ccccc1	0.7428000000000003	2.5570187420222	23.54574829931973	17.006802721088434	0.03441716518385984	0.0	0.017724147132722842	0.15116868027210767	0	2
O=[N+]([O-])c1cncnc1	0.38479999999999986	2.0099877858684443	16.29111111111111	0.0	0.03883129427439656	0.0	0.0	0.0	0	0
CCC(C)NC(=O)/C(Br)=C\c1ccccc1	3.337100000000002	2.4477240282268173	11.690424225245653	-39.187971536351164	0.020912672872679186	0.0	-0.031514140781263376	-0.11706607226562414	0	0
COC1CC(OC2C(O)CC(OC3CCC4(C)C(CCC5C4CCC4(C)C(C6=CC(=O)OC6)CCC54O)C3)OC2C)OC(C)C1OC1CC(O)C(O)C(C)O1	3.9014000000000024	3.551179481100812	11.938540180025532	-26.669831295676577	0.034271120795801475	1.6074713492927655	0.02587065067926172	-0.7675402005327521	5	1
CC(O)CNc1ncc(-c2ccncc2)cc1C#N	1.8079799999999997	2.408758278683448	8.187007365580147	-13.58402203856749	0.03052493330578229	0.0	0.07223710010159154	0.09772480440771386	0	0
O=c1ccn(C2OC(CO)C(O)C2O)c(=O)n1Cc1ccccc1	-1.3302	2.8162725430365687	24.653832514487277	-33.82766439909296	0.045761591658575	0.0	-0.1352478457023604	-0.7121798820861669	1	0
NNC(=O)c1ccccc1[N+](=O)[O-]	0.19829999999999953	2.561920381177689	20.790668934240365	14.580000000000002	0.036150415341193565	0.0	0.01794202844881014	0.1842244999999996	0	0
O=C(N/N=C/c1ccccc1O)c1ccco1	1.7491	2.7299524849835053	11.399811822877298	-25.913580246913583	0.036373289531406054	0.0	0.2828548147492869	0.028369816186557456	1	0
C=CCCOC[n+]1ccn(C)c1/C=N/O	0.6708999999999998	1.5747085468703008	0.0	-13.423517169614986	0.05976017553533445	1.8722758408919122	0.007603846621391418	-0.17334600208116718	0	1
CCc1occc(=O)c1O	0.9077999999999999	1.8248051922112718	10.688703703703704	0.0	0.05023300480056565	0.0	0.0	0.0	0	2
Clc1cnccn1	1.13	1.4142135623730951	7.371913580246914	0.0	0.029474901623440387	0.0	0.0	0.0	0	0
COc1c(OC)c(OC(C)=O)c2cc(C#N)ccc2c1OC(C)=O	2.5792800000000007	2.5471214079101863	22.92694651780465	113.29388560157787	0.043403114026252076	2.7363612528344667	-0.12080307643243111	0.5837597317554196	0	6
CC(=O)c1cccc(C#N)c1	1.7608800000000002	2.445876954604514	10.80411186696901	0.0	0.018053447907109752	0.0	0.0	0.0	0	3
CC1CC2=NOS3=C2C(=NO3)C1	1.4600000000000002	3.199730774490688	1.1186111111111112	0.0	0.021319997415787616	0.0	0.0	0.0	0	4
Cc1ccc(C(=O)N2CCCCC2)cc1	2.6211200000000012	2.552631819459538	14.003383408919124	-1.92578125	0.022731846665323824	0.0	0.00366889297526016	0.07179957421875156	0	0
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1	3.4392200000000033	2.603760724665556	11.129091028386664	5.7974300831444	0.026646226955304084	2.183796821197615	0.054048409178474484	0.32600036224489803	0	3
CC(=O)NC(C(=O)NC1C(=O)N2C(C(=O)O)C(C)(C)C12)c1ccccc1	0.05240000000000178	3.242124324129474	49.145724308041295	21.430964237211402	0.03562450841296389	0.0	0.27997657452114155	2.087545291081938	3	6
COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC	2.5509000000000004	2.905345406415591	28.593676943047306	-50.358024691358004	0.03700896449366383	3.1409663114176016	-0.007982125425958705	-1.4698060438957539	0	2
CCOC(=O)CNC(=O)c1cn(CC)c2nc(C)ccc2c1=O	1.01772	3.0184883390390476	40.359604603115606	21.0	0.037961246691354956	0.0	-0.08918698240889668	0.06824790702947951	0	5
CC(C)(C)c1cccc(OC2OC(CO)C(O)C(O)C2O)c1	0.16279999999999978	2.951834108395699	0.0	-81.937618147448	0.037274088347797295	0.0	0.006795259810585472	-1.7296821020793949	0	0
COC(=O)/C=C/c1ccc([N+](=O)[O-])o1	1.3739999999999999	2.6329918797572165	20.18862063807004	62.44897959183673	0.03909249131212357	1.2333923847316703	0.4910768323538858	2.8258597823129246	4	2
CCCCCSCS(=O)CC(CO)NC(=O)/C=C/c1c(C)[nH]c(=O)[nH]c1=O	0.4915200000000014	3.309161122669074	39.374837906343465	10.814205151653699	0.031593383358501786	-1.1522769445583905	0.15048484350066885	0.5243492098765457	1	4
COC(=O)c1cc(Sc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-]	5.204800000000002	3.5021505959207992	22.595674563039722	-13.630996625229614	0.022216634389808518	1.0819494179441178	0.3598414691171282	-0.6468531833910036	0	0
CC(C)N(/C=N/c1ccn(C2CC(O)C(CO)O2)c(=O)n1)C(C)C	0.6625999999999995	2.7445925180941786	22.459260951089956	-80.05280000000002	0.03706555064478516	0.0	0.21245147264238956	0.09700912000000012	0	0
CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)Cc3ccccc3)C(C)=C1C2(C)C	2.807100000000001	3.5075096281959066	68.50158299697284	73.6804407713499	0.03644591846440269	0.0	0.10311405256404584	0.06481827731863499	10	8
CNC(=O)Oc1cccc2c1OC(C)(C)O2	1.9121	2.7694809676598946	11.11271447467876	-88.89179548156956	0.04893463990626403	1.4928513558201058	-0.10718494679125805	-1.8486005707491076	0	0
O=C(CNC(=O)c1ccccc1)Oc1cccc([N+](=O)[O-])c1	1.9302000000000001	3.1362512108332132	33.38949836518844	-63.21799307958479	0.03045155187561629	0.0	0.055892439906222474	-1.4569205536332166	0	2
O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O	3.1013000000000015	3.0915945630982904	15.876980977576215	26.169653524492233	0.021622042772293827	0.0	-0.024043706976264113	-0.6361690967741948	0	1
COC(=O)/C(C#N)=N\Nc1cccc(C(F)(F)F)c1	2.16988	3.384692463039109	10.994968978332075	10.88888888888889	0.03056452317851062	1.0550279872177417	-0.603644988344675	-1.7446026666666665	0	0
COc1ccccc1C(=O)NCCN	0.38370000000000004	2.369561878573088	11.536620370370368	10.040816326530607	0.04157759957123856	1.5367511495338877	-0.1278217323396539	-0.010098775510205549	0	0
CNC(=NC#N)NC	-0.7377200000000002	0.8504291991331692	3.361111111111111	0.0	0.048026411342717776	3.374351851851852	0.0	0.0	0	0
CCOCCCNc1ncnc2c1ncn2C1OC(CO)C(O)C1O	-0.7236999999999993	2.8106585584561676	12.699582096344812	-67.7986111111111	0.047949417050137666	0.0	0.03153128134512909	-0.14029999131944412	0	0
CC(C)NCC(O)COc1ccccc1	1.4242999999999997	2.0982095816823887	0.0	-30.581314878892737	0.031207866245835096	0.0	0.0024100016776851235	-0.11819901384083092	0	0
NC(=O)CCn1nnc2ccccc21	0.3066999999999993	2.624597535220859	10.591282438901487	-8.750000000000004	0.02924259929990174	0.0	-0.03363678975967998	-0.3578256666666665	0	2
Cc1cc2c(ccc3c(C)cc(=O)n(C)c32)o1	2.9015400000000016	3.024061788473062	11.836641628873771	20.0	0.027009539584354657	1.7974999999999999	-0.01615993888053313	-0.1864707022222224	0	3
COC(=O)C1CCCC(NC(=O)N(CCCl)N=O)C1	1.65	2.6095641067984743	33.66349522634786	50.888888888888886	0.03320083758646298	1.3502404729109274	0.0004637229121378858	0.3521920584368148	0	1
CC(=O)Nc1ccc(Cl)cc1Cl	2.9518000000000004	2.6208970665632125	10.647562673217436	7.1088540063609305	0.020283354335538233	0.0	-0.00835356468557948	-0.4693639612188364	0	3
CC(C)CC(NC(=O)C(NC(=O)C(N)C(C)O)C(C)C)C(=O)O	-0.5491999999999975	2.813236265388737	35.45284150622039	-49.37869822485206	0.03897030477354997	0.0	-0.28696640243663785	-1.5907117292899404	2	3
Oc1ccc(Cc2ccc(O)cc2)cc1	2.688600000000001	2.3933255065960353	0.0	-15.588477366255145	0.02923215660373856	0.0	-0.09016645247260255	-0.4594756872427972	0	0
Clc1cccc(CNc2ncnc3[nH]cnc23)c1	2.6183999999999994	2.53396694380435	15.382868253268386	-38.589506172839506	0.03443778689297023	0.0	-0.07078190471947352	-0.18011763903061162	0	0
O=C1CN=C(c2ccccc2F)c2cc(Br)ccc2N1	3.3777000000000017	3.170949262561764	15.930385684366339	9.984520652339612	0.021084835951918825	0.0	-0.018172087914705246	-0.45428880444444536	0	2
CCCC(=O)OC	0.9595	1.2902078848508	10.189583333333333	0.0	0.03746021246987035	1.400787037037037	0.0	0.0	0	2
Cc1ccnc(=O)[nH]1	0.07832	2.3464488095742664	16.255972222222223	0.0	0.0332234019465827	0.0	0.0	0.0	0	3
