ID;orig_ID;SMILES;Property;smiles_source;experimental_column;UNITS
395;hERG396;CC(c1c(O)c(C(C)(C)C)cc(C=C(C(=S)N)C#N)c1)(C)C;0;Smiles;Property;classhERGinh
396;hERG397;CC(C(Cc1cc(O)c(O)cc1)C)Cc2cc(O)c(O)cc2;0;Smiles;Property;classhERGinh
397;hERG398;O=S(N1CCNCCC1)(c2c(c3ccc2)cccc3I)=O;0;Smiles;Property;classhERGinh
398;hERG399;c1ccc(P(c2ccccc2)c3ccccc3)cc1;0;Smiles;Property;classhERGinh
399;hERG400;CN1C2c(c3CC1)c(c(c4C2)c(O)c(O)cc4)ccc3;0;Smiles;Property;classhERGinh
400;hERG401;Brc1c(Br)cc(Oc2c(Br)cc(Br)c(Br)c2)c(Br)c1;0;Smiles;Property;classhERGinh
401;hERG402;CC(=CC=CC(=CCO)C)C=CC(C(C)(C)CCC1)=C1C;0;Smiles;Property;classhERGinh
402;hERG403;CNC(C(c1ccccc1)O)C;0;Smiles;Property;classhERGinh
403;hERG404;COCCCCC(c1ccc(C(F)(F)F)cc1)=NOCCN;0;Smiles;Property;classhERGinh
404;hERG405;CC(c1c(O)c(C(C)(C)C)cc(CC(CO)(C)C)c1)(C)C;0;Smiles;Property;classhERGinh
405;hERG406;Oc1c(Sc2c(O)c(Cl)cc(Cl)c2)cc(Cl)cc1Cl;0;Smiles;Property;classhERGinh
406;hERG407;c1cc2c(c(N3CCNCC3)ccc2)cc1;0;Smiles;Property;classhERGinh
407;hERG408;CN1CCN(c2nc(c3cc2)cccc3)CC1;0;Smiles;Property;classhERGinh
408;hERG409;CC(c1ccc(S(C=CC#N)(=O)=O)cc1)(C)C;0;Smiles;Property;classhERGinh
409;hERG410;CN(c1ccc(N)cc1)C;0;Smiles;Property;classhERGinh
410;hERG411;CCc1c2c(CCCC2=NNC(Nc3ccccc3)=O)[nH]c1C;0;Smiles;Property;classhERGinh
411;hERG412;Oc1cc(c2cc1)ccc(SSc3cc(c4cc3)ccc(O)c4)c2;0;Smiles;Property;classhERGinh
412;hERG413;BrCC(C1CC(Br)C(Br)CC1)Br;0;Smiles;Property;classhERGinh
413;hERG414;CCC(C(O)=O)(C)C;0;Smiles;Property;classhERGinh
414;hERG415;Cc1c(C)c(c2cc1)cccc2;0;Smiles;Property;classhERGinh
415;hERG416;CC(OC1(C(C)(C2CC1)CCC(C23)C(C)(C(=C4)C(Cl)=C3)C(C5C4=O)C5)C(=O)C)=O;0;Smiles;Property;classhERGinh
416;hERG417;CN(C1CC2)C2CC(OC(C(c3ccccc3)O)=O)C1;0;Smiles;Property;classhERGinh
417;hERG418;CNCC(c1cc(O)c(O)cc1)O;0;Smiles;Property;classhERGinh
418;hERG419;Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1;0;Smiles;Property;classhERGinh
419;hERG420;CC(NCC(COc1ccc(CCOCC2CC2)cc1)O)C;0;Smiles;Property;classhERGinh
420;hERG421;O=C1c(c2C(=O)N1)cc(Nc3ccccc3)c(Nc4ccccc4)c2;0;Smiles;Property;classhERGinh
421;hERG422;Cc1c(Sc2c(C)cc(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c(O)c1;0;Smiles;Property;classhERGinh
422;hERG423;CCOC(Nc1c(N)nc(NCc2ccc(F)cc2)cc1)=O;0;Smiles;Property;classhERGinh
423;hERG424;c1cc2c(Sc(c3O2)cccc3)cc1;0;Smiles;Property;classhERGinh
424;hERG425;Cc1ccc(OP(Oc2ccc(C)cc2)(Oc3ccc(C)cc3)=O)cc1;0;Smiles;Property;classhERGinh
425;hERG426;c1cc2c(OC(C(NCC3)=N3)CO2)cc1;0;Smiles;Property;classhERGinh
426;hERG427;Cc1ncc(C(NCCc2ccc(S(NC(NC3CCCCC3)=O)(=O)=O)cc2)=O)nc1;0;Smiles;Property;classhERGinh
427;hERG428;Clc1cc(Cl)c(C(Cl)(Cl)Cl)cc1;0;Smiles;Property;classhERGinh
428;hERG429;NCC1c(c2CC(C3(CC4C5)CC(CC5C3)C4)O1)ccc(O)c2O;0;Smiles;Property;classhERGinh
429;hERG430;CC(N1CCN(c2ccc(OCC3OC(c4c(Cl)cc(Cl)cc4)(Cn5cncc5)OC3)cc2)CC1)=O;0;Smiles;Property;classhERGinh
430;hERG431;CCC(CC(C(C(C(C(Cl)C)Cl)Cl)Cl)Cl)Cl;0;Smiles;Property;classhERGinh
431;hERG432;CN(C(c1cc(OCC(O)=O)ccc1)CN2CCCC2)C(Cc3cc(Cl)c(Cl)cc3)=O;0;Smiles;Property;classhERGinh
432;hERG433;CCN1C(=O)N(CC)C(=O)c(c12)nc(c3ccccc3)[nH]2;0;Smiles;Property;classhERGinh
433;hERG434;Clc1c(C(n2cncc2)(c3ccccc3)c4ccccc4)cccc1;0;Smiles;Property;classhERGinh
434;hERG435;Cn1c2c(N(C)C(=O)N(C)C2=O)nc1C=Cc3cc(Cl)ccc3;0;Smiles;Property;classhERGinh
435;hERG436;CCCCNCC;0;Smiles;Property;classhERGinh
436;hERG437;COC(CCCC(CC=CC(=CC(OC(C)C)=O)C)C)(C)C;0;Smiles;Property;classhERGinh
437;hERG438;O=[N+](c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl)[O-];0;Smiles;Property;classhERGinh
438;hERG439;O=C1N(CCCCN2CCN(c3ncccn3)CC2)C(=O)CC4(CCCC4)C1;0;Smiles;Property;classhERGinh
439;hERG440;CC(=CC=CC(=CC(Nc1ccc(O)cc1)=O)C)C=CC(C(C)(C)CCC2)=C2C;0;Smiles;Property;classhERGinh
440;hERG441;CCc1c(c2ccc(Cl)cc2)c(N)nc(N)n1;0;Smiles;Property;classhERGinh
441;hERG442;Cc1[nH]c2c(c(F)c(Oc3c(n4ncn3)c(C)c(OCC(O)C)c4)cc2)c1;0;Smiles;Property;classhERGinh
442;hERG443;Nc1cc(N)c(N=Nc2ccccc2)cc1;0;Smiles;Property;classhERGinh
443;hERG444;O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl;0;Smiles;Property;classhERGinh
444;hERG445;Cc1c([N+]([O-])=O)cc([N+]([O-])=O)cc1;0;Smiles;Property;classhERGinh
445;hERG446;Oc1c(c2nc(c3ccccc3)c1)ccc(Cl)n2;0;Smiles;Property;classhERGinh
446;hERG447;CCCCOC(NS(c1c(c2ccc(Cn3c4c(c(C)cc(C)n4)nc3CC)cc2)cc(CC(C)C)s1)(=O)=O)=O;0;Smiles;Property;classhERGinh
447;hERG448;NCCNS(c1c(c2ccc1)ccnc2)(=O)=O;0;Smiles;Property;classhERGinh
448;hERG449;CCCCCCCCC=CCCCCCCCC(N(CCO)CCO)=O;0;Smiles;Property;classhERGinh
449;hERG450;C=CCc1c(OCC(CNC(C)C)O)cccc1;0;Smiles;Property;classhERGinh
450;hERG451;NNCCc1ccccc1;0;Smiles;Property;classhERGinh
451;hERG452;Cn1c2c(N(C)C(=O)NC2=O)nc1;0;Smiles;Property;classhERGinh
452;hERG453;O=[N+](c1cc([N+]([O-])=O)c(c2c1)cccc2)[O-];0;Smiles;Property;classhERGinh
453;hERG454;ClC(C(Cl)(Cl)Cl)(Cl)Cl;0;Smiles;Property;classhERGinh
454;hERG455;CC[N+](COc1ccc(C=Cc2ccccc2)cc1)(CC)CC;0;Smiles;Property;classhERGinh
455;hERG456;CNCC(c1ccc(O)cc1)O;0;Smiles;Property;classhERGinh
456;hERG457;COc1c(C(NCCc2ccc(S(NC(NC3CCCCC3)=O)(=O)=O)cc2)=O)cc(Cl)cc1;0;Smiles;Property;classhERGinh
457;hERG458;c1cc2c(Sc(c3N2)cccc3)cc1;0;Smiles;Property;classhERGinh
458;hERG459;O=[N+](c1c(Cl)c(Cl)c(Cl)cc1)[O-];0;Smiles;Property;classhERGinh
459;hERG460;CN(C1C(N2CCCC2)CC3(OCCC3)CC1)C(Cc4cc(Cl)c(Cl)cc4)=O;0;Smiles;Property;classhERGinh
460;hERG461;NC(CNCCC(c1ccccc1)c2ccccc2)=O;0;Smiles;Property;classhERGinh
461;hERG462;C[Hg]Cl;0;Smiles;Property;classhERGinh
462;hERG463;NC(C(O)=O)Cc1cc(c2c(CP(O)(O)=O)cccc2)ccc1;0;Smiles;Property;classhERGinh
463;hERG464;CCCN(c1c([N+]([O-])=O)cc(C(F)(F)F)cc1[N+]([O-])=O)CCC;0;Smiles;Property;classhERGinh
464;hERG465;CCC(C(c1cc(O)c(O)cc1)O)NC(C)C;0;Smiles;Property;classhERGinh
465;hERG466;CCCN1C(=O)N(CCCOC(c2ccc(S(F)(=O)=O)cc2)=O)c(c3C1=O)[nH]c(C4CCCC4)n3;0;Smiles;Property;classhERGinh
466;hERG467;CCCCCCCCC=CCCCCCCCC(NCCc1cc(O)c(O)cc1)=O;0;Smiles;Property;classhERGinh
467;hERG468;O=C(c1c(c2[nH]c1)cccc2)OCCN3CCCCC3;0;Smiles;Property;classhERGinh
468;hERG469;CNCCCN1c(c2CCc(c13)cccc3)cccc2;0;Smiles;Property;classhERGinh
469;hERG470;CCN(C(NC1CN(C)C(C2C1)Cc(c(c23)c4ccc3)c[nH]4)=O)CC;0;Smiles;Property;classhERGinh
470;hERG471;CCCCCCCCCCCCCCCC(OC(C[N+](C)(C)C)CC(O)=O)=O;0;Smiles;Property;classhERGinh
471;hERG472;CCN1C(CNC(c2c(OC)c(Cl)cc(Cl)c2O)=O)CCC1;0;Smiles;Property;classhERGinh
472;hERG473;c1ccc(Nc2ccc(Nc3ccccc3)cc2)cc1;0;Smiles;Property;classhERGinh
473;hERG474;CCCN(CCc1cc(O)c(O)cc1)CCC;0;Smiles;Property;classhERGinh
474;hERG475;CCN(CCNC(c1ccc(NC(=O)C)cc1)=O)CC;0;Smiles;Property;classhERGinh
475;hERG476;O=C(OCc1ccccc1)NC(C(CCl)=O)Cc2ccccc2;0;Smiles;Property;classhERGinh
476;hERG477;COc1c(O)ccc(CNC(CCCCCCC(C)C)=O)c1;0;Smiles;Property;classhERGinh
477;hERG478;Cc1c(C=CC(NCC2)=N2)cccc1;0;Smiles;Property;classhERGinh
478;hERG479;CN1CC(c2ccccc2)c(c3C1)cccc3N;0;Smiles;Property;classhERGinh
479;hERG480;c1cc(c2cc1)nc(SSc3sc(c4n3)cccc4)s2;0;Smiles;Property;classhERGinh
480;hERG481;Brc1cc(Br)c(Oc2c(Br)cc(Br)c(Br)c2)cc1;0;Smiles;Property;classhERGinh
481;hERG482;Clc1ccc(C(C(Cl)Cl)c2ccc(Cl)cc2)cc1;0;Smiles;Property;classhERGinh
482;hERG483;CC(c1ccc(OCC2OC2)cc1)(C)C;0;Smiles;Property;classhERGinh
483;hERG484;C=CCN1CC(c2ccccc2)c(c3CC1)cc(O)c(O)c3;0;Smiles;Property;classhERGinh
484;hERG485;CNC(C1C(O)C(O)C(n2c3c(c(NCc4ccc(I)cc4)nc(Cl)n3)nc2)O1)=O;0;Smiles;Property;classhERGinh
485;hERG486;CC(O)=O;0;Smiles;Property;classhERGinh
486;hERG487;CC(COC(OCN1C(=O)CN(CCN2CC(=O)N(COC(OCC(C)C)=O)C(=O)C2)CC1=O)=O)C;0;Smiles;Property;classhERGinh
487;hERG488;NCCNC(c1c(c2cc(F)ccc2)scn1)=O;0;Smiles;Property;classhERGinh
488;hERG489;COc1c(OC)cc2c(CCN(C2=C3)C(=O)N(C)C3=Nc4c(C)cc(C)cc4C)c1;0;Smiles;Property;classhERGinh
489;hERG490;CCCCCOC(c1c(C(OCCCCC)=O)cccc1)=O;0;Smiles;Property;classhERGinh
490;hERG491;Cc1ccc(c2n(c3ccc(S(=O)(=O)N)cc3)nc(C(F)(F)F)c2)cc1;0;Smiles;Property;classhERGinh
491;hERG492;CC(c1c(O)c(C(C)(C)C)cc(C=C(C#N)C#N)c1)(C)C;0;Smiles;Property;classhERGinh
492;hERG493;CCCCCCCCN1C(=O)C=CS1;0;Smiles;Property;classhERGinh
493;hERG494;CC(Nc1ccc(Nc2ccccc2)cc1)C;0;Smiles;Property;classhERGinh
494;hERG495;CCCCOCCOP(OCCOCCCC)(OCCOCCCC)=O;0;Smiles;Property;classhERGinh
495;hERG496;CCn1c(CC2Oc(c3OC2)cccc3)ncc1;0;Smiles;Property;classhERGinh
496;hERG497;Cc1c(CC(NCC2)=N2)c(c3s1)cccc3;0;Smiles;Property;classhERGinh
497;hERG498;CCOc1cc(c2cc1)sc(N)n2;0;Smiles;Property;classhERGinh
498;hERG499;NC(NC(=O)C(=C12)N=CC(=O)N1)=N2;0;Smiles;Property;classhERGinh
499;hERG500;CC(N(C)C)CN1c(c2Sc(c13)cccc3)cccc2;0;Smiles;Property;classhERGinh
500;hERG501;CCCCCCCCCCCC=CC(C=CCCCC(O)=O)(C)C;0;Smiles;Property;classhERGinh
501;hERG502;N=C1c(c2C(=N)N1)cc(c3c2)cccc3;0;Smiles;Property;classhERGinh
502;hERG503;CCCCCCCCCCCCCCCC(C(CO)N)O;0;Smiles;Property;classhERGinh
503;hERG504;CN1CC(=O)N(Cc2cc3c(c(c4C3)[nH]nc4c5cc(C#CCOc6ccccc6)sc5)cc2)CC1;0;Smiles;Property;classhERGinh
504;hERG505;NCCNS(c1c(c2ccc1)cccc2Cl)(=O)=O;0;Smiles;Property;classhERGinh
505;hERG506;COc1ccc(C2C(OC(=O)C)C(=O)N(CCN(C)C)c(c3S2)cccc3)cc1;0;Smiles;Property;classhERGinh
506;hERG507;Oc1c(O)c2c(C(C3(O)CO2)c(c4C3)cc(O)c(O)c4)cc1;0;Smiles;Property;classhERGinh
507;hERG508;ClC(C(C(Cl)(Cl)C12Cl)(Cl)C(C13)C(CC34)C=C4)=C2Cl;0;Smiles;Property;classhERGinh
508;hERG509;CC(NC(C(OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)=O)Cc2c(c3[nH]c2)cccc3)=O;0;Smiles;Property;classhERGinh
509;hERG510;CCCCCCCCCc1ccc(O)cc1;0;Smiles;Property;classhERGinh
510;hERG511;Nc1nc(SCc2ccc([N+]([O-])=O)cc2)c3c(n(C4C(O)C(O)C(CO)O4)cn3)n1;0;Smiles;Property;classhERGinh
511;hERG512;COc1c2c(C(C(C34)(O)CCC5=O)(C5O2)CCN3CC6CC6)c(C4)cc1;0;Smiles;Property;classhERGinh
512;hERG513;CCC(C(OC1C(C2=CC(C)C1)C(CCC3OC(=O)CC(O)C3)C(C)C=C2)=O)C;0;Smiles;Property;classhERGinh
513;hERG514;CC(CCOC(C=Cc1ccccc1)=O)C;0;Smiles;Property;classhERGinh
514;hERG515;c1ccc(Nc2cc(c3cc2)cccc3)cc1;0;Smiles;Property;classhERGinh
515;hERG516;Oc1c(Cl)c(Cl)c(Cl)cc1;0;Smiles;Property;classhERGinh
516;hERG517;COc1c(c2cc(F)c1N3CC(C4C3)NCCC4)N(C5CC5)C=C(C(O)=O)C2=O;0;Smiles;Property;classhERGinh
517;hERG518;CN(c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c3ccc(N(C)C)cc3)cc1)C;0;Smiles;Property;classhERGinh
518;hERG519;O=C(N1C(CN2CCCC2)CCCC1)Cc3cc(Cl)c(Cl)cc3;0;Smiles;Property;classhERGinh
519;hERG520;CC(Cc1ccc(C(C)(C)C)cc1)C=O;0;Smiles;Property;classhERGinh
520;hERG521;COc1c(OC)c2c(C(C3N(C)CCc(c34)cc5c(OCO5)c4)OC2=O)cc1;0;Smiles;Property;classhERGinh
521;hERG522;Brc1cc(Br)c(Oc2c(Br)cc(Br)cc2)cc1;0;Smiles;Property;classhERGinh
522;hERG523;C[n+]1c(c2c(c3c1)ccc4c3OCO4)c(c5cc2)cc6c(OCO6)c5;0;Smiles;Property;classhERGinh
523;hERG524;CCCCOC(c1c(C(OCCCC)=O)cccc1)=O;0;Smiles;Property;classhERGinh
524;hERG525;CC(=CC=O)C=CC=C(C=CC(C(C)(C)CCC1)=C1C)C;0;Smiles;Property;classhERGinh
525;hERG526;[O-][N+](c1ccccc1)=Nc2ccccc2;0;Smiles;Property;classhERGinh
526;hERG527;CN1CC(c2cc(Cl)ccc2)c(c3CC1)cc(O)c(O)c3Cl;0;Smiles;Property;classhERGinh
527;hERG528;Oc1c(Cc2ccccc2)cc(Cl)cc1;0;Smiles;Property;classhERGinh
528;hERG529;O=C(C(CN(CCON=C(c1ccccc1)c2ccccc2)CC3)=C3)O;0;Smiles;Property;classhERGinh
529;hERG530;CCC(c1ccccc1)NC(c2c(c3nc(c4ccccc4)c2C)cccc3)=O;0;Smiles;Property;classhERGinh
530;hERG531;O=C1Oc2c(c(OCCCCc3ccccc3)c(c4c2)cco4)C=C1;0;Smiles;Property;classhERGinh
531;hERG532;NC(C(O)=O)Cc1ccc(F)cc1;0;Smiles;Property;classhERGinh
532;hERG533;CC(COC(c1c(C(OCC(C)C)=O)cccc1)=O)C;0;Smiles;Property;classhERGinh
533;hERG534;OC(C1CCCCC1)(c2ccccc2)CCN3CCCCC3;0;Smiles;Property;classhERGinh
534;hERG535;CC(=CC=CC(=CC=O)C)C=CC(C(C)(C)CCC1)=C1C;0;Smiles;Property;classhERGinh
535;hERG536;CC(COC(COc1c(Cl)cc(Cl)c(Cl)c1)=O)C;0;Smiles;Property;classhERGinh
536;hERG537;Clc1c(Cl)nc(c2n1)cccc2;0;Smiles;Property;classhERGinh
537;hERG538;CC(O[Hg]c1ccccc1)=O;0;Smiles;Property;classhERGinh
538;hERG539;CC(c1ccc(OCC2OC2)cc1)(c3ccc(OCC4OC4)cc3)C;0;Smiles;Property;classhERGinh
539;hERG540;CC([N+](C)(C)C)COc1ccc(C=Cc2ccccc2)cc1;0;Smiles;Property;classhERGinh
540;hERG541;C1CCC(N=C(N2CCOCC2)NC3(CC4C5)CC(CC5C3)C4)CC1;0;Smiles;Property;classhERGinh
541;hERG542;CCC1C2=C(C(CC)Cc(c23)cc(O)cc3)c(c4C1)ccc(O)c4;0;Smiles;Property;classhERGinh
542;hERG543;CNCCCC(c(c12)cccc1)(c(c34)cccc3)CCC24;0;Smiles;Property;classhERGinh
543;hERG544;OC(C(Cl)(Cl)Cl)(c1ccc(Cl)cc1)c2ccc(Cl)cc2;0;Smiles;Property;classhERGinh
544;hERG545;CN1CC(N2CC1)c(c3Cc(c24)cccc4)cccc3;0;Smiles;Property;classhERGinh
545;hERG546;Oc1c(Br)c(Br)c(Br)c(Br)c1Br;0;Smiles;Property;classhERGinh
546;hERG547;CC1(C(O)CC2)C2C3C(C(C)(C4CC3)CCC(=O)C4)CC1;0;Smiles;Property;classhERGinh
547;hERG548;C#CCN(CCCOc1c(Cl)cc(Cl)cc1)C;0;Smiles;Property;classhERGinh
548;hERG549;Clc1ccc(C([n+]2cn(CC(c3c(Cl)cc(Cl)cc3)OCc4c(Cl)cc(Cl)cc4)cc2)c5ccc(Cl)cc5)cc1;0;Smiles;Property;classhERGinh
549;hERG550;c1ccc(SCCSc2ccccc2)cc1;0;Smiles;Property;classhERGinh
550;hERG551;CC(CN1c(c2CC1)cc(Br)cc2)N;0;Smiles;Property;classhERGinh
551;hERG552;CCC1(CN2CC(CC(c3c(OC)cc4c(C5(C(N6CC5)C7(CC)C=CC6)C(C(C(OC)=O)(O)C7OC(=O)C)N4C)c3)(C(OC)=O)c(c8CC2)[nH]c(c89)cccc9)C1)O;0;Smiles;Property;classhERGinh
552;hERG553;CN1C(C2CC(C(NC3(C(=O)N(C4(O)O3)C(Cc5ccccc5)C(=O)N(C46)CCC6)C)=O)C1)Cc(c(c27)c8ccc7)c[nH]8;0;Smiles;Property;classhERGinh
553;hERG554;c1ccc(CSCc2ccccc2)cc1;0;Smiles;Property;classhERGinh
554;hERG555;CCOP(SCSC(C)(C)C)(OCC)=S;0;Smiles;Property;classhERGinh
555;hERG556;O=C(c1ccc(OCCN2CCCCC2)cc1)c3c(c4ccc(O)cc4)sc(c35)cc(O)cc5;0;Smiles;Property;classhERGinh
556;hERG557;NCCNc1c(c2ccc1)cccc2;0;Smiles;Property;classhERGinh
557;hERG558;Brc1ccc(C2N=C(N3C2)SCC3)cc1;0;Smiles;Property;classhERGinh
558;hERG559;CC1NC(C)CN(c2c(F)c(c3c(N)c2F)N(C4CC4)C=C(C(O)=O)C3=O)C1;0;Smiles;Property;classhERGinh
559;hERG560;Brc1c(c2ccccc2)cccc1;0;Smiles;Property;classhERGinh
560;hERG561;CN1CC(c2ccccc2)c(c3CC1)cc(O)c(O)c3;0;Smiles;Property;classhERGinh
561;hERG562;O=C(c1c(O)cccc1)Oc2ccccc2;0;Smiles;Property;classhERGinh
562;hERG563;O=[N+](c1c(c2ccccc2)cccc1)[O-];0;Smiles;Property;classhERGinh
563;hERG564;CCCN1C(C2CCC1)Cc(c3C2)c[nH]n3;0;Smiles;Property;classhERGinh
564;hERG565;c1cc2c(c(c3cc2)cccc3)cc1;0;Smiles;Property;classhERGinh
565;hERG566;CC(c1cc(Br)c(O)c(Br)c1)(c2cc(Br)c(O)c(Br)c2)C;0;Smiles;Property;classhERGinh
566;hERG567;CCCCOCCOCCOCc1c(CCC)cc2c(OCO2)c1;0;Smiles;Property;classhERGinh
567;hERG568;O=S1OCC2C(C(C(Cl)(Cl)C23Cl)(Cl)C(Cl)=C3Cl)CO1;0;Smiles;Property;classhERGinh
568;hERG569;CC(NC(C1N(CC(C(NC(C(NC(c2nc(c3cc2)cccc3)=O)CC(=O)N)=O)Cc4ccccc4)O)CC(C5C1)CCCC5)=O)(C)C;0;Smiles;Property;classhERGinh
569;hERG570;CCN(CCCC(Nc1c(c2ncc1)ccc(Cl)c2)C)CC;0;Smiles;Property;classhERGinh
570;hERG571;CCOC(C(Oc1ccc(Cl)cc1)(C)C)=O;0;Smiles;Property;classhERGinh
571;hERG572;CCOC(C1C(c2ccccc2)O1)=O;0;Smiles;Property;classhERGinh
572;hERG573;O=S(C1CCNCC1)(O)=O;0;Smiles;Property;classhERGinh
573;hERG574;NC(C(O)=O)CO;0;Smiles;Property;classhERGinh
574;hERG575;c1ccc(Nc2c(c3ccc2)cccc3)cc1;0;Smiles;Property;classhERGinh
575;hERG576;Cc1c(N)ccc([N+]([O-])=O)c1;0;Smiles;Property;classhERGinh
576;hERG577;c1cc2c(CC(N3CCN(c4c5c(OCCO5)ccc4)CC3)C2)cc1;0;Smiles;Property;classhERGinh
577;hERG578;Cc1c(OCC(C(C)C)N)c(C)ccc1;0;Smiles;Property;classhERGinh
578;hERG579;Cc1c(c2[nH]n1)cc(c3cc(OCC(Cc4ccccc4)N)cnc3)cc2;0;Smiles;Property;classhERGinh
579;hERG580;CCN(CCOCCOC(C1(CCCC1)c2ccccc2)=O)CC;0;Smiles;Property;classhERGinh
580;hERG581;C=C1C(C(Cl)(Cl)C2(Cl)C1(CCl)CCl)(Cl)C(Cl)C2Cl;0;Smiles;Property;classhERGinh
581;hERG582;COc1cc2c(CC3C(C24CCN3)CCCC4)cc1;0;Smiles;Property;classhERGinh
582;hERG583;NC(NCCCC(C(O)=O)N)=S;0;Smiles;Property;classhERGinh
583;hERG584;Cn1c(c2ccc(OCC(CNCCOc3cc(C(=O)N)c(O)cc3)O)cc2)nc(C(F)(F)F)c1;0;Smiles;Property;classhERGinh
584;hERG585;Cc1c(c(c(c2ccc3)c3cc4)c4cc1)cc2;0;Smiles;Property;classhERGinh
585;hERG586;COCC(COc1c(C)c(n2c1)c(Oc3c(F)c(c4cc3)cc(C)[nH]4)ncn2)O;0;Smiles;Property;classhERGinh
586;hERG587;N=C(c1ccccc1)N;0;Smiles;Property;classhERGinh
587;hERG588;COc1c(OCCNCC2Oc(c3OC2)cccc3)c(OC)ccc1;0;Smiles;Property;classhERGinh
588;hERG589;COc1c(I)cc(OC)c(CC(N)C)c1;0;Smiles;Property;classhERGinh
589;hERG590;C#CCOC(C(CN(C)CC1)=C1)=O;0;Smiles;Property;classhERGinh
590;hERG591;CC(CC(c1ccc(OCCO)cc1)(C)C)(C)C;0;Smiles;Property;classhERGinh
591;hERG592;CC(C1C(C)(C2CC1)CCC(C23)C(C)(C4CC3)CCC(O)C4)CCC(O)=O;0;Smiles;Property;classhERGinh
592;hERG593;Nc1c(C(OCCc2ccccc2)=O)cccc1;0;Smiles;Property;classhERGinh
593;hERG594;CC1CCN(CCC2N(S(c3cc(O)ccc3)(=O)=O)CCC2)CC1;0;Smiles;Property;classhERGinh
594;hERG595;CC(c1ccc(C(CCCN2CCC(C(c3ccccc3)(c4ccccc4)O)CC2)O)cc1)(C(O)=O)C;0;Smiles;Property;classhERGinh
595;hERG596;C=CCN1C(C2(O)C(C3C(=NN=C4C5C6(C(C7N(CC=C)CC6)(O)CC4)c(c8C7)c(O5)c(O)cc8)CC2)(c(c9ccc%10O)c%10O3)CC1)C9;0;Smiles;Property;classhERGinh
596;hERG597;Oc1c(Sc2c(O)ccc(Cl)c2)cc(Cl)cc1;0;Smiles;Property;classhERGinh
597;hERG598;CN(CCCCSC(N)=N)C;0;Smiles;Property;classhERGinh
598;hERG599;c1ccc(N=NNc2ccccc2)cc1;0;Smiles;Property;classhERGinh
599;hERG600;Nc1c(N)cc(Cl)cc1;0;Smiles;Property;classhERGinh
600;hERG601;Cc1c(c2c(C)c(c13)c(c4[nH]3)cccc4)ccnc2;0;Smiles;Property;classhERGinh
601;hERG602;CC1N(C2CNC1)c(c3C2)nc(Cl)cc3;0;Smiles;Property;classhERGinh
602;hERG603;OCCN1CCN(CCCN2c(c3C=Cc(c24)cccc4)cccc3)CC1;0;Smiles;Property;classhERGinh
603;hERG604;CCCCNc1c(C(OCC)=O)c(C)nc(c12)n(CC)nc2;0;Smiles;Property;classhERGinh
604;hERG605;COc1ccc(CNC(C=Cc2cc(c3cc2)c(CCN(C)C)c[nH]3)=O)cc1;0;Smiles;Property;classhERGinh
605;hERG606;O=C1C2C3(C(C4N(CC5CC5)CC3)(O)CC1)c(c6C4)c(O2)c(O)cc6;0;Smiles;Property;classhERGinh
606;hERG607;CN(C(S)=S)C;0;Smiles;Property;classhERGinh
607;hERG608;N#CC(C(NCCCc1ccccc1)=O)=Cc2cc(O)c(O)cc2;0;Smiles;Property;classhERGinh
608;hERG609;CC1NN=C(c2ccc(N)cc2)c(c3C1)cc4c(OCO4)c3;0;Smiles;Property;classhERGinh
609;hERG610;CN1CCC(=C2c(c3CC(=O)c(c24)scc4)cccc3)CC1;0;Smiles;Property;classhERGinh
610;hERG611;NNc1c(c2cnn1)cccc2;0;Smiles;Property;classhERGinh
611;hERG612;COc1c2c(OC3(C(C)CC(=O)C=C3OC)C2=O)c(Cl)c(OC)c1;0;Smiles;Property;classhERGinh
612;hERG613;O=C(C1CN(CCC=C(c2ccccc2)c3ccccc3)CCC1)O;0;Smiles;Property;classhERGinh
613;hERG614;CCN(CCCC(Nc1c(c2nc(c13)cc(Cl)cc3)cc(OC)cc2)C)CC;0;Smiles;Property;classhERGinh
614;hERG615;Oc1c(O)cc2c(CCCN(C(NCCc3ccc(Cl)cc3)=S)C2)c1;0;Smiles;Property;classhERGinh
615;hERG616;Oc1ccc(C2c(c3CCNC2)cc(O)c(O)c3Cl)cc1;0;Smiles;Property;classhERGinh
616;hERG617;CC(CC(Nc1ccc(Nc2ccccc2)cc1)C)C;0;Smiles;Property;classhERGinh
617;hERG618;Cc1[nH]c2c(c(F)c(Oc3c(n4ncn3)c(C)c(OCCCS(=O)(=O)C)c4)cc2)c1;0;Smiles;Property;classhERGinh
618;hERG619;CC1(C(=O)CC2)C2C3C(C(C)(C4CC3)CCC(O)C4)CC1;0;Smiles;Property;classhERGinh
619;hERG620;CCCN1C(C2CC1)CCc(c23)ccc(O)c3;0;Smiles;Property;classhERGinh
620;hERG621;CC(N=C=NC(C)C)C;0;Smiles;Property;classhERGinh
