ID;orig_ID;idx_separated;SMILES;Index;Binary_Characterization;old_ID;subset;NAME;Characterization;smiles_source;experimental_column;UNITS
608;608;608;C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H](CC[C@H]6[C@H]5CC[C@@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O;609.0;0;O1CC(=CC1=O)[C@H]1CC[C@]2(O)[C@@H]3[C@@H](CC[C@@]12C)[C@]1([C@@H](C[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@@H]4O[C@H](C)[C@@H](O[C@@H]5O[C@H](C)[C@@H](O)[C@@H](O)C5)[C@@H](O)C4)[C@@H](O)C2)CC1)CC3)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
609;609;609;CC1(C)C(=O)CC[C@@]2(C)[C@H]3CC[C@@]4(C)C(=CC(=O)O[C@@H]4c4ccoc4)[C@@]3(C)[C@H](O)C[C@@H]12;610.0;1;O1[C@@H]([C@@]2(C(=CC1=O)[C@@]1([C@H](CC2)[C@]2([C@@H](C[C@H]1O)C(C)(C)C(=O)CC2)C)C)C)c1ccoc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
610;610;610;CC(C)[C@@H]1COc2cc3oc(=O)ccc3cc2O1;611.0;0;O1c2c(C=CC1=O)cc1O[C@@H](COc1c2)C(C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
611;611;611;COc1c(C(=O)O)ccc2c1CCC(C)(C)O2;612.0;0;O1c2c(CCC1(C)C)c(OC)c(cc2)C(O)=O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
612;612;612;C=C1CCC(=O)[C@@H](C)CC[C@H]2[C@H]1CC2(C)C;613.0;1;O=C1CCC([C@H]2[C@H](CC[C@@H]1C)C(C2)(C)C)=C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
613;613;613;Cc1c(O)c(O)cc2c1CC=C1[C@]2(C)CC[C@]2(C)[C@H]3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@@]12C;614.0;1;Oc1c(c2c(cc1O)[C@@]1(C(=CC2)[C@@]2(CC[C@@]3([C@H](C[C@@](CC3)(C(O)=O)C)[C@]2(CC1)C)C)C)C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
614;614;614;CC(=O)Oc1cc2c(c(C)c1OC(C)=O)CC=C1[C@]2(C)CC[C@]2(C)[C@H]3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@@]12C;615.0;1;O(C(=O)C)c1c(c2c(cc1OC(=O)C)[C@@]1(C(=CC2)[C@@]2(CC[C@@]3([C@H](C[C@@](CC3)(C(O)=O)C)[C@]2(CC1)C)C)C)C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
615;615;615;CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(=O)CC[C@@]2(C)[C@H]2CC[C@@]3(C)C(=CC(=O)O[C@@H]3c3ccoc3)[C@]21C;616.0;0;O1[C@@H]([C@@]2(C(=CC1=O)[C@@]1([C@H](CC2)[C@]2([C@@H](C[C@H]1OC(=O)C)C(C)(C)C(=O)CC2)C)C)C)c1ccoc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
616;616;616;CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21;617.0;1;O1[C@](NC(=O)[C@@H]2C[C@H]3[C@H](N(C2)C)Cc2c4c3cccc4[nH]c2)(C)C(=O)N2[C@@H](Cc3ccccc3)C(=O)N3[C@@H](CCC3)[C@]12O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
617;617;617;COC(=O)C[C@H]1C(C)(C)[C@@H](OC(C)=O)[C@@H]2C[C@H]3[C@H]4CC(=O)O[C@@H](c5ccoc5)[C@@]4(C)CC[C@@H]3[C@@]1(C)C2=O;618.0;0;O1[C@H]([C@@]2([C@@H]([C@H]3[C@H](CC2)[C@]2(C)[C@@H](CC(OC)=O)C(C)(C)[C@@H](OC(=O)C)[C@H](C3)C2=O)CC1=O)C)c1ccoc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
618;618;618;CC(C)=CCC[C@@]1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)O[C@@]12C(=C[C@H]4C[C@@H]1C(C)(C)O[C@]2(C/C=C(/C)C(=O)O)[C@H]4O)C3=O;619.0;1;O1[C@]2([C@]34Oc5c(C(=O)C3=C[C@@H](C[C@@H]4C1(C)C)[C@@H]2O)c(O)c1c(O[C@](C=C1)(CC\C=C(\C)/C)C)c5C\C=C(\C)/C)C\C=C(/C(O)=O)\C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
619;619;619;COC(=O)[C@H]1OC(=O)[C@H]2O[C@]23[C@]2(C)[C@@H](CC[C@]13C)[C@@]1(C)CCC(=O)C(C)(C)C1C[C@H]2OC(C)=O;620.0;0;O1[C@@H](C(OC)=O)[C@]2([C@]3(O[C@H]3C1=O)[C@@]1([C@H](CC2)[C@@]2([C@@H](C[C@H]1OC(=O)C)C(C)(C)C(=O)CC2)C)C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
620;620;620;CC(=O)O[C@@H]1CC2C(C)(C)C(=O)CC[C@]2(C)[C@@H]2CC[C@]3(C)[C@@H](c4ccoc4)OC(=O)[C@H]4O[C@]43[C@]21C;621.0;0;O1[C@H]([C@]2([C@]3(O[C@H]3C1=O)[C@@]1([C@H](CC2)[C@]2([C@@H](C[C@H]1OC(=O)C)C(C)(C)C(=O)CC2)C)C)C)c1ccoc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
621;621;621;CCCCC[C@@H]1C(=O)CC[C@H]1CC(=O)OC;622.0;0;O=C1CC[C@@H](CC(OC)=O)[C@@H]1CCCCC;training;;;SMILES;Binary_Characterization;classOATP1B3inh
622;622;622;CCCCC[C@@H]1C(=O)CC[C@H]1CC(=O)O;623.0;0;O=C1CC[C@@H](CC(O)=O)[C@@H]1CCCCC;training;;;SMILES;Binary_Characterization;classOATP1B3inh
623;623;623;COc1c(CC(=O)c2cc3c(cc2O)OC(C)(C)[C@H](O)C3)ccc2c1C=CC(C)(C)O2;624.0;0;O1c2cc(O)c(cc2C[C@@H](O)C1(C)C)C(=O)Cc1ccc2OC(C=Cc2c1OC)(C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
624;624;624;Cc1cc(=O)c2c(O)c3c(cc2o1)OC[C@H](C)CC3;625.0;0;O1c2c(C(=O)C=C1C)c(O)c1CC[C@H](COc1c2)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
625;625;625;COc1ccc(-c2c(O)c3c(OC)c4c(cc3oc2=O)OC(C)(C)CC4)cc1;626.0;0;O1c2c(C(O)=C(c3ccc(OC)cc3)C1=O)c(OC)c1CCC(Oc1c2)(C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
626;626;626;COc1cc2c(cc1OC)[C@@H]1C(=O)c3ccc4c(c3O[C@@H]1CO2)C[C@H](C(C)C)O4;627.0;0;O1c2c(C[C@@H]1C(C)C)c1O[C@H]3[C@H](c4cc(OC)c(OC)cc4OC3)C(=O)c1cc2;training;;;SMILES;Binary_Characterization;classOATP1B3inh
627;627;627;CC(=O)O[C@@H]1c2c(ccc3ccc(=O)oc23)OC(C)(C)[C@@H]1OC(=O)CC(C)C;628.0;0;O1c2c(c3OC(=O)C=Cc3cc2)[C@@H](OC(=O)C)[C@@H](OC(=O)CC(C)C)C1(C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
628;628;628;Cc1cc(=O)c2c(O)c3c(cc2o1)OC(C)(C)CC3;629.0;0;O1c2c(CCC1(C)C)c(O)c1c(OC(=CC1=O)C)c2;training;;;SMILES;Binary_Characterization;classOATP1B3inh
629;629;629;CN[C@@H]1[C@H](O[C@@H]2[C@H](O[C@H]3[C@H](O)[C@@H](O)[C@H](NC(=N)N)[C@@H](O)[C@@H]3NC(=N)N)O[C@H](C)[C@]2(O)CO)O[C@H](CO)[C@@H](O)[C@@H]1O;630.0;0;O1[C@H](CO)[C@@H](O)[C@H](O)[C@H](NC)[C@@H]1O[C@H]1[C@@](O)(CO)[C@H](O[C@H]1O[C@@H]1[C@@H](NC(N)=N)[C@H](O)[C@@H](NC(N)=N)[C@H](O)[C@H]1O)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
630;630;630;Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)[C@@H](C)CO1;631.0;0;O1C[C@@H](C2=C1c1c(c3c(cc1)c(ccc3)C)C(=O)C2=O)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
631;631;631;CC(=O)[C@@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]12C;632.0;0;O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@@H](C(=O)C)[C@]13C)CC[C@@H]1C[C@H](O)CC[C@@]12C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
632;632;632;CN(C)CCOC(c1ccccc1)c1ccccc1;633.0;0;O(C(c1ccccc1)c1ccccc1)CCN(C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
633;633;633;CC1(C)OC(=O)NC1=O;634.0;0;O1C(C)(C)C(=O)NC1=O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
634;634;634;CNC(=O)CSP(=S)(OC)OC;635.0;0;S(P(=S)(OC)OC)CC(=O)NC;training;;;SMILES;Binary_Characterization;classOATP1B3inh
635;635;635;COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC;636.0;0;S=C(Nc1ccccc1NC(=S)NC(OC)=O)NC(OC)=O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
636;636;636;COC(=O)/C(C)=C\C[C@]12OC(C)(C)[C@H]3C[C@H](C=C4C(=O)c5c(OC)c6c(c(CC=C(C)C)c5O[C@@]431)O[C@@](C)(CCC=C(C)C)C=C6)C2=O;637.0;0;O1[C@]2([C@]34Oc5c(C(=O)C3=C[C@@H](C[C@@H]4C1(C)C)C2=O)c(OC)c1c(O[C@](C=C1)(CC\C=C(\C)/C)C)c5C\C=C(\C)/C)C\C=C(/C(OC)=O)\C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
637;637;637;COc1ccc(/C=C/C(=O)O)cc1OC;638.0;0;O(C)c1cc(ccc1OC)\C=C\C(O)=O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
638;638;638;CS(C)(=O)=O;639.0;0;S(=O)(=O)(C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
639;639;639;Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-];640.0;0;O=C(N)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
640;640;640;C[C@@H]1CC[C@@]2(OC1)O[C@@H]1C[C@@H]3[C@H]4CC=C5C[C@@H](O)CC[C@@]5(C)[C@@H]4CC[C@]3(C)[C@H]1[C@@H]2C;641.0;0;O1C[C@@H](CC[C@]12O[C@H]1[C@H]([C@@H]2C)[C@@]2([C@@H]([C@@H]3[C@@H](CC2)[C@]2(C(C[C@@H](O)CC2)=CC3)C)C1)C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
641;641;641;COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O;642.0;0;O1c2c(C(=O)C=C1c1cc(O)c(OC)cc1)c(O)cc(O)c2;training;;;SMILES;Binary_Characterization;classOATP1B3inh
642;642;642;COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O;643.0;0;O1c2c(C(=O)C=C1c1cc(O)c(OC)cc1)c(O)cc(O[C@@H]1O[C@H](CO[C@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H](O)[C@H](O)[C@H]1O)c2;training;;;SMILES;Binary_Characterization;classOATP1B3inh
643;643;643;COc1ccc(C(=O)c2ccccc2O)c(O)c1;644.0;0;O(C)c1cc(O)c(cc1)C(=O)c1ccccc1O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
644;644;644;CN1CCC(OC(c2ccccc2)c2ccccc2)CC1;645.0;0;O(C(c1ccccc1)c1ccccc1)C1CCN(CC1)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
645;645;645;O=C(Nc1ccccc1)Nc1ccccc1;646.0;0;O=C(Nc1ccccc1)Nc1ccccc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
646;646;646;COc1c(Cl)c(C)c2c(c1Cl)OC(=O)c1c(C)c(Cl)c(OC)c(Cl)c1O2;647.0;0;Clc1c(OC)c(Cl)c2Oc3c(OC(=O)c2c1C)c(Cl)c(OC)c(Cl)c3C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
647;647;647;CC(=O)Oc1ccccc1C(=O)Oc1ccccc1C(=O)O;648.0;0;O(C(=O)c1ccccc1OC(=O)C)c1ccccc1C(O)=O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
648;648;648;CC[C@H](C)[C@H]([NH3+])C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)[O-])[C@@H](C)CC;649.0;0;O=C(N[C@@H]([C@H](CC)C)C(=O)[O-])[C@H]1N(CCC1)C(=O)[C@@H]([NH3+])[C@H](CC)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
649;649;649;CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]([NH3+])C(C)C)C(=O)[O-];650.0;0;O=C(N[C@@H](CC(C)C)C(=O)[O-])[C@H]1N(CCC1)C(=O)[C@@H]([NH3+])C(C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
650;650;650;CC(=O)Oc1cccc(C(=O)O)c1OC(C)=O;651.0;0;O(C(=O)C)c1c(cccc1OC(=O)C)C(O)=O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
651;651;651;Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C;652.0;0;S(O)(=O)(=O)CN(C)C=1C(=O)N(N(C)C=1C)c1ccccc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
652;652;652;CC[C@H]1OC(=O)[C@H](C)[C@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O;653.0;0;O1[C@H](CC)[C@@](O)([C@@H]2O[C@@H](N[C@@H]([C@@H](C[C@](O)(C)[C@H](O[C@@H]3O[C@@H](C[C@H](N(C)C)[C@H]3O)C)[C@@H](C)[C@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@](OC)(C3)C)[C@@H](C)C1=O)C)[C@@H]2C)COCCOC)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
653;653;653;CCOP(=S)(OCC)SCCSCC;654.0;0;S(CCSP(=S)(OCC)OCC)CC;training;;;SMILES;Binary_Characterization;classOATP1B3inh
654;654;654;CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1;655.0;0;Clc1cc(NC(=O)N(C)C)ccc1Cl;training;;;SMILES;Binary_Characterization;classOATP1B3inh
655;655;655;[NH3+][C@H](CSCSC[C@H]([NH3+])C(=O)[O-])C(=O)[O-];656.0;0;S(C[C@@H]([NH3+])C(=O)[O-])CSC[C@H]([NH3+])C(=O)[O-];training;;;SMILES;Binary_Characterization;classOATP1B3inh
656;656;656;C[C@H](C[NH2+]CCc1ccc([O-])c(O)c1)Cc1cccc(O)c1;657.0;0;Oc1cc(ccc1[O-])CC[NH2+]C[C@H](Cc1cc(O)ccc1)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
657;657;657;O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1;658.0;0;Clc1cc2NC(=O)N(c2cc1)C1CCN(CC1)CCCN1c2c(NC1=O)cccc2;training;;;SMILES;Binary_Characterization;classOATP1B3inh
658;658;658;NCCc1ccc(O)c(O)c1;659.0;0;Oc1cc(ccc1O)CCN;training;;;SMILES;Binary_Characterization;classOATP1B3inh
659;659;659;CN(C)CC/C=C1/c2ccccc2COc2ccccc21;660.0;0;O1Cc2c(cccc2)\C(\c2c1cccc2)=C\CCN(C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
660;660;660;C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@@]3(O)C(=O)C(C(N)=O)=C([O-])[C@@H]([NH+](C)C)[C@@H]3[C@@H](O)[C@@H]21;661.0;0;OC1=C2[C@@H]([C@H](c3c(C2=O)c(O)ccc3)C)[C@H](O)[C@@H]2[C@]1(O)C(=O)C(C(=O)N)=C([O-])[C@H]2[NH+](C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
661;661;661;CN(C)CCO[C@@](C)(c1ccccc1)c1ccccn1;662.0;0;O([C@@](C)(c1ccccc1)c1ncccc1)CCN(C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
662;662;662;CCN(CC)CCOC(=O)[C@@H](c1ccccc1)C1CCCCC1;663.0;0;O(CCN(CC)CC)C(=O)[C@H](C1CCCCC1)c1ccccc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
663;663;663;O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1;664.0;0;Fc1ccc(cc1)C(=O)CCC[N@@]1CCC(N2c3c(NC2=O)cccc3)=CC1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
664;664;664;OC[C@@H](O)CN1CCN(c2ccccc2)CC1;665.0;0;OC[C@@H](O)CN1CCN(CC1)c1ccccc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
665;665;665;COc1ccc([C@H]2COc3c(ccc(O)c3OC)C2)c(OC)c1O;666.0;0;O1c2c(C[C@H](C1)c1ccc(OC)c(O)c1OC)ccc(O)c2OC;training;;;SMILES;Binary_Characterization;classOATP1B3inh
666;666;666;COc1ccc2c(c1OC)OC[C@@H](c1ccc(OC)c(OC)c1OC)C2;667.0;0;O1c2c(C[C@@H](C1)c1ccc(OC)c(OC)c1OC)ccc(OC)c2OC;training;;;SMILES;Binary_Characterization;classOATP1B3inh
667;667;667;CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1;668.0;0;O(CCCC)c1ccc(cc1)C(=O)CCN1CCCCC1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
668;668;668;Cn1c(=O)c2c(ncn2C[C@@H](O)CO)n(C)c1=O;669.0;0;O=C1N(C)C(=O)N(c2ncn(c12)C[C@@H](O)CO)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
669;669;669;CC1(C)CC[C@]2(C(=O)O)[C@H](C1)C1=CC[C@@H]3[C@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)C[C@@H]2O;670.0;1;O[C@H]1CC[C@@]2([C@@H](CC[C@@]3([C@@H]2CC=C2[C@H]4CC(CC[C@@]4(C(O)=O)[C@@H](O)C[C@]23C)(C)C)C)C1(C)C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
670;670;670;Clc1ccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1;671.0;0;Clc1cc(Cl)ccc1[C@H](OCc1ccc(Cl)cc1)Cn1ccnc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
671;671;671;CCc1cn([C@H]2OC[C@@H](O)[C@@H]2CO)c(=O)nc1O;672.0;0;O1C[C@@H](O)[C@H](CO)[C@H]1N1C=C(CC)C(O)=NC1=O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
672;672;672;CC[C@@]1(C2=NCCN2)Cc2ccccc2O1;673.0;0;O1c2c(C[C@@]1(CC)C=1NCCN=1)cccc2;training;;;SMILES;Binary_Characterization;classOATP1B3inh
673;673;673;CCCCCCCC/C=C/CCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C;674.0;0;P(OCCCCCCCC\C=C\CCCCCCCC)(OCC[N+](C)(C)C)(=O)[O-];training;;;SMILES;Binary_Characterization;classOATP1B3inh
674;674;674;O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23;675.0;0;O1c2c-3c(cc(O)c2O)C(Oc2c-3c(cc(O)c2O)C1=O)=O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
675;675;675;CCCCCCCCCCCC1=C(O)C(=O)C=C(O)C1=O;676.0;0;OC1=C(CCCCCCCCCCC)C(=O)C(O)=CC1=O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
676;676;676;O=C(O)c1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O;677.0;0;Oc1c2c(cc(c1)C(O)=O)C(=O)c1c(C2=O)c(O)cc(O)c1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
677;677;677;Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O;678.0;0;Oc1c2c(cc(c1)C)C(=O)c1c(C2=O)c(O)cc(O)c1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
678;678;678;O=C(CC[N+](=O)[O-])OC[C@H]1O[C@@H](O)[C@H](OC(=O)CC[N+](=O)[O-])[C@@H](OC(=O)CC[N+](=O)[O-])[C@@H]1OC(=O)CC[N+](=O)[O-];679.0;0;O1[C@H](COC(=O)CC[N+](=O)[O-])[C@@H](OC(=O)CC[N+](=O)[O-])[C@H](OC(=O)CC[N+](=O)[O-])[C@@H](OC(=O)CC[N+](=O)[O-])[C@@H]1O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
679;679;679;O=S1OC[C@@H]2[C@H](CO1)[C@]1(Cl)C(Cl)=C(Cl)[C@@]2(Cl)C1(Cl)Cl;680.0;0;ClC=1[C@@]2(Cl)[C@@H]3[C@@H](COS(OC3)=O)[C@@](Cl)(C=1Cl)C2(Cl)Cl;training;;;SMILES;Binary_Characterization;classOATP1B3inh
680;680;680;ClC1=C(Cl)[C@]2(Cl)[C@@H]3[C@H]4C[C@H]([C@@H]5O[C@H]45)[C@H]3[C@@]1(Cl)C2(Cl)Cl;681.0;0;ClC=1[C@@]2(Cl)[C@H]3[C@@H]([C@H]4[C@H]5O[C@H]5[C@@H]3C4)[C@@](Cl)(C=1Cl)C2(Cl)Cl;training;;;SMILES;Binary_Characterization;classOATP1B3inh
681;681;681;CCn1cc(C(=O)[O-])c(=O)c2cc(F)c(N3CC[NH2+]CC3)nc21;682.0;0;Fc1cc2c(nc1N1CC[NH2+]CC1)N(C=C(C(=O)[O-])C2=O)CC;training;;;SMILES;Binary_Characterization;classOATP1B3inh
682;682;682;CC1(C)[C@H]2CC[C@@]3(C)[C@H](C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1O;683.0;1;O=C1[C@H]2[C@@](CC[C@H]3[C@@]2(CC[C@H](O)C3(C)C)C)(C)[C@@]2(CC[C@@]3([C@H](C2=C1)C[C@](CC3)(C(O)=O)C)C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
683;683;683;CC[C@@H](C)C(=O)O[C@@H]1C[C@]2(C)[C@H](c3ccoc3)OC(=O)C[C@@]23O[C@]2(C)O[C@@]14[C@]1(C)[C@@H](CC(=O)OC)[C@@]5(C)C[C@]1(O)[C@](O)([C@@H]5OC(=O)[C@]1(C)O[C@H]1C)[C@@H](OC(=O)C(C)C)[C@]34O2;684.0;1;O1[C@H]([C@@]2([C@]3(O[C@@]4(O[C@]5([C@]3(O4)[C@H](OC(=O)C(C)C)[C@]3(O)[C@@]4(O)C[C@](C)([C@H](CC(OC)=O)[C@]45C)[C@@H]3OC(=O)[C@@]3(O[C@H]3C)C)[C@H](OC(=O)[C@@H](CC)C)C2)C)CC1=O)C)c1ccoc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
684;684;684;CN[C@@H](C)[C@H](O)c1ccccc1;685.0;0;O[C@@H]([C@@H](NC)C)c1ccccc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
685;685;685;C=C[C@@](C)(O)CC[C@H]1C(=C)CC[C@@H]2[C@@](C)(CO)CCC[C@@]21C;686.0;0;OC[C@@]1([C@H]2CCC(=C)[C@H](CC[C@](O)(C=C)C)[C@]2(CCC1)C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
686;686;686;Oc1ccc([C@H]2Oc3cc(O)cc(O)c3C[C@H]2O)cc1;687.0;1;O1c2c(C[C@@H](O)[C@H]1c1ccc(O)cc1)c(O)cc(O)c2;training;;;SMILES;Binary_Characterization;classOATP1B3inh
687;687;687;COc1ccc([C@H]2Oc3cc(OC)cc(OC)c3C[C@H]2O)cc1;688.0;0;O1c2c(C[C@@H](O)[C@H]1c1ccc(OC)cc1)c(OC)cc(OC)c2;training;;;SMILES;Binary_Characterization;classOATP1B3inh
688;688;688;C[C@@]12CC[C@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)C(=O)CC[C@@H]12;689.0;0;O=C1CC[C@H]2[C@H]3[C@H](CC[C@@]12C)[C@]1([C@H](C[C@@H](O)CC1)CC3)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
689;689;689;O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1;690.0;1;O1c2c(C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H]1c1cc(O)c(O)cc1)c(O)cc(O)c2;training;;;SMILES;Binary_Characterization;classOATP1B3inh
690;690;690;CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@@]4(C)[C@H]3CC[C@]12C;691.0;0;O[C@@H]1CC[C@@]2([C@@H](C1)CC[C@H]1[C@@H]3CC[C@H]([C@@H](CCCC(C)C)C)[C@]3(CC[C@@H]12)C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
691;691;691;O=C(Oc1cc(O)cc2c1C[C@@H](OC(=O)c1cc(O)c(O)c(O)c1)[C@@H](c1cc(O)c(O)c(O)c1)O2)c1cc(O)c(O)c(O)c1;692.0;0;O1c2c(C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H]1c1cc(O)c(O)c(O)c1)c(OC(=O)c1cc(O)c(O)c(O)c1)cc(O)c2;training;;;SMILES;Binary_Characterization;classOATP1B3inh
692;692;692;O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1;693.0;1;O1c2c(C[C@@H](OC(=O)c3cc(O)c(O)c(O)c3)[C@H]1c1cc(O)c(O)c(O)c1)c(O)cc(O)c2;training;;;SMILES;Binary_Characterization;classOATP1B3inh
693;693;693;Oc1cc(O)c2c(c1)O[C@H](c1cc(O)c(O)c(O)c1)[C@H](O)C2;694.0;0;O1c2c(C[C@@H](O)[C@H]1c1cc(O)c(O)c(O)c1)c(O)cc(O)c2;training;;;SMILES;Binary_Characterization;classOATP1B3inh
