ID;NAME;SMILES;Property;smiles_source;orig_ID;experimental_column;UNITS
248;pgps249;OC(C1=CN(c2c(cc(F)c(N3CC4(CC4)[C@H](N)C3)c2Cl)C1=O)[C@@H]5C[C@@H]5F)=O;1;Smiles;;Property;classPsub
249;pgps250;CN1c(cc(Cl)cc2C(N[C@H]3[C@H]4CCN(CC4)C3)=O)c2OCC1=O;1;Smiles;;Property;classPsub
250;pgps251;C1N(c2nsnc2OC[C@H](CNC(C)(C)C)O)CCOC1;1;Smiles;;Property;classPsub
251;pgps252;CC(N[C@H](C(N[C@@H](Cc1ccccc1)C(N[C@H](C(N)=O)C)=O)=O)C)=O;1;Smiles;;Property;classPsub
252;pgps253;OCC([C@@H]1[C@](C[C@H](O)[C@@H]2[C@H]3CCC(=C4)[C@@]2(CCC4=O)C)(C=O)[C@H]3CC1)=O;1;Smiles;;Property;classPsub
253;pgps254;OCC([C@@]1([C@](C[C@H](O)[C@@H]2[C@@H]3CCC(=C4)[C@@]2(CCC4=O)C)(C)[C@@H]3CC1)O)=O;1;Smiles;;Property;classPsub
254;pgps255;c1c(C2=C3C(Oc4c2ccc(N)c4)=CC(=N[H])C=C3)c(C(O)=O)ccc1;1;Smiles;;Property;classPsub
255;pgps256;c1c(C(C([C@@H](c2cc(C)ccc2)NC(=S)N3C)=C3C)=O)ccc(F)c1;1;Smiles;;Property;classPsub
256;pgps257;c1c(c2c(cc(N)cc3)c3c(ccc(N)c4)c4[n+]2CC)cccc1;1;Smiles;;Property;classPsub
257;pgps258;COc1c(cc2c(CCN(CCC=C3CCCCC3)C2)c1)OC;1;Smiles;;Property;classPsub
258;pgps259;c1c(C2=C(C(=N3)[C@@](CC3)(C)CS2)CCO4)c4cc(OC)c1;1;Smiles;;Property;classPsub
259;pgps260;c1c(c(N[C@@H](CCCN(CC)CC)C)ccn2)c2cc(Cl)c1;1;Smiles;;Property;classPsub
260;pgps261;c1c(ncn2CCC(COC(C)=O)COC(C)=O)c2nc(N)n1;1;Smiles;;Property;classPsub
261;pgps262;c1c([C@]2(c(ccc(C#N)c3)c3CO2)CCCN(C)C)ccc(F)c1;1;Smiles;;Property;classPsub
262;pgps263;O1[C@@H]([C@H]2[C@@](COS(N)(=O)=O)(OC(C)(C)O2)OC3)[C@@H]3OC1(C)C;1;Smiles;;Property;classPsub
263;pgps264;c1c(C(c2ccccc2)(C[C@@H](N(C)C)C)C(CC)=O)cccc1;1;Smiles;;Property;classPsub
264;pgps265;COc1c(C(NC[C@H]2CCCN2CC)=O)cc(S(N)(=O)=O)cc1;1;Smiles;;Property;classPsub
265;pgps266;Clc1c(n2c(c3ccc(Cl)cc3)c([S@](C)=O)c(C(NN4CCCCC4)=O)n2)ccc(Cl)c1;1;Smiles;;Property;classPsub
266;pgps267;O[C@@H]1[C@@H]([C@@H](NC([C@@H](C)N)=O)[C@](C)(C(Cl)Cl)OC2=O)C2=C(O)C[C@H]1O;1;Smiles;;Property;classPsub
267;pgps268;CC([C@@H]1[C@](CC[C@@H]2[C@@H]3CC=C4[C@@]2(CC[C@H](O)C4)C)(C)[C@H]3CC1)=O;1;Smiles;;Property;classPsub
268;pgps269;CN(CCc1c2c(ccc(C[C@H]3COC(=O)N3)c2)[nH]c1)C;1;Smiles;;Property;classPsub
269;pgps270;CNCCC[C@@](c1ccc(OC)c(OC)c1)(C(C)C)C#N;1;Smiles;;Property;classPsub
270;pgps271;c1c2c(C[C@@H]3[C@@H](C)[C@]2(CCN3CC=C(C)C)C)ccc1O;1;Smiles;;Property;classPsub
271;pgps272;c1c(C(=C2CCNCC2)c3c(cccn3)CC4)c4cc(Cl)c1;1;Smiles;;Property;classPsub
272;pgps273;CN(C[C@@H](CN1c(cc(OC)cc2)c2Sc(cccc3)c13)C)C;1;Smiles;;Property;classPsub
273;pgps274;c1c(CCc2ccccc2OCc3ccc(OC)cc3)cccc1;1;Smiles;;Property;classPsub
274;pgps275;OCC([C@@]1([C@](CC[C@@H]2[C@@H]3CCC(=C4)[C@@]2(CCC4=O)C)(C)[C@@H]3CC1)O)=O;1;Smiles;;Property;classPsub
275;pgps276;c1c(CN([C@@H](c2ccccc2Cl)C(OC)=O)CC3)c3sc1;1;Smiles;;Property;classPsub
276;pgps277;c1c([P+](c2ccccc2)(c3ccccc3)C)cccc1;1;Smiles;;Property;classPsub
277;pgps278;c1c([C@H](N2CCN(CCOCC(O)=O)CC2)c3ccccc3)ccc(Cl)c1;1;Smiles;;Property;classPsub
278;pgps279;CC(NC[C@H](COc1ccc(NC(CCC)=O)cc1C(C)=O)O)C;1;Smiles;;Property;classPsub
279;pgps280;c1c(OC(c2c(OC)c(OC)c(OC)cc2)=CC3=O)c3ccc1;1;Smiles;;Property;classPsub
280;pgps281;c1c(ccc(\C(=N\NC(Nc2ccc(OC)cc2)=S)\C3=O)c4N3)c4ccc1;1;Smiles;;Property;classPsub
281;pgps282;O=C1C([C@H](c2cc(O)ccc2)NC(=S)N3)=C3CC(C)(C)C1;1;Smiles;;Property;classPsub
282;pgps283;CC(NC[C@@H](COc1ccc(CCNC(NC(C)C)=O)cc1)O)C;1;Smiles;;Property;classPsub
283;pgps284;NCCC[C@](c1ccc(OC)c(OC)c1)(C(C)C)C#N;1;Smiles;;Property;classPsub
284;pgps285;FC(c1ccc(\C(\CCCCOC)=N\OCCN)cc1)(F)F;1;Smiles;;Property;classPsub
285;pgps286;C1[C@@H]([C@H](CC[C@H]2[C@@]3(CCC(=O)C2)C)[C@@H]3CC4)[C@]4(C)[C@@H](O)C1;1;Smiles;;Property;classPsub
286;pgps287;CN(Cc1c(cc2c(C(=C3)N(C(=O)C4=C3[C@](CC)(O)C(=O)OC4)C2)n5)c5ccc1O)C;1;Smiles;;Property;classPsub
287;pgps288;c1c(n(C)cc2C([C@H]3Cc4c(nc[nH]4)CC3)=O)c2ccc1;1;Smiles;;Property;classPsub
288;pgps289;CCC(O[C@@H]1C=C(C(OCC)=O)C[C@H](N)[C@H]1NC(C)=O)CC;1;Smiles;;Property;classPsub
289;pgps290;c1c(N(C(N)=O)C(=O)[C@H]2C(c3cccs3)=O)c2cc(Cl)c1;1;Smiles;;Property;classPsub
290;pgps291;c1c([C@@H](C2(CCCCC2)O)CN(C)C)ccc(OC)c1;1;Smiles;;Property;classPsub
291;pgps292;c1c(OC(c2ccc(O)cc2)=C(O)C3=O)c3c(O)cc1O;1;Smiles;;Property;classPsub
292;pgps293;C1N(CC\C=C(\c(cccc2OC)c2CC3)/C3)CCCC1;1;Smiles;;Property;classPsub
293;pgps294;c1c(C(c2ccccc2)(c3ccccc3)C)cccc1;1;Smiles;;Property;classPsub
294;pgps295;CNCCCC1c(cccc2)c2C=Cc(cccc3)c13;1;Smiles;;Property;classPsub
295;pgps296;[C@]([C@@H]1C(=O)CC2)([C@H]2[C@H]3C4)(CCN3C)c(c4ccc5OC)c5O1;1;Smiles;;Property;classPsub
296;pgps297;c1c(C2=NCc3n(c(C)nn3)c(ccc(Cl)c4)c24)cccc1;1;Smiles;;Property;classPsub
297;pgps298;CN(CCc1c(cc(Cn2cncn2)cc3)c3[nH]c1)C;1;Smiles;;Property;classPsub
298;pgps299;C1[C@@]([C@@H]2[C@@H]([C@H]3[C@](C(=O)CC3)(C)CC2)C4)(C)C(=C4)C[C@@H](O)C1;1;Smiles;;Property;classPsub
299;pgps300;Nc1c(Cc2cc(c(OC)c(OC)c2)OC)cnc(N)n1;1;Smiles;;Property;classPsub
300;pgps301;c1c(C(NCCN(CC)CC)=O)c(OC)cc(N)c1Cl;1;Smiles;;Property;classPsub
301;pgps302;O=C(O[C@@H]1[C@@H](OC(C)=O)[C@H](N2C([C@@H]([C@@H](c3ccc(OC)cc3)C(C(C)=O)=C2c4ccccc4)C#N)=S)O[C@H](COC(C)=O)[C@H]1OC(C)=O)C;1;Smiles;;Property;classPsub
302;pgps303;COC([C@@H]1C(=O)C=C(Nc2ccc(Cl)cc2)C[C@H]1C)=O;1;Smiles;;Property;classPsub
303;pgps304;ClC([C@@](Cl)(C(Cl)(Cl)[C@@]12Cl)[C@@H](CO[S@](=O)OC3)[C@H]13)=C2Cl;1;Smiles;;Property;classPsub
304;pgps305;c1c([C@@H]2N(C(N)=NC2)c3c(cccc3)C4)c4ccc1;1;Smiles;;Property;classPsub
305;pgps306;c1c([C@H](c2ccccn2)CCN(C)C)ccc(Br)c1;1;Smiles;;Property;classPsub
306;pgps307;[C@]([C@@H]1[C@@H](O)C=C2)([C@@H]2[C@H]3C4)(CCN3C)c(c4ccc5O)c5O1;1;Smiles;;Property;classPsub
307;pgps308;C1[C@@](c2cc(O)ccc2)(C(CC)=O)CCN(C)C1;1;Smiles;;Property;classPsub
308;pgps309;c1c(C#N)c(OC[C@@H](CNC(C)(C)C)O)ccc1;1;Smiles;;Property;classPsub
309;pgps310;NC(N\N=C\c1c(cccc2N)c2c(C)cn1)=S;1;Smiles;;Property;classPsub
310;pgps311;CCCC[N+](CCCC)(CCCC)C;1;Smiles;;Property;classPsub
311;pgps312;c1c([P+](c2ccccc2)(C)C)cccc1;1;Smiles;;Property;classPsub
312;pgps313;c1[n+](CCCCCCCC)cccc1;1;Smiles;;Property;classPsub
313;pgps314;C1N(C\C=C(\c2cccc(\C=C\C(OCC)=O)n2)/c3ccc(C)cc3)CCC1;0;Smiles;;Property;classPsub
314;pgps315;COc1c(cc2c(CCN(CC\C=C(\c(cccc3OC)c3CC4)/C4)C2)c1)OC;0;Smiles;;Property;classPsub
315;pgps316;c1c(\C(=C(/c2ccc(OCCN(C)C)cc2)\c3ccccc3)\CC)cccc1;0;Smiles;;Property;classPsub
316;pgps317;COc1c(cc2c(CCN(CCCC(c(cc(OC)c(OC)c3)c3CC4)=C4)C2)c1)OC;0;Smiles;;Property;classPsub
317;pgps318;C1=C(c2c(cc(OC)c(OC)c2OC)CC[C@H]3NC(C)=O)C3=C[C@@H](OC)C=C1;0;Smiles;;Property;classPsub
318;pgps319;OCC([C@@]1([C@](C[C@H](O)[C@@H]2[C@@H]3CCC(=C4)[C@@]2(C=CC4=O)C)(C)[C@@H]3CC1)O)=O;0;Smiles;;Property;classPsub
319;pgps320;c1c([C@H](N2CCN(CCOCCO)CC2)c3ccccc3)ccc(Cl)c1;0;Smiles;;Property;classPsub
320;pgps321;CC(N[C@H](C(N[C@@H](Cc1ccccc1)C(N([C@H](C(N)=O)C)C)=O)=O)C)=O;0;Smiles;;Property;classPsub
321;pgps322;c1c(C[C@H](C(N2[C@@H](C(N[C@@H](C(NCC(N)=O)=O)CC(C)C)=O)CCC2)=O)N)ccc(O)c1;0;Smiles;;Property;classPsub
322;pgps323;c1c(CCc2ccccc2OCc3ccccc3OC)cccc1;0;Smiles;;Property;classPsub
323;pgps324;CC[C@@H](C(O[C@@H]1[C@H]([C@@H](CC[C@@H]2C[C@@H](O)CC(=O)O2)[C@@H](C)C=C3)C3=CCC1)=O)C;0;Smiles;;Property;classPsub
324;pgps325;O=C(C[C@@H](C[C@@H](\C=C\c1c(c2ccc(F)cc2)c(cccc3)c3nc1C4CC4)O)O)O;0;Smiles;;Property;classPsub
325;pgps326;Cc1c(c2n(c3ccc(Cl)cc3)c(SC)c(C(NN4CCCCC4)=O)n2)ccc(Cl)c1;0;Smiles;;Property;classPsub
326;pgps327;c1c([C@]2(CCN(CCCC(c3ccc(F)cc3)=O)CC2)O)ccc(Cl)c1;0;Smiles;;Property;classPsub
327;pgps328;c1c(C(N[C@@H]2CCN(CCCOc3ccc(F)cc3)C[C@H]2OC)=O)c(OC)cc(N)c1Cl;0;Smiles;;Property;classPsub
328;pgps329;OCC([C@@H]1[C@](C[C@H](O)[C@@H]2[C@@H]3CCC(=C4)[C@@]2(CCC4=O)C)(C)[C@@H]3CC1)=O;0;Smiles;;Property;classPsub
329;pgps330;c1c(c(Nc2ccc(NS(C)(=O)=O)cc2OC)c3c(cccc3)n4)c4ccc1;0;Smiles;;Property;classPsub
330;pgps331;COc1c(OC)c(OC)c(c2ccc(OC)cc2C(OC)=O)cc1;0;Smiles;;Property;classPsub
331;pgps332;c1c(c2c(cccc3)c3n(C(C)C)c2\C=C\[C@H](C[C@H](CC(O)=O)O)O)ccc(F)c1;0;Smiles;;Property;classPsub
332;pgps333;CC(O[C@]1([C@](CC[C@H]2[C@H]3C[C@H](C)C(=C4)[C@@]2(CCC4=O)C)(C)[C@H]3CC1)C(C)=O)=O;0;Smiles;;Property;classPsub
333;pgps334;CSCC[C@H](NC([C@@H](NC(CNC(CNC([C@H](Cc1ccc(O)cc1)N)=O)=O)=O)Cc2ccccc2)=O)C(O)=O;0;Smiles;;Property;classPsub
334;pgps335;O1c(cc(CCN2[C@@](CCC2)(C=C(OC)[C@H]3O)[C@@H]34)c4c5)c5OC1;0;Smiles;;Property;classPsub
335;pgps336;C(C([C@@H]1[C@@]2([C@]([C@@H]([C@H]3CC2)CC[C@H]4[C@@]3(CC[C@H](O)C4)C)(O)CC1)C)=COC5=O)=C5;0;Smiles;;Property;classPsub
336;pgps337;C1=C(c2c(cc(OC)c(OC)c2OC)CCC3)C3=CC(=O)C(OC)=C1;0;Smiles;;Property;classPsub
337;pgps338;c1c([C@](CCN2CCCCC2)([C@H]3C[C@H]4C[C@@H]3C=C4)O)cccc1;0;Smiles;;Property;classPsub
338;pgps339;C1[C@@H]([C@H](CC=C2[C@@]3(CC[C@H](OS(O)(=O)=O)C2)C)[C@H]3CC4)[C@]4(C)C(=O)C1;0;Smiles;;Property;classPsub
339;pgps340;O=C([C@@H]1[C@](CC[C@H]2[C@@H]3CCC(=C4)[C@]2(CCC4=O)C)(C)[C@H]3CC1)C;0;Smiles;;Property;classPsub
340;pgps341;FC(c1ccc(O[C@H](c2ccccc2)CCNC)cc1)(F)F;0;Smiles;;Property;classPsub
341;pgps342;O[C@@H]1[C@@]([C@@]2(O)[C@](O[C@](C=C)(C)CC2=O)(C)[C@@H](OC(C)=O)[C@H]3O)(C)[C@@H]3C(C)(C)CC1;0;Smiles;;Property;classPsub
342;pgps343;CCCNC[C@H](COc1c(C(CCc2ccccc2)=O)cccc1)O;0;Smiles;;Property;classPsub
343;pgps344;c1c(F)c(C(CN(C(N(C)C)=O)[C@@H]2c3ccccc3)=C2)cc(F)c1;0;Smiles;;Property;classPsub
344;pgps345;c1c([C@](CCN2CCCC2)(C3CCCCC3)O)cccc1;0;Smiles;;Property;classPsub
345;pgps346;c1c(c2c(cc(OC)c(OC)c2OC)CCC3)c3cc(OC)c1;0;Smiles;;Property;classPsub
346;pgps347;C1C([C@@H]2[C@@]3([C@]([C@@H](CC[C@@]4(O)[C@@]5([C@H](O)C[C@H](O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)C4)CO)[C@@H]5[C@H](O)C3)(O)CC2)C)=CC(=O)O1;0;Smiles;;Property;classPsub
347;pgps348;c1c(c2n(c3ccc(Cl)cc3Cl)nc(C(NN4CCCCC4)=O)c2C)ccc(Cl)c1;0;Smiles;;Property;classPsub
348;pgps349;c1c(C(c2c(c(C(Nc3ccc(CCN4CCc5c(cc(OC)c(OC)c5)C4)cc3)=O)ccc2)N6)=O)c6c(OC)cc1;0;Smiles;;Property;classPsub
349;pgps350;COc1c(C(=O)O[C@@H]2[C@@H]3c(c(OC)c4c(OCO4)c5)c5CCN3C)c2ccc1OC;0;Smiles;;Property;classPsub
350;pgps351;COC([C@@H]1C(=O)C=C(Nc2cc(OC(F)(F)F)ccc2)C[C@H]1C)=O;0;Smiles;;Property;classPsub
351;pgps352;c1c([C@](OCC[C@H]2CCCN2C)(c3ccccc3)C)ccc(Cl)c1;0;Smiles;;Property;classPsub
352;pgps353;Clc1c(n2c(c3ccc(Cl)cc3)c(SC)c(C(NN4CCCCC4)=O)n2)ccc(Cl)c1;0;Smiles;;Property;classPsub
353;pgps354;C1C(CN2[C@H]3[C@]4(C[C@H](C(C)(C)O)[C@@]5(OC)[C@@H]([C@@]4(c(c67)c(ccc6O)C3)CC2)O7)CC5)C1;0;Smiles;;Property;classPsub
354;pgps355;CCC(O[C@@H]1C=C(C(=O)O)C[C@H](N)[C@H]1NC(C)=O)CC;0;Smiles;;Property;classPsub
355;pgps356;c1c(C2([C@H](CCN3CCOCC3)CN(CC)C2=O)c4ccccc4)cccc1;0;Smiles;;Property;classPsub
356;pgps357;CC(C[C@@H]1NC([C@@H](Cc2ccccc2)NC1=O)=O)C;0;Smiles;;Property;classPsub
357;pgps358;c1c(CC(N(c2ccc(Cl)cc2)[C@H]3CCN(C(C)C)CC3)=O)cccc1;0;Smiles;;Property;classPsub
358;pgps359;c1c(\C(=N\NC(Nc2ccc(OC)cc2)=S)\C(=O)N3)c3ccc1;0;Smiles;;Property;classPsub
359;pgps360;CNS(Cc1ccc2c(c(CCN(C)C)c[nH]2)c1)(=O)=O;0;Smiles;;Property;classPsub
360;pgps361;C1[C@@]([C@@H]2[C@@H]([C@H]3[C@@]([C@@H](O)CC3)(C)CC2)CC4)(C)C4=CC(=O)C1;0;Smiles;;Property;classPsub
361;pgps362;ClC(=C[C@H]1[C@@H](C(OCc2cc(Oc3ccccc3)ccc2)=O)C1(C)C)Cl;0;Smiles;;Property;classPsub
362;pgps363;OC([C@@H]1N(C(=O)[C@H]2NC(Cc3ccccc3)=O)[C@@H]2SC1(C)C)=O;0;Smiles;;Property;classPsub
363;pgps364;c1c(C(O[C@@H](c2cc(OC)c(OC)c(OC)c2)N3C(C)=O)=N3)ccc(N)c1C;0;Smiles;;Property;classPsub
364;pgps365;c1c(C[C@H]2[C@H]3C[C@@H](CNC(OCc4ccccc4)=O)CN2C)c(c5n1C)c3ccc5;0;Smiles;;Property;classPsub
365;pgps366;O1C([C@@](CN2CC[C@@]3(N(c4ccccc4)CN(CC(C)C)C3=O)CC2)(c5ccc(F)cc5)C)OCC1;0;Smiles;;Property;classPsub
366;pgps367;c1c([nH]c(C(N[C@H]2N=C(c3ccccc3)c(cccc4)c4N(C)C2=O)=O)c5)c5ccc1;0;Smiles;;Property;classPsub
367;pgps368;c1c(C(c2ccccc2)(c3ccccc3Cl)n4ccnc4)cccc1;0;Smiles;;Property;classPsub
368;pgps369;C1=C(c2c(cc(OC)c(OC)c2OC)C=CC3)C3=CC(=O)C(OC)=C1;0;Smiles;;Property;classPsub
369;pgps370;CC(O\N=C\c1c(cc2c(C(=C3)N(C(=O)C4=C3[C@](CC)(O)C(=O)OC4)C2)n5)c5ccc1)(C)C;0;Smiles;;Property;classPsub
370;pgps371;C1N(c2c(cc3c(N4C=C(C(=O)O)C3=O)c2OC[C@@H]4C)F)CCN(C)C1;0;Smiles;;Property;classPsub
371;pgps372;C1[C@@]([C@@H]2[C@@H]([C@H]3[C@@](C(=O)CC3)(C)CC2)C4)(C)C(=C4)CC(=O)C1;0;Smiles;;Property;classPsub
372;pgps373;c1c(CNCCN(C\C=C(\CC\C=C(/CCC=C(C)C)\C)/C)Cc2ccc(OC)c(OC)c2)cc(OC)c(OC)c1;0;Smiles;;Property;classPsub
373;pgps374;Cc1nc(\C=C(\[C@H]2OC(C[C@@H](C(C([C@@H]([C@H]([C@H](CCC[C@@](C)(O3)[C@@H]3C2)C)O)C)=O)(C)C)O)=O)/C)cs1;0;Smiles;;Property;classPsub
374;pgps375;Cc1c(C(OC)=O)c(c2cccc(Cl)c2Cl)c(C(OCC)=O)c(C)n1;0;Smiles;;Property;classPsub
375;pgps376;c1c(F)c(C(C[C@@H](c2cccc(O)c2)N3C(C)=O)=N3)cc(F)c1;0;Smiles;;Property;classPsub
376;pgps377;[C@H]([C@@H]1N(C)[C@H]2C[C@H](OC([C@@H](c3ccccc3)CO)=O)C1)(O4)[C@H]24;0;Smiles;;Property;classPsub
377;pgps378;S1C(C(Nc2ccc(c(C(OC(C)C)=O)c2)Cl)=O)=C(C)OCC1;0;Smiles;;Property;classPsub
378;pgps379;CN([C@@H](CN1c(cccc2)c2Sc(cccc3)c13)C)C;0;Smiles;;Property;classPsub
379;pgps380;n1n(c(N[C@@H](C)C(F)(F)F)c(c2c(F)cc(OCCCNC)cc2F)c(Cl)n3)c3nc1;0;Smiles;;Property;classPsub
380;pgps381;c1c(Cn2cc(C(C(Nc3ccncc3)=O)=O)c(cccc4)c24)ccc(Cl)c1;0;Smiles;;Property;classPsub
381;pgps382;c1c([C@@](c2ccccn2)(OCCN(C)C)C)cccc1;0;Smiles;;Property;classPsub
382;pgps383;Cn1c(ccc(C(O[C@H](c2cc(OC)c(OC)c(OC)c2)C3)=N3)c4)c4cc1;0;Smiles;;Property;classPsub
383;pgps384;c1c(c2c([C@H]3N(C[C@H]4[C@H]([C@@H](C(OC)=O)[C@@H](O)CC4)C3)CC2)[nH]5)c5ccc1;0;Smiles;;Property;classPsub
384;pgps385;c1c([C@@H](C2=C(c(cccc3)c3OC2=O)O)CC(C)=O)cccc1;0;Smiles;;Property;classPsub
385;pgps386;COC(C([C@H](c1c(non2)c2ccc1)C(C(OC(C)C)=O)=C(C)N3)=C3C)=O;0;Smiles;;Property;classPsub
386;pgps387;c1c(C(c(cc(Cl)cc2)c2N(CCN(CC)CC)C(=O)C3)=N3)c(F)ccc1;0;Smiles;;Property;classPsub
387;pgps388;C1C2(CC(=O)N(CCCCN3CCN(c4ncccn4)CC3)C(=O)C2)CCC1;0;Smiles;;Property;classPsub
388;pgps389;c1c(\C(\c2ccc(Br)cc2)=C/CN(C)C)cncc1;0;Smiles;;Property;classPsub
389;pgps390;CC(NC[C@@H](c1cc2c(c(CC)ccc2)o1)O)(C)C;0;Smiles;;Property;classPsub
390;pgps391;c1c(\C(=N\CCCC(N)=O)\c2ccc(Cl)cc2)c(O)ccc1F;0;Smiles;;Property;classPsub
391;pgps392;CC(Nc1ccc(c2c(c3ccc(NC(C)C)cc3)nc(c4ccc(\C=C\COCC)cc4)[nH]2)cc1)C;0;Smiles;;Property;classPsub
392;pgps393;COC(C(CC[C@@]1(C2[C@@](\C=C\C=C(/C)\C(=O)O)(OC(=O)[C@]1(CC2)C3)C)OC(C)=O)=C3)=O;0;Smiles;;Property;classPsub
393;pgps394;CC[C@@]1(C(C=C2N(Cc3c2nc4c(cccc4)c3)C5=O)=C5COC1=O)O;0;Smiles;;Property;classPsub
394;pgps395;COC(C([C@@H](c1cccc(Cl)c1Cl)C(C(OCC)=O)=C(C)N2)=C2C)=O;0;Smiles;;Property;classPsub
395;pgps396;c1c(N([C@@]2(CCN(CCc3cccs3)CC2)COC)C(CC)=O)cccc1;0;Smiles;;Property;classPsub
396;pgps397;O=C1C(c2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)=C(C)NC(C)=C1Cl;0;Smiles;;Property;classPsub
397;pgps398;C1N(C(c(cccc2)c2Nc(ccc(Cl)c3)c34)=N4)CCN(C)C1;0;Smiles;;Property;classPsub
398;pgps399;COc1c(cc2c(C3=C(c4c(cc5c(OCO5)c4)C3=O)N(C)C2=O)c1)OC;0;Smiles;;Property;classPsub
399;pgps400;C1[C@@H]2N(C([C@@H](N3[C@]2(O[C@@](NC([C@@H]4C=C(c(ccc5)c(c6C7)c5[nH]c6Br)[C@@H]7N(C)C4)=O)(C(C)C)C3=O)O)CC(C)C)=O)CC1;0;Smiles;;Property;classPsub
400;pgps401;Cc1c(NC(c2cnc(Nc3nc(C)nc(N4CCN(CCO)CC4)c3)s2)=O)c(Cl)ccc1;0;Smiles;;Property;classPsub
401;pgps402;c1c(cc(c2cc(C(c3cc4c(cccc4)[nH]3)=C)ccc2)[nH]5)c5ccc1;0;Smiles;;Property;classPsub
402;pgps403;C1C(CN2[C@H]3[C@@](CCC4=O)(O)[C@]([C@H]4O5)(c(c56)c(ccc6O)C3)CC2)C1;0;Smiles;;Property;classPsub
403;pgps404;c1c(c2c([C@@H]3N(C[C@@H]4[C@@H]([C@H](C(O)=O)[C@@H](OC)[C@H](O)C4)C3)CC2)[nH]5)c5cc(OC)c1;0;Smiles;;Property;classPsub
404;pgps405;O=C([C@@H]([C@H]1[C@@H](C)CC[C@H](C[C@@H]2C[C@H]([C@H]([C@]3([C@H](C)C[C@@]([C@@H]4O[C@@]([C@H]5O[C@H]([C@H]6[C@H](C[C@@H](C)[C@@](CO)(O)O6)C)C[C@@H]5C)(C)CC4)(C)O3)O2)C)OC)O1)C)O;0;Smiles;;Property;classPsub
405;pgps406;C1C(C)(C)C(\C=C\C(=C\C=C\C(=C\C(O)=O)\C)\C)=C(C)CC1;0;Smiles;;Property;classPsub
406;pgps407;[C@]([C@@H]1[C@@H](OC)C=C2)([C@@H]2[C@H]3C4)(CCN3C)c(c4ccc5OC)c5O1;0;Smiles;;Property;classPsub
407;pgps408;c1c(c(OC[C@@H](CN2CCN(C3c(cccc4)c4CCc(cccc5)c35)CC2)O)ccc6)c6ncc1;0;Smiles;;Property;classPsub
408;pgps409;C(C(=NN(CCCN1CCN(c2cccc(Cl)c2)CC1)C3=O)N3C=C4)=C4;0;Smiles;;Property;classPsub
409;pgps410;c1c(C(c2ccccc2)OCCN(C)C)cccc1;0;Smiles;;Property;classPsub
410;pgps411;c1c(c2nc3n(cc(C)cc3)c2CC(N(C)C)=O)ccc(C)c1;0;Smiles;;Property;classPsub
411;pgps412;c1c(Nc2c(cc(OCCCN3CCOCC3)c(OC)c4)c4ncn2)cc(Cl)c(F)c1;0;Smiles;;Property;classPsub
412;pgps413;c1c([C@H]2N([C@@H](c3ccccc3)[C@H](C(OCC)=O)C(=O)[CH2]2C(OCC)=O)C)cccc1;0;Smiles;;Property;classPsub
413;pgps414;c1c(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)ccc(OC)c1;0;Smiles;;Property;classPsub
414;pgps415;O=C(O[C@@H]1[C@@]([C@@H]2[C@H]([C@H]3[C@]([C@@H]4[C@H]([C@]5(C)C(OC(=O)[C@]5(O)C)=C[C@H]4C)[C@@H]3O)(C)[C@@H](OC(C)=O)C2)[C@@H](O)C6=O)(C)[C@@H]6C[C@H](O7)[C@@H]17)C;0;Smiles;;Property;classPsub
415;pgps416;C1[C@H](COc2cc3c(c(Nc4ccc(Br)cc4F)ncn3)cc2OC)CCN(C)C1;0;Smiles;;Property;classPsub
416;pgps417;c1c([P@@](Oc2c(Cl)cc(Br)c(Cl)c2)(OC)=S)cccc1;0;Smiles;;Property;classPsub
417;pgps418;C1N(c2ccc3c(C(=O)N(CC(N[C@H](CC#N)CC(=O)O)=O)CC3)c2)CCNC1;0;Smiles;;Property;classPsub
418;pgps419;c1c(cc2c(C(=C3)N(C(=O)[C@@H]4[C@@H]3[C@](CC)(O)CC(=O)OC4)C2)n5)c5cc(F)c1F;0;Smiles;;Property;classPsub
419;pgps420;c1c(c(C2(c3c(cccc4)c4[nH]c3)c(cccc5)c5NC2=O)c[nH]6)c6ccc1;0;Smiles;;Property;classPsub
420;pgps421;CC[C@]1(CC[C@H]([C@]2(O[C@@]3([C@H](O)C=C[C@]4(O[C@H]([C@H](C([C@H]([C@H]([C@@H]([C@H]5[C@@H](C)CC[C@H]([C@@H](CC)C(=O)O)O5)C)O)C)=O)CC)[C@@H](C)C[C@H]4C)O3)CC2)C)O[C@H]1C)O;0;Smiles;;Property;classPsub
421;pgps422;C[C@H]([C@@H]1[C@H]2N(C(C(O)=O)=C(S[C@@H]3CN[C@H](C(Nc4cc(C(O)=O)ccc4)=O)C3)[C@@H]2C)C1=O)O;0;Smiles;;Property;classPsub
422;pgps423;C1[C@@](c2ccccc2)(C(OCC)=O)CCN(C)C1;0;Smiles;;Property;classPsub
423;pgps424;c1c(nc2c(n3c(nc(Cl)c3)c(N)c2S(C)(=O)=O)n4)c4ccc1;0;Smiles;;Property;classPsub
424;pgps425;c1c(n2c(c(C(OCC)=O)nc2)CN(C)C3=O)c3cc(F)c1;0;Smiles;;Property;classPsub
