Name,Smiles,Property
hlm1672,CS(=O)(=O)Nc1ccc2NC(=NS(=O)(=O)c2c1)C3=C(O)C4(CC4)CN(Cc5ccc(F)cc5)C3=O,0
hlm1673,CS(=O)(=O)Nc1ccc2NC(=NS(=O)(=O)c2c1)C3=C(O)C4(CCC4)CN(Cc5ccc(F)cc5)C3=O,0
hlm1674,CS(=O)(=O)Nc1ccc2NC(=NS(=O)(=O)c2c1)C3=C(O)CC4(CCCC4)N(Cc5ccc(F)cc5)C3=O,0
hlm1675,CS(=O)(=O)Nc1ccc2NC(=NS(=O)(=O)c2c1)C3=C(O)CCN(Cc4ccc(F)cc4)C3=O,0
hlm1676,FC(F)(F)c1ccc(cc1S(=O)(=O)NC2CCNCC2)S(=O)(=O)c3ccccc3,0
hlm1677,CNCCCOc1cc(F)c(c(F)c1)c2c(Cl)nc(nc2N[C@@H](C)C(F)(F)F)c3cnccn3,0
hlm1678,CS(=O)(=O)Nc1ccc2N=C(NS(=O)(=O)c2c1)C3=C(O)[C@@H]4CCC[C@@H]4N(Cc5ccc(F)cc5)C3=O,0
hlm1679,CS(=O)(=O)Nc1ccc2NC(=NS(=O)(=O)c2c1)C3=C(O)C4C5CCC(C5)C4N(Cc6ccc(F)cc6)C3=O,0
hlm1680,CS(=O)(=O)Nc1ccc2NC(=NS(=O)(=O)c2c1)C3=C(O)c4cccn4N(Cc5ccc(F)cc5)C3=O,0
hlm1681,CC(C)N1CCN(CC1)C(=O)c2ccc(CN3CCCCC3)nc2,0
hlm1682,NS(=O)(=O)NCc1csc2ccccc12,0
hlm1683,CN(C)Cc1ccc(Nc2nc3ncnc(Nc4ccc(F)c(Cl)c4)c3s2)cc1,0
hlm1684,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4cccc(Cl)c4)c3s2)cc1,0
hlm1685,OC[C@@H]1CCCN1Cc2ccc(Nc3nc4ncnc(Nc5ccc(F)c(Cl)c5)c4s3)cc2,0
hlm1686,CC(C)(F)c1onc(n1)[C@@H]2CCCN2C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F,0
hlm1687,CS(=O)(=O)N1CC(C1)c2noc(n2)[C@@H]3CCCN3C(=O)C[C@H](N)Cc4cc(F)c(F)cc4F,0
hlm1688,N[C@@H](CC(=O)N1CCC[C@H]1c2noc(n2)C3(CC3)C(F)(F)F)Cc4cc(F)c(F)cc4F,0
hlm1689,N[C@@H](CC(=O)N1CCC[C@H]1c2onc(n2)C3CC3)Cc4cc(F)c(F)cc4F,0
hlm1690,N[C@@H](CC(=O)N1CCC[C@H]1c2onc(n2)c3ncc(F)cc3F)Cc4cc(F)c(F)cc4F,0
hlm1691,Cc1n[nH]c2c(CO)ccc(Oc3cc(cc(c3)C#N)C#N)c12,0
hlm1692,Cc1n[nH]c2ccc(F)c(Oc3cc(cc(c3)C#N)C#N)c12,0
hlm1693,CCc1n[nH]c(CC)c1Oc2cc(cc(c2)C#N)C#N,0
hlm1694,CCc1n[nH]c2ccc(F)c(Oc3cc(cc(c3)C#N)C#N)c12,0
hlm1695,CCc1nn(CCN)c(CC)c1Oc2cc(C)cc(c2)C#N,0
hlm1696,CCc1nn(CCN)c(CC)c1Oc2cc(cc(c2)C#N)C#N,0
hlm1697,CCc1nn(CCN)c(CC)c1Oc2cc(Cl)cc(c2)C#N,0
hlm1698,CCc1nn(CCN)c(CC)c1Oc2cc(F)cc(c2)C#N,0
hlm1699,CCc1nn(CCN)c(CC)c1Oc2cccc(c2)C#N,0
hlm1700,CNCC[C@H](Oc1cccc2ccccc12)c3cccs3,0
hlm1701,CCN(CC)NC1=C(Nc2cccc(C(=O)N(C)C)c2O)C(=O)C1=O,0
hlm1702,CCN(NC1=C(Nc2cccc(C(=O)N(C)C)c2O)C(=O)C1=O)c3ccccc3,0
hlm1703,CCN(NC1=C(Nc2cccc(C(=O)N(C)C)c2O)C(=O)C1=O)c3ccccn3,0
hlm1704,CC(C)(F)C(=O)NC[C@@H]1CCCN1C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F,0
hlm1705,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)C2CC2)Cc3cc(F)c(F)cc3F,0
hlm1706,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)CC(F)(F)F)Cc2cc(F)c(F)cc2F,0
hlm1707,N[C@@H](CC(=O)N1CCC[C@H]1CNS(=O)(=O)C2CC2)Cc3cc(F)c(F)cc3F,0
hlm1708,Cc1ccc(cn1)C(Oc2cccc(Cl)c2Cl)C3CCNCC3,0
hlm1709,Clc1cccc(OC([C@H]2CCNC2)c3ccccn3)c1Cl,0
hlm1710,Clc1cccc(OC(C2CCNCC2)c3cccnc3)c1Cl,0
hlm1711,O[C@@H](CN1[C@H](CCc2c1cccc2c3cccc(OC(F)(F)F)c3)c4cccc(OC(F)(F)F)c4)C(F)(F)F,0
hlm1712,O[C@@H](CN1[C@H](CCc2c1cccc2c3cccc(OC(F)(F)F)c3)c4cccc(OC(F)(F)C(F)F)c4)C(F)(F)F,0
hlm1713,Cn1c(NCCCN2CCCCC2)ncc1C(=O)c3ccc(Cl)cc3,0
hlm1714,Cn1c(OCCCN2CCCCC2)ncc1C(=O)c3ccc(Cl)cc3,0
hlm1715,COc1ccc(cc1)n2nc(C#N)c3CCN(C(=O)c23)c4ccc(cc4)C5(CN6CCCC6)CC5,0
hlm1716,COc1ccc(cc1)n2nc(C(=O)N)c3CCN(C(=O)c23)c4ccc(cc4)C5(CN6CCCC6)CC5,0
hlm1717,C[C@@H]1CN[C@@H]2[C@@H](C1)O[C@]3(CC[C@H]4[C@@H]5CC[C@@H]6CCCC[C@]6(C)[C@H]5CC4=C(C)C3)[C@@H]2C,0
hlm1718,CO[C@H]1CC[C@@]2(C)[C@H](CC[C@H]3[C@@H]4CC[C@@]5(CC(=C4C[C@H]23)C)O[C@@H]6C[C@H](C)CN[C@H]6[C@H]5C)C1,0
hlm1719,CS(=O)(=O)c1ccc(cc1)C(CCNC(=O)c2ccc(cc2)C#N)c3ccc(F)cc3,0
hlm1720,CS(=O)(=O)c1ccc(cc1)C(CCNC(=O)c2ccc(cc2)S(=O)(=O)C)c3ccc(F)cc3,0
hlm1721,CS(=O)(=O)c1ccc(cc1)C(CCNC(=O)c2ccc(OCC(F)(F)F)nc2)c3ccc(F)cc3,0
hlm1722,COC(=O)[C@H](C(C)C)N1CCCO[P@@]1(=O)COCCn2cnc3c(N)ncnc23,0
hlm1723,C[C@@H]1CN(CCN1C(=O)C(=O)c2c[nH]c3cccnc23)C(=O)c4ccccc4,0
hlm1724,C[C@@H]1CN(CCN1C(=O)C(=O)c2c[nH]c3ccncc23)C(=O)c4ccccc4,0
hlm1725,COc1cnc(OC)c2[nH]cc(C(=O)C(=O)N3CCN(CC3)C(=O)c4ccccc4)c12,0
hlm1726,COc1ccc(CCN2[C@@H](CN(NS(=O)(=O)C)C2=O)c3ccc(OC)cc3)cc1,0
hlm1727,COc1ccc(CCN2C(CN(NS(=O)(=O)C)C2=O)c3ccc(cc3)C(F)(F)F)cc1,0
hlm1728,COc1ccc(CCN2C(CN(NS(=O)(=O)C)C2=O)c3ccc(cc3)C4CC4)cc1,0
hlm1729,COc1ccc(CCN2C(CN(NS(=O)(=O)C)C2=O)c3ccc(Cl)cc3)cc1,0
hlm1730,COc1ccc(CCN2C(CN(NS(=O)(=O)C)C2=O)c3ccc(OC(C)C)cc3)cc1,0
hlm1731,COCCOc1ccc(cc1)C2CN(NS(=O)(=O)C)C(=O)N2CCc3ccc(OC)cc3,0
hlm1732,C[C@@H]1CN[C@@H]2[C@@H](C1)O[C@]3(CC[C@H]4[C@@H]5CC[C@@H]6C[C@H](CC[C@]6(C)[C@H]5CC4=C(C)C3)NS(=O)(=O)C)[C@@H]2C,0
hlm1733,N[C@@H](CC(=O)N1CCC[C@H]1COCC2CC2)Cc3cc(F)c(F)cc3F,0
hlm1734,CCc1nn(CCO)c(c1Cc2cc(Cl)cc(Cl)c2)C(F)(F)F,0
hlm1735,CC(C)CC[C@@H]1CN(C2CCCC2)C(=O)C(=C1O)C3=NS(=O)(=O)c4cc(NS(=O)(=O)C)ccc4N3,0
hlm1736,Nc1ccc(cn1)C(=O)NCCC(c2ccccc2)c3ccccc3,0
hlm1737,Fc1ccc(cc1)C(CCNC(=O)c2ccc(cc2)C#N)c3ccc(F)cc3,0
hlm1738,CN(C)CCCNC(=O)c1ccc2OCC(Cc2c1)c3nc4ccc(cc4s3)c5cn[nH]c5,0
hlm1739,CN(C)CCNC(=O)c1ccc2OCC(Cc2c1)c3nc4ccc(cc4s3)c5cn[nH]c5,0
hlm1740,CC(C)\C=C\C[C@@H]1CN(C2CCCC2)C(O)C(=C1O)C3=NS(=O)(=O)c4cc(NS(=O)(=O)C)ccc4N3,0
hlm1741,C[C@@H]1CN[C@@H]2[C@@H](C1)O[C@]3(CC[C@H]4[C@@H]5CC[C@@H]6Cc7nn(C)cc7C[C@]6(C)[C@H]5CC4=C(C)C3)[C@@H]2C,0
hlm1742,CN(C[C@@H]1CCCN1C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)c3ccc(cn3)C#N,0
hlm1743,Cc1cc(Nc2ccc(C)c(F)c2)n3ncnc3n1,0
hlm1744,CCc1n[nH]c(CC)c1Oc2cccc(c2)C#N,0
hlm1745,COc1ccc(cc1)N2N=C(C3CCN(C(=O)C23)c4ccc(cc4)C5(CN6CCCC6)CC5)S(=O)(=O)C,0
hlm1746,CC(C)CCN1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=C(C1=O)C4=NS(=O)(=O)c5cc(NS(=O)(=O)C)ccc5N4)O,0
hlm1747,CCc1n[nH]c(CC)c1Oc2cc(C)cc(c2)C#N,0
hlm1748,FC(F)(F)COc1ccc(cn1)C(=O)NCCC(c2ccccc2)c3ccccc3,0
hlm1749,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)C2CCC2)Cc3cc(F)c(F)cc3F,0
hlm1750,Cc1nn(CCO)c(C)c1Cc2cc(Cl)cc(Cl)c2,0
hlm1751,C[C@@H]1CN[C@@H]2[C@@H](C1)O[C@]3(CC[C@H]4[C@@H]5CC[C@@H]6C[C@@H](CC[C@]6(C)[C@H]5CC4=C(C)C3)n7ccnn7)[C@@H]2C,0
hlm1752,C[C@@H]1CN[C@@H]2[C@@H](C1)O[C@]3(CC[C@H]4[C@@H]5CC[C@@H]6C[C@H](O)CC[C@]6(C)[C@H]5CC4=C(C)C3)[C@@H]2C,0
hlm1753,Cc1cc(Nc2ccc3cc4ccccc4cc3c2)n5ncnc5n1,0
hlm1754,C[C@@]1(CC#C)CN(C2CCCC2)C(=O)C(=C1O)C3=NS(=O)(=O)c4cc(NS(=O)(=O)C)ccc4N3,0
hlm1755,CCc1nn(CCO)c(CC)c1Oc2cc(F)cc(c2)C#N,0
hlm1756,CS(=O)(=O)Nc1ccc2NC(=NS(=O)(=O)c2c1)C3=C(O)[C@@H]4[C@H]5CC[C@H](C5)[C@@H]4N(CC6CCCCC6)C3=O,0
hlm1757,Cc1cc(Nc2cccc(Cl)c2)n3ncnc3n1,0
hlm1758,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc12)OCOC(=O)C(C)(C)C,0
hlm1759,C[C@@H]1CN[C@@H]2[C@@H](C1)O[C@]3(CC[C@H]4[C@@H]5CC[C@@H]6C\C(=N\O)\CC[C@]6(C)[C@H]5CC4=C(C)C3)[C@@H]2C,0
hlm1760,Nc1ccc(cn1)C(=O)NCc2ccc(Cl)cc2Cl,0
hlm1761,O=C(NCCC(c1ccccc1)c2ccccc2)c3ccc(CCN4CCCC4)nc3,0
hlm1762,CS(=O)(=O)Nc1ccc2NC(=NS(=O)(=O)c2c1)C3=C(O)[C@@H]4[C@H]5CC[C@H](C5)[C@@H]4N(CC6CCCC6)C3=O,0
hlm1763,C[C@@H]1CN[C@@H]2[C@@H](C1)O[C@]3(CC[C@H]4[C@@H]5CC[C@@H]6CN(C)C(=O)CC[C@]6(C)[C@H]5CC4=C(C)C3)[C@@H]2C,0
hlm1764,COc1ccc(cc1)n2nc(C(=O)N)c3CCN(C(=O)c23)c4ccc(cc4)C5(CC5)N(C)CCO,0
hlm1765,CS(=O)(=O)Nc1ccc2NC(=NS(=O)(=O)c2c1)C3=C(O)C4CCCCCC4N(Cc5ccc(F)cc5)C3=O,0
hlm1766,Nc1nccc(n1)c2ccc3nc(sc3c2)C4COc5ccccc5C4,0
hlm1767,CS(=O)(=O)Nc1ccc2NC(=NS(=O)(=O)c2c1)C3=C(O)[C@@H]4C5CCC(CC5)[C@@H]4N(CC6CCCC6)C3=O,0
hlm1768,CS(=O)(=O)c1ccc(cc1)C(=O)NCCC(c2ccc(F)cc2)c3ccc(F)cc3,0
hlm1769,CC(C)c1nn(CCO)c(C)c1Cc2cc(Cl)cc(Cl)c2,0
hlm1770,CS(=O)(=O)Nc1ccc2NC(=NS(=O)(=O)c2c1)C3=C(O)C4CCCC4N(Cc5ccccc5)C3=O,0
hlm1771,CS(=O)(=O)Nc1ccc2NC(=NS(=O)(=O)c2c1)C3=C(O)[C@@H]4C5CCC(CC5)[C@@H]4N(CC6CCCCC6)C3=O,0
hlm1772,N[C@@H](CC(=O)N1CCC[C@H]1COc2ccc(cn2)C#N)Cc3cc(F)c(F)cc3F,0
hlm1773,CS(=O)(=O)Nc1ccc2NC(=NS(=O)(=O)c2c1)C3=C(O)C4CCCC4N(Cc5cccc(F)c5)C3=O,0
hlm1774,CS(=O)(=O)Nc1ccc2NC(=NS(=O)(=O)c2c1)C3=C(O)[C@@H]4C5CCC(CC5)[C@@H]4N(Cc6cccs6)C3=O,0
hlm1775,CO\N=C\1/CC[C@@]2(C)[C@H](CC[C@H]3[C@@H]4CC[C@@]5(CC(=C4C[C@H]23)C)O[C@@H]6C[C@H](C)CN[C@H]6[C@H]5C)C1,0
hlm1776,Cc1cc(Nc2ccc(F)c(C)c2)n3ncnc3n1,0
hlm1777,CC(C)CCN1[C@H]2C3CCC(CC3)[C@H]2C(=C(C4=NS(=O)(=O)c5cc(NS(=O)(=O)C)ccc5N4)C1=O)O,0
hlm1778,CCC(CC)[C@@H]1CC(=C(C(=O)N1Cc2ccc(F)cc2)C3=NS(=O)(=O)c4cc(NS(=O)(=O)C)ccc4N3)O,0
hlm1779,CC(C)(C)CCN1N2CCCC2C(=C(C1=O)C3=NS(=O)(=O)c4cc(NS(=O)(=O)C)ccc4N3)O,0
hlm1780,Cc1cc(Nc2cccc(c2)C(F)(F)F)n3ncnc3n1,0
hlm1781,C[C@H](CO)N1C=Cc2c(NC(=O)Cc3ccc(Cl)c(c3)C(F)(F)F)cccc2C1=O,0
hlm1782,C[C@@H]1CN[C@@H]2[C@@H](C1)O[C@]3(CC[C@H]4[C@@H]5CC[C@@H]6C[C@H](CC[C@]6(C)[C@H]5CC4=C(C)C3)NC(=O)C)[C@@H]2C,0
hlm1783,C[C@@H]1CN[C@@H]2[C@@H](C1)O[C@]3(CC[C@H]4[C@@H]5CC[C@@H]6C[C@@H](CC[C@]6(C)[C@H]5CC4=C(C)C3)NC(=O)C)[C@@H]2C,0
hlm1784,C[C@@H]1CN[C@@H]2[C@@H](C1)O[C@]3(CC[C@H]4[C@@H]5CC[C@@H]6Cc7nn(cc7C[C@]6(C)[C@H]5CC4=C(C)C3)S(=O)(=O)c8ccc(C)cc8)[C@@H]2C,0
hlm1785,C[C@@H]1CN[C@@H]2[C@@H](C1)O[C@]3(CC[C@H]4[C@@H]5CC[C@@H]6CNC(=O)CC[C@]6(C)[C@H]5CC4=C(C)C3)[C@@H]2C,0
hlm1786,CCc1nn(CCO)c(CC)c1Oc2cc(Cl)cc(c2)C#N,0
hlm1787,N[C@@H](CC(=O)N1CCC[C@H]1CNc2ccc(cn2)C#N)Cc3cc(F)c(F)cc3F,0
hlm1788,C[C@@H]1CN[C@@H]2[C@@H](C1)O[C@]3(CC[C@H]4[C@@H]5CC[C@@H]6C[C@H](CC[C@]6(C)[C@H]5CC4=C(C)C3)n7ccnn7)[C@@H]2C,0
hlm1789,C[C@@H]1CN[C@@H]2[C@@H](C1)O[C@]3(CC[C@H]4[C@@H]5CC[C@@H]6CC(=O)CC[C@]6(C)[C@H]5CC4=C(C)C3)[C@@H]2C,0
hlm1790,N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)C2CCCC2)Cc3cc(F)c(F)cc3F,0
hlm1791,C[C@@H]1CN[C@@H]2[C@@H](C1)O[C@]3(CC[C@H]4[C@@H]5CC[C@H]6CC(=O)CC[C@]6(C)[C@H]5CC4=C(C)C3)[C@@H]2C,0
hlm1792,C[C@@H]1CN[C@@H]2[C@@H](C1)O[C@]3(CC[C@H]4[C@@H]5CCC6=CC(=O)CC[C@]6(C)[C@H]5CC4=C(C)C3)[C@@H]2C,0
hlm1793,Clc1ccc(CNC(=O)C2=CNC(=O)C=C2)c(Cl)c1,0
hlm1794,FC(F)(F)CCOc1ccc(cn1)C(=O)NCc2ccccc2OC(F)(F)F,0
hlm1795,Cc1c(Cc2cc(Cl)cc(Cl)c2)c(nn1CCO)C(F)(F)F,0
hlm1796,CC(C)(C)c1noc(n1)[C@@H]2CCCN2C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F,0
hlm1797,CNS(=O)(=O)c1ccc(CNC(=O)c2ccc(OCCC(F)(F)F)nc2)c(Cl)c1,0
hlm1798,C[C@@H]1CN[C@@H]2[C@@H](C1)O[C@]3(CC[C@H]4[C@@H]5CC[C@@H]6C[C@@H](CC[C@]6(C)[C@H]5CC4=C(C)C3)NS(=O)(=O)C)[C@@H]2C,0
hlm1799,Clc1cccc(OC(C2CCNCC2)c3ccccc3)c1Cl,0
hlm1800,CCc1nn(CCO)c(CC)c1Oc2cc(Cl)cc(Cl)c2,0
hlm1801,C[C@H](CO)N1C=Cc2c(NC(=O)Cc3ccc(c(F)c3)C(F)(F)F)c(C)ccc2C1=O,0
hlm1802,Cc1nn(CCO)c(C)c1Oc2cc(Cl)cc(Cl)c2,0
hlm1803,CS(=O)(=O)c1ccc(CNC(=O)c2ccc(OCCC(F)(F)F)nc2)c(Cl)c1,0
hlm1804,O=C(NCCC(c1ccccc1)c2ccccc2)C3=CNC(=O)C=C3,0
hlm1805,Cc1cc(Nc2cccc(F)c2)n3ncnc3n1,0
hlm1806,COc1ccc(cc1)n2nc(C(=O)N)c3CCN(C(=O)c23)c4ccc(cc4)C5(CC(=O)N)CC5,0
hlm1807,C[C@@H]1CN[C@@H]2[C@@H](C1)O[C@]3(CC[C@H]4[C@@H]5CC[C@@H]6CC7=C(C[C@]6(C)[C@H]5CC4=C(C)C3)C(=O)NN7)[C@@H]2C,0
hlm1808,C[C@@H]1CN[C@@H]2[C@@H](C1)O[C@]3(CC[C@H]4[C@@H]5CC[C@@H]6Cc7nc(C)sc7C[C@]6(C)[C@H]5CC4=C(C)C3)[C@@H]2C,0
hlm1809,O=C(NCCCc1ccccc1)c2cccnc2,0
hlm1810,Oc1ccc(cn1)C(=O)NCCC(c2ccc(F)cc2)c3ccc(F)cc3,0
hlm1811,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)[C@@H](CC[C@@]36O)NC(=O)c7ccc(I)cc7,0
hlm1812,CN1CCN(CCOc2cccc(\C=C\c3cncc(C#N)c3Nc4ccc5[nH]ccc5c4C)c2)CC1,0
hlm1813,C[C@@H]1CN[C@@H]2[C@@H](C1)O[C@]3(CC[C@H]4[C@@H]5CC[C@@H]6Cc7[nH]ncc7C[C@]6(C)[C@H]5CC4=C(C)C3)[C@@H]2C,0
hlm1814,CNC1(CC1)c2ccc(cc2)N3CCc4c(C3=O)n(nc4C(F)(F)F)c5ccc(OC)cc5,0
hlm1815,Cc1cc(Nc2ccc(Br)c(c2)C(F)(F)F)n3ncnc3n1,0
hlm1816,Cc1cc(Nc2ccc(Cl)c(c2)C(F)(F)F)n3ncnc3n1,0
hlm1817,Fc1ccc(cc1)C(CCNC(=O)c2ccnc(OCC(F)(F)F)c2)c3ccc(F)cc3,0
hlm1818,CNC1(CC1)c2ccc(cc2)N3CCc4c(nn(c5ccc(OC)cc5)c4C3=O)C(=O)N,0
hlm1819,Cn1c(SCCCN2CCCCC2)ncc1C(=O)c3ccc(Cl)cc3,0
hlm1820,CS(=O)(=O)c1ccc(CNC(=O)c2ccc(OCCC(F)(F)F)nc2)cc1,0
hlm1821,CS(=O)(=O)c1ccc(cc1)C(CCNC(=O)c2ccc(O)nc2)c3ccc(F)cc3,0
hlm1822,CN1CCCN(CC1)c2cncc(n2)c3cccc(\C=C\C(=O)O)c3,0
hlm1823,COc1ccc(cc1)n2nc(C#N)c3CCN(C(=O)c23)c4ccc(cc4)C5(CN(C)C)CC5,0
hlm1824,Cn1c(CCCCN2CCCCC2)ncc1C(=O)c3ccc(Cl)cc3,0
hlm1825,C[C@@H]1CN[C@@H]2[C@@H](C1)O[C@]3(CC[C@H]4[C@@H]5CC[C@@H]6Cc7nn(cc7C[C@]6(C)[C@H]5CC4=C(C)C3)S(=O)(=O)C)[C@@H]2C,0
hlm1826,FC(F)(F)CCOc1ccc(cn1)C(=O)NCc2ccc(cc2Cl)C#N,0
hlm1827,C[C@@H]1CN[C@@H]2[C@@H](C1)O[C@]3(CC[C@H]4[C@@H]5CC[C@@H]6Cc7n[nH]c(c7C[C@]6(C)[C@H]5CC4=C(C)C3)C(F)(F)F)[C@@H]2C,0
hlm1828,COC(=O)[C@H](C(C)C)N1CCCO[P@]1(=O)COCCn2cnc3c(N)ncnc23,0
hlm1829,OCCN1C=Cc2c(NC(=O)Cc3ccc(c(F)c3)C(F)(F)F)c(Cl)ccc2C1=O,0
hlm1830,Cc1cc(Nc2ccc(cc2)C(F)(F)F)n3ncnc3n1,0
hlm1831,Cc1cc(Nc2ccc(C#N)c(c2)C(F)(F)F)n3ncnc3n1,0
hlm1832,COc1ccc2nc(NC(=O)C(CC3CCCC3)c4ccc(cc4)S(=O)(=O)NCc5occc5)sc2n1,0
hlm1833,Clc1ccc(CNC(=O)N2CCC(CC2)C(=O)NC3CCOCC3)c(Cl)c1,0
hlm1834,CS(=O)(=O)c1cc(Cl)ccc1CNC(=O)c2ccc(OCCC(F)(F)F)nc2,0
hlm1835,FC(F)(F)CCOc1ccc(cn1)C(=O)NCc2ccc(Br)cc2OC(F)(F)F,0
hlm1836,FC(F)(F)CCOc1ccc(cn1)C(=O)NCc2ccc(cc2Cl)n3cnnn3,0
hlm1837,Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)[C@@H](CC[C@@]36O)NC(=O)c7ccc(Cl)c(Cl)c7,0
hlm1838,Cc1cc(Nc2ccc(c(F)c2)C(F)(F)F)n3ncnc3n1,0
hlm1839,CC(C)(C)c1ccc(cc1)C(=O)N[C@@H]2CC[C@@]3(O)[C@H]4Cc5ccc(O)c6O[C@@H]2[C@]3(CCN4CC7CC7)c56,0
hlm1840,C[C@@H]1CN(CCN1C(=O)C(=O)c2c[nH]c3ccccc23)C(=O)c4ccccc4,0
hlm1841,COc1ccnc2[nH]cc(C(=O)C(=O)N3CCN(C[C@H]3C)C(=O)c4ccccc4)c12,0
hlm1842,C[C@@H]1CN(CCN1C(=O)C(=O)c2c[nH]c3cnccc23)C(=O)c4ccccc4,0
hlm1843,C[C@@H]1CN(CCN1C(=O)C(=O)c2c[nH]c3ncccc23)C(=O)c4ccccc4,0
hlm1844,CCn1ccc2c(nc(nc12)c3ccc(NC(=O)Nc4ccc(cc4)C(=O)N5CCN(C)CC5)cc3)N6CCOCC6,0
hlm1845,CCn1ccc2c(nc(nc12)c3ccc(NC(=O)Nc4ccc(cc4)C(=O)N5CCNCC5)cc3)N6CCOCC6,0
hlm1846,CCn1ccc2c(nc(nc12)c3ccc(NC(=O)Nc4ccc(cc4)C(=O)NCCN(C)C)cc3)N5CCOCC5,0
hlm1847,CN(C)CCN(C)C(=O)c1ccc(NC(=O)Nc2ccc(cc2)c3nc(N4CCOCC4)c5ccn(CC(F)(F)F)c5n3)cc1,0
hlm1848,CN(C)CCNC(=O)c1ccc(NC(=O)Nc2ccc(cc2)c3nc(N4CCOCC4)c5ccn(CC(F)(F)F)c5n3)cc1,0
hlm1849,CN1C[C@@H]2C[C@H]1CN2c3cc(F)c(c(F)c3)c4ccnc5c(c6cccc7[nH]ncc67)c(nn45)c8ccncc8,0
hlm1850,CN1CCN(CC1)C(=O)c2ccc(NC(=O)Nc3ccc(cc3)c4nc(N5CCOCC5)c6ccn(CC(F)(F)F)c6n4)cc2,0
hlm1851,Cc1cnc2c(cccc2c1c3cccc(Oc4cc(Cl)cc(c4)S(=O)(=O)C)c3)C(F)(F)F,0
hlm1852,Cc1cnc2c(cccc2c1c3cccc(Oc4cc(F)cc(c4)S(=O)(=O)C)c3)C(F)(F)F,0
hlm1853,Cc1cnc2c(cccc2c1c3cccc(Oc4ccc(cc4)S(=O)(=O)C)c3)C(F)(F)F,0
hlm1854,COc1ccc(Oc2cccc(c2)c3c(C)cnc4c(cccc34)C(F)(F)F)cc1S(=O)(=O)C,0
hlm1855,CS(=O)(=O)c1cccc(Oc2cccc(c2)c3ccnc4c(cccc34)C(F)(F)F)c1,0
hlm1856,CS(=O)(=O)c1cccc(Oc2cccc(c2)c3ccnc4c(Cl)cccc34)c1,0
hlm1857,FC(F)(F)c1ccc(cc1S(=O)(=O)NC2CCN(CC2)C(=O)[C@H]3CCNC3)S(=O)(=O)c4ccccc4,0
hlm1858,FC(F)(F)c1ccc(cc1S(=O)(=O)NC2CCN(CC2)C(=O)c3ccc(Cl)nc3)S(=O)(=O)c4ccccc4,0
hlm1859,FC(F)(F)c1ccc(cc1S(=O)(=O)NC2CCN(CC2)C(=O)C3CCNCC3)S(=O)(=O)c4ccccc4,0
hlm1860,FC(F)(F)c1ccc(cc1S(=O)(=O)NC2CCN(CC2)C(=O)CC3CCNCC3)S(=O)(=O)c4ccccc4,0
hlm1861,FC(F)(F)c1ccc(cn1)C(=O)N2CCC(CC2)NS(=O)(=O)c3cc(ccc3C(F)(F)F)S(=O)(=O)c4ccccc4,0
hlm1862,OC(=O)c1cccc(c1)N2CCC(CC2)NS(=O)(=O)c3cc(ccc3C(F)(F)F)S(=O)(=O)c4ccccc4,0
hlm1863,OC(=O)c1cccc(c1)S(=O)(=O)N2CCC(CC2)NS(=O)(=O)c3cc(ccc3C(F)(F)F)S(=O)(=O)c4ccccc4,0
hlm1864,OC(=O)CCC(=O)N1CCC(CC1)NS(=O)(=O)c2cc(ccc2C(F)(F)F)S(=O)(=O)c3ccccc3,0
hlm1865,OC(=O)CN1CCC(CC1)NS(=O)(=O)c2cc(ccc2C(F)(F)F)S(=O)(=O)c3ccccc3,0
hlm1866,CC(C)OC(=O)C1=CN(CC(C)(C)c2c1[nH]c3cc(F)ccc23)C(=O)c4ccc(CN5CCOCC5)cc4,0
hlm1867,CC(C)OC(=O)C1=CN(CC(C)(C)c2c1[nH]c3cc(F)ccc23)C(=O)c4ccc(OCCCN5CCOCC5)cc4,0
hlm1868,CC(C)OC(=O)C1=CN(CC(C)(C)c2c1[nH]c3ccc(F)cc23)C(=O)c4ccc(F)c(F)c4,0
hlm1869,CC(C)OC(=O)C1=CN(CC(C)(C)c2c1[nH]c3ccccc23)C(=O)c4ccc(CCN5CCOCC5)cc4,0
hlm1870,CC(C)OC(=O)C1=CN(CC(C)(C)c2c1[nH]c3ccccc23)C(=O)c4cccc(OCCCN(C)C)c4,0
hlm1871,CCCCNC(=O)c1ccc(NC(=O)Nc2ccc(cc2)c3nc(N4CCOCC4)c5nnn(CC)c5n3)cc1,0
