SMILES	SMR_VSA6	C-024	BELi0	RASA	VSA_EState5	GATS2c	SLogP_VSA3	MATS1dv	H-047	SaasC	AATS5dv	Mor08u	HATS2u	ATSC2dv	GATS2s	GATS7se	Mor19m	observed	predicted
CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1	2.52	1.02	0.16	0.46	-0.14	1.67	1.45	0.13	1.94	1.22	0.32	1.41	-0.43	-1.37	0.54	0.3	-0.11	0.0	1.0
CC[C@H](c1ccccc1)c1c(O)c2ccccc2oc1=O	-0.93	1.58	-0.7	0.22	-0.11	-0.83	-1.04	0.33	-0.08	0.03	0.4	-0.99	-0.06	0.84	-0.55	-0.11	-1.3	0.0	0.0
C[C@]1(O)C(O)=NC(=O)N(C2CC(O)C(CO)O2)C1O	-0.42	-0.92	0.15	-2.49	-0.45	-0.6	-0.6	-0.79	-0.86	-0.7	0.43	0.03	-0.25	0.01	0.59	0.01	-0.36	0.0	0.0
C[C@]12CCC3c4cc(O)c(O)cc4CCC3C1CCC2=O	-0.93	-0.37	-0.71	-0.62	0.86	-1.37	0.01	0.29	-1.17	0.57	-0.61	-0.49	-0.22	-0.11	-0.86	1.06	0.3	0.0	0.0
COc1cccc([C@@H](C)NCCCc2ccccc2Cl)c1	0.13	1.3	0.14	1.05	0.37	1.22	-0.44	0.25	0.69	1.55	-0.66	0.3	-0.18	-0.82	2.05	-0.26	-0.69	1.0	1.0
CN(C)N/N=C1\N=CN=C1C(N)=O	0.17	-0.92	0.27	-0.87	-0.25	0.24	-0.59	0.95	-0.55	-0.7	0.65	-0.48	0.44	0.08	-0.55	-0.01	-0.09	0.0	0.0
CC(Cc1ccccc1)NCCC#N	-0.42	0.47	0.16	1.25	-0.04	0.73	-0.44	-0.26	-0.24	0.01	-0.66	0.02	0.09	-1.07	-0.68	0.75	-0.05	1.0	1.0
C=C(C)C1CC=C(C)C(OC2OC(CO)C(O)C(O)C2O)C1	-0.42	-0.92	-0.72	-0.71	0.1	0.27	-0.15	-0.76	0.07	-0.7	-0.27	1.18	-0.33	-0.8	1.28	-0.11	0.34	0.0	0.0
CN1C(=O)CC(c2ccccc2)C1=O	-0.38	0.47	0.14	-0.22	-0.26	-0.35	-0.14	0.22	-0.24	-0.21	0.15	-0.86	0.43	-0.48	-0.39	0.38	-0.29	0.0	0.0
CN(C)CCC[C@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21	0.68	1.02	2.85	0.67	-0.16	1.69	0.54	0.41	1.16	1.16	0.11	-0.39	-0.21	-0.27	-0.58	0.49	-0.16	1.0	1.0
CCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O	2.01	-0.92	0.16	-1.41	-0.56	-0.97	3.7	-1.65	1.0	-0.72	0.74	1.93	-0.9	6.14	-0.78	-0.15	-0.6	0.0	0.0
O=C(COP(=O)(O)O)Cc1c[nH]cn1	-0.42	-0.92	0.16	-2.21	-0.25	-1.32	0.86	-2.95	-1.17	-0.43	1.97	-0.96	0.33	0.17	-1.13	-0.52	-0.62	0.0	0.0
C=CCC1/C=C(\C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(/C(C)=C/C3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC	1.24	-0.92	0.14	0.14	-3.63	0.76	2.96	0.27	2.25	-0.7	-0.04	2.14	-0.98	1.04	0.15	-0.22	1.18	0.0	0.0
C[C@H](CN(C)C)CN1c2ccccc2CCc2ccccc21	1.57	1.3	0.15	1.26	0.24	2.71	0.16	0.91	1.32	2.35	-0.4	-0.03	-0.23	-0.31	1.25	-0.36	0.12	1.0	1.0
COc1cc2ccc1Oc1cc(ccc1O)CCC(=O)CCCC2	-0.38	0.74	-0.71	0.29	0.86	0.22	0.61	0.4	-0.08	1.32	0.16	0.34	-0.17	-0.04	-0.13	-0.15	-0.18	0.0	0.0
COc1ccc2c3c1OC1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314	0.68	-0.37	0.14	0.09	0.64	0.87	0.52	0.59	0.38	1.22	-0.17	-0.58	-0.03	0.22	0.17	0.61	0.45	1.0	1.0
C=C1C(=O)OC2C[C@]3(C)CC(=O)CC(C)C3=CC12	-0.93	-0.92	-0.71	-0.48	0.12	-0.51	0.3	0.74	-0.86	-0.7	-0.44	-1.14	0.1	-0.05	-0.82	2.63	0.65	0.0	0.0
CC/C=C\CCOC(=O)CCCCC	-0.42	-0.92	-0.71	0.85	-0.07	0.33	-0.15	0.42	-0.86	-0.7	-0.68	1.08	0.28	-0.22	-0.45	2.29	0.47	0.0	0.0
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO	-0.42	-0.92	-0.71	-0.71	-0.12	-0.65	0.31	0.2	-1.01	-0.7	-0.49	0.24	-0.38	-0.31	-0.37	-0.51	1.28	0.0	0.0
COc1ccc2c(C(F)(F)F)cc(=O)oc2c1	-0.38	0.19	2.86	-0.2	0.11	-0.35	-0.46	-0.07	-0.39	-1.07	3.66	-0.89	1.53	0.61	-1.04	-1.07	-1.29	1.0	1.0
CCCCCCCCCCCCCCCC(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)nccc32)C(O)C1OP(=O)(O)O	2.01	-0.64	0.16	-0.86	-0.57	-0.98	3.7	-1.44	1.0	-0.69	0.2	3.26	-1.03	7.24	-0.81	-0.32	1.64	0.0	0.0
CC(C)=CC(=O)CC(C)c1ccc(C)cc1	-0.93	0.19	-0.71	0.95	0.19	-0.46	-0.59	0.93	-0.7	0.63	-0.6	0.15	0.1	-0.66	-0.53	0.05	-0.13	0.0	0.0
CC(=O)C[C@@H](c1ccccc1)c1c(O)c2ccccc2oc1=O	-0.93	1.58	-0.7	-0.25	-0.37	-0.89	-0.59	0.03	-0.08	-0.27	1.13	-1.0	-0.16	0.04	-0.46	1.11	-1.19	1.0	1.0
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc2c1OCO2	0.67	-0.09	0.14	0.38	-0.32	0.34	0.74	0.89	-0.24	0.23	1.27	0.1	-0.07	1.12	-0.24	0.27	0.7	0.0	0.0
C/C(=C\CCC(C)C1CC[C@@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CCC(O)C(C)(C)C1CC3O)C(=O)O	-0.93	-0.92	-0.71	-0.21	0.24	-1.51	-0.59	0.89	-1.01	-0.7	-0.86	-0.33	-0.81	0.51	-0.79	-0.85	2.02	0.0	0.0
CC(=O)OCC[N+](C)(C)C	1.74	-0.92	0.15	0.3	-0.14	2.17	-0.15	0.92	0.54	-0.7	-0.88	0.1	0.77	-0.71	-1.01	2.44	0.13	1.0	1.0
COc1cc([C@H]2c3cc4c(cc3[C@H](O[C@H]3O[C@H]5CO[C@H](c6cccs6)O[C@@H]5[C@@H](O)[C@@H]3O)[C@@H]3COC(=O)[C@@H]23)OCO4)cc(OC)c1O	1.73	0.74	-0.7	-0.82	-0.54	0.57	1.62	-0.64	1.78	1.45	1.12	-0.47	-0.41	-1.43	0.96	-0.05	-0.85	0.0	0.0
COc1ccc(N2CCc3c(NCCO)nc4c(OC(F)(F)F)cccc4c32)c(C)c1	1.95	0.74	2.86	0.66	0.33	-0.24	-0.44	0.31	0.85	1.65	1.22	-0.17	-0.3	2.62	-1.39	-0.4	-0.93	1.0	1.0
CC1(C)C(=O)CC[C@]2(C)C1CC[C@@]13C=CC(CC21)[C@@](C)(O)C3	-0.93	-0.92	-0.71	0.38	0.84	-1.1	-0.59	0.95	-1.17	-0.7	-0.91	-1.11	-0.4	-0.37	-0.54	0.91	1.36	0.0	0.0
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21	1.49	-0.64	2.85	-0.85	-0.85	0.02	-0.43	0.48	0.23	-1.12	1.13	0.02	0.09	1.32	-0.81	0.66	-1.16	0.0	0.0
O=C1c2ccc(O)cc2OCC1c1ccc(O)cc1	-0.42	1.02	-0.71	-0.95	0.07	-0.67	-1.04	-0.88	-0.08	0.34	0.61	-0.79	-0.13	-1.0	-0.12	-0.61	-0.86	0.0	0.0
C/C=C(\C)C(=O)OC1C2=C(C)C(=O)O[C@@]2(OC)CC2CCC(O)C(C)[C@@]21C	-0.38	-0.92	-0.7	-0.15	-1.01	-0.34	1.18	1.18	-0.55	-0.7	-0.1	-0.75	-0.39	2.1	-0.44	0.12	0.23	0.0	0.0
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1	-0.93	1.3	0.28	0.92	-0.04	0.45	-1.04	-0.56	-0.08	1.02	1.09	-0.73	-0.24	-1.23	-0.81	-0.46	-0.65	0.0	0.0
COc1c2occc2cc2ccc(=O)oc12	-0.38	0.19	-0.7	-0.4	0.17	0.82	-1.04	0.24	-0.39	-0.46	1.17	-1.04	1.72	-0.15	-0.03	-0.41	-1.16	0.0	0.0
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	-0.42	0.19	-0.71	0.89	0.05	1.25	-0.15	1.22	-0.55	-0.05	-0.1	-0.37	0.41	0.27	-0.28	-0.76	-0.81	0.0	0.0
C#C[C@]1(O)C=C[C@H]2[C@@H]3CC=C4CC(=O)CCC4[C@H]3CC[C@@]21CC	-0.93	-0.92	-0.71	0.35	2.42	-0.86	-0.59	0.31	-1.01	-0.7	-0.76	0.72	-0.43	-0.11	-0.56	0.01	0.55	0.0	0.0
COC1=CC(=O)CC(C)C12Oc1c(Cl)c(OC)cc(OC)c1C2=O	0.73	-0.64	-0.71	-0.02	0.01	1.34	-0.15	1.0	0.23	-0.05	0.51	-0.75	0.12	0.86	0.41	-0.06	-0.88	0.0	0.0
Cn1c(N)nc2c3cccnc3ccc21	-0.48	0.19	0.16	0.26	0.2	-0.8	-0.38	0.81	-0.39	-0.42	0.1	-0.5	1.01	0.08	-0.32	0.81	-0.91	0.0	0.0
C/C=C1\C(O)OC=C(C(=O)OC)C1CC(=O)OCCc1ccc(O)c(O)c1	0.14	-0.09	-0.7	-1.09	-1.16	-0.32	1.78	-0.19	-0.08	-0.59	0.53	-0.09	-0.34	-0.13	-0.09	0.43	-0.92	0.0	0.0
Cc1ncsc1CCCl	-0.47	-0.92	0.15	0.91	0.28	0.03	-0.44	0.7	-1.17	0.6	-1.15	-0.54	1.85	-0.5	1.32	-0.58	-0.18	0.0	0.0
COC1=CC(C)C2CC3OC(O)CC4C(C)C(=O)C(O)C([C@@]2(C)C1=O)[C@@]34C	-0.38	-0.92	-0.71	-0.74	-0.59	-0.05	0.74	0.46	-0.55	-0.7	-0.23	-0.37	-0.49	0.41	-0.09	-0.18	1.07	0.0	0.0
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21	1.57	1.3	0.15	1.25	0.24	2.71	0.16	0.91	1.32	2.35	-0.4	0.42	-0.22	-0.31	1.25	-0.36	-0.05	1.0	1.0
CC1=C(/C=C\C2=CCC[C@]3(C)C2CCC3C(C)CCCC(C)C)CC(O)CC1	-0.93	-0.92	-0.73	0.9	1.49	-0.61	-1.04	0.71	-0.86	-0.7	-0.9	0.77	-0.54	-0.52	0.4	-0.98	1.2	0.0	0.0
O=C1OC(CO)C(O)C(O)C1O	-0.42	-0.92	-0.71	-3.42	-0.52	0.27	-0.15	-1.93	-0.55	-0.7	0.08	-0.22	0.32	-0.82	1.32	-0.25	-0.34	0.0	0.0
Cc1ccccc1-n1c(C)nc2ccccc2c1=O	-0.93	1.3	0.16	0.67	0.28	-0.46	-1.04	1.09	-0.24	0.72	0.26	-1.18	0.12	0.51	-0.39	-1.33	-1.39	0.0	1.0
CC(=O)Nc1ccc(O)cc1	-0.52	0.19	0.14	-0.71	-0.01	-1.4	-0.59	-0.2	-0.86	-0.23	0.09	-0.45	1.16	-0.72	-0.52	-1.38	-0.35	1.0	1.0
C#CCN(C)[C@H](C)Cc1ccccc1	0.13	0.47	0.14	1.22	1.19	2.44	-0.44	0.12	0.23	0.03	-0.77	-0.06	-0.03	-1.12	0.19	-0.89	-0.04	1.0	1.0
CCN(CC)C(=O)[C@]1(c2ccccc2)C[C@@H]1CN	0.6	0.47	0.14	0.78	0.21	0.69	-0.08	0.89	0.23	-0.1	-0.47	-0.81	-0.03	0.31	0.01	-0.9	0.25	0.0	1.0
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1	1.12	0.19	0.14	0.78	0.71	1.12	0.0	-0.22	0.69	0.4	-0.42	0.39	-0.15	-1.26	1.66	0.13	-0.3	1.0	1.0
COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1	2.26	-0.37	0.14	0.76	0.73	1.4	-1.04	0.7	1.16	0.43	-0.34	0.32	0.06	-0.22	0.56	-0.24	-0.7	1.0	1.0
CCCCCCCCCCCCCCCCCCCCCC(=O)CC(O)CCC	-0.93	-0.92	-0.71	0.78	0.07	-0.39	-0.59	-0.66	-1.32	-0.7	-1.02	3.58	-0.55	-1.01	0.01	-0.0	1.78	0.0	0.0
O=C(CO)NCCCOc1cccc(CN2CCCCC2)c1	1.62	0.19	0.14	0.2	0.2	0.73	0.02	-0.33	1.0	0.45	-0.37	0.73	-0.18	-0.96	0.27	-0.0	0.21	0.0	1.0
CC(C)(C)c1cc(CC2SCNC2=O)cc(C(C)(C)C)c1O	-0.47	-0.37	0.14	0.49	0.52	-1.0	1.02	1.29	-1.01	1.13	-0.59	-0.13	-0.12	0.31	-0.77	-1.15	1.16	0.0	0.0
CC(C)=CCCC(C)CCO	-0.42	-0.92	-0.73	0.57	0.26	-0.4	-1.04	-0.75	-1.01	-0.7	-1.06	0.51	0.35	-1.08	0.91	-0.31	0.43	0.0	0.0
Oc1ccc2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2c1c(O)c2c(c(C3c4ccc(O)cc4OC(c4ccc(O)c(O)c4)C3O)c1O)OC(c1ccc(O)c(O)c1)C(O)C2	-0.93	3.24	-0.71	-2.15	-3.64	-0.77	-0.44	-1.37	1.78	-3.19	1.65	-0.29	-0.9	-1.31	0.21	-0.18	-1.34	0.0	0.0
C=C(C)C1Cc2c(ccc3c2OC2COc4cc(OC)c(OC)cc4C2C3=O)O1	0.69	0.19	-0.71	0.33	1.2	1.13	-0.44	0.63	1.0	2.17	0.79	-0.01	-0.22	-0.02	0.85	0.12	-1.2	0.0	0.0
COc1cc2c(CC/N=C(\C)O)c[nH]c2cc1OS(=O)(=O)O	0.13	-0.37	0.15	-0.46	-0.01	-0.75	0.53	-1.15	-0.39	-0.17	1.01	-0.77	0.16	1.08	-1.51	0.99	0.07	0.0	0.0
CCCc1cc(=O)oc2c(C(=O)CC(C)C)c(O)c(CC=C(C)C)c(O)c12	-0.93	-0.64	-0.7	0.27	-0.35	-1.02	0.16	1.33	-1.17	-0.46	0.63	0.39	-0.19	2.52	-0.69	2.26	-0.91	0.0	0.0
COC1/C=C/OC2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C4=O	1.15	-0.92	0.15	-0.09	-3.18	0.09	1.18	0.98	1.16	-0.88	0.54	1.8	-0.93	4.09	-0.16	0.08	1.72	0.0	0.0
COc1ccc(CCNCCC[C@](C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC	2.3	0.74	0.16	0.86	1.33	1.74	0.07	0.87	1.94	1.95	-0.52	0.63	-0.46	0.1	0.84	0.08	-0.32	1.0	1.0
CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13	1.19	0.19	0.15	0.65	-0.12	1.31	1.63	0.5	1.32	1.35	-0.11	0.18	-0.49	-0.21	0.05	0.03	-0.46	1.0	1.0
Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1	-0.93	0.74	0.16	0.94	-0.04	1.42	0.64	-0.48	0.07	1.24	1.24	0.14	-0.01	-1.61	2.15	-0.59	-1.66	0.0	0.0
FC(F)OC(Cl)C(F)(F)F	-0.93	-0.92	2.86	1.05	-0.04	-0.18	-0.6	-1.39	-1.48	-0.7	13.69	-1.09	3.7	-0.45	0.13	-1.55	-0.41	0.0	0.0
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O	0.98	1.02	0.14	0.29	-0.23	-0.11	0.01	0.62	0.69	1.17	-0.03	0.11	-0.51	0.84	-0.96	0.31	-0.01	0.0	0.0
CSCCC(N)C(=O)NC(CC(C)C)C(=O)O	0.0	-0.92	0.14	-0.21	-0.23	-0.58	-0.14	0.43	-0.39	-0.7	-0.22	0.37	0.05	0.62	-0.95	1.39	0.37	0.0	0.0
CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O	-0.93	1.3	0.19	-1.09	-0.6	-0.67	-0.59	-0.08	-0.24	-0.64	1.3	-0.58	-0.13	0.37	-0.85	0.69	-1.43	0.0	0.0
Cc1cccc(C)c1NC(=O)CN1CCCC1=O	0.5	-0.09	0.14	0.43	-0.06	0.15	-0.14	0.72	-0.39	0.86	0.11	-0.37	0.13	-0.29	-0.63	-0.44	-0.32	0.0	1.0
CC(C)CCC[C@@H](C)C1CCC2C3C(C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)CC1C[C@H]3O	-0.93	-0.92	-0.72	0.36	1.62	-1.03	-1.04	0.15	-1.01	-0.7	-0.84	0.44	-0.75	-0.39	0.26	0.25	2.06	0.0	0.0
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1	-0.42	-0.09	0.14	-0.67	-0.02	-0.73	-0.42	-0.18	-0.24	-0.08	-0.43	-0.02	-0.17	-0.67	0.52	-0.15	-0.16	0.0	1.0
C=C1OC(=O)/C(=C\CCCCCCCCCCCCC)C1O	-0.93	-0.92	-0.71	0.14	-0.18	-0.38	-0.15	0.62	-0.86	-0.7	-0.91	1.85	-0.28	1.18	-0.47	-0.45	1.42	0.0	0.0
CN(C)CCOC1(c2ccccc2)CC2CCC1(C)C2(C)C	1.19	0.47	0.14	1.24	0.32	2.39	-0.07	1.24	0.85	0.04	-0.78	0.69	-0.32	-0.18	1.69	-0.9	0.24	0.0	1.0
Clc1ccc(Cl)c(Cl)c1	-0.93	-0.09	-1.33	1.29	-0.04	-0.83	-1.04	-1.43	-1.01	0.16	-1.2	-0.76	-0.43	-0.85	2.15	-0.61	-1.31	1.0	1.0
N=C(N)NCCCCNC(=O)/C=C\c1cc(O)c2c(c1)C(C(=O)NCCCCNC(=N)N)C(c1ccc(O)cc1)O2	1.11	0.74	0.16	-0.48	-0.73	-1.04	-0.14	-0.33	1.16	0.24	0.42	0.69	-0.78	0.34	-0.71	0.24	-0.1	0.0	0.0
CC/C=C\CC(O)/C=C/C=C\CCCCCCCC(=O)O	-0.93	-0.92	-0.71	0.06	-0.36	-1.21	-0.59	-0.63	-0.39	-0.7	-0.75	1.05	-0.32	-0.64	-0.65	0.31	0.48	0.0	0.0
C[C@@](O)(COC1OC(CO)C(O)C(O)C1O)C1CC[C@@](C)(O)C(O)C1	0.1	-0.92	-0.71	-1.8	-0.2	-0.11	-0.15	-1.06	-0.08	-0.7	-0.26	0.45	-0.47	-1.13	1.08	0.33	0.23	0.0	0.0
CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21	0.51	1.3	0.15	0.59	-0.06	1.07	-0.59	0.24	0.54	1.08	0.42	-0.84	0.18	-0.47	0.02	1.13	-1.07	0.0	1.0
CO[C@@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@]3(CCN1CC1CC1)[C@@H]2O5	0.64	-0.37	0.14	0.35	0.79	0.22	0.51	1.09	0.23	1.24	-0.39	-4.33	0.19	1.15	0.06	0.21	0.92	0.0	1.0
O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1	2.64	1.58	0.14	0.13	-0.47	0.78	-0.15	-0.63	2.25	1.04	-0.21	0.39	-0.3	-1.79	-0.6	-1.15	-0.55	0.0	0.0
CN(C)CCO[C@@]1(c2ccccc2)C[C@@H]2CC[C@@]1(C)C2(C)C	1.19	0.47	0.14	1.22	0.32	2.39	-0.07	1.24	0.85	0.04	-0.78	0.12	-0.31	-0.18	1.69	-0.9	0.26	0.0	1.0
CC(c1ncncc1F)C(O)(Cn1cncn1)c1ccc(F)cc1F	-0.93	-0.09	2.86	-0.95	-1.65	0.15	0.1	-0.25	-0.7	-2.18	1.22	-0.75	-0.08	-0.74	0.04	0.11	-0.91	0.0	0.0
O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O	-0.93	-0.92	-0.69	-4.75	-0.04	-1.6	1.51	-4.87	-0.55	-0.7	2.21	-0.88	-0.48	2.47	-0.93	-0.1	-0.76	0.0	0.0
C=C(CCC=C(C)C)C1CC=C(C)CC1	-0.93	-0.92	-2.68	1.29	0.3	0.74	-1.04	0.5	-0.86	-0.7	-0.98	0.08	-0.02	-1.11	0.3	0.83	0.42	0.0	0.0
C#CCC12CCC(=O)C=C1CCC1C3CCC(=O)C3(C)CCC12	-0.93	-0.92	-0.71	0.18	2.48	-0.85	-0.14	0.43	-1.32	-0.7	-0.68	-1.24	-0.32	-0.65	-0.86	0.21	1.53	0.0	0.0
C(=C/c1ccccc1)\CN1CCN(C(c2ccccc2)c2ccccc2)CC1	1.62	3.24	0.14	1.22	-0.04	3.01	-1.04	-0.49	2.87	1.45	-0.24	0.28	-0.35	-1.58	2.23	0.17	-0.56	1.0	1.0
C[C@]12CCC3C4=C(CCC3C1CCC2=O)C(=O)C(=O)C=C4	-0.93	-0.92	-0.71	-0.63	0.49	-0.44	0.31	0.53	-1.17	-0.7	-0.58	-0.77	-0.11	0.19	-0.85	1.04	0.84	0.0	0.0
CO[C@]12C[C@@H](CO)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13	1.19	-0.09	0.15	0.54	0.08	1.49	1.19	0.61	1.16	0.75	-0.39	0.8	-0.15	-0.21	1.31	0.43	0.1	1.0	1.0
CCCCCCCCCCCCCCCC(=O)OCc1cc(OC)c(C/C=C(\C)CC(=O)C=C(C)C)c(O)c1C=O	-0.38	-0.64	-0.71	0.49	-0.09	-0.1	1.52	0.6	-0.24	-0.09	-0.29	2.4	-0.85	0.91	-0.41	0.33	1.46	0.0	0.0
O=c1ccc2nc3ccc(OCc4ccccc4)cc3oc-2c1	-0.93	2.13	0.15	0.23	0.5	0.69	-0.42	-0.25	0.54	0.87	1.26	-1.15	-0.02	-0.76	0.16	-0.19	-1.41	0.0	0.0
N=c1nc(N2CCCCC2)cc(N)n1O	0.92	-0.64	0.17	-0.27	0.34	-0.76	-1.04	0.73	-0.7	-0.26	-0.36	-0.26	0.13	0.61	-0.88	1.28	-0.71	0.0	0.0
CC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1	0.64	-0.09	0.15	0.22	-0.14	0.2	0.01	0.16	0.54	0.68	-0.05	0.71	-0.18	-0.3	0.07	0.45	-0.29	0.0	1.0
Clc1ccc(C(Cn2ccnc2)OCc2c(Cl)cccc2Cl)c(Cl)c1	-0.93	0.74	0.16	0.97	-0.04	1.81	0.63	-0.77	0.23	1.34	0.59	0.03	-0.05	-1.7	3.17	-0.41	-0.66	0.0	0.0
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1	0.64	1.3	0.28	0.93	-0.04	1.29	-0.44	0.57	1.0	0.8	0.14	-0.64	-0.22	0.04	-0.3	-0.54	-0.46	1.0	1.0
O=c1cc(C(F)(F)F)c2ccc(OCc3ccccc3)cc2o1	-0.93	1.58	2.86	0.28	0.11	-0.37	0.16	-0.52	0.23	-0.58	2.99	-1.15	0.65	0.53	-1.13	-1.41	-1.38	0.0	0.0
CC/C(=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1	1.19	2.96	0.14	1.28	0.38	2.09	-1.04	0.6	2.25	1.78	0.03	-0.13	-0.37	-0.42	1.82	-0.71	-0.82	1.0	1.0
CN1CCCC[C@H]1CCN1c2ccccc2Sc2ccc([S@@](C)=O)cc21	1.5	1.02	0.14	0.93	-0.04	1.84	-0.03	0.04	1.32	2.48	-0.27	0.7	-0.2	0.03	-0.35	0.04	-0.38	1.0	1.0
COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1	-0.38	0.19	2.85	-0.54	-0.63	-0.66	0.47	0.33	0.54	1.81	0.22	-0.17	-0.58	0.45	-0.2	-0.7	-0.12	0.0	0.0
COc1cc(Br)c2oc(C3CCNCC3)cc2c1	0.64	-0.09	0.14	0.87	1.11	0.78	-1.04	0.55	0.07	0.85	-0.09	0.35	0.2	-0.04	1.58	0.33	0.21	1.0	1.0
CCCCC/C=C\C(=O)O	-0.93	-0.92	-0.71	-0.47	-0.44	-1.76	-0.59	0.04	-1.17	-0.7	-0.82	-0.33	0.55	-0.02	-1.57	1.53	0.41	0.0	0.0
CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12	0.13	1.02	0.14	1.24	2.89	2.41	-0.43	0.89	1.0	0.03	-0.4	-0.76	-0.15	-0.71	0.47	-0.02	-0.23	0.0	1.0
CCC(C)C(NC(=O)C(N)CC(=O)O)C(=O)O	-0.93	-0.92	0.14	-1.5	-1.61	-1.02	0.31	0.02	-1.17	-0.7	0.28	0.74	-0.19	0.46	-0.95	0.56	0.25	0.0	0.0
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1	0.6	1.3	2.85	0.25	-0.18	0.14	-0.51	-0.23	0.69	0.26	-0.36	0.23	-0.48	-0.94	-0.29	0.51	-0.35	1.0	1.0
Nc1ccc(-c2ccccc2)cn1	-0.48	1.02	0.15	0.66	0.21	-1.4	-1.04	-0.46	-0.39	0.8	-0.02	-0.75	0.24	-0.73	-0.14	1.33	-0.86	0.0	1.0
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc([S+](C)[O-])cc1	-0.44	1.02	2.85	-0.69	-0.66	-1.2	0.45	-0.31	0.23	0.76	0.68	-0.08	-0.28	-0.0	-0.79	0.12	-1.16	0.0	0.0
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC	1.7	-0.37	0.14	0.69	0.35	1.24	-1.04	0.74	0.85	0.46	-0.43	0.45	0.05	0.23	0.21	0.23	-0.16	1.0	1.0
CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1	2.22	1.58	0.15	1.2	0.38	2.45	0.52	0.77	2.4	1.24	-0.75	0.52	-0.59	-1.19	1.4	1.59	-0.03	1.0	1.0
CCN=c1ncn(Cc2ccc(OC)c(OC3CCCC3)c2)c2[nH]c(C(C)C)nc12	0.13	-0.09	0.17	0.83	1.27	0.9	-0.43	1.39	0.23	1.25	0.2	0.25	-0.26	1.76	1.16	0.19	-1.09	1.0	1.0
CN1CCN2c3ncccc3Cc3ccccc3C2C1	1.53	0.74	0.15	1.15	0.5	2.32	-0.44	0.44	1.0	2.21	-0.13	-0.66	-0.06	-0.69	1.44	-0.19	-0.6	1.0	1.0
