SMILES	H-052	ATS0Z	AATS3i	ATSC2Z	ATSC5s	ATSC7p	AATSC2se	MATS4c	GATS3c	GATS3s	nF	IC2	F04[C-F]	B05[C-Cl]	B09[C-S]	B10[N-I]	PEOE_VSA6	observed	predicted
O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1	0.10987099804222053	-0.12067396998954938	0.6156302901416659	-0.45260983925906134	-0.9134290643801873	0.7163229622044386	-0.097502955475562	0.07384611850675525	0.7406587314754638	-0.14144491216629898	-0.2906190968595482	-0.43395920568353913	-0.2873850112419584	-0.363696483726654	-0.33275613232308127	-0.03949762527666822	-0.45832837018553063	0	0
COc1cc([C@@H](CC(=O)O)c2ccc(C)c(CN3C[C@@H](C)Oc4ccccc4S3(=O)=O)c2)cc2nnn(C)c12	-0.10195236755269121	0.48160271390454895	-1.141650837707911	1.8163588318457211	-0.002580193720226569	0.8536737101731162	0.14532871093730595	0.5229690763575884	0.32171462266030854	0.06119093746985907	-0.2906190968595482	1.7007673341881275	-0.2873850112419584	-0.363696483726654	3.0052038200428277	-0.03949762527666822	0.5741457889921124	1	1
c1ccc2c(c1)sc1ccccc12	-0.7374224643374264	-0.5120694620439774	-2.5416161793483507	-0.2539156286920917	0.05713302015276581	0.7832371500972051	-0.4481467149995364	-0.030794261126134516	-0.5734907570900818	0.42394151592399965	-0.2906190968595482	-3.1581780745719223	-0.2873850112419584	-0.363696483726654	-0.33275613232308127	-0.03949762527666822	0.6129362332342362	0	0
COc1ccc(Cl)cc1[C@]1(F)C(=O)Nc2cc(C(F)(F)F)ccc21	-0.7374224643374264	0.06152737975992574	-0.3699781060222378	0.3906276702910824	-1.2602617154997666	-0.029750276749098085	2.0108863650456015	-0.63903216291991	-0.3243884169961193	-1.1703643618189237	5.040165479821308	0.05603231739098279	5.924775837826638	2.749545416973504	-0.33275613232308127	-0.03949762527666822	-0.23887515176839033	0	0
CN(C)c1nc(N(C)C)nc(N(C)C)n1	-0.7374224643374264	-0.5626809480854983	-0.33531448706232825	1.1785620878451444	0.14764257706241646	-4.002008249824195	0.44142505730092135	1.570002012374682	2.315906612965237	0.015235458492486555	-0.2906190968595482	-4.2619573438364124	-0.2873850112419584	-0.363696483726654	-0.33275613232308127	-0.03949762527666822	-1.0423184921178348	0	0
N#Cc1ccccc1OCC(O)CNCCNC(=O)Cc1ccc(O)cc1	-0.7374224643374264	-0.1324833167325709	0.5022045601415854	-1.184291630480145	-0.2807346125626515	-2.810597934772536e-08	-0.7361363820203386	-0.004935837560356089	-0.03354058600675576	0.5269328378232944	-0.2906190968595482	0.7698235438144408	-0.2873850112419584	-0.363696483726654	-0.33275613232308127	-0.03949762527666822	0.061184658116879176	0	0
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1	-0.7374224643374264	-0.18984300091296122	-1.1834695666706563	-0.4810328375284356	-0.008249298101565515	-1.1229540377004612	-0.6607279114501409	0.09157667577637997	0.38267238883912014	1.1972066915852764	-0.2906190968595482	-0.5937101708776642	-0.2873850112419584	-0.363696483726654	-0.33275613232308127	-0.03949762527666822	2.5830567474938615	1	0
NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1	-0.7374224643374264	-0.4108464899609357	1.9831638843754744	-0.7594857524577834	-0.15088461917648807	-0.016962510291956938	-1.8708269449300552	-0.4827581830751703	-1.3339348986509407	-0.11155172793705934	-0.2906190968595482	0.11014387764167019	-0.2873850112419584	-0.363696483726654	-0.33275613232308127	-0.03949762527666822	-1.0423184921178348	0	0
CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C	-0.5255990987425148	1.068695951986191	-0.3991672991601968	2.745820410477507	2.1657812920005375	-1.6756326813398195	-0.3586546570555589	0.298049498091765	0.2895139420678806	0.06920920147193772	-0.2906190968595482	2.204240417229105	-0.2873850112419584	-0.363696483726654	-0.33275613232308127	-0.03949762527666822	1.0460889789213605	1	1
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O	-0.7374224643374264	0.076710825572382	-1.0189211564370035	0.032679029864673415	0.5852723177567709	0.7042296824785118	0.5451182410149646	-0.33783341011874446	0.17239299363862481	0.37613772860671046	-0.2906190968595482	0.5982097968070537	-0.2873850112419584	-0.363696483726654	3.0052038200428277	-0.03949762527666822	-0.7664427045591563	0	0
CC1(C)COC(=O)C1O	-0.7374224643374264	-0.7465693473696907	-0.5972838057291432	0.21204523873101708	-0.431285397500015	0.2862877171909324	0.13461892256119734	-0.7830790011644428	-1.4947855702567043	-1.2970834129385858	-0.2906190968595482	-1.8520965932305393	-0.2873850112419584	-0.363696483726654	-0.33275613232308127	-0.03949762527666822	-0.4125869143027269	0	0
OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O	-0.7374224643374264	-0.35854795438469744	1.2154340517697224	-1.2755492521804939	-0.2151220651670866	-0.42292076454047656	-1.9331077936702075	-0.26901958586903807	-1.2692405152101924	-0.6423235361124272	-0.2906190968595482	-0.7069989684241672	-0.2873850112419584	-0.363696483726654	-0.33275613232308127	-0.03949762527666822	-1.0423184921178348	0	0
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)[C@H](C)C(=O)N(C)[C@@H]([C@@H](C)CN2CCN(CCOC)CC2)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C	3.4990448475608082	2.340731301163082	0.4870130604516682	4.100372476657987	3.887816482310769	0.8905489689793193	-0.11975515732211166	-1.4219837171651868	0.11804082443106195	0.2448108569180703	-0.2906190968595482	0.6054906676592049	-0.2873850112419584	-0.363696483726654	-0.33275613232308127	-0.03949762527666822	3.603566307286351	1	1
