SMILES	ATS0d	SLogP	GATS2c	AATS7i	AATS2i	EState_VSA3	PEOE_VSA6	AATS4i	ATSC8se	AATS5i	PNSA3	AATS1i	AATSC1Z	RBF	GATS1i	PNSA1	SMR_VSA7	MAXDN	AATSC3s	AATS3i	observed	predicted
COc1cc(-c2coc3cc(OCc4ccccc4)c(OC)c(O)c3c2=O)cc(OCc2ccccc2)c1OC	0.5390638609546363	1.2865620026477373	1.7059813396513648	-1.2084538128031694	-0.4415432479697436	0.498877715792834	1.5592830586078419	-1.0970812809702002	-1.2649131916514034	-0.712758119554724	-0.07185113290530525	-0.7912799878160948	0.16366289344650883	0.46304374116488767	-0.5628201785041436	0.23742368899659044	2.3250301617554654	-0.31581946686905893	0.718415269694783	-1.1138432817059325	0	0
CC(=O)Oc1cc2c(c(C)c1OC(C)=O)CC=C1[C@]2(C)CC[C@]2(C)[C@H]3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@@]12C	0.9187578967145139	1.5657043493375855	-0.9419542393051451	0.009426531686282562	-0.44758943332265483	0.12875158206426784	0.5884250769109518	-0.915662565905238	-1.9010198100982825	-0.3267161971439534	0.3804433105897248	-0.7241349858821391	0.09587467367909319	-0.38538943203890175	-0.21551464900459594	-0.40079699526135104	-0.0859803132851088	-0.1356801955468988	0.13873217702234655	-1.1042064941039726	1	1
COc1c(CC=C(C)C)c2c(c3oc(=O)c(-c4ccc(O)cc4)c(O)c13)C=CC(C)(C)O2	0.15936982519475862	0.9911485234211121	-0.04247865054696482	-0.8318003471993485	-0.5626940313478347	1.296131611235959	-0.120251552431604	-0.6662108648658893	-0.7026999697467428	-1.4640717295962538	0.1505814982815074	-0.7085088770732738	-0.07728811541850504	-0.4006265992311331	-0.7842156911689055	0.12021725812156306	0.888582579967353	-0.10728955898808895	-0.30860687259357406	-1.1489230188380655	1	1
C=C1C2CC[C@@]3(C)[C@@H](c4ccoc4)OC(=O)C[C@@]13O[C@H]1CC(=O)C(C)(C)C(C(OC(C)=O)C(=O)OC)[C@@]21C	0.7500049919323462	0.43249869943750435	0.49263442487842557	-0.5514549977872011	-0.1441296043272898	-0.1851344441942752	0.35753734687798655	-0.6198409359042342	-0.8640039284410669	-0.597193617726028	-0.33135043001547165	-0.5335751609859772	0.3224608204829169	-0.18222720280915083	0.2907910152464081	-0.03498583698505205	-0.02234026976281003	0.14717185319978537	-0.19110782083721473	-0.8159357270582236	1	1
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	-0.6000182463249968	-0.37227197224476316	-0.5635572026334222	-0.8726792851202553	-1.8967698998905487	-1.066131163908208	-1.2032367111354902	-0.4707261930025998	-1.0469079867964306	-0.7415701514930043	-1.2106516845035102	-0.10290990311918573	-1.5999354378600579	-0.9557250651370047	-2.19141933665394	-0.1563351628250901	0.11973637037234965	0.06861040195880866	0.040414775666659325	-0.7900246495676686	1	1
C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@H]2O[C@H](C)[C@@H](O)[C@@H]([NH3+])[C@H]2O)C[C@@H]2O[C@](O)(C[C@H](O)C[C@H](O)[C@@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)[O-]	2.1527635129341163	-1.6379819969265716	-0.4639477081541261	-0.21993345143986265	0.11799773829037946	-1.066131163908208	3.3010354180716672	0.7293451116687006	2.3090234222813693	0.440903341055975	-3.020481317066074	0.5020670174745538	-0.6058635512580497	-0.9319564741084929	0.17218712483023685	2.9182845324821614	1.608725904760378	1.0132816020763782	-0.5896513139860633	1.0284793481056167	0	1
O=C(Oc1cc(OC(=O)c2ccccc2)c2c(c1)O[C@H](c1ccc(OC(=O)c3ccccc3)c(OC(=O)c3ccccc3)c1)[C@@H](OC(=O)c1ccccc1)C2)c1ccccc1	1.804710646820895	2.4716390189658997	0.41347460978594414	-1.9575025989101027	-1.6172102320439516	-0.30277363705029037	3.2167949204538417	-0.7724122312928452	-1.203687789274997	-1.386452754667596	-0.6056197641083609	-1.428228719727213	0.09992415824104656	0.5243590797325566	-1.1365728986536099	3.38734441083829	6.154094161722632	-0.03634292886961015	0.5553037381037057	-0.707746436765151	0	0
CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C[C@@H]1CN	-0.13594775817403512	-0.760983927658193	0.20218138616541798	0.8691106667901805	1.3021341176225367	0.6727197057809307	-0.9684543747877239	1.0947214294804055	-0.4898316472327644	0.4454305226127898	0.020583576550491263	1.3561086074564732	-0.03979282668636468	-0.04132436640787193	0.12033326274364776	-0.30389399124638455	-0.10399960560167724	0.47679001685044997	0.4536578916865649	1.3732806334416534	0	0
CC1=C[C@H]2[C@H](CC1=O)C(C)=CC[C@@H]2C(C)C	-0.8531476034982485	0.30173630191192985	-0.32153694823000517	0.15260164440419632	-0.3592763705241661	0.5486144627060446	0.23452634509116538	-0.15870098724328305	0.024182018006278887	0.3491966689757892	1.217536585512027	-0.8668340096011454	-0.0799334576964146	-0.8245783687561574	-0.2497917760637088	-1.0965754917529118	-0.45756923876434824	-1.0529949946970496	0.26550438787067715	-0.5121634793527271	0	0
CCOC(=O)O[C@@H](C)OC(=O)[C@@H]1N2C(=O)[C@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C	0.08554042935256018	-0.6355463514396513	-0.04471973928440529	-0.37697521553317065	0.7078479765162431	-0.6844524004792492	0.17802317373617574	0.5151023570834112	0.43076458477460944	0.5921465334061832	-0.4583333783223005	0.5672564828320634	0.3195696743212116	1.1988278039769138	0.6054629792845231	0.9549274261201995	-0.036153185359161254	0.11325531085928836	0.007909478983154547	0.46706199420236605	1	1
Cn1c(=O)c2[nH]cnc2n(C)c1=O	-1.1484651868670424	-1.5238406487665264	0.05394508904115658	2.8059364470448025	3.4804533975678456	-0.3002369823999378	-1.2032367111354902	2.8253437193282527	0.12163683873081292	0.4126526252165764	0.8549001489342869	2.801271818277915	0.11665653064416115	-1.274224184919062	3.540234125792342	-1.3070264056873675	-0.32819902889849467	-0.4014592436426911	0.2558009070001439	0.5321340758135481	0	0
O=C([O-])[C@@H]1CCC[NH2+]C1	-1.4332357136869505	-1.9994993292362273	-1.44008573393922	2.1985426663234064	1.1749741069115551	-0.6171302989450598	-1.2032367111354902	2.780861282688527	0.12163683873081292	3.003628725986815	-0.1326664231048376	1.4785474193235855	-0.49845390614054624	-0.42489319883357557	1.348850772151678	-1.2935017061578844	-1.2369791764817053	0.06470761405754574	0.6465032206915056	1.954690650845645	0	0
COC(=O)c1cc(OC)c(=O)c2c(OC)c(OC)ccc2c1	-0.6422064725205386	-0.3629915693953623	1.880368872543944	0.25923361223798025	0.7777492863257615	-0.302167647569619	-0.926984734161157	-1.4760832804509805	0.6183242909681327	-0.9688145528362228	0.5182559031177829	-0.3669457366783965	0.22510414238861723	0.38751035307428117	0.31381928759997835	-0.8270379998567324	0.1029120419107305	-0.22496576204321309	0.9634658604347052	-1.661791024165331	0	0
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O	0.6128932567968347	1.2729456738768956	-0.6164141385766155	-1.0346414690220904	-0.4961608487875932	0.8597164560135949	1.6373693963047862	-0.1192004834937949	0.7394330646563506	-1.2862696280036945	-0.5140736941698678	-0.19152864996658636	-0.35131780766509524	0.9842241189900728	-0.8551793797531869	1.2691677375020791	2.175411477835139	0.29926631206742177	-0.751696208463939	0.3891034036977272	1	1
COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]12C	0.26484039068361354	0.2169195053784708	-0.5699961308659494	0.2395720814309295	-0.25380902966189345	1.4043472049041934	-0.2573512736670737	-0.13944692427126967	1.1161112312246966	0.3942074294986394	0.3279703241165994	-0.23658343726386763	-0.08267898173995625	-0.11604556752976218	0.19386108540094543	-0.7742746596246582	-1.2369791764817053	-0.5928954246561562	0.10089880493328157	-0.09763766542831688	1	1
CC[C@@H](C)[C@H]([NH2+]C)C(=O)[O-]	-1.3910474874914085	-1.7581708207138973	-1.0563129029250167	2.8059364470448025	1.8266983515419373	-1.066131163908208	-0.5726464194898792	1.4196653729552624	0.12163683873081292	2.363495930939823	-0.007696558429691658	1.520864338983709	-0.8365967679495961	2.123099759422884	2.1980396389928467	-1.1728416610648702	-1.2369791764817053	0.13551883546563767	0.23560744453596505	1.6075373095506058	0	0
C[N+](C)(C)C[C@H](O)CC(=O)[O-]	-1.3066710351003246	-1.8154887186403201	-0.09663415178611624	2.8425242101806174	2.9440149364172705	-0.3095734384723129	-1.2032367111354902	2.893543295878696	0.12163683873081292	1.3284372304568086	-0.27406503367577606	1.6927949562591649	-0.5306289904591039	1.7833673649886899	4.278276249663412	-1.2504470687220397	-1.2369791764817053	0.3551935996198719	-2.1085605673975034	0.7186146750140004	0	0
