SMILES	nR_9_True_True_False_None	H-048	nR_3_True_False_None_False	nR_9_True_True_None_True	nR_3_True_True_False_None	H-053	AATS5se	C-009	C-002	nR_10_True_True_None_None	nR_5_False_False_False_False	NssCH2	FNSA4	nR_5_False_False_None_None	SdssC	nR_11_True_True_False_None	AATSC0dv	SRW05	nR_5_False_False_True_True	F05[O-O]	SLogP	nR_4_False_False_False_True	AATSC0c	AATS1s	SssCH2	observed	predicted
CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC	1.2913421274366812	3.0738838968180158	1.6964160547016254	-0.5854201593776732	1.0705543837756368	1.6679884260201532	0.511857975353113	4.03315245810155	1.1073842094737871	1.181572739540847	-0.39419741304837286	0.5478674522374529	0.1661802590959252	-0.8203780430553006	-1.2233179323778818	1.5964784122908149	0.8362347496424387	-0.9130126375195697	-0.44997317958435984	2.8835327343064483	0.41339110676639546	-0.2673335730782822	0.21977074487770942	-0.0001690824905946659	-0.47370427912848967	0.4313637641589873	-0.013007741409166442
COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C	1.2913421274366812	-0.505609100220215	0.9882193332091043	1.398926095136258	1.0705543837756368	1.6679884260201532	-0.41220196372451207	-0.4159295011736172	0.7953271174065679	1.181572739540847	-0.39419741304837286	1.099539539559888	0.5017589479929903	0.6706990407708376	0.024467759077098167	-0.5896751323466597	-0.0829777297984878	0.8979810934653368	1.7576020059704884	-0.5356587815369879	1.1797177822336584	-0.2673335730782822	-0.7463656675609601	-0.5450362259633722	0.7509109559344489	0.2227164711475832	0.01180143067719133
O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I	-0.6819617089858822	-0.505609100220215	0.2800226117165831	-0.5854201593776732	-0.8122939596572554	1.6679884260201532	0.7646159004018643	-0.4159295011736172	0.4832700253393487	-0.7034546750078148	-0.39419741304837286	-0.003804635084982196	-1.4221148964420829	-0.8203780430553006	-1.497911516727554	-0.5896751323466597	0.8196946542824219	-0.9130126375195697	-0.44997317958435984	-0.5356587815369879	1.751706739840374	-0.2673335730782822	0.6567375498549437	0.8222841718374149	-0.3767982408227804	2.222716471123792	1.8649732329190751
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O	-0.6819617089858822	-0.505609100220215	-1.136370831268459	-0.5854201593776732	-0.8122939596572554	-0.5882695640874394	2.228041656579886	-0.4159295011736172	-0.7649583429295282	-0.7034546750078148	-0.39419741304837286	-0.8313127660686349	-2.3827519771366776	0.6706990407708376	-1.5923533274065473	-0.5896751323466597	1.74584078719378	0.8979810934653368	-0.44997317958435984	0.6040717237441575	-1.2420877434018798	-0.2673335730782822	4.340872481874019	2.980371284484802	-0.8905541561181161	2.0	1.8402385148660076
C#CC(O)(/C=C\Cl)CC	-0.6819617089858822	1.880719564471939	-1.136370831268459	-0.5854201593776732	-0.8122939596572554	-0.5882695640874394	-0.9549986654904393	-0.4159295011736172	-0.452901250862309	-0.7034546750078148	-0.39419741304837286	-0.8313127660686349	0.15678882789488516	-0.8203780430553006	0.25447932825026554	-0.5896751323466597	-1.0856863759193378	-0.9130126375195697	-0.44997317958435984	-0.5356587815369879	-0.18296712615330635	-0.2673335730782822	-0.6873506917102161	0.3953850218904567	-0.5871899650919499	1.2227164711475833	1.1074084195477283
CC(=O)Nc1ccc(O)cc1	-0.6819617089858822	-0.505609100220215	-0.428174109775938	-0.5854201593776732	-0.8122939596572554	1.1039239284932552	-0.1868382532720203	-0.4159295011736172	-0.7649583429295282	-0.7034546750078148	-0.39419741304837286	-1.1071488097298523	-0.12974921475916296	-0.8203780430553006	0.1779768392620046	-0.5896751323466597	0.29067914286700675	-0.9130126375195697	-0.44997317958435984	-0.5356587815369879	-0.2419320690981185	-0.2673335730782822	0.611262822948421	1.134270052360551	-0.7134930116596562	1.6989700043180094	1.290496067367903
C=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5	1.2913421274366812	-0.505609100220215	1.6964160547016254	1.398926095136258	1.0705543837756368	-0.5882695640874394	-0.6777609271550099	-0.4159295011736172	1.1073842094737871	1.181572739540847	-0.39419741304837286	1.099539539559888	0.5106115264213192	0.6706990407708376	0.9668343767425946	1.5964784122908149	-0.5420488432735391	2.056471331594645	-0.44997317958435984	-0.5356587815369879	0.17941705271969938	-0.2673335730782822	-0.28893358321057916	-0.8557692597368499	1.425136157283832	-0.0793549985932124	-0.09129635150527081
CN=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1	1.2913421274366812	-0.505609100220215	0.2800226117165831	1.398926095136258	1.0705543837756368	-0.5882695640874394	0.10625921882439608	-0.4159295011736172	-0.7649583429295282	1.181572739540847	-0.39419741304837286	-0.8313127660686349	0.19151724857227218	-0.8203780430553006	1.077600430825084	1.5964784122908149	-0.28254968830076793	-0.9130126375195697	-0.44997317958435984	-0.5356587815369879	-0.061120749588381144	-0.2673335730782822	-0.8214509377883419	0.3028211277736683	-0.6530451913116656	0.2227164711475832	0.04663509357679829
COc1ccccc1O	-0.6819617089858822	-0.505609100220215	-0.428174109775938	-0.5854201593776732	-0.8122939596572554	-0.5882695640874394	-0.39040831569917656	-0.4159295011736172	-0.7649583429295282	-0.7034546750078148	-0.39419741304837286	-1.1071488097298523	-0.15763526764627717	-0.8203780430553006	0.25447932825026554	-0.5896751323466597	0.29514581830165265	-0.9130126375195697	-0.44997317958435984	-0.5356587815369879	-0.2237276402184778	-0.2673335730782822	1.18845680403798	1.0113871530086254	-0.7134930116596562	1.049218022685091	0.9685440909935995
CCCOC(=O)Cn1cc(I)c(=O)c(I)c1	-0.6819617089858822	1.880719564471939	-1.136370831268459	-0.5854201593776732	-0.8122939596572554	-0.5882695640874394	0.6836037159277729	-0.4159295011736172	-0.452901250862309	-0.7034546750078148	-0.39419741304837286	-0.27964067874619974	-0.5558862518640171	-0.8203780430553006	0.06806919281929703	-0.5896751323466597	0.9860233616404591	-0.9130126375195697	-0.44997317958435984	-0.5356587815369879	-0.0025547084716090428	-0.2673335730782822	0.15852347853256454	0.17030401410615217	-0.3460144305164516	2.0	1.3275151230569626
NC12CC3CC(CC(C3)C1)C2	1.2913421274366812	-0.505609100220215	1.6964160547016254	-0.5854201593776732	1.0705543837756368	-0.5882695640874394	-1.4970418909060854	-0.4159295011736172	1.1073842094737871	1.181572739540847	-0.39419741304837286	0.5478674522374529	1.0346452692586994	-0.8203780430553006	0.25447932825026554	-0.5896751323466597	-2.5089982143054694	-0.9130126375195697	-0.44997317958435984	-0.5356587815369879	-0.037658069339123225	-0.2673335730782822	-1.3636170375249796	-1.8932476381207268	1.5467197873089917	0.8241258339082744	0.5692626259362004
Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O	-0.6819617089858822	-0.505609100220215	1.6964160547016254	-0.5854201593776732	-0.8122939596572554	-0.5882695640874394	0.617388289413543	-0.4159295011736172	-0.7649583429295282	3.0666001540895085	-0.39419741304837286	-1.1071488097298523	-0.09217390692352588	-0.8203780430553006	0.25447932825026554	-0.5896751323466597	0.48294921725832624	-0.9130126375195697	-0.44997317958435984	2.1237123974523513	1.5827319254826604	-0.2673335730782822	0.9608574871614992	0.9390105413544868	-0.7134930116596562	-0.47755576649684	-0.041642045088876534
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O	-0.6819617089858822	1.880719564471939	-1.136370831268459	-0.5854201593776732	-0.8122939596572554	1.6679884260201532	-0.05165963589510433	2.550125138343161	0.4832700253393487	-0.7034546750078148	-0.39419741304837286	-0.003804635084982196	0.46327385964211854	-0.8203780430553006	-0.5248075577331567	-0.5896751323466597	-0.005009498290753174	-0.9130126375195697	-0.44997317958435984	1.743802229025303	-0.08418452800959765	-0.2673335730782822	-0.22228460422562424	-0.5187928830633084	-0.5475688372085721	1.8241258339	1.5837105157433848
Cc1ccsc1C(=CCCN1CCC[C@@H](C(=O)O)C1)c1sccc1C	-0.6819617089858822	1.880719564471939	-1.136370831268459	-0.5854201593776732	-0.8122939596572554	-0.5882695640874394	-0.8230819498254165	-0.4159295011736172	0.1712129332721295	-0.7034546750078148	-0.39419741304837286	0.5478674522374529	0.4090478872139703	2.161776124596976	0.7136694196301056	-0.5896751323466597	-0.8750148625345471	1.3863417634445552	3.9651771915253367	-0.5356587815369879	1.0977398301911971	-0.2673335730782822	-0.7728486563988378	-0.8877177517810994	0.7097092279484433	0.0293837776852096	0.174895651372262
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1	-0.6819617089858822	-0.505609100220215	-0.428174109775938	1.398926095136258	-0.8122939596572554	-0.5882695640874394	0.2748267838124449	-0.4159295011736172	-0.7649583429295282	-0.7034546750078148	-0.39419741304837286	-0.5554767224074173	-0.35761915103033715	0.6706990407708376	0.25447932825026554	-0.5896751323466597	1.8230585615022599	0.8979810934653368	1.7576020059704884	-0.5356587815369879	0.5430414536398835	-0.2673335730782822	0.11069525692198728	0.5587752443500675	-1.072781372704386	-0.3010299956639812	-0.058567457503253435
