SMILES	nR_9_True_True_False_None	H-048	nR_3_True_False_None_False	nR_9_True_True_None_True	nR_3_True_True_False_None	H-053	AATS5se	C-009	C-002	nR_10_True_True_None_None	nR_5_False_False_False_False	NssCH2	FNSA4	nR_5_False_False_None_None	SdssC	nR_11_True_True_False_None	AATSC0dv	SRW05	nR_5_False_False_True_True	F05[O-O]	SLogP	nR_4_False_False_False_True	AATSC0c	AATS1s	SssCH2
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1	0	0	2	0	0	0	7.437531522580644	0	0	0	0	7	-0.018280953934186796	0	-0.9226974849586258	0	3.4890970852509327	0.0	0	0	3.148200000000002	0	0.01806425726910102	2.890813138241122	4.749231280129328
CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1	0	0	0	0	0	0	7.77573415841584	0	0	0	0	6	-0.011561900273393993	1	0.0	0	3.8595336076817546	2.3978952727983707	1	0	0.5024999999999997	0	0.023233514084575087	2.7019927536231885	3.6347107880495324
CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1	0	0	2	0	0	0	7.435258541666667	0	10	0	0	14	-0.005012413675707698	0	0.13079270597127768	0	2.4032009849184366	0.0	0	0	4.402200000000004	0	0.009729824052495527	2.152298850574713	15.795931447801037
O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl	0	1	1	0	0	0	8.32050904255319	0	0	0	0	1	-0.04454084381612112	1	-1.3679516927677091	0	4.269337364575459	2.3978952727983707	1	0	3.7493000000000016	0	0.035801011471922425	3.747161912870725	-0.5334656609557404
CN1C(=O)CC(C)(c2ccccc2)C1=O	0	0	1	0	0	2	7.493942121212121	0	1	0	0	1	-0.01775691419774725	1	-0.21754346182917583	0	4.122448979591836	2.3978952727983707	0	0	1.333	0	0.014365050890211744	3.1968390804597706	0.2701851851851851
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1	0	0	2	0	0	0	8.35794196491228	0	0	0	0	0	-0.03952373350105024	0	-1.1527074278785594	0	5.2266666666666675	0.0	0	0	4.1472000000000016	0	0.032193037647801834	4.262544802867384	0.0
COc1ccc(OC)c(C(O)C(C)N)c1	0	0	1	0	0	0	7.622146842105264	0	0	0	0	0	-0.014645477605758754	0	0.0	0	3.87109375	0.0	0	2	1.0844	0	0.02893383737607371	3.3263888888888893	0.0
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1	0	0	2	0	0	0	7.065282195652173	0	14	0	0	15	-0.0030356451204285677	0	0.0	0	1.336859504132232	0.0	0	0	5.295400000000005	0	0.003286682851978366	1.793372319688109	22.42692649281935
CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1	0	0	1	0	0	0	7.488897428571428	0	0	0	0	1	-0.0089674360464993	0	-0.3267072940287221	0	3.6399999999999997	0.0	0	0	2.7597000000000014	0	0.01634713837745912	2.8972222222222226	0.6315720269589316
CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O	1	0	3	0	1	1	7.676060043636363	0	3	0	1	8	-0.012756502389359197	1	-0.26386738882794836	0	3.3293950850661616	2.3978952727983707	0	2	2.8669000000000016	0	0.014968091078970173	2.8326099537037037	4.035140834327709
CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@]12C	1	0	4	0	1	2	7.2340575730337076	0	15	1	1	15	-0.007010323629254165	1	0.036524489552988815	1	2.5713296398891976	2.3978952727983707	0	0	7.690900000000009	0	0.011021697913545743	2.2892053445850915	17.47968425137715
CCC(=O)OC1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)OC(C)CC1N(C)C	0	2	0	0	0	6	7.754814383458646	2	5	0	0	5	-0.012154726339990944	0	-1.6664562539024514	0	3.9566641471403368	0.0	0	8	2.7465000000000055	0	0.021234397343153452	2.8195529513888884	0.6671475492989913
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1	0	0	2	0	0	0	7.811697499999999	0	0	0	0	0	-0.02841261962270141	1	-0.8262906273620563	0	3.739854318418313	2.3978952727983707	0	0	1.7696	0	0.020838743675924098	3.5012626262626267	0.0
Cn1c(=O)c2[nH]cnc2n(C)c1=O	0	0	0	1	0	0	7.812897818181818	0	0	0	0	0	-0.02205562674507559	1	0.0	0	5.2018140589569155	2.3978952727983707	1	0	-1.0397000000000005	0	0.03535045116971281	3.9494949494949494	0.0
CC1CCCC(C)N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1	0	0	1	0	0	0	7.609136303571428	0	3	0	0	3	-0.01954436424383056	0	-0.3729938271604938	0	3.9022983679068335	0.0	0	0	1.8951000000000002	0	0.014243692492254786	2.5970188534788017	3.145385164345301
CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)C(O)C[C@@]21C	1	0	4	0	1	3	7.626954778523488	0	4	1	1	5	-0.015526935071869395	1	-0.7114129212354762	1	4.352757544224766	2.3978952727983707	0	2	2.466500000000001	0	0.01929688168389581	2.988888888888889	0.7408684400132357
OC[C@H]1O[C@@H](n2cnc3c2NC=NC[C@H]3O)C[C@@H]1O	1	1	0	1	1	0	7.852761234567901	1	1	1	0	3	-0.025024958257213785	2	0.0	0	4.3395918367346935	3.044522437723423	1	0	-0.9890000000000005	0	0.035245022968810345	3.475975975975976	0.3883314436885874
CN(N=O)C(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]1O	0	1	0	0	0	0	8.4681811	1	0	0	0	1	-0.03272701904329588	0	-0.9802328987150413	0	5.274563820018366	0.0	0	6	-2.8909	0	0.041632926909282796	4.457912457912457	-0.6054075333837234
C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21	1	1	2	1	1	2	7.48852864	0	3	1	0	8	-0.00988766357618217	1	-0.33650394725791455	1	3.3069387755102047	2.3978952727983707	1	0	3.193900000000001	0	0.013675409195072418	2.689117199391172	5.673571729847432
OC(CNCCCl)C(O)C(O)C(O)CNCCCl	0	0	0	0	0	0	7.9195766	0	0	0	0	6	-0.023086399692507576	0	0.0	0	3.0376234567901235	0.0	0	1	-1.9131999999999991	0	0.0281117471911461	3.005223171889838	1.9253516388475187
CCCC(=O)O[C@H]1[C@H](C)O[C@@H](O[C@H]2[C@H](N(C)C)[C@@H](O)[C@H](O[C@H]3[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@@H](O)[C@@H]3OC)O[C@@H]2C)C[C@@]1(C)OC(=O)CC	0	2	0	0	0	4	7.945496890756302	2	8	0	0	8	-0.01467249720957778	0	-1.5837476912582071	0	4.1075082150164315	0.0	0	10	3.157500000000006	0	0.022829409458321986	2.922480620155038	1.0198556764692763
CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1	1	0	2	1	1	4	7.524233074074074	0	6	1	0	14	-0.01334924609707859	0	-0.09596925145125934	1	4.149122807017543	0.0	0	0	6.829400000000008	0	0.014049330702958837	2.708431004844507	12.133629580383426
CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O	0	0	0	1	0	0	7.928332571428571	0	3	0	0	4	-0.014176733583720064	1	0.11790380658436228	0	4.725761772853187	2.3978952727983707	1	0	0.19300000000000006	0	0.02186877315348708	3.2770655270655276	2.0926226694381453
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1	1	0	5	0	1	2	7.489038829787233	0	8	1	1	13	-0.015213514203199413	1	0.11023940455007342	1	3.422566361336718	2.3978952727983707	0	2	5.415400000000006	0	0.01503651253248846	2.664152727996814	6.262354592494987
CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C	1	1	1	1	1	0	7.374519966386554	1	1	1	0	2	-0.010311629257211751	2	-0.4291253831779629	1	3.896490184414039	3.044522437723423	0	0	1.7739	0	0.019686960148166104	2.848514211886305	2.2087418115394306
CC(C)C(N)C(=O)OCCOCN1C=NC2C(=O)N=C(N)NC21	1	3	0	1	1	0	8.049959083333334	1	0	0	0	3	-0.02399228787876764	1	-0.7778850187518589	0	4.515555555555556	2.3978952727983707	0	1	-2.029899999999996	0	0.033804629465387245	3.402173913043478	0.48224088246409647
CC(=O)OC1CCC2(C)C(=CCC3C4CCC(=O)C4(C)CCC32)C1	1	0	4	0	1	3	7.165424949999999	0	8	1	1	8	-0.0074785107864873916	1	1.883715313349604	1	3.185185185185185	2.3978952727983707	0	0	4.450000000000005	0	0.010233135265629325	2.3576998050682265	8.309850800704426
CS(=O)(=O)OCCCCOS(C)(=O)=O	0	0	0	0	0	0	7.995922823529411	0	2	0	0	4	-0.021869880702050832	0	0.0	0	5.5311791383219955	0.0	0	1	-0.2809999999999997	0	0.017536405963817437	1.9958847736625513	0.9613992819349964
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O	0	0	0	0	0	2	8.125315766233767	0	2	0	0	4	-0.04213424054745589	0	-3.6784471413382533	0	4.83840597354111	0.0	0	3	-2.2060999999999984	0	0.047273187373549706	4.05264060356653	-0.8271781220523113
O=C(O)CCC(=O)O	0	0	0	0	0	4	9.451598399999998	0	2	0	0	2	-0.05577195478018689	0	-2.1529629629629623	0	5.673469387755103	0.0	0	4	-0.06420000000000009	0	0.06876098896216613	5.275641025641026	-0.592592592592593
O=P(O)(O)OC(CO)CO	0	0	0	0	0	0	9.20392875	0	0	0	0	2	-0.05065960301377445	0	0.0	0	5.629424438288704	0.0	0	6	-1.5511000000000001	0	0.05650956120206424	3.6118827160493825	-1.2468055555555555
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O	1	2	1	1	1	0	8.466001021739132	0	0	1	0	1	-0.04365950170725546	0	0.0	0	4.924444444444444	0.0	0	0	-0.35129999999999967	0	0.026292265022036278	2.502275245330801	0.014269731040564393
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	0	0	3	1	0	0	7.871772865671641	0	0	0	0	2	-0.022856146026827416	2	-1.0016490628871992	0	4.073335706657174	3.044522437723423	2	0	4.028600000000002	0	0.022626447332787944	3.6096491228070176	0.847645226098821
CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1	0	0	2	0	0	0	7.6096770384615375	0	1	0	0	2	-0.021579025581242205	0	0.0	0	3.5273120605732826	0.0	0	2	2.0576	0	0.03363360540877963	3.4766414141414144	1.0698742598891409
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1	0	0	2	0	0	0	7.782750692307692	0	0	0	0	0	-0.0241388176340158	0	0.0	0	3.7159466243889563	0.0	0	0	1.6838000000000002	0	0.021076356181033654	3.1205761316872427	0.0
CN1c2ccccc2Sc2ccc(CC(=O)O)cc21	1	0	2	1	1	2	7.562478297297297	0	1	1	0	1	-0.020692071887325376	0	-0.7995687935668092	1	3.7426215277777777	0.0	0	0	3.5462000000000016	0	0.021018060831796727	3.236746550472041	0.06293005165028953
O=P1(N(CCCl)CCCl)NCCCO1	0	0	0	0	0	2	8.11966662857143	0	1	0	0	7	-0.017909721574278593	0	0.0	0	3.2768162534313947	0.0	0	0	1.884	0	0.015940292375216124	1.9383780332056193	4.039903628117915
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SCCN=CN)C[C@H]12	0	0	0	0	1	2	8.058744159090908	0	1	0	0	3	-0.027126518033664147	1	-0.682826383639875	0	4.31020209398588	2.3978952727983707	0	2	-0.38569999999999904	1	0.03484366970592157	3.4991877842755037	1.5871678162005542
Cn1c(=O)c2c(ncn2CCO)n(C)c1=O	0	0	0	1	0	0	8.082813714285715	0	0	0	0	2	-0.019547402189264505	1	0.0	0	5.096938775510203	2.3978952727983707	1	0	-1.5739999999999998	0	0.03296167714623297	3.7519157088122608	0.19583215230536655
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O	0	0	2	0	0	3	7.57302606060606	0	1	0	0	1	-0.028366897353330332	0	-1.0052752057613168	0	3.9278067129629637	4.110873864173311	0	0	3.589800000000003	0	0.026548280883381403	3.083426861204639	0.7469582362265893
CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC	0	0	1	0	0	0	7.513656112	0	0	0	0	4	-0.013123719727220344	0	-0.3384202569916852	0	4.084436042848141	0.0	0	0	1.1702999999999997	0	0.01851785251724512	2.669149221685454	3.0675624512188815
O=C1CSC2(CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)N1	1	0	2	1	1	2	7.342895941935485	0	3	1	0	8	-0.01630491479469967	1	0.1966756603382822	1	3.1569338414004378	2.3978952727983707	0	0	4.987900000000005	0	0.011391251348573083	2.475723774456718	7.972808794210551
CC1OC(n2cc(F)c(=O)[nH]c2=O)C(O)C1O	0	2	0	0	0	0	8.37064827586207	1	0	0	0	0	-0.04413390508850774	1	0.0	0	5.602040816326531	2.3978952727983707	0	1	-1.6851999999999996	0	0.04248466383536459	4.21647509578544	0.0
CC(=O)C1CCC2C3CCC4CC(O)CCC4(C)C3C(=O)CC12C	1	0	4	0	1	0	7.345037409090907	0	8	1	1	8	-0.00719735040825343	1	0.7105798122866134	1	2.9017857142857144	2.3978952727983707	0	0	3.774200000000003	0	0.008405524248737575	2.3276836158192094	7.698191583732258
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=O	0	2	0	0	0	0	7.899075333333333	1	1	0	0	2	-0.026040884960746396	1	0.0	0	4.8865764828303835	2.3978952727983707	0	0	-1.5142799999999992	0	0.035083686794148444	3.6788194444444446	-0.10578388762912572
CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3	1	3	1	1	1	0	7.882016869565217	0	0	1	0	2	-0.030626452485020442	1	-1.22984552154195	1	4.982222222222223	2.3978952727983707	0	1	1.4483000000000001	0	0.04441961326160088	3.8559027777777777	0.6611728395061728
Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O	0	0	2	1	0	0	7.719956698412698	0	3	1	0	7	-0.014217994609003023	0	-0.45960724258839325	0	3.941015089163238	0.0	0	0	4.411120000000004	0	0.01799368247455582	2.97270955165692	6.842327334382823
CC=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1	0	1	1	0	1	0	8.117224684210527	1	0	0	0	1	-0.03342367929485748	0	-1.6759917587289508	0	4.2350346565847525	0.0	0	3	0.7067000000000008	1	0.035308227739916175	3.6597865226337447	0.4273870768080723
OCc1cccnc1	0	0	0	0	0	0	7.487229	0	0	0	0	1	-0.01675356852086246	0	0.0	0	3.582222222222221	0.0	0	0	0.5739	0	0.020583168085029212	3.677777777777778	0.07722222222222208
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC	0	0	1	0	0	0	7.894879298969073	0	1	0	0	1	-0.01526499644634156	0	0.0	0	4.458908612754767	0.0	0	0	1.2575999999999998	0	0.03686305191996164	3.6458333333333335	0.5305829554043839
O=P(O)(O)OCC(Cl)(Cl)Cl	0	0	0	0	0	0	10.359198	0	0	0	0	1	-0.08207245421326141	0	0.0	0	5.426555807508187	0.0	0	0	1.4658999999999998	0	0.051385792345651625	2.6296296296296293	-0.6369598765432096
CC(=O)NC(CS)C(=O)O	0	0	0	0	0	3	8.194670857142858	0	0	0	0	1	-0.03404075896823728	0	-1.4243981481481476	0	4.882733148661128	0.0	0	2	-0.4945	0	0.04345544426267095	3.907750342935528	0.10606481481481467
CCCOC(=O)c1ccc(O)cc1	0	0	1	0	0	0	7.966147225806451	0	1	0	0	2	-0.020910760838896935	0	-0.345509259259259	0	4.2144	0.0	0	0	1.9589999999999999	0	0.031855388970459864	3.5244444444444447	1.2396164021164022
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1	0	0	2	0	0	4	7.591287823999999	0	2	0	0	5	-0.014564907393576066	0	-0.17568576491917054	0	3.4246123456790123	0.0	0	0	3.3252000000000024	0	0.019102103087780663	2.9245409939854388	4.70339920815961
CC(=O)Nc1ccccc1	0	0	1	0	0	3	7.612100347826087	0	0	0	0	0	-0.016687757648987046	0	-0.035925925925925695	0	3.6398891966758997	0.0	0	0	1.6449999999999998	0	0.01572622785374997	3.3947368421052633	0.0
CN(C)CCC(c1ccc(Br)cc1)c1ccccn1	0	0	1	0	0	0	7.280916914893616	0	1	0	0	2	-0.01145969681446347	0	0.0	0	2.860781475021754	0.0	0	0	3.9277000000000024	0	0.006383560918270073	2.678695789806901	2.127927177815571
CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I	0	0	1	0	0	3	7.973670583333332	0	0	0	0	6	-0.032694146809872066	0	-1.8908655769888807	0	4.553353086419754	0.0	0	3	-1.6274999999999986	0	0.035070077738391665	3.719666666666667	-2.6376322684381073
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc2nonc12	0	0	1	1	0	0	8.163851127819548	0	0	0	0	0	-0.016663657919883047	1	0.7831802721088454	0	4.826388888888889	2.3978952727983707	1	0	2.5822000000000003	0	0.023285659879079407	3.543333333333334	0.0
COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O	0	1	1	0	1	0	8.176016766666667	1	0	0	0	0	-0.026147031378534757	1	-1.9521339828401507	0	4.817895400126026	2.3978952727983707	0	3	0.9490999999999996	1	0.03674932285323275	3.477012602880658	0.0
C[C@]12CC[C@@H]3c4ccc(OC(=O)c5ccccc5)cc4CC[C@H]3[C@@H]1CC[C@@H]2O	1	0	5	0	1	0	7.280041889447236	0	6	1	1	6	-0.011307310869317562	1	-0.30313687209655793	1	3.2385204081632653	2.3978952727983707	0	0	5.122800000000005	0	0.01193168668575591	2.649305555555556	6.623263857347067
CN(C)CCC=C1c2ccccc2COc2ccccc21	1	0	2	1	1	0	7.30426719266055	0	1	1	0	3	-0.010581834994183005	0	1.292175925925926	1	3.149659863945579	0.0	0	0	3.9624000000000033	0	0.010853590607544697	2.7411616161616164	2.7201389676240866
CCCC(CCC)C(=O)OC1CC2CCC(C1)[N+]2(C)C	0	0	0	0	1	5	7.34661946835443	0	8	0	0	8	-0.0034657243239017196	1	0.07435752078609248	0	2.3846153846153846	2.3978952727983707	0	0	3.5158000000000023	0	0.01177402264552743	2.1661425576519915	8.846597379692618
NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CSC12)c1ccccc1	0	1	1	0	1	0	8.32345940229885	1	0	0	0	1	-0.03797809785878633	0	-2.3571878528985293	0	4.194760781095039	0.0	0	3	0.6213000000000004	1	0.033509886971275646	3.59781378600823	0.27256435463686546
NCCO	0	0	0	0	0	0	6.718464	0	0	0	0	2	-0.01441136912324825	0	0.0	0	2.628099173553719	0.0	0	0	-1.0626000000000002	0	0.0318226027514849	3.725	0.4722222222222223
CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O	0	0	1	0	0	0	7.83332	0	5	0	0	5	-0.020755933567674405	0	-0.8351532974300822	0	4.269972451790633	0.0	0	0	1.2491999999999996	0	0.021539642169355288	3.1286764705882355	4.102969183043587
OCCN1CC(O)C(O)C(O)C1CO	0	0	0	0	0	0	7.881938130434783	0	0	0	0	4	-0.02244285287807152	0	0.0	0	3.9146722164412076	0.0	0	1	-3.262099999999999	0	0.037099984811479365	3.5349462365591395	-0.03466080876795119
CNCC(O)c1ccc(O)c(O)c1	0	0	1	0	0	0	7.70992472	0	0	0	0	1	-0.0262513622850438	0	0.0	0	3.7928994082840237	0.0	0	1	0.35060000000000013	0	0.04146870542212759	3.7660256410256414	0.40695956160241886
NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1	0	1	0	0	0	0	8.273988631578947	1	0	0	0	1	-0.03798562889669882	2	-0.809728337322585	0	4.932223543400715	3.044522437723423	1	1	-3.0114999999999994	0	0.04639220022914598	4.259259259259259	-0.4383924634668681
CN1C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2	0	0	1	0	1	4	7.583042034482758	0	4	0	0	5	-0.012421172912472066	1	-0.2938397581254719	0	3.4297520661157033	2.3978952727983707	0	0	1.9308999999999996	0	0.017384027353565226	2.7433574879227054	4.04994549246849
CCOC(=O)c1cncn1C(C)c1ccccc1	0	0	1	0	0	0	7.674847037974684	0	0	0	0	1	-0.016203670299812085	1	-0.3353878495842777	0	3.96885813148789	2.3978952727983707	1	0	2.669100000000001	0	0.02006148089773786	3.192857142857143	0.36481276769967264
C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O	0	0	0	0	0	0	7.6919374	0	2	0	0	2	-0.017532540103946764	0	-1.8307462259595193	0	4.331628926223521	0.0	0	0	1.3066	0	0.019254691466642365	3.3930180180180183	0.7856510613504659
COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12	0	1	4	1	0	0	7.87943334054054	0	5	0	1	5	-0.015783830963033315	2	-1.1970601464753265	0	4.12693774855937	3.044522437723423	1	1	5.695920000000005	0	0.01958179146176454	2.914866255144033	4.456166989815623
Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1	0	0	1	1	0	0	7.863261929411764	0	0	0	0	2	-0.031029243046467564	1	0.0	0	5.619808280776939	2.3978952727983707	1	0	3.515220000000001	0	0.034806841123263356	3.5024298236809535	-1.3622727929938423
Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O	0	0	0	1	0	0	8.050710848484849	0	0	0	0	2	-0.02231525670486504	1	0.0	0	5.02734375	2.3978952727983707	1	0	-2.213099999999999	0	0.03540120346684199	3.8148148148148153	-0.3688524344923154
CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1	0	0	4	1	0	0	7.511774135338346	0	0	1	0	0	-0.017150040455405607	0	0.0	0	3.252345679012347	0.0	0	0	7.489800000000005	0	0.00975737758921919	2.9489084187765924	0.0
NCCCCCC(=O)O	0	0	0	0	0	2	7.543592727272727	0	4	0	0	5	-0.015433482264002553	0	-0.715720899470899	0	3.198347107438017	0.0	0	0	0.5901000000000001	0	0.028699346289762815	3.246031746031746	3.5716591080876796
OC(O)C(Cl)(Cl)Cl	0	1	0	0	0	0		1	0	0	0	0	-0.07774061191618534	0	0.0	0	3.9437037037037044	0.0	0	0	0.6672999999999998	0	0.04822298953809169	4.00514403292181	0.0
Cc1[nH]c(=NC(=N)NS(=O)(=O)c2ccc(N)cc2)oc1C	0	0	1	0	0	0	8.026133088235293	0	0	0	0	0	-0.03119124807818946	1	-0.5584953703703694	0	4.477023319615913	2.3978952727983707	1	0	0.62071	0	0.030449380609142946	3.346805138471805	0.0
CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C	0	0	2	0	0	0	7.225469671874999	0	1	0	0	2	-0.008956287159898907	0	-0.28336829176114886	0	2.5963803504740017	0.0	0	0	4.111500000000003	0	0.009957544348767253	2.6513888888888886	1.5607955404383975
CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1	0	0	1	0	0	2	7.832551387096775	0	4	0	0	6	-0.018192796535082732	0	-1.5733240950701262	0	3.800000000000001	0.0	0	1	2.2984	0	0.02184373494967123	3.131666666666667	2.719428674630244
CCC1C(=O)OCC1Cc1cncn1C	0	0	0	0	0	1	7.593334666666667	0	2	0	0	3	-0.012658820399391528	2	-0.03734410430838975	0	3.9791883454734656	3.044522437723423	1	0	1.1618000000000002	0	0.02013849787503958	2.893229166666667	2.2962481103552532
CC12CCC3C(CCC45OC4C(=O)C(C#N)CC35C)C1CCC2O	1	0	4	1	1	1	7.2055430252100825	0	7	1	1	7	-0.01207020892388058	1	0.03274201887545192	1	3.3871587850826606	4.2626798770413155	0	0	2.8400800000000017	0	0.011528682841352314	2.502651515151515	6.996528853825481
CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21	1	0	2	1	1	0	7.336196036036035	0	8	1	0	8	-0.007518982005825539	0	0.3052134636135533	1	2.943310657596371	0.0	0	0	6.264000000000007	0	0.012632308474145456	2.4662393162393164	8.073983297921373
CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)CO)OC(CO)C(O)C1O	0	2	1	0	0	0	8.240886230215827	2	0	0	0	2	-0.029454021438288833	1	-1.0067388621835032	0	4.348422496570644	2.3978952727983707	0	9	-8.367700000000013	0	0.04213212563408798	3.667838018741633	-1.593160706020103
COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12	0	0	3	1	0	0	7.648552744186046	0	0	1	0	4	-0.015569971995181805	1	0.0	0	3.7295918367346936	2.3978952727983707	1	0	3.738000000000002	0	0.025251035408359494	3.106873822975518	1.7022495404545304
OCC(O)c1oc(O)c(O)c1O	0	0	0	0	0	0	8.782712400000001	0	0	0	0	1	-0.0634249415330638	1	0.0	0	5.140000000000001	2.3978952727983707	1	3	-0.5779000000000001	0	0.09194753887305898	5.277777777777778	-0.680601851851852
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C	1	0	4	0	1	2	7.161016197183098	0	9	1	1	9	-0.006585377930864478	1	0.46598831170797483	1	2.865764828303851	2.3978952727983707	0	0	5.166000000000006	0	0.008965894091262205	2.237606837606837	9.601076165887328
CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O	0	0	0	1	0	7	7.7336151428571425	0	1	0	0	4	-0.018779483814536254	1	-0.7381106797376629	0	4.807256235827665	2.3978952727983707	1	0	0.5409999999999998	0	0.03217670213612159	3.554909560723514	1.5642948475686573
Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1	0	0	0	0	0	5	7.453505756097562	0	1	0	0	3	-0.012140144945738437	1	0.0	0	3.448526077097506	2.3978952727983707	1	0	0.60774	0	0.021610607273747345	3.0405521262002746	1.5420538093693756
CCC(=O)OC1CCC2C3CCC4CC(=O)C(C)CC4(C)C3CCC12C	1	0	4	0	1	2	7.161016197183098	0	9	1	1	9	-0.006722771319851962	1	0.46598831170797483	1	2.865764828303851	2.3978952727983707	0	0	5.166000000000006	0	0.008965894091262205	2.237606837606837	9.601076165887328
Cc1ccccc1-n1c(C)nc2ccccc2c1=O	0	0	2	1	0	3	7.665688571428571	0	0	1	0	0	-0.015387732849244804	0	0.0	0	3.757575757575758	0.0	0	0	3.0025400000000015	0	0.0107697919336353	3.2	0.0
C[N+](C)(C)CCCCCCCCCC[N+](C)(C)C	0	0	0	0	0	0	7.021750666666667	0	8	0	0	10	-0.0007217973630550967	0	0.0	0	1.0242346938775508	0.0	0	0	3.5196000000000023	0	0.006991028852918171	1.9090909090909092	14.055070084737292
CO[C@@]1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21	0	1	1	0	1	0	8.571178845637585	1	0	0	0	2	-0.037745407305336175	1	-5.02063819581739	0	5.048611111111112	2.3978952727983707	1	6	-1.127699999999999	1	0.04297437031025676	4.143073864825277	-0.11479123418586701
