SMILES	SLogP	nR_3_True_False_True_False	ESpm03d	N-068	ATSC1dv	GATS2dv	AATS0dv	GATS2d	AATS0p	MATS5Z	AATSC5c	nArCOO	ARR	X0vA	AATS5i	ATSC7c	AATSC7i	BELv0	GATS6i	AATSC6v
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F	3.1745	0	5.4810185179535065	0	-8.16000000000001	0.7838149794801642	34.8	1.4880394994466675	1.0938579952424496	-0.00440044004400438	-0.0010832678236901041	0	0.0	0.42174058363501676	237.71662942495183	0.3808005774774965	-2.4051643344774702	20.77	0.744699096802434	-1.3465671698360222
O=[N+]([O-])c1ccccc1[N+](=O)[O-]	1.503	1	2.2252719898913753	0	14.0	0.4273504273504274	16.875	1.0227272727272727	1.4690417262122502	-0.39809254680324974	0.010530172409031565	0	0.5	0.486401785801156	179.8343464882131	0.0		20.88	0.00011335854576157723	0.25921392668448273
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1	2.3842999999999996	2	3.3619297340741374	0	24.9453125	0.7192785766512308	10.9375	1.129082153801255	1.633870436041844	-0.07971419092240592	2.72108061730407e-05	0	0.5217391304347826	0.521194333195003	154.73988954901301	-0.194765172107649	-0.15335984635789993	20.9	1.0652194652979359	-5.348198960397266
NCCCCCC(=O)O	0.5901000000000001	0	2.2429539774867364	0	10.01652892561984	0.681594385082757	4.818181818181818	1.4246326863776528	1.1368079892289542	3.475618148951042e-17	-0.0003638201271589845	0	0.0	0.6075940067873539	172.73056862129653	0.28423679565574106	0.15573042967565523	20.76	0.8591218598843543	0.693691051835042
CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1	2.3409000000000004	2	4.602767301371781	0	38.952522675736944	0.9517824181123246	6.722222222222222	1.2092965448670145	1.4691639524245002	-0.19855556939772717	-0.0022196328824611797	0	0.41379310344827586	0.6175202096844189	159.4839210858233	0.5926879950307604	-0.08708639564368698	24.44	0.8933261074181644	-3.382227959973276
CC12CC(=O)C3C(CCC4CC(O)CCC43C)C1CCC2C(=O)CO	2.7466000000000013	0	4.53942688606259	0	43.666666666666686	1.0055057222394062	4.87719298245614	1.7428099534540886	1.3222338413187367	-0.06654020137166206	-0.0002177788082695739	0	0.0	0.6215594567097732	164.48785754130662	0.2792993142886573	-0.06782191894047229	20.86	0.8169936084338625	2.077283024706735
Clc1ccc(Cl)cc1	2.993400000000001	1	2.5649493574615367	0	0.3703703703703667	1.2402033562784003	5.767489711934156	1.283333333333333	2.3347209682829995	1.9990243902439027	0.0050928012967446255	0	0.75	0.6971484893517335	179.33157728846598	0.0		22.46		
O=C(O)c1ccc(O)c(O)c1	0.7959999999999998	1	3.391281716874779	0	-2.882352941176473	0.6535154274152756	11.882352941176471	1.5148514851485149	1.4566349075937648	0.4327844311377246	0.016784145289033114	1	0.5454545454545454	0.4983581713211468	172.32608448363465	-0.27493934862902714	0.9321438703258442	20.89	0.4288919158767519	0.959091176919243
Clc1ccccc1CN1CCc2sccc2C1	3.959800000000002	1	3.317090872365156	1	14.222324995824824	1.3862512479949043	5.162883313420947	1.40301724137931	1.9239219570285815	0.10196254375162037	-0.000327591102027556	0	0.5789473684210527	0.6528459191648928	159.8590073377519	0.01522491475123567	0.1361677160182815	24.44	0.8676706945574568	-3.515016332159664
COCCc1ccc(OCC(O)CNC(C)C)cc1	1.6132	1	2.8791984572980396	0	32.09090909090908	1.3456309800240442	4.954545454545454	1.5691873624158987	1.2747371504823866	0.15625790515304375	0.0006815985961705397	0	0.3157894736842105	0.6345388903321911	163.8792927554944	0.11279894671713118	0.15662485143757898	20.89	1.1648213503335414	-8.899834143720062
CCCCC(C)(O)CC=CC1C(O)CC(=O)C1CCCCCCC(=O)OC	3.9536000000000033	0	3.9294636297039127	0	50.538461538461526	0.9778663707994057	4.584615384615384	1.7352568491803022	1.2533401597578768	-0.01910845537694523	-0.00040011344390754826	0	0.0	0.6401517778293209	163.62274375000698	0.16976595978868286	0.03157503416807959	20.85	1.0223850262926342	-1.6050661860518785
CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12	-1.4001999999999974	1	4.663669105393293	1	57.81255771006464	0.6865695576640384	9.649122807017545	1.3403100775193801	1.4076376441469474	-0.11990912605124963	0.0018866465322818222	0	0.16666666666666666	0.544667945254797	161.42523006228004	0.5202970300587104	0.12232678212040292	20.91	1.02013065589593	-6.3545581877760355
O=CC(Cl)(Cl)Cl	1.5555	0	2.9569914452375605	0	-4.893424036281181	0.8076273231957518	8.973544973544973	0.9074074074074071	2.988973843549857			0	0.0	0.814546469456089		0.0		22.47		
COC(=O)c1c(Cl)nn(C)c1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1	0.17769999999999953	0	4.677937259538972	0	63.74952092889715	0.8022296513992438	12.233706574791848	0.8466947960618845	1.5779005016915115	-0.04984530624057263	-0.0015799033778683316	0	0.3793103448275862	0.5922350348162775	166.28688487673944	0.07222110267717988	-0.043029804606015	24.44	0.8464531685405915	-6.522673225236762
CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1	2.0687999999999995	1	4.395978848291886	1	19.58487654320987	0.9376475670522337	5.5092592592592595	1.3900498185342982	1.4969381379421876	0.11752028397565922	0.0009970906965068508	0	0.4	0.6355585687342039	162.4283929015888	-0.1574780494005007	-0.3029810077518525	24.44	0.9933167973851276	-2.04687255456322
O=[N+]([O-])O[C@H]1CO[C@H]2[C@@H]1OC[C@H]2O[N+](=O)[O-]	-1.0622000000000003	0	3.897680643712269	0	25.17361111111111	0.7723995880535532	16.25	1.0	1.160663968283	-0.16432274899183305	0.00846232963759351	0	0.0	0.4927517596151513	178.32056267649227	0.13994987135988152	0.3681924113194062	20.77	0.8625981437660074	7.225416380657944
CCCc1nc(C)c2c(=O)nc(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)[nH]n12	2.07042	1	4.779089879101207	2	96.05540250994797	0.7438198936298187	7.218855218855219	1.043356747130985	1.463865590229818	0.008790439816140765	-0.0034105297934860354	0	0.43243243243243246	0.617138560817885	163.98231156173347	-0.03273808027344711	-0.05751738457780057	24.44	0.9771978635348385	1.187545169475859
COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314	1.5010999999999999	1	3.9750503853667656	1	54.10221741481882	1.0283149971048062	6.6976744186046515	1.2488748241912795	1.4575972791123026	-0.08025918937901974	-0.0013719297358378935	0	0.23076923076923078	0.588683921318377	162.2494274422451	-0.18325374398404792	-0.07648101641746866	20.91	1.0630228049198462	-7.52619875607147
Nc1nc(N)nc(NC2CC2)n1	-0.3897000000000006	0	2.8094026953624978	0	32.0	0.6511627906976745	7.909090909090909	1.1362847222222223	1.2927058658404542	-0.7570684523809523	-0.024738213888792215	0	0.46153846153846156	0.5406587630368206	182.81698430689687	-0.11084082042757029	0.027135687419579512	20.78	1.3775345173817866	-7.0944664507616135
C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O	4.002000000000003	0	4.351424633489484	0	74.67361111111109	1.0073227362028934	5.541666666666667	1.6808155080213902	1.3849718234598754	-0.11656963021243114	-0.001693233150322135	0	0.0	0.6469462073136074	162.52745645840096	-0.16576954326031812	0.3941801023023587	20.88	1.358409400855201	-17.01130323456588
COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1	5.205900000000003	2	3.8341565945685097	0	31.07647462277091	1.2173473244258688	6.578189300411522	1.1264516129032254	1.8565333770204164	-0.12275989564320426	0.00029449517860557595	0	0.5454545454545454	0.6625871076532098	158.0280327944964	0.4528584702848113	-0.1678789756203114	22.47	0.87362974795752	-2.102381421113101
CC(N)(Cc1ccc(O)c(O)c1)C(=O)O	0.4423000000000001	1	3.513487432537013	0	21.0	0.7899999999999999	8.285714285714286	2.0749574105621815	1.3375637058227505	0.05972108285479902	0.0029798753914259115	0	0.4	0.5510931289939193	162.95479480398936	0.2565089807681266	-0.08444742339760972	20.89	1.0582556756088703	-1.9180017157039715
CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC	6.066000000000007	0	3.395924839542301	0	60.76384083044983	0.8889806619786615	3.735294117647059	1.5127343749999993	1.2147405588773235	0.026317084600258056	-2.2647759445081456e-05	0	0.0	0.6802764860325528	166.14669369607873	0.5284944314441807	0.05660852785602328	20.79	1.1123168109596475	-5.284702502152958
CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-]	3.720340000000003	1	3.3270483830258333	0	85.84615384615384	0.45169844100032003	8.41025641025641	1.1445089208383854	1.3052861844136159	0.08811530966703376	-0.001752862308006877	0	0.3	0.6048167226803858	168.83189987042005	0.010001434907640237	-0.0023577337073879827	20.9	0.9231854767673844	-6.233709264291488
COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)NC2(CCN(CC(C)C)CC2)N=5)=NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C	4.749420000000004	2	5.165009766023051	1	216.3146275365192	0.7958235796164014	6.959349593495935	1.3466597743205018	1.3639889764279511	0.07973193947633755	-0.0017306114170593677	0	0.16666666666666666	0.6083060799399054	158.30775663318119	-0.39566845600675926	-0.04846152398055486	20.94	0.96113428487385	1.9180195632016979
CCCCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-]	4.148200000000004	1	4.157475843662191	0	92.3076923076923	0.3484193318743903	12.564102564102564	0.8793364641720952	1.2949504994252312	0.16530348424548663	-0.007544300877370779	0	0.2608695652173913	0.5474632621960196	169.5999493121083	0.008696147672307732	-0.564793660374935	20.89	0.6575834679921323	-6.278726061104603
CC(C)[C@H]1CC[C@H](C(=O)N[C@H](Cc2ccccc2)C(=O)O)CC1	3.2609000000000012	1	3.559053189019236	0	42.91360000000001	0.820997632394785	5.28	1.6130068245684464	1.3626652086184599	0.1549623345048688	0.0020256563516976504	0	0.25	0.6084955002203069	166.22701992258226	0.08513651518705397	-0.05923033650041461	20.89	0.9334780562597079	5.287962976056618
CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O	-1.2991999999999946	0	4.392891398790632	1	86.01181014395608	0.6779343294580832	10.387947269303202	1.3735565036483142	1.6901646085877624	0.16507607997960072	-0.002233893228913647	0	0.275	0.5742003634634021	160.43644193858626	0.06214326558146627	0.3760855004557287	24.44	1.1235707118567042	-2.3758767885411927
CN[C@@H](C)Cc1ccccc1	1.837	1	2.0122327919863863	0	15.692307692307697	1.3698987190944294	3.5384615384615383	1.637752994630318	1.3756997527975001	0.09046511627906975	2.0121733903210938e-05	0	0.5454545454545454	0.6519280360294822	166.7716854718909	-0.008577341184184678	-0.0548176347573186	20.89	1.1078574932457261	-10.872333420703553
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2[C@H]1C(=O)O	-0.23379999999999784	1	5.058310424147723	3	59.384066409865916	0.6834901859670612	9.65391621129326	1.354891561380988	1.6016041741184421	-0.04397758328845322	0.001040663674528028	0	0.15384615384615385	0.5890680039752716	165.99607624209943	-0.6180284142922821	0.03776775194329604	24.44	0.8176759250547869	8.071546313014336
