SMILES	SLogP	PEOE_VSA6	EState_VSA2	O-056	ATSC6v	ATSC8d	ATSC5s	PEOE_VSA10	GATS2c	ATS0dv	ATS0Z	X3A	ATSC5se	GATS5Z	ATSC8v
C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C	3.3973000000000013	20.771211599071872	35.48984984955425	3	749.7088789790625	-0.5444640282006068	12.979150951306776	0.0	0.6226050032162554	370.44444444444446	1670.0	0.16606724503314513	1.0697528067617723	0.7175837835151878	159.39759023685806
C=C1C2CC[C@@]3(C)[C@@H](c4ccoc4)OC(=O)C[C@@]13O[C@H]1CC(=O)C(C)(C)C(CC(=O)OC)[C@@]21C	4.562300000000004	34.273884482361	48.820132483369456	0	1171.4399438364974	9.807958477508652	33.35697207804691	17.48826214509693	1.0087471615775907	488.0	1454.0	0.1554675782751269	1.2794842214532882	0.8605429564707499	1786.5805701799432
CC1(C)O[C@H]2CC(=O)OC[C@]23[C@H]2CC[C@]4(C)[C@H](c5ccoc5)OC(=O)[C@H]5O[C@]54[C@]2(C)C(=O)C[C@@H]13	3.1374000000000013	6.923737199690624	42.720032301826805	0	1116.9328628355602	-1.1240234375	22.791139390733495	24.095144109609848	1.0129564518007346	528.0	1478.0	0.14007398923658373	0.7067290976562404	0.9129360565011108	1272.4971645267
CC1(C)OC(=O)NC1=O	0.03139999999999993	0.0	5.907179729351506	0	0.0	0.0	-26.085611979166664	0.0	0.6884208378272401	174.0	428.0	0.19763624820194944	-0.8413783124999998	1.3219424460431652	0.0
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1	1.6838000000000002	0.0	9.79096695103555	0	-569.9938496096524	-0.9928656361474438	-38.163929502894355	0.0	0.6319942959498378	226.44444444444446	926.0	0.1917533849605463	-0.7523009250891789	0.7608460456561721	-365.6418471690136
CC(=O)Oc1c2c(c(CC=C(C)C)c3c1C(=O)C1=C[C@H]4C[C@@H]5C(C)(C)O[C@](C/C=C(\C)C(=O)O)(C4=O)[C@]15O3)O[C@@](C)(CCC=C(C)C)C=C2	7.4590000000000085	35.45028948747406	40.41275078769429	1	-187.59149458209862	-70.84365650969528	-7.348684210526314	22.663525969248496	0.9717465881146172	702.0	2062.0	0.15183067502972383	-0.6977936673684202	0.8627714441060955	-3087.865022869193
CC(=O)Oc1cc2c(c(C)c1OC(C)=O)C[C@H]1O[C@]13[C@@]1(C)CCC4(C)CCC(C)(C(=O)O)C[C@@H]4[C@]1(C)CC[C@]23C	6.2945200000000066	27.694948798762496	39.11449090960301	1	-1290.957241491998	-11.650226757369605	36.981009070294796	5.601050810983688	0.7000417922465505	532.0	1680.0	0.14836692361976503	1.7657910000000134	0.9019053827615992	-967.0884238979088
C[C@@H]1O[C@H](O[C@H]2[C@H](OC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CC[C@@H]5[C@]6(C)CC[C@H](O[C@H]7O[C@@H](C)[C@H](O[C@@H]8OC[C@@H](O)[C@H](O)[C@H]8O)[C@@H](O)[C@H]7O)C(C)(C)[C@@H]6CC[C@@]5(C)[C@]3(C)C[C@@H]4O)OC[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	-1.9068999999999876	60.1152850347375	47.529308710878055	14	1224.03318920264	26.193462925723757	5.941766325839362	96.9744862856213	1.0467633739692224	1192.0	3782.0	0.1664478439731355	4.3105383440262965	0.9526185098640663	-1219.2206904423865
O=C1C[C@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@@H]5[C@H]2[C@H]3C[C@H]46	2.0925000000000002	29.848225842287977	17.42613658649659	0	-701.8173668722911	10.63286555002263	1.5437792364569178	0.0	1.2406194946690912	316.0	1004.0	0.1402217772371673	0.10099634766862728	0.995448395567765	575.147791609815
Nc1ccc(C(=O)NCC(=O)O)cc1	0.08319999999999966	0.0	6.544756405912575	1	-120.81201369192326	-0.04861111111111205	39.23533950617284	6.544756405912575	0.6893662062288932	226.0	624.0	0.21392684779085028	1.2845062222222219	0.7916760404949381	-36.61647403089301
O=C1OC(c2ccc(O)c(S(=O)(=O)O)c2)(c2ccc(O)c(S(=O)(=O)O)c2)c2c(Br)c(Br)c(Br)c(Br)c21	5.103500000000002	12.13273413692322	31.19924499845281	4	476.3414768693168	-7.361058601134211	-85.9901891428816	21.289990617603358	0.6643493283192139	595.1577503429355	6782.0	0.15916853575353795	-1.9657444139886433	0.6574071133867095	-1140.5308107973804
C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@H]2O[C@H](C)[C@@H](O)[C@@H]([NH3+])[C@H]2O)C[C@@H]2O[C@](O)(C[C@H](O)C[C@H](O)[C@@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)[O-]	-1.33979999999999	98.91175589505558	31.60119253786543	10	1010.0135091901215	-0.25	-139.4877779382249	18.249773604644567	0.7859493902037816	888.0	2902.0	0.1974226068481664	-7.115401852341945	1.092174188981785	145.49645106501603
COc1cc2c3cc1Oc1cc(ccc1O)O[C@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@@H]3N(C)CC2)CCN1C	6.350200000000007	12.13273413692322	29.03988816228358	2	-1576.262466775287	0.5300000000000016	12.174600694444443	11.49902366656781	1.194922015975975	636.0	1842.0	0.1706247672089746	0.5567899425000008	0.87061725744784	335.1083592585382
COc1ccc2c(c1O)-c1c(OC)c(OC)cc3c1[C@H](C2)N(C)CC3	3.1701000000000015	6.06636706846161	11.791352662431866	1	-1725.1659308821152	2.076388888888881	-10.13454861111111	0.0	1.3265925261112308	354.0	1048.0	0.1602350044332659	-0.35418371874999915	1.0201267623852022	-481.99830753123035
COc1cccc(O)c1O	1.1063999999999996	6.06636706846161	17.248535499851716	2	112.52186103487739	0.0	-14.84104938271605	0.0	1.0634146467621786	162.0	452.0	0.21249354958299305	-0.8405705679012345	1.32072006940428	0.0
CCN(CCO)CCC[C@H](C)Nc1ccnc2cc(Cl)ccc12	3.783000000000002	18.524677089923138	6.606881964512918	1	286.79665721678305	4.444398167430236	-4.747258975630041	0.0	1.2331817612092981	235.60493827160494	1174.0	0.19335350484585978	0.01372700791337289	0.7295335855116301	347.42300901287814
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1	4.8807000000000045	51.979723149353475	24.07385455629469	3	-1341.3015872695555	8.73045221652929	-35.87517635702086	5.817220841045895	0.7784685861771597	456.0	1420.0	0.17661665832457452	-1.5870544361773211	1.075963530797209	1616.1604683410646
OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO	-5.761199999999992	0.0	0.0	9	-213.61808343843643	-6.443639655952925	-7.947110306322622	48.83173110198641	1.0474192881057531	390.0	1160.0	0.20100805022481608	-0.07444409778180361	1.0079010194863847	-553.1631297271422
Cc1cc(=O)c2c(O)cc(O)c(C)c2o1	1.8210399999999998	0.0	27.89705841457539	2	-1016.4163053395567	4.624	-36.07666666666667	28.22851544154929	0.6870128269726217	254.0	662.0	0.17417788395285214	-1.7704076799999997	1.3360622185837088	650.1938743264483
O=C(O[C@@H]1Cc2c(O)cc(O)cc2O[C@@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1	2.5276000000000005	6.06636706846161	40.54577193945562	7	414.7971288303313	-5.278400000000001	18.240833333333324	23.352501887600017	0.7574760786406219	560.0	1450.0	0.1802712601220163	1.8066259200000006	0.985	-697.3364694028589
C[C@@H](CN1c2ccccc2Sc2ccccc21)N(C)C	4.239400000000003	36.027353223237554	0.0	0	-1253.5165368849812	2.8800000000000043	5.4315226337448586	0.0	1.9791851198414208	202.44444444444446	986.0	0.17674166190818494	-0.14752893937500003	0.9262132387993726	-1059.187241018819
CCCCC[C@H]1C(=O)O[C@H](C)[C@H](NC(=O)c2cccc(NC=O)c2O)C(=O)O[C@@H](C)[C@@H]1OC(=O)CC(C)C	3.090300000000001	46.1000435363115	23.58956543546796	1	-654.2580821566933	-4.490304709141274	-22.562865497076004	12.207932775496605	0.9773798031206411	572.0	1684.0	0.185085095125416	-0.9159149473684306	1.1786069974885252	-769.0943021178714
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12	1.987999999999999	0.0	33.791966933246286	5	-226.86110949468008	-3.25390625	-42.30032009548611	33.96729168924266	0.7217133941608058	402.0	998.0	0.17173868554688135	-2.7873027499999994	1.2701214574898785	-476.9348565713418
Clc1ccccc1CN1CCc2sccc2C1	3.959800000000002	29.800041095617345	0.0	0	-193.32589826878151	-0.6701352757544217	-0.6516116026956495	0.0	1.8074347072777006	160.04938271604937	1112.0	0.18598490102003146	0.015011198751299623	0.6390622974462017	205.03791187822088
C[C@H]1[C@H](C)CC[C@]2(CO)CC[C@@]3(C)C(=CC[C@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@H]5CC[C@@]43C)[C@H]12	6.997200000000009	60.11528503473751	22.348937795938642	2	305.87232855506073	6.521118381915527	1.6565371141516243	0.0	0.6946058606514879	256.0	1258.0	0.15662223044081316	0.08414046638905016	0.9927904238618523	741.6643228462002
COc1cc(-c2coc3cc(OCc4ccccc4)c(OC)c(O)c3c2=O)cc(O)c1OC	4.476000000000004	30.33183534230805	51.88713697873648	2	-239.24636848763373	-12.928595041322314	-57.30740128558311	23.839289316259013	1.2773028966092537	546.0	1434.0	0.17431426016000973	-4.065079264793409	1.2442668631988345	-906.4030065725623
O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O	2.9014000000000006	24.26546827384644	40.2127885561723	2	-99.39790888834312	-5.577794010226443	-44.97910072234397	22.665063949852296	0.6929999871024275	430.0	1080.0	0.17228156919820553	-2.5721689291453607	1.1261617100371748	-27.758070616810457
C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C	3.2690000000000046	109.08436100933646	55.77573229927562	1	-5425.243546672188	-30.13824968763015	171.30263214979857	60.418408291479594	1.322258690475792	1068.0	3650.0	0.18942487368782523	1.6874271796127291	1.1769654915513372	-1963.901985481904
CC(C)Cn1c(=O)n(C)c(=O)c2[nH]cnc21	0.07929999999999976	13.847474399381248	11.24901029325548	0	-417.36950088732823	12.960000000000004	-4.666666666666668	5.516700717616262	0.9005711737317621	252.0	698.0	0.17434568563712197	-0.6260244799999997	1.2606898517673886	1356.5574451812631
COc1cc(OC)c2c(OC)c(-c3ccc4c(c3)OCO4)c(=O)oc2c1	3.214500000000002	6.06636706846161	12.356393797796823	0	-1049.2623007035656	6.968253968253966	-12.324074074074076	33.78123134765575	1.2878764664280917	464.0	1148.0	0.16604770925201953	-2.3345279999999997	0.9564325338554412	778.3390279464411
C/C=C/C[C@@H](C)C(=O)[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C	3.7232000000000065	116.00809820902708	55.77573229927562	0	-6122.905957378134	-35.92687263263676	169.05039710147412	54.376567462331636	1.3424681428049137	1092.0	3686.0	0.18846612258034895	1.4092392518230223	1.1819768084766096	-2450.504954779957
COc1ccc(C(=O)O)c(O)c1OC	1.1076	0.0	17.062475158264807	2	-296.03066535826247	3.402777777777777	-36.001929012345684	5.563451491696996	1.1048689161101328	258.0	654.0	0.18716274950755576	-1.7996359999999993	1.4693606557377052	41.28639508245956
