SMILES	C-017	H-046	H-050	AATSC1dv	MATS4s	GATS3d	BELd0	nR_3_True_False_None_False	H6m	R7p	RDF030m	JGI2	JGI3	B02[N-O]	PNSA4
O=C1NC(=O)C(c2ccccc2)(c2ccc(O)cc2)N1	0	0	3	0.46047794117647056	0.1086765060543004	1.427878787878788	4.03	2	0.033	0.276	4.934	0.09722222222222227	0.06638071895424837	1	-15.28543309565093
CC/C=C\C#CC(O)c1ccc(/C=C\C(=O)OC)o1	0	5	1	1.3159183673469386	-0.23220986952160863	1.0517012814847548	3.13	0	0.129	0.196	2.691	0.0772946859903382	0.03439153439153439	0	-9.828540977574756
CC(C)=CCSCC(N)C(=O)O	1	6	3	0.7740435909160189	-0.19164320245175287	1.0364989369241675	3.12	0	0.004	0.156	4.422	0.10256410256410262	0.045454545454545456	0	-7.861760736182161
CCCSSSC	0	3	0	-0.04652056901191843	0.12179379271536202	1.0461538461538462	2.18	0	0.008	0.071	0.324	0.04444444444444447	0.03125	0	-2.701575452398534
COc1ccc2nc3ccc(=O)cc-3oc2c1	0	0	0	1.3174133558748944	-0.03072154580084731	1.0491606714628299	3.2	2	0.024	0.128	1.246	0.06584362139917699	0.032407407407407406	0	-9.245010740865602
COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1O	0	0	4	0.6485824600110317	0.14351229519311237	1.208909509946628	3.31	2	0.145	0.16	2.476	0.09009009009009013	0.05952380952380952	0	-17.158197541719247
C=C/C(C)=C/CC=C(C)C	2	11	0	0.6489940828402364	-0.05146451441779397	1.3104838709677418	3.05	0	0.005	0.186	2.838	0.08888888888888893	0.046875	0	-2.4726278681059184
NCCc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1	0	0	6	0.24337837455029593	0.06608918135760349	1.1373092926490982	3.19	1	0.054	0.222	4.885	0.09027777777777782	0.048214285714285716	0	-16.763376081181804
C=C[C@@](C)(O)CC/C=C(/C)C(=O)OC1OC(CO)C(O)C(O)C1O	1	5	5	0.66	-0.06009733045353365	1.2189655172413794	4.02	0	0.048	0.294	4.38	0.11764705882352945	0.05574324324324325	0	-12.185343784380796
Cn1cnc(CC(N)C(=O)O)c1	0	0	3	1.0113421550094517	-0.21133455677284468	1.0094936708860758	3.12	0	0.072	0.115	4.027	0.08333333333333337	0.06828703703703702	0	-5.951783636957448
CN(C)CCc1c[nH]c2cccc(O)c12	0	0	2	1.0688735691987512	0.140745208250431	1.203153938337509	3.28	1	0.036	0.237	3.733	0.08080808080808086	0.05798611111111112	0	-4.5686549594638155
O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12	0	0	1	1.0486656200941917	-0.08710517801211518	1.2309149184149182	3.3	2	0.022	0.25	2.487	0.07407407407407413	0.04943783068783069	1	-8.26043627216338
CC1=CC(O)[C@@]2(C)C(O)C[C@@]3(C)C(CCC4[C@]5(C)CCC(O)C(C)(C)C5CC[C@@]43C)C2C1C	0	39	3	0.9289855725352595	-0.007347278315855415	1.7975104110750797	4.12	5	0.279	0.594	11.744	0.1538461538461539	0.07630813953488373	0	-3.6878430656020442
O=C(O)C/C=C\CC1C2CCC(C2)C1NS(=O)(=O)c1ccccc1	0	9	2	-0.1574737032280844	-0.010772536899044971	1.248020847077451	4.04	3	0.082	0.429	5.037	0.0840840840840841	0.054904513888888895	1	-10.518326548766222
CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(N)n1	0	0	4	1.2003693444136658	-0.14966860835763734	1.197872083506635	3.23	0	0.134	0.303	10.674	0.09009009009009013	0.0798611111111111	1	-21.86158263404717
COc1ccc(C2Oc3cc(O)cc(O)c3CC2O)cc1O	0	0	4	0.6061634349030469	0.08105737873515989	1.235190763052208	3.23	2	0.061	0.236	5.816	0.08888888888888893	0.05098684210526315	0	-12.463958353536874
CC(=O)C(=Cc1cc(O)c(O)c([N+](=O)[O-])c1)C(C)=O	3	0	2	1.5066666666666666	0.026518109006649207	1.2516232526163016	3.24	1	0.012	0.218	5.184	0.09876543209876548	0.06896551724137931	0	-17.70584834467173
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O	0	6	4	0.9304674076931173	0.11308611445016777	1.0652296125866825	3.33	3	0.57	0.618	12.404	0.05828779599271404	0.059401709401709406	1	-15.529586504342074
CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12	0	16	3	0.9647891658971993	-0.02028113119088609	1.6274428274428274	4.12	4	0.143	0.451	12.267	0.14222222222222225	0.07526881720430106	0	-7.827207266133526
CC1C(=O)OC2C1CC[C@]1(C)CCC(=O)C(C)C21	0	15	0	1.3599999999999999	-0.09812631301714297	1.4307381193124364	4.02	2	0.072	0.219	3.918	0.1180555555555556	0.07539682539682538	0	-4.911348306207037
COc1cccc(OC)c1-c1ccc(CC(NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1	0	0	2	0.9379257549187537	-0.10754837532872251	1.3393029818641093	3.26	3	0.522	0.374	5.101	0.08510638297872346	0.06132075471698113	1	-17.36225149334098
CCC(=O)C1CC(C)[C@@]2(CC(=O)[C@]3(C)C4=C(CC[C@@]32C)[C@@]2(C)CCC(O)[C@](C)(CO)C2CC4)O1	0	29	2	1.3235676143743689	-0.041830190884281984	1.803856209150327	4.16	4	0.277	0.508	15.265	0.15726495726495732	0.08194444444444444	0	-5.357951870020971
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CCl	0	16	2	1.1577605147520404	-0.06275442135964476	1.7446774366106776	4.12	4	0.472	0.438	17.097	0.16352201257861637	0.08283730158730158	0	-8.536502929443317
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21	0	0	0	0.9421253349824781	0.14024974450689828	1.15148253253743	3.23	3	0.02	0.379	1.48	0.07168458781362011	0.039285714285714285	0	-5.117428708270792
Cc1c[nH]c2ccccc12	0	3	1	1.0181440443213297	-0.3452935694315005	1.5227272727272727	3.24	1	0.0	0.017	0.311	0.0888888888888889	0.06597222222222221	0	-3.0988510377083394
COc1ccc2[nH]c3c(c2c1)CCNC3	0	0	2	1.122818457289709	-0.17966655966092226	1.3255597014925373	3.27	1	0.007	0.139	0.987	0.06481481481481485	0.05223429951690821	0	-4.149370427055431
C=C1C(=O)OC2C[C@]3(C)CC(=O)CC(C)C3=CC12	0	7	0	1.4619883040935668	-0.011588408441795107	1.3073929961089497	4.02	2	0.011	0.227	4.883	0.10416666666666669	0.08375420875420875	0	-6.5150160248137565
N=CN1c2c(nc(N)[nH]c2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1	0	0	9	0.7358699960364644	-0.09780408886623582	1.1440124970339316	3.26	1	0.233	0.258	7.12	0.08444444444444449	0.04629629629629629	1	-24.745162442509933
CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1	0	6	4	0.36584691358024696	-0.14722547398441463	1.1954832119381773	4.05	2	0.406	0.412	11.507	0.08429118773946363	0.052753411306042886	1	-15.056123284478225
NC(CS/C(Cl)=C(/Cl)C(Cl)=C(Cl)Cl)C(=O)O	0	0	3	0.12616302515292396	-0.3678444320160002	0.9061835106382978	3.27	0	0.289	0.255	32.391	0.14444444444444454	0.053571428571428575	0	-22.51061988866325
CC(=O)NC1C(OP(=O)(O)O)OC(CO)C(O)C1O	0	0	6	-0.8674225245653817	-0.03534797416991937	1.086723768736617	4.03	0	0.196	0.323	5.349	0.08730158730158732	0.06919642857142858	1	-19.719612631451056
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)NCCO	0	21	2	0.29392744644011953	-0.05168625459469916	1.0254094596663095	3.04	0	0.162	0.236	5.738	0.030303030303030314	0.017857142857142856	1	-5.3392783108754935
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1	0	0	0	0.9183975419288156	0.06092762740815302	1.242767295597484	3.27	3	0.512	0.592	5.634	0.061111111111111144	0.041666666666666664	0	-7.944922901911101
CC(C)C(C)/C=C/C(C)C1CCC2C3=CC(O)[C@@]4(O)CC(OC5OC(CO)C(O)C(O)C5O)CC[C@]4(C)C3CC[C@]21C	0	34	6	0.7447713779389308	0.027304431955939616	1.5282490200881922	4.12	4	0.429	0.466	15.107	0.13394216133942166	0.06398252184769039	0	-9.91879662755132
CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1	0	6	0	1.0307622330747868	0.034076106400087285	1.2770717340434115	3.18	2	0.133	0.261	3.084	0.060606060606060635	0.025735294117647058	0	-5.547776598603811
CCC(C)C(NC(=O)C(N)CC(=O)O)C(=O)O	0	8	5	1.1505642256902764	-0.08053761776283781	1.2246485943775098	3.16	0	0.085	0.25	10.467	0.11640211640211644	0.0625	1	-12.30122748584299
C=CCc1ccc(O)c(OC)c1	0	2	1	0.9583333333333329	-0.0667832167832168	1.372159090909091	3.18	1	0.004	0.156	1.243	0.08888888888888892	0.04583333333333333	0	-7.958170585108926
CC=C1CC(C)C(C)(O)C(=O)OCC2=CCN3CCC(OC1=O)C23	0	8	1	1.4559619766273857	-0.1846845035073042	1.3957219251336899	4.03	0	0.074	0.489	12.549	0.11396011396011405	0.05394056847545219	0	-7.679762510747622
CCC(C)C(=O)OC1CC2CC[C@@]1(C)C2(C)C	0	22	0	1.3838315551403708	-0.12617639150965254	1.860893617021277	4.12	2	0.104	0.359	9.492	0.16091954022988508	0.08165708812260536	0	-3.0935300819947917
CCCCC/C=C\C(=O)O	0	11	1	0.8016304347826086	0.0021313166036439042	0.7840909090909092	3.04	0	0.005	0.125	2.632	0.04938271604938274	0.03571428571428571	0	-3.9671793323408613
CC1C(O)C[C@]2(C)C(O)C[C@]3(C)C(=CCC4[C@]5(C)CCC(O)C(C)(C)C5CC[C@@]43C)C2C1C	0	36	3	0.9404798254088226	-0.05688527072913287	1.730781486301991	4.12	5	0.172	0.593	17.457	0.1538461538461539	0.07573529411764705	0	-3.988995772890228
CCC(C(=O)O)C1OC(C(C)C(O)C(C)C(=O)C(CC)C2O[C@]3(C=CC[C@]4(CC[C@](C)(C5CC[C@@](O)(CC)C(C)O5)O4)O3)C(C)CC2C)C(C)CC1C	1	35	3	1.3670821705426361	-0.031110231518834124	1.4177460475398629	4.03	0	0.549	0.59	26.91	0.11485642946317107	0.06348270440251572	0	-9.254974040385832
O=C1CCC2C3Cc4ccc(O)c5c4[C@@]2(CCN3)C1O5	0	2	2	1.011028167257567	-0.050424519826796244	1.2392888998246854	4.03	3	0.067	0.183	5.954	0.09686609686609694	0.05389492753623189	0	-6.739165245399658
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1	1	0	0	1.9379286694101507	0.21558875772113623	1.0416666666666667	3.26	0	0.135	0.445	6.592	0.07407407407407411	0.0808080808080808	0	-7.916185512777967
C=CCc1ccc2c(c1)OCO2	0	2	0	1.0240747394897591	-0.03781038374717832	1.2397540983606554	3.18	1	0.0	0.117	0.613	0.06535947712418302	0.03621031746031746	0	-7.594981992835757
CC(=O)CC(c1ccccc1)c1c(O)oc2ccc(O)cc2c1=O	1	1	2	0.9672619047619048	0.029525795537626832	1.1079545454545456	3.29	2	0.16	0.426	5.494	0.0720720720720721	0.0515625	0	-14.663880412374532
C=Cc1ccccc1	0	0	0	0.375	-0.1529790660225443	1.336206896551724	3.05	1	0.0	0.008	0.832	0.04938271604938274	0.026785714285714284	0	-4.299459057362883
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3=CCC2(C)C1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1	0	20	0	1.2748576981813133	-0.006859200085056607	1.4119293308317693	4.03	4	0.376	0.468	12.044	0.09327846364883403	0.051803959131545334	0	-6.152062235843939
C/C(C=O)=C/CCC(C)C1CC[C@]2(C)C3=C(C(=O)C[C@]12C)[C@]1(C)CCC(O)C(C)(C)C1CC3	1	38	1	1.1322040323431597	-0.04300014004303143	1.7398006082558777	4.12	4	0.214	0.457	11.428	0.14689265536723167	0.0776255707762557	0	-4.779221344733782
CC(C)=CCc1c(-c2ccc(O)c3c2OC(C)(C)C=C3)oc2cc(O)cc(O)c2c1=O	1	8	3	1.6439555428897124	0.2754107910319238	0.9390681734731352	4.02	2	0.14	0.452	6.296	0.0854700854700855	0.05811403508771929	0	-11.857237037814171
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F	0	0	2	0.27447409177397236	-0.16380719996717572	0.9884937238493722	4.02	1	0.574	0.302	16.617	0.10335917312661504	0.0769927536231884	0	-35.54604886127378
CCCCCCCCCCCCCCCC(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)nccc32)C(O)C1OP(=O)(O)O	0	35	11	0.08381212780681113	0.058916763309599364	1.049613662349601	4.04	0	0.989	0.44	31.259	0.08247422680412375	0.06040219907407407	1	-27.45456687513808
C1SSCSSS1	0	0	0	-0.32323232323232326	0.10186484274523572	1.0476190476190474	2.2	0	-0.018	0.0	10.995	0.0	0.0	0	-6.278075791870461
CC(C)(C)NCC(O)COc1ccccc1C#N	0	0	2	1.0983379501385044	0.11453967966476138	0.8125696301247776	4.02	1	0.1	0.232	2.75	0.08333333333333337	0.03571428571428571	0	-8.203623879992561
CC(NC(=O)CC(N)C(=O)O)C(=O)O	0	0	5	0.9528994082840235	-0.3247982265240175	1.0576602136181579	3.13	0	0.018	0.165	4.577	0.11764705882352944	0.0546875	1	-16.949821197668808
COCCCOc1ccnc(CSc2nc3ccccc3[nH]2)c1C	0	3	1	1.2385803928435923	-0.21983503879259214	1.317058925326642	3.23	1	0.15	0.299	3.896	0.06535947712418302	0.04482323232323233	0	-7.991225242576448
CC1=NCCc2cc(O)c(O)cc21	0	0	2	1.140277777777777	-0.14840287450930734	1.3446153846153845	3.22	1	0.005	0.079	2.322	0.10000000000000006	0.04687500000000001	0	-6.858830425232125
COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC	0	9	1	1.431159420289855	-0.03148033090145237	1.7274182076813656	4.03	2	0.17	0.356	8.954	0.10101010101010105	0.04716981132075472	0	-7.6593413232605725
CC(C)CCCC(C)C1CCC2C3CC=C4CCCC[C@@]4(C)C3CC[C@@]12C	0	45	0	0.6860080394267712	-0.06730115489154834	1.6198141651557103	4.03	4	0.147	0.427	10.855	0.12077294685990343	0.06263354700854701	0	-1.8010423734961376
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O	0	21	5	0.9462752082734844	-0.012091452933734606	1.4935492550841214	4.12	4	0.684	0.5	16.245	0.10648148148148151	0.06377420998980632	0	-13.560122910428216
CSCCC(N)C(=O)O	0	0	3	0.8947368421052629	-0.2606464471368145	1.2280701754385965	3.12	0	0.006	0.069	4.71	0.12345679012345687	0.046875	0	-8.982872823648501
COc1cc(C2OCC(Cc3ccc4c(c3)OCO4)C2CO)ccc1O	0	2	2	0.7582720588235297	-0.040765664722596094	1.3472699696663297	3.19	2	0.234	0.305	7.058	0.08130081300813012	0.04607046070460705	0	-11.852661816111194
O=P(O)(O)OCC1OC(OP(=O)(O)O)C(O)C1O	0	0	6	-2.674485596707819	-0.1487777267413313	0.9866110623353821	4.03	0	0.117	0.196	2.322	0.08730158730158731	0.09154040404040403	0	-32.82474398340975
COc1cc2c(cc1OC)C(=O)C(CC1CCNCC1)C2	0	5	1	1.190801293568092	-0.04912391579034708	1.2321867914515896	3.22	2	0.136	0.246	4.515	0.06944444444444448	0.05534511784511784	0	-5.259123027074466
O=C1CCC(Cc2ccc(O)c(O)c2)O1	0	0	2	0.8004605134234766	-0.13529705660641977	1.0968749999999998	3.18	1	0.03	0.186	2.001	0.07070707070707075	0.06288580246913579	0	-11.922099083686682
NCCC[C@](N)(C(=O)O)C(F)F	0	0	5	0.6956521739130435	-0.02911624283014489	1.2969924812030076	4.03	0	0.096	0.078	4.762	0.162962962962963	0.06617647058823528	0	-12.229148667774371
NC(Cc1ccc(O)cc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O	0	0	6	0.35414922168545376	-0.17142362405059855	1.0377358490566038	3.13	2	0.321	0.272	4.446	0.08253968253968258	0.036764705882352935	1	-18.106478455462447
COc1c2occc2cc2ccc(=O)oc12	0	0	0	1.393162393162393	-0.07219476108813341	1.2065217391304346	3.29	1	0.002	0.17	2.017	0.07692307692307696	0.04326923076923077	0	-9.565293589672178
O=C1CC(C(=O)O)NC(=O)N1	0	0	3	0.5051903114186851	-0.22834994553408694	0.9744658676393956	3.12	0	0.007	0.006	2.203	0.0740740740740741	0.07211538461538461	1	-19.175261458366514
CC1(C)CC[C@@]2(C(=O)O)CC[C@@]3(C)C(=CCC4[C@@]5(C)CCC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CC[C@]43C)C2C1	0	42	11	0.7296610559234729	0.038425875883376745	1.4651418786692758	4.12	5	0.8	0.584	30.208	0.126984126984127	0.06374172185430464	0	-18.494390364925955
C[C@]12CCC3C4CCC(O)CC4CCC3C1CCC2=O	0	20	1	0.6356209150326796	-0.06879874253118926	1.429777157083005	4.03	4	0.024	0.293	5.219	0.11111111111111116	0.05555555555555556	0	-2.777034335193474
NC(=O)CCC(N)C(=O)NC(Cc1cnc[nH]1)C(=O)O	0	0	7	0.6654492330168008	-0.24003438532341756	1.0315233236151602	3.13	0	0.165	0.241	7.28	0.0854700854700855	0.047705314009661826	1	-14.470632137760827
NC(=O)CC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)O	0	0	7	0.4722991689750694	-0.17617258118558046	1.0180106796995207	3.13	1	0.379	0.236	3.786	0.08730158730158732	0.04629629629629628	1	-19.027894049012172
O=C(O)C1CC(O)C=N1	0	0	2	0.171875	-0.24687156676223912	0.9272237196765499	3.12	0	0.001	0.006	1.612	0.09259259259259263	0.07465277777777778	0	-11.063173715251157
O=C(O)C1=C/C(=C/C=N/C(Cc2ccc(O)cc2)C(=O)O)CC(C(=O)O)N1	0	0	5	0.33269994632313465	-0.16247671183434106	0.980780661779275	3.14	1	0.325	0.252	6.819	0.07602339181286552	0.04111842105263157	0	-23.5652828185912
NC(=O)CC(NC(=O)C(N)Cc1ccccc1)C(=O)O	0	0	6	0.5135135135135135	-0.16663011952775172	1.0493697478991597	3.13	1	0.106	0.261	5.856	0.07692307692307696	0.0475	1	-15.69738141235081
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl	0	1	3	1.3818908391490352	-0.06102306116510217	1.2947188912061174	3.29	1	0.446	0.557	14.133	0.07977207977207981	0.057180851063829786	0	-8.75956512233567
COc1cc(/C=C/C(=O)Nc2ccccc2C(=O)O)ccc1O	0	0	3	0.6948646920946089	-0.07068957962081154	1.2796732788798135	3.21	2	0.123	0.153	3.203	0.08333333333333337	0.04734848484848485	1	-16.88857037601433
Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O)cc1)CN2	0	0	11	0.7538349914264674	-0.150009347965809	1.035850123263311	3.24	1	0.79	0.279	6.724	0.08286252354048969	0.039959016393442626	1	-30.417088099179285
C[C@]12CCC3c4cc(O)c(O)cc4CCC3C1CCC2=O	0	16	2	1.0023279328426644	-0.09700427617490277	1.4206085196995542	4.03	4	0.03	0.264	4.087	0.1169590643274854	0.053075396825396824	0	-6.277126666473778
Cc1ccc(C(=O)C(C)N2CCCC2)cc1	0	3	0	1.134784580498866	-0.06427388604849626	1.371064946114577	3.18	1	0.01	0.24	2.596	0.09661835748792277	0.04894179894179895	0	-3.9342141896606924
C=C[C@](C)(O)CCC1[C@@]2(C)CCCC(C)(C)C2CC[C@@]1(C)O	0	20	2	0.8281908140027004	-0.023416472676411747	1.5682614799384114	4.04	2	0.103	0.468	11.709	0.13450292397660824	0.08079268292682927	0	-3.5631823047088895
CC1(C)CCC[C@](C)(O)C1=O	0	10	1	1.338820301783265	-0.17632796417573096	1.326281588447653	4.03	1	0.003	0.0	2.804	0.1481481481481482	0.08455882352941176	0	-3.2509506896631266
COc1c(OC)c(OC)c2c(=O)cc(-c3ccc(O)cc3)oc2c1OC	0	0	1	1.815486884656845	0.12103237046324437	1.3385944919278252	3.33	2	0.19	0.404	1.924	0.08888888888888893	0.0510204081632653	0	-11.527732130224798
C=CC#N	0	0	0	1.0	-1.7878228782287824	0.6999999999999998	2.16	0	0.0	0.0	0.007	0.11111111111111116	0.0	0	-4.040762669233578
O=C(O)C(CO)OP(=O)(O)O	0	0	4	-2.2716408008104936	-0.2767917788651922	1.0075431034482758	4.03	0	0.021	0.03	2.777	0.09523809523809526	0.09090909090909091	0	-25.569294768725317
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21	0	0	0	0.8712447556935319	-0.004634192837633288	0.9874371859296481	4.02	2	0.054	0.502	8.215	0.08333333333333337	0.05255681818181818	0	-16.50813918800126
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	0	22	4	0.6162570888468808	-0.037460341244547356	1.5555986023051531	4.03	4	0.258	0.484	10.375	0.11764705882352947	0.06458333333333333	0	-6.079394927938418
c1ccc(COCc2ccccc2)cc1	0	0	0	0.23844629409433224	0.027880100104040743	1.0995833333333331	3.06	2	0.008	0.221	0.406	0.035087719298245626	0.015625	0	-5.768675266914549
CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C	0	15	2	1.344409373919059	-0.1234528399371408	1.68527350723402	4.12	4	0.265	0.417	13.804	0.16239316239316243	0.07711442786069654	0	-6.894175687460119
COc1cc2nccc3c4ccccc4n(c1=O)c23	0	0	0	1.2686162306777644	-0.03416798801973221	1.1769109535066986	3.35	1	0.02	0.189	2.465	0.06734006734006737	0.06381381381381382	1	-7.671932741033963
CC1(C)C(=O)CC[C@]2(C)C1CC[C@@]13C=CC(CC21)[C@@](C)(O)C3	0	19	1	1.0873318988703604	-0.06139208310943934	1.5094704216729167	4.04	5	0.082	0.332	7.357	0.13131313131313135	0.075	0	-2.9120398022085734
Cc1cccc(Nc2ccccc2C(=O)O)c1C	0	6	2	1.1688813266353373	0.02013320104703199	1.4913916786226686	3.23	2	0.045	0.351	1.405	0.09401709401709404	0.05324074074074073	0	-8.489877476440864
COc1ccc2[nH]cc(CC(=O)O)c2c1	0	0	2	0.9438965592811748	-0.0029114526469023673	1.2498219626833782	3.24	1	0.01	0.138	4.715	0.07070707070707075	0.04895833333333333	0	-8.890426186771364
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)CO[P@@](=O)([O-])O[P@](=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	0	27	6	0.019173105399412856	0.04015299451475554	1.107829282080271	4.04	0	1.673	0.453	22.203	0.07856341189674525	0.055342970521541954	1	-88.38177353747946
CSCCO	0	0	1	-0.13587552049090504	0.15839760526018873	1.1555555555555554	2.15	0	0.0	0.0	1.462	0.07407407407407411	0.0625	0	-4.224773467927861
CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2	0	2	1	1.3623540063377095	0.06110044356720283	1.26911660464292	3.28	1	0.051	0.206	3.403	0.07602339181286552	0.06285612535612536	1	-5.259857046095518
CCCCCCCCCCCCCCC(O)C1CCC(C(O)CCCCCCCCCCCCC2=CC(C)OC2=O)O1	0	49	2	0.5765765765765766	-0.0402789059568881	1.074925349677825	3.14	0	0.226	0.347	16.052	0.056644880174291964	0.03732638888888889	0	-6.300659534767129
NC(CC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O	0	0	6	0.508292682926829	-0.13193985837349653	1.1281836285504663	3.24	1	0.052	0.297	4.818	0.08754208754208757	0.052083333333333336	1	-16.274655271869143
Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1	0	0	0	0.6390306122448981	-0.015619445386788992	1.238861386138614	3.19	3	0.234	0.469	5.101	0.06565656565656569	0.03551136363636363	0	-8.758773552552553
CCCCC(O)C(O)C/C=C\CCC(O)C1CCC(CCCCCCCCCCCCC(O)CC2=CC(C)OC2=O)O1	0	29	4	0.5635953789799946	-0.043322130520340715	1.077294641989702	3.14	0	0.336	0.343	11.718	0.06708595387840673	0.04777777777777778	0	-8.000210568163453
NC(CC(O)/C(O)=N/C1OCC=C1CO)C(=O)O	0	0	6	0.18858131487889299	-0.2115684966870321	1.2417287977632803	3.14	0	0.128	0.213	5.743	0.11111111111111117	0.0464975845410628	1	-15.755956348032399
C=C1CC/C=C(/C)C/C=C\C(C)(C)CC1O	0	15	1	0.60375	0.029548899348795288	1.1860021786492372	4.02	1	0.019	0.356	2.977	0.10101010101010106	0.06249999999999999	0	-3.4093879389198634
O=C(O)CCC1C2CCC(C2)C1NS(=O)(=O)c1ccccc1	0	9	2	-0.14611434943145737	-0.05051035533088064	1.2475657894736845	4.04	3	0.068	0.398	7.386	0.0888888888888889	0.05439814814814815	1	-9.44201912496407
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1	2	21	1	1.1543999999999999	0.08439630311934028	1.449443701060561	4.02	1	0.14	0.213	2.103	0.10370370370370376	0.0689655172413793	0	-6.45161627310676
O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1O	0	0	4	0.0793388429752066	0.1589441914262994	1.1083123425692696	3.26	2	0.088	0.225	4.976	0.08496732026143794	0.05912162162162162	0	-17.20218086872324
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1	0	3	3	0.5720436690133659	0.391761084138265	1.0949074074074072	4.04	1	0.107	0.367	6.456	0.07619047619047623	0.07352941176470587	1	-11.783417776487921
CCC(C)C(N)C(=O)NC(CCC(=O)O)C(=O)[O-]	0	8	4	1.3372899926953983	-0.19010003397737363	1.1953846153846148	3.16	0	0.075	0.251	5.579	0.12121212121212127	0.05434782608695651	1	-15.669957547530563
CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1	0	0	2	1.3711315425755664	0.16631996538824664	1.048486547085202	3.08	0	0.22	0.218	7.455	0.04273504273504276	0.05997474747474747	0	-10.260660710606967
CNC(=O)c1cccnc1	0	0	1	1.1111111111111112	-0.2852180973431368	1.4286926994906621	3.14	0	0.001	0.062	1.28	0.09259259259259263	0.03977272727272727	1	-5.0769904074354155
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21	0	0	0	1.2024031592787199	0.139857251786453	1.2584200260078022	3.24	2	0.067	0.421	1.725	0.08080808080808084	0.05448717948717949	1	-10.658240845876156
C=CC1CO1	0	0	0	0.537190082644628	-0.3373493975903614	1.057692307692308	3.03	0	0.069	0.0	1.332	0.16666666666666669	0.1111111111111111	0	-3.384931188332606
O=P(O)(O)OP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O	0	0	7	-2.1346093257718968	0.34384250891214274	1.2671387713425015	4.04	0	0.717	0.26	17.281	0.08547008547008551	0.08955439814814815	1	-41.89976708508703
