SMILES	SMR_VSA6	C-024	BELi0	RASA	VSA_EState5	GATS2c	SLogP_VSA3	MATS1dv	H-047	SaasC	AATS5dv	Mor08u	HATS2u	ATSC2dv	GATS2s	GATS7se	Mor19m	observed	predicted
CN1CCN(CCCN2c3ccccc3Sc3ccccc32)CC1	3.0535273721491207	1.2983582907329865	0.14828106310522612	1.1986194004533188	-0.04243701269354864	3.2613180018613837	-1.0373769076806114	0.21728103646712638	2.0903686726477844	2.2161396113849166	-0.46706719148438186	0.11249756904556761	-0.15517776096461625	-0.8859992014123992	2.267166204622229	-0.15430526810013553	-0.2768946485438177	1.0	1.0
CCOCCn1c(N2CCCN(C)CC2)nc2ccccc21	3.0631911478339897	0.1889371204688756	0.15769358566331376	0.8697992076137308	0.4635953696844484	1.9525001737702283	0.01586550513064513	0.9160167228990471	1.7802231275574476	-0.11606143655098494	-0.1946674577869652	0.3134943555742914	-0.061182046701775926	-0.018930251737935853	2.15343465590696	0.6715332111691946	-0.08691207483925734	0.0	1.0
CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC	2.105153603011228	-0.36577346466317995	0.1388685405471368	0.3987196341778775	0.05530139557682302	0.6359793382878463	-1.0373769076806114	0.861678684666113	0.5396409471961012	0.13110829494409548	-0.4866294353569434	1.6076675423051556	0.032813667561064394	0.16375526087423697	-0.12596106571118834	1.062070483101269	-0.3008730316327428	1.0	1.0
COc1ccc2[nH]cc(CC(=O)O)c2c1	-0.37689335619806524	-0.08841817209715218	0.14828106310522612	-0.7376009273380583	-0.09065019250128561	-0.4536153671414276	0.009679476140449384	-0.21711026284750037	-0.5458684606200769	0.10331288944999469	0.6332329325613347	-0.5814199082559787	1.0928764450808737	-0.8416740489073024	-0.8478140788108567	-0.3559942595934299	-0.546190335542515	0.0	0.0
CC(C)(C)c1ccc(C(=O)CCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1	0.5972120488850767	2.9624900461291532	0.1388685405471368	1.0731960206855444	0.06340105889020174	1.4035997147316213	-0.08960848428058549	0.34067735907133617	1.935295900102616	1.6838705206746591	-0.30133405348064796	0.18633312328060891	-0.5572705386445438	-0.868220426032581	0.21305586610446475	0.17583446295143912	0.04958025966693161	0.0	1.0
C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23	2.5493331904979954	-0.6431287572292077	2.8496750372764397	-0.7036426486973372	-0.7561880237216602	0.7246997332632155	-1.0373769076806114	0.524273958787227	0.8497864922864378	-0.8222347861249838	1.0125964995860652	-0.971107555607586	-0.1708437133417563	0.8395642489901106	-0.8339406484575297	0.2677156855239139	-0.876354225766945	0.0	0.0
CC1C2C(CC3C4CC=C5CC(O)CC[C@]5(C)C4CC[C@@]32C)O[C@@]12CC[C@@](O)(CO)CO2	0.09784975507638521	-0.9204840497952355	-0.7176710122388559	-0.23155741084646078	1.0515747396071424	-0.3706951490758331	-0.15291789385625107	0.2769546307295063	-0.3907956880749086	-0.6997622226959908	-0.7447514383641929	0.7838541825530734	-0.666932205284524	-0.20773244265489493	0.4760712835112765	-0.38556343350376976	1.9051382125483654	0.0	0.0
CCc1cccc(C)c1N(C(=O)CCl)C(C)COC	0.9753849323228606	-0.08841817209715218	0.1388685405471368	1.0162258746483785	-0.0933505234201075	1.3592977195427276	0.4519089830526296	1.1801910109086662	0.2294954021057646	1.0136755575218772	-0.39905683082438825	0.4891956281521214	0.0014817628067842867	0.14010908444361866	0.2565063787502171	0.640109880943179	0.047735768660091216	0.0	1.0
O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl	-0.41600820225961	0.1889371204688756	0.1859311533375767	-1.3705690015996215	-0.3922954604571162	0.16177250821966724	-0.5897629835574236	-1.2035315371405473	-0.23572291552974028	-0.6094502501349992	0.6755853632026758	-0.5212576048052042	-0.045516094324635874	-0.3521301363690736	-0.13665309399937559	0.1125067392464213	-0.5295899164809513	0.0	0.0
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1	1.646623830300835	2.9624900461291532	0.1388685405471368	1.2167891963218858	0.635879784529196	2.036241460346485	-1.0373769076806114	0.39379034549935676	2.555586990283289	1.6785227027871226	0.11849943386683012	0.8693119999547416	-0.3953890307474301	-0.5563424691924199	1.839378348750072	-0.04100868054834484	-0.35989674385163534	0.0	1.0
