SMILES	SMR_VSA6	C-024	BELi0	RASA	VSA_EState5	GATS2c	SLogP_VSA3	MATS1dv	H-047	SaasC	AATS5dv	Mor08u	HATS2u	ATSC2dv	GATS2s	GATS7se	Mor19m
CCOc1ccc2c(C(F)(F)F)cc(=O)oc2c1	6.606881964512918	4	17.43	0.800240487786492	0.35414304610733205	0.845761607510178	6.176298517443475	0.2957857142857144	6	-0.6488213340891917	9.907407407407407	0.157	0.521	93.58024691358023	0.38095640507896705	0.6132875486224573	-0.223
CC/C=C\CC(=O)OCC	6.606881964512918	0	13.64	0.8805810981537782	-0.14611111111111064	1.1411449514516274	9.53140013787187	0.3660079051383399	4	0.0	1.0277777777777777	1.771	0.496	13.5	0.5586742059672762	1.9278395286307024	0.235
Nc1c2c(nc3ccccc13)CCCC2	5.733667477162185	4	14.55	0.9402191385735157	0.0	0.6552708445443878	12.841643245852019	0.3957717517028661	4	3.465462962962963	1.4444444444444444	1.033	0.376	35.74673008323426	0.5995439963943899	0.23173345940285386	-0.2
CCC(C)COC(=O)C=C(C)C	6.606881964512918	0	13.64	0.9242377424516448	0.2313076341647773	1.028120880213277	9.53140013787187	0.4180793681371605	3	0.0	0.94	2.018	0.441	23.12444444444446	0.46140103854425896	0.6391637317575655	0.315
CNCC[C@H](Oc1cccc2ccccc12)c1cccs1	13.592428388589765	9	14.54	0.9790705209099618	0.960743575207861	1.4813419897695754	0.0	0.23550930890380428	15	2.2368400415721847	2.6300366300366305	0.931	0.322	10.171944444444428	1.1793705164768933	0.5024613659741715	-0.343
CC(C)(Oc1ccc([C@@H]2CC2(Cl)Cl)cc1)C(=O)O	0.0	4	13.64	0.7927517155521887	-0.3349861426051901	0.9559698481184109	4.794537184071822	0.32712888954371144	4	1.5574315003779293	2.5656565656565653	0.554	0.341	14.09375000000001	0.37531451776018426	0.9481322876435494	0.018
COC(=O)c1c(C)nc(C)c(C(=O)OC/C=C/c2ccccc2)c1-c1cccc([N+](=O)[O-])c1	13.716679505790452	9	14.59	0.7629755570470941	-1.4130551682107746	1.097800931414917	9.473725907600098	0.322923197102228	16	2.0371932264939616	6.074626865671642	0.207	0.237	66.44396694214879	0.4571415566236736	1.2014438483506145	-0.309
CC(=O)NC(CS)C(=O)O	5.752853606746789	0	14.54	0.6025018153842301	-1.318333333333333	0.7646359269002265	9.589074368143644	0.302839568430424	3	0.0	2.888888888888889	0.368	0.389	14.671044081939744	0.43977048871053925	0.0	0.183
Cc1cc(OCC(F)(F)F)c(C)c(C[S@](=O)c2nc3ccccc3[nH]2)n1	6.606881964512918	5	17.43	0.8895330283462112	0.11281286743092345	1.1336340020517313	16.552422649651096	0.25102059397722515	9	1.7294005364491483	4.911347517730496	1.381	0.331	58.64625850340134	0.4259872270103213	1.2863350888870335	-0.126
CC1C(=O)C[C@@]2(C(C)C)CC12	0.0	0	13.64	0.883470862502981	2.3368055555555554	0.7269928895559845	4.794537184071822	0.4469200524246395	0	0.0	0.20588235294117646	1.453	0.434	1.2222222222222268	0.48637769989882257	0.0	0.54
Cc1nc2c(c(=O)n(C)c(=O)n2CC2CCCCC2)n1C	0.0	0	14.57	0.85370213790848	1.2681096728814985	0.9974803171748489	20.640100371266954	0.5122394441475145	8	0.7547168157386415	2.435185185185185	3.004	0.334	114.23363980530014	0.4435796423538185	1.4116665856100694	0.213
CCCCCC(=O)OCC(C)C	6.606881964512918	0	13.64	0.921256343346347	0.40025476085495915	1.052733222493093	9.53140013787187	0.36363636363636365	2	0.0	1.125	2.346	0.412	19.0	0.4959510354998608	1.1912044236082977	0.3
CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21	25.098135602083342	3	14.55	0.9795494953555404	2.8771853741496596	1.3878442962006994	6.4208216229260096	0.44125278069400553	13	3.146458989459982	1.4099378881987579	2.021	0.307	47.47704475308639	0.8113141640227591	0.9358282116704009	0.46
C=C1C=CCC(C)(C)[C@]12CCC(C)O2	0.0	0	13.63	0.9876960353838248	0.0	1.303194236976522	4.736862953800049	0.5178571428571429	5	0.0	0.21428571428571427	0.814	0.332	27.103806228373706	0.8514931931742047	0.03373304863518921	0.32
CNCC[C@@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1	13.592428388589765	9	17.43	0.9916400950001671	0.4286630763416479	1.143797285334331	6.176298517443475	0.22039270934225594	15	0.7517963041698164	3.5280898876404496	0.913	0.313	81.625	0.3669489846090941	0.28378410583569624	-0.297
COC(=O)C1=C(C)N=C(C)C(C(=O)O)[C@H]1c1cccc([N+](=O)[O-])c1	7.109797541277533	4	14.59	0.6321445531003546	-3.883963529856385	0.833858670586723	14.325937321943691	0.3140818032999258	7	0.17062311035525357	5.333333333333333	0.326	0.288	46.502500000000005	0.3996824615612719	1.217101826700413	-0.227
O=C(O)CC1CCC(=O)O1	0.0	0	13.64	0.4326162830268508	-1.2028240740740739	0.6525179487327599	14.325937321943693	0.2265446224256292	1	0.0	4.5	0.706	0.477	4.913580246913577	0.4054180375020184	1.008831336438118	-0.165
Nc1nc2c(ncn2C2OC3COP(=O)(O)OC3C2O)c(=O)[nH]1	12.340549441675103	0	14.57	0.42342751476101353	-0.1170410087903464	0.7063637012727271	18.349405562155013	-0.09135320900185416	5	-0.1170410087903464	7.022222222222223	0.358	0.36	41.09019904257999	0.5555345039105755	0.9513630596278719	-0.642
OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1	6.544756405912575	4	17.43	0.9293072362022426	0.0	0.8464777885055121	12.35259703488695	0.20338607379117507	8	-2.9115390894011934	7.236363636363636	0.924	0.331	185.37188208616783	0.35365243847947414	1.0588734085614853	-0.024
CCCCC/C=C\C=C/[C@H](O)C/C=C\C/C=C/CCCC(=O)O	0.0	0	13.64	0.7997916000428319	-0.7396829146014288	0.6263705320155855	4.794537184071822	0.13859953703703703	9	0.0	1.3982300884955752	2.745	0.227	-12.000000000000002	0.5197968949320343	0.8815243599355388	0.363
CC(C)CC(=O)Cc1ccccc1	0.0	5	13.64	0.9380808167482662	0.803159486016629	0.8884729283971184	11.21535880699783	0.29614093959731563	5	1.1186574074074076	1.8297872340425532	1.37	0.376	-8.743162901307963	0.5829557382466038	0.5973807160190349	0.211
O=C(O)c1c(O)c(-c2ccccc2)nc2ccccc12	0.0	9	14.55	0.7131720477715752	-1.4715915532879809	0.6329507832349904	0.0	0.13226840776182877	9	0.5387093726379443	6.553846153846154	-0.415	0.294	24.240374609781476	0.46281521239815276	1.273537531683705	-0.632
O=[N+]([O-])c1cc2cccc3ccc4cccc1c4c32	0.0	9	14.59	0.7867167153627712	0.0	1.0589855972239726	0.0	0.17763102192871044	9	0.17759259259259275	5.7272727272727275	-0.92	0.53	15.081632653061218	0.31705421250247023	2.5109381044326167	-0.935
O=C(O)CNC(=O)C1CCCN1	13.08951281182515	0	14.54	0.626400972997944	-1.2256972789115639	0.8228048387264052	9.589074368143644	0.16772151898734183	5	0.0	3.9696969696969697	1.612	0.434	6.027777777777782	0.41795996212451897	1.6017899291610378	0.252
CCCCCC(O)/C=C/C1C(SCC(NC(=O)CCC(N)C(=O)O)C(=O)NCC(=O)O)CC(=O)C1CCCCCCC(=O)O	12.297610012659364	0	14.54	0.6107434163321432	-5.166860457361904	0.6690014101001501	28.76722310443093	0.1987761308510567	10	0.0	2.686046511627907	3.668	0.183	47.13676597166018	0.4425038859405827	1.0099336266945897	1.364
OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O	26.303276740850986	8	14.54	0.8148949204740362	0.05330841642776196	0.948679840831604	17.764566541238977	0.12713516355987528	19	2.5874141520850316	1.4910179640718564	3.776	0.21	-24.780129204722652	0.8460160436440342	1.1107354210678189	0.404
CCCCCCCC1OCC(C)O1	6.606881964512918	0	13.63	0.9368986710950576	0.0	1.4132679595542479	9.473725907600098	0.31307490144546646	3	0.0	0.6956521739130435	2.245	0.417	12.712653061224481	1.176994958809787	0.994573137470473	0.595
CCCCCCCCCCCCC(O)C1CCC(C(O)CCCC(O)C(O)CCCCCC2CC(CC(C)=O)C(=O)O2)O1	0.0	0	13.64	0.8036487203513815	-0.5547858309763294	0.9148206940732456	19.06280027574374	0.20724605644556787	7	0.0	1.3193548387096774	6.895	0.156	14.347628613852772	0.6769047031677682	0.9862887809777656	1.581
CNCC[C@H](Oc1ccccc1C)c1ccccc1	13.592428388589765	9	14.54	0.9831951457549416	0.9652371504157221	1.4628087582572709	0.0	0.3076874513352553	15	3.3623592214663653	2.358695652173913	2.0	0.327	3.2749999999999897	1.1498858968507528	0.4329666610874848	-0.487
O=[P@]1(NCCCl)OCCCN1CCCl	38.00115807219132	0	14.55	0.8817606614597716	0.8729861111111112	0.8871193377366977	9.088795446643147	-0.16642325956455517	12	0.0	0.7645107794361526	1.907	0.445	63.354501548714794	0.6152496952196136	0.8688133720346464	0.194
FC(F)(F)C(F)(F)C(F)(F)F	0.0	0	17.44	0.9991145032249387	-6.625	1.255593900818303	0.0	-0.26666666666666694	0	0.0		-0.661	1.05	-8.404958677685952	1.2731481481481484		-0.187
CC/C=C\C#CC(O)c1ccc(/C=C\C(=O)OC)o1	7.109797541277533	2	13.64	0.8241105621103132	5.667906404371016	1.1116296375582218	9.53140013787187	0.3072817384674038	10	0.7845042307046277	4.962962962962963	1.978	0.33	31.411428571428566	0.7184544446427206	1.406244660036568	0.087
CC(C)(C(=O)O)C1CC[C@@]23CC(CCC2[C@]1(C)CC(=O)O)[C@]1(C)OC13	0.0	0	13.64	0.6516257794819368	-0.9441561817628293	0.4834270034516688	14.325937321943693	0.3658934734616462	1	0.0	1.6179775280898876	0.563	0.22	22.64462809917353	0.2890620270550705	1.635761644289542	0.552
CC1C(=O)CC2CC1C2(C)C	0.0	0	13.64	0.8812076169002142	2.2412268518518514	0.7004073696250469	4.794537184071822	0.42038007863695936	0	0.0	0.16901408450704225	1.589	0.433	-6.209876543209875	0.4710307171603123		0.436
C=C(C)C1CC[C@]2(CO)C(O)C[C@]3(C)C(CCC4[C@@]5(C)CCC(O)C(C)(C)C5CC[C@]43C)C12	6.606881964512918	0	13.63	0.8297110806475223	2.5108603906948965	0.6809150142334776	0.0	0.3439982687453342	6	0.0	0.8791423001949318	2.659	0.17	13.136304253157196	0.7014405298606998	1.1249524703599458	1.514
CC(N)Cc1cccc(C(F)(F)F)c1	0.0	4	17.43	0.9658299067541688	0.0	0.6815478643954276	12.597120140369483	0.2407809110629067	5	0.005069444444444793	3.5813953488372094	0.095	0.413	92.11242603550298	0.3361597433582467	1.228543296613822	0.018
CC1CC[C@]2(C(=O)OC3OC(COC4OC(CO)C(OC5OC(C)C(O)C(O)C5O)C(O)C4O)C(O)C(O)C3O)CC[C@]3(C)C(=CCC4[C@@]5(C)CC(O)C(O)[C@@](C)(CO)C5C(O)C[C@]43C)C2C1C	19.820645893538753	0	13.65	0.5695429395852114	-1.3054373150048821	0.967859015943879	33.215714906872115	0.16388937771160825	22	0.0	2.351048951048951	4.679	0.104	25.24826421467447	0.8208990796226489	0.8924144724504371	0.361
C[C@]12CO[C@](C)(O1)[C@@]13CC2CC[C@@]1(C)CCC3O	6.606881964512918	0	13.63	0.8782479409574702	-0.03011574074074075	1.0135181684242263	9.473725907600098	0.4468619246861925	3	0.0	0.398989898989899	0.79	0.296	48.163265306122426	0.7469253099957258	0.5468884481028095	0.634
COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)C23)OCO4)cc(OC)c1O	34.226301317680736	6	13.65	0.6465652982681644	-1.0847244519152293	1.1771444600284302	28.478851953072066	0.14898452344952395	21	4.020235835604469	5.244094488188976	2.15	0.218	-41.89517130542773	0.8623799037464497	0.9810007609023449	-0.214
C[C@]12CCC3C(C(O)C=C4CC(O)CC[C@@]43C)C1CCC2=O	0.0	0	13.64	0.7558867186063738	1.4634618816662466	0.6475351297805522	4.794537184071822	0.2732766062399802	3	0.0	1.2566371681415929	2.347	0.262	-2.8032000000000177	0.5969310801446395	0.989419505933687	0.712
COC(=O)C(c1ccccc1)C1CCCCN1	13.65455394719011	5	14.54	0.9059020341716927	-0.3221296296296303	1.212164274273821	9.53140013787187	0.24324324324324326	11	1.0405092592592595	2.5164835164835164	0.963	0.35	5.75	0.5870746668265101	0.7443920351011223	0.192
Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O	19.696394776338067	13	14.55	0.8898324041854748	-0.04927602733153913	1.0609725685572327	22.43071761399566	0.2783775420161537	23	4.513838395281422	3.024822695035461	2.945	0.178	15.399728383884103	0.6036056665059529	1.3379576839145557	0.238
FCOC(C(F)(F)F)C(F)(F)F	6.860651313861816	0	17.43	0.8527016071313601	0.0	1.0963043732132578	4.736862953800049	0.10599078341013826	1	0.0	16.333333333333332	-0.224	0.789	3.1111111111111143	0.7082659544973604		0.035
NCCCC(N)C(=O)O	6.544756405912575	0	14.54	0.574790897974122	-0.9551388888888888	0.6868661026759756	4.794537184071822	0.12451171874999992	3	0.0	1.34375	1.357	0.431	15.816326530612242	0.49165346883936684	1.9269142072277117	0.159
N/C(=C/C=C\C(=O)O)C(=O)O	0.0	0	14.54	0.37562369410386043	-2.431039304610733	0.6186838285424328	9.589074368143644	0.03887082471179432	3	0.0	4.7727272727272725	0.217	0.47	10.765432098765434	0.46195652173913027	1.1017582315469077	0.045
CCC(OC(C)=O)C(CC(C)NC)(c1ccccc1)c1ccccc1	7.04767198267719	10	14.54	0.9379351088869943	-0.23592781557067233	1.159651099166641	14.94639060726865	0.37511832870899287	15	2.354444444444445	2.5665024630541873	1.267	0.255	27.54458161865568	0.5608707742130512	0.9407975097957361	-0.298
O=C(OC1CC2CC3CC(C1)N2CC3O)c1c[nH]c2ccccc12	6.544756405912575	4	14.55	0.8336202435547667	0.215635677620706	0.9818000843320664	4.736862953800049	0.22079706345044584	10	0.6236869855967082	2.5	0.285	0.282	3.880907372400765	0.5676048707431167	1.1889245446084078	0.444
CCCS[P@@](=S)(OCC)Oc1ccc(SC)cc1	18.61550475477111	4	13.63	0.9779525074214301	1.7716407102964644	1.0103198165214105	16.330603250350464	0.24243806049551603	11	2.0152400373729744	1.5555555555555558	1.535	0.373	29.47453760066372	1.1417302692716425	0.5258923240783252	0.103
Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)O2)c(=O)[nH]c1=O	13.213763929025836	0	14.56	0.4121083989743698	0.0	0.6869614581309635	31.961948170509977	-0.14244825593276628	10	0.17939689846349638	4.873611111111112	0.484	0.205	108.06121452704875	0.6420878619331446	1.1468095141986663	-0.574
CNCCCC1c2ccccc2C=Cc2ccccc21	13.592428388589765	8	14.54	0.9919920456418208	0.5053240740740739	1.393121740322837	0.0	0.2840399355456842	15	5.644371693121694	2.0330578512396693	1.295	0.297	6.277215942891148	1.095176783159616	1.2676345719597222	0.178
COc1ccc2c3c1O[C@H]1C(OC(C)=O)=CC[C@@H]4[C@@H](C2)N(C)CC[C@@]341	20.7022259298673	2	14.54	0.8609254792849442	2.5152639728731003	1.2654331801894831	21.36721223019466	0.39442716516497256	13	4.3036205593348456	2.7955801104972378	0.734	0.291	37.96354166666665	0.5414329570989175	1.2487171359017692	0.413
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5	13.592428388589765	2	14.54	0.7358288993992648	1.1891723356009072	1.0121182058036944	11.83581209232279	0.24937903626428215	12	3.2777371504157227	2.174496644295302	0.431	0.289	15.159999999999998	0.6549676319788108	1.4842018782672353	0.452
CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1	31.07893535450078	9	14.54	0.9998603850556902	0.0	1.8798136563081564	12.841643245852019	0.36413782076904616	18	4.439075123876712	1.5028901734104045	2.212	0.252	-6.477366255144048	1.0151137460274555	1.4173725006386872	0.12
Nc1ccccc1	5.733667477162185	5	14.54	0.9303976086530042	0.0	0.5382866619880984	0.0	0.08064516129032266	5	0.8217592592592595	0.0	0.133	0.68	-11.571428571428571	0.6136363636363636		-0.148
CCCCCN(CCCCC)N=O	13.08951281182515	0	14.66	0.9971158623403188	0.0	1.425770673430424	0.0	0.41459573316843157	4	0.0	0.9722222222222222	2.727	0.339	9.65224489795918	0.3167824074074074	1.6636374959014633	0.533
COc1ccc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc1	7.109797541277533	6	13.64	0.5817033871437557	-0.7589572987137905	0.9089154348058411	0.0	0.1728112551911178	9	-0.3005011384719156	5.875	-0.004	0.4	11.494809688581313	0.6784519713848841	0.7391985068364442	-0.761
O=C(O)CC/C(=N\O)C(=O)O	0.0	0	14.56	0.2595170402375985	-2.5406018518518505	0.567583180752756	9.589074368143644	0.13294117647058823	0	0.0	6.52	0.619	0.374	15.11111111111111	0.46166763173132597	2.6339208201512743	-0.018
O=C(OC1C[C-]2CCC(C1)[N+2]21(Cl)[C-2]CC[C-2]1)C(O)(c1ccccc1)c1ccccc1	0.0	10	14.55	0.8407537021188204	-0.6427659674981092	1.400898232254311	15.132450948855558	0.1993666073976494	12	0.9934854147420291	3.70940170940171	0.894	0.256	36.65476992143658	0.7264775613167663	1.118974537830669	0.389
C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1	6.544756405912575	0	14.54	0.9803477078965217	3.2197713529856387	1.2978926694865953	0.0	0.17488330123032594	3	0.0	0.8369565217391305	4.232	0.308	-16.92165289256198	1.2911533285019157	1.2222391908730255	1.216
NCCCC[C@@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O	6.544756405912575	4	14.54	0.6333031286375651	-1.5135467588396245	0.7129787521367781	16.00989599106965	0.16112154547893742	8	0.795175656945381	3.5619047619047617	2.179	0.233	19.69728395061728	0.5073391867068877	1.4921690634866465	0.021
Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1	12.340549441675103	1	14.56	0.5744137806681651	0.13750333312337304	0.7681220440210614	4.736862953800049	0.12478036175710597	5	0.13750333312337304	3.3728813559322033	1.031	0.318	1.7479191438763486	0.7561491064209441	1.216099892587636	-0.222
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O	6.606881964512918	0	13.65	0.6894093905110557	0.20418191395697838	0.9518954564044676	37.952577860672164	0.23475849936119594	14	0.0	1.949438202247191	4.01	0.135	13.0592472283031	0.7558246383738657	0.8765696685520298	0.789
CNC1CN(c2ccc3c(=O)c(C(=O)O)cn(-c4nccs4)c3n2)CC1OC	32.14689206663035	2	14.56	0.7251844014885099	-0.5826805218057022	1.014893085662798	4.736862953800049	0.272784064067667	14	0.9255917060733089	4.905511811023622	0.938	0.294	32.74452995322171	0.539628299615126	0.9473926353250123	-0.165
O=C(OCc1ccccc1)c1ccccc1-c1c2ccc(=O)cc-2oc2cc(OCc3ccccc3)ccc12	0.0	20	13.64	0.8866256186483771	0.6312101201326918	1.1228196986592343	17.950626882825887	0.20050141649673897	24	5.648713498025891	6.364864864864865	-0.731	0.245	-6.554799697656824	0.630049578872814	1.1630419724965053	-0.916
CC(C)=CCC/C(C)=C/Cc1c(CCC(=O)c2ccc(O)cc2O)ccc(O)c1O	0.0	5	13.64	0.7062047363187396	-0.988586557579817	0.6112104566672342	12.841643245852019	0.28828097244074496	7	0.7868409026150289	2.341463414634146	1.848	0.205	23.77777777777777	0.5440214245366076	1.1024309619372774	0.041
CNC(C)Cc1ccccc1OC	14.157469523954724	4	14.54	0.9719516273830335	0.9764814814814817	1.4894846509157313	6.4208216229260096	0.35508345978755707	11	2.232824074074075	1.1714285714285715	1.687	0.373	-2.235555555555553	1.1931386614904214	1.190625790164739	0.034
Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1	6.544756405912575	8	14.54	0.9360608726224008	0.6122193877551021	0.8465823586474516	0.0	0.41735066432414614	12	3.8915998467288158	1.7219251336898396	1.823	0.242	11.768595041322317	0.5448293317905702	0.9676960321762127	0.275
c1ccc2c(c1)ccc1nc3ccc4ccccc4c3cc12	0.0	13	14.55	0.971161294456086	0.0	0.9809340730729056	0.0	0.23647809276551793	13	0.0	4.325	-0.257	0.155	4.0522448979592	0.8641975308641978	0.96141364044869	-1.175
COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O	13.716679505790452	6	13.65	0.5393062646619773	-0.6052975165938665	1.038260013309596	14.210588861400147	0.10077446828423686	19	-0.27420060213966324	4.531400966183575	0.13	0.193	-25.12444444444443	0.8962046064400597	0.9325120534130382	-1.301
CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c(C3C=C(C)CC(c4ccc(O)cc4O)C3C(=O)c3ccc(O)cc3O)c(O)cc(O)c2c1=O	0.0	10	13.64	0.6030093865927647	-6.987639213062744	0.5817337488761049	6.4208216229260096	0.21568282220372606	12	-3.0289919407030377	5.659498207885305	1.809	0.158	60.63456202933014	0.5531198342479687	1.302491797566586	-0.362
CCCC1OC2CC3C4CC(F)C5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)C2(SC)O1	6.255769183511404	0	17.43	0.7832998066775273	-0.9434771869656264	1.0092449106809238	14.268263091671919	0.33538586772952694	7	0.0	2.308114035087719	0.015	0.219	74.96452333990798	0.6946762168963245	0.7977073536566077	0.758
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O	5.316788604006331	6	14.59	0.6471309006612435	-0.8743637146216507	0.7499715771811075	0.0	0.07427502945035686	6	0.022140567098180464	6.133786848072562	0.297	0.203	3.661337913418768	0.4618901522981978	0.9129407774248052	-0.785
CCN(C(C)=O)c1cccc(C2=CC=NC3=C(C#N)CNN23)c1	17.98942254267563	4	14.64	0.8758025694992585	0.6433370401777694	1.1586671734191978	4.794537184071822	0.41368116977873076	9	1.8089678078021336	3.4716981132075473	0.66	0.344	40.47750000000001	0.4805785115696309	0.8438448141714516	0.112
CN(C)P(=O)(N(C)C)N(C)C	42.286031896063136	0	14.55	0.9291735342599892	0.0	1.4700682517438879	4.565048284931329	-0.07307118097035596	18	0.0	0.0	1.39	0.396	57.43048399172059	0.7868616426230927		-0.033
FC(F)(F)[C@H](Cl)Br	0.0	0	17.43	0.96976331460229	0.0	0.9712947822028161	0.0	0.16502292308678154	0	0.0		0.031	1.603	56.25925925925926	0.4489037675815581		0.096
Clc1cc(Cl)c(Cl)c(Cl)c1Cl	0.0	1	12.98	1.0	0.0	1.0623198185637353	0.0	0.015153477528817383	1	1.2300308641975335	0.40329218106995884	0.024	0.21	-15.644032921810702	1.125859862645499		-0.55
CCCCC(C)C(=O)O	0.0	0	13.64	0.7353412286131432	-0.8394444444444447	0.47270128313221915	4.794537184071822	0.32162449619346184	0	0.0	0.6923076923076923	0.855	0.455	22.550094517958417	0.321667862588573	2.100241250806348	0.323
CCCCNCc1cc(=O)oc2cc(OC)ccc12	13.65455394719011	4	14.54	0.8014960964979452	0.6867983043258119	1.111320184942736	6.544756405912575	0.38813720733832857	11	1.6497669362230152	2.9069767441860463	1.821	0.353	54.83379501385042	0.5508757202164878	1.1820224337074678	-0.303
CC1(C)C(O)CC[C@@]2(C)C1CC[C@]1(C)C2C(=O)C=C2C3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C	0.0	0	13.64	0.7602738894126719	0.060275669613241156	0.5226258471854498	9.589074368143644	0.4145269135651697	2	0.0	1.2616407982261642	1.533	0.167	47.45625000000001	0.407373496679168	1.2681842579157132	1.737
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3[C@H]2C1	19.634269217737724	4	14.54	0.8607824263884993	0.46074205299403737	1.3015422548490705	16.009895991069655	0.3089274279615796	11	2.557184744268078	2.8444444444444446	1.547	0.299	19.362154821186056	0.48888175397914463	1.5821882433757821	0.576
Cc1ccc(S(=O)(=O)Nc2ccnn2-c2ccccc2)cc1	4.722094864452088	10	14.69	0.8748512004027139	0.39516203703703723	0.8450919840522918	10.023291153407584	0.05179633043856904	10	2.4102501527853266	5.521929824561403	0.125	0.31	34.70781592403213	0.5541329916922522	1.9579329642471828	-0.22
CCCCCCCCCCCCCCCCCCC(=O)CC(O)CCCCC	0.0	0	13.64	0.9214946021007885	0.2586685263118085	0.8615452866409566	4.794537184071822	0.14897760467380716	1	0.0	0.6553398058252428	5.318	0.204	-21.839999999999996	0.6449710851570472	1.2609399767479477	1.568
COc1ccc(C(=O)Nc2ccccc2CC[C@@H]2CCCCN2)cc1	18.97134255119644	8	14.54	0.9164461883838056	0.6553949344917409	1.0908166862298776	6.4208216229260096	0.28122202981986655	14	3.4697638625547533	2.634920634920635	1.444	0.268	10.511341791618628	0.6172225444677407	1.0456574658432254	-0.072
NCCCCC(NC(=O)C(N)CCC(=O)O)C(=O)O	6.544756405912575	0	14.54	0.6076824984988907	-2.8489029130808525	0.670281647548356	14.383611552215466	0.17572731755424062	4	0.0	3.5714285714285716	1.937	0.28	34.31999999999999	0.4502328144097082	1.2964494631266477	0.725
COC(=O)C1=C(C)N=C(C)C(C(=O)OCC(C)C)[C@H]1c1ccccc1[N+](=O)[O-]	13.716679505790452	4	14.59	0.8063096963739599	-3.0267782606869904	1.0712331920374414	19.06280027574374	0.3930827136430926	9	0.06116627823969134	5.611111111111111	1.679	0.265	94.52218934911241	0.4283522653758237	1.0134530521731402	-0.099
Cc1cc(C)c(/N=N/c2c(O)c(S(=O)(=O)[O-])cc3cc(S(=O)(=O)[O-])ccc23)cc1C	0.0	6	14.74	0.56804316828464	-0.9162339905097843	0.6652563026272059	20.236253718067108	0.016363898500576644	6	0.3259518962670169	6.241590214067277	0.177	0.319	137.6914513757614	0.35870150074801804	0.8688043474726427	-0.136
O=C(/C=C/c1ccc(O)c(O)c1)OC1C[C@@](O)(C(=O)O)CC(O)C1OC(=O)/C=C/c1ccc(O)c(O)c1	0.0	6	13.65	0.4683883555762536	-5.292570474022707	0.7939438040734391	23.85733745981556	0.06459342996457841	13	-0.952007837811085	6.1020408163265305	0.741	0.191	-15.76457941413599	0.6162777005416659	0.8926917323577532	0.473
CC1CC([C@](C)(O)C2CCC3C4C5OC5[C@]5(O)CC=CC(=O)[C@]5(C)C4CC[C@]32C)OC(=O)C1C	0.0	0	13.64	0.7702510520022091	0.4840065475581863	0.8891355432710599	19.06280027574374	0.3632546124879448	5	0.0	1.63013698630137	0.542	0.184	55.27830533235938	0.5585845382854682	0.770322377569044	0.516
O=C(O)C/C=C\CC1C2CCC(C2)C1NS(=O)(=O)c1ccccc1	0.0	5	14.54	0.6966698124123526	0.33992367301707127	0.5741913940940957	14.817828337479405	-0.04385273831630356	8	0.2990210750916025	2.763085399449036	1.636	0.271	28.810723806649605	0.39503908590658277	0.8226018310381158	0.007
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1	19.634269217737724	4	14.54	0.8674634341119425	0.46074205299403737	1.3015422548490705	16.009895991069655	0.3089274279615796	11	2.557184744268078	2.8444444444444446	1.734	0.296	19.362154821186056	0.48888175397914463	1.5821882433757821	0.451
NS(=O)(=O)Cc1noc2ccccc12	0.0	4	14.56	0.6795335463683416	-0.30157407407407444	0.7784350158660436	15.776144760154374	0.06696796781632408	6	0.35009259259259307	6.833333333333333	0.287	0.498	44.09917355371901	0.45222381473504175	1.5226357644414144	0.192
