SMILES	SLogP	JGI8	Wap	PEOE_VSA6	GATS5d	VSA_EState3	GATS4d	MAXDP	PEOE_VSA1	ATS0d	observed	predicted
COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(NC(=O)Nc5ccc(CCN6CCN(C)CC6)cc5)cc4)nc32)CC1	0.3268873658724695	-1.115750127241281	3.581519111167004	-0.8090374558698592	-0.2032093522952962	0.2796887257484009	-1.0705110758708736	0.33657581825017774	2.8819833934431913	2.2573009287429673	0	1
O=C(CCCCCNC(=O)NC(=O)c1ccccc1)NO	-1.8340463627398709	-0.26514981131789145	-0.550353915762717	-0.10440886833475681	-0.13716800809383864	0.457474400074674	-0.6233535339748009	-0.42541119093978813	-1.0484050667086255	-1.3500313208832617	0	0
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCOCC(F)(F)F)C(=O)C(C)(c1cc(F)cc(F)c1)O2	0.4730171229379091	1.2811401850263802	0.012846332354777492	-0.7606576708363113	0.09835693466797221	-1.0582142036893667	2.0074222223147085	0.872636639071789	1.2972665859393047	0.7646117220010793	1	1
COc1cccc(CN2C(=O)C(C3=NS(=O)(=O)c4cc(NS(C)(=O)=O)ccc4N3)=C(O)[C@@H]3[C@@H]4CC[C@@H](C4)[C@@H]32)c1	-0.6307273691711803	1.0465324381389682	1.0937953993731904	-0.8090374558698592	0.04690456721250556	0.6061318893723111	-0.06521212282419307	1.0827791427943685	0.636580044116706	1.1910943524987616	0	0
C[C@H](CCC(N)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4CC5(CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C)OOC(C)(C)OO5	0.0827083185295234	1.4780614788440305	0.6200010290559341	-0.3215844091480017	0.25164419062703747	1.639914281904233	0.1441912301319695	0.2323032225600191	0.16647083314892275	1.1377840236865513	0	0
Clc1ccc(-c2n[nH]c(C3CCN(C4CCOC4)CC3)c2-c2ccncn2)cc1	0.3183897607150854	0.05969345152226612	-0.26307558930326175	-0.15441822243327372	0.020948931731729452	-0.041798688934501185	0.006811861182509448	-2.0429401440688273	-1.1146837207897817	-0.08835353899428519	0	1
OCCNc1nnc(-c2ccc(F)c(F)c2Nc2ccc(I)cc2F)o1	0.1374706628771074	0.9341471729818133	-0.43286674608988646	-1.2059558079072124	0.40596155523471045	1.426572023885055	-0.6608588566778292	0.6512008351093725	0.6476850684621632	-0.7280774847408086	0	0
Cc1cc(NCCN2CCOCC2)c2ccc3c(ccc4c(NCCN5CCOCC5)cc(C)nc43)c2n1	0.23547637569226937	-0.49249705258267223	1.5901219092168923	-0.12441007262743257	-0.08028459756937625	0.32848633397092075	0.27452339478540466	-2.106551578522905	0.641976096201466	1.0133932564580606	0	1
NC(=O)Cn1cc(CN2CCN(c3cc(C(=O)Nc4ccc5c(c4)-c4c(c(C(N)=O)nn4-c4ccc(F)cc4)CC5)c(Cl)cn3)CC2)cn1	-0.38959874419242335	0.2130116320227786	5.993400105894999	-0.49673191405448697	0.22117435560086338	0.3189454997116936	-0.22981080618929842	0.8801595611211325	0.822177737077483	2.044059613494126	0	1
O=S(=O)(NC1CCN(CCCO)CC1)c1cc(S(=O)(=O)c2ccccc2)ccc1C(F)(F)F	-0.7653090987150468	0.551352245345688	-0.3711421049930995	-0.4667237642486458	-0.5696595001845565	-0.02505768082686679	0.3756427871664701	0.513700055839654	-0.5124336158504069	0.21373832427490638	1	1
