SMILES	SLogP	JGI8	Wap	PEOE_VSA6	GATS5d	VSA_EState3	GATS4d	MAXDP	PEOE_VSA1	ATS0d
Cc1c(O)c2ccc3c(c2oc1=O)[C@@H](OC(=O)C12CCC(C)(C(=O)O1)C2(C)C)[C@@H](OC(=O)C12CCC(C)(C(=O)O1)C2(C)C)C(C)(C)O3	4.717920000000004	0.016067982293099387	197228	27.694948798762496	0.5931818181818181	11.071075613944569	0.7710210707659687	7.451361537300615	33.2079931008943	332.0
CN(C)C(=O)[C@@H]1Cc2ccccc2N1C(=O)CCN1CC2CCC(C1)C2c1ccccc1	3.5482000000000022	0.008195841994205089	56258	48.53093654769288	1.0422979797979797	0.0	1.1796875	6.3811809932625225	9.799819461700956	209.0
COCCOc1cc2c(N3CCN(C(=O)Nc4ccc(C#N)cc4)CC3)ncnc2cc1OCCN1CCCC1	3.355380000000003	0.008026631618255767	88139	0.0	0.9809999683420744	12.7506924438547	0.9715454089847623	5.817186578666261	29.327196927107433	241.0
CCCOc1ccccc1CC(c1ccccc1)N1CCNCC1	3.6644000000000014	0.006190836122808912	5826	55.4546737473835	1.250509141402453	3.457847638672855	1.284186241610738	2.479531525573193	10.05365155780638	146.0
C[C@@H](c1ccc(Cl)cc1)N1Cc2cncn2C(C[C@@H](O)c2ccccc2)S1(=O)=O	4.065400000000003	0.00994564492463652	19221	54.06550936946378	1.0318280549327354	10.378663443979633	1.2019720750101917	6.744651796017905	9.67362704263206	180.0
C[C@@H]1CN(C(=O)c2ccccc2)CCN1C(=O)C(=O)c1c[nH]c2ncccc12	2.1187000000000005	0.009916540690350212	19016	18.19910120538483	1.0211699164345405	0.6309207493167286	1.250540389972145	5.835745185049838	14.783797982648164	170.0
CC(C)[C@]1(C(=O)N2C[C@@H]3C[C@H]2CN3C(=O)CC(C)(C)C)CC[C@@H](NC2CCOCC2)C1	3.197800000000001	0.012475472792933108	26913	34.61868599845312	1.1399799904302057	3.846903146391263	0.9583381597745086	6.91867575270849	19.853471019507335	215.0
F[C@@H]1CNCC[C@H]1n1nnc2cnc3[nH]ccc3c21	1.180099999999999	0.003188775510204083	10921	5.213385095654868	1.2714597158668934	12.241439673091458	1.0884044131092914	6.090665863567648	10.30076712495354	121.0
CC(C)c1ccc(SCC(=O)N2CCOCC2C(=O)OCCCc2cccnc2)cc1	3.7005000000000026	0.008681567865241333	16578	32.046575604766076	0.8171010771892617	0.0	1.0333145115753812	5.885317502795476	14.373635638450576	182.0
CCC1=C(C(=O)OCC2CCCCC2)[C@H](c2cccc(O)c2)NC(=O)N1	3.5337000000000014	0.007064751826656587	9369	38.31893620539187	1.2143851175736242	15.259411185559514	1.1602993744414656	5.851496834845048	20.476967556653417	158.0
C=CC(=O)NCc1coc(-c2c(N)ncnc2Nc2ccc(Oc3cc(Cl)ccc3Cl)c(Cl)c2)n1	6.012100000000002	0.012495701483796718	43451	41.38175535429605	1.0676091374504426	6.929839618144456	0.9972532862468119	4.419314579909171	25.52125857602824	199.0
COCCOc1cc2ncnc(N3CCN(C(=O)Nc4ccc(Oc5ccccc5)cc4)CC3)c2cc1OC	4.810000000000004	0.00930995704514868	101657	18.19910120538483	1.0827798938172128	3.842073556133222	1.1462705074399082	5.928163954970985	34.06405988090748	233.0
