SMILES;H-050;AATS0d;AATS0i;AATSC0c;AATSC0i;AATSC1c;GATS1v;GATS1se;ESpm02u;EEig04u;SIC3;ZMIC1;B01[C-N];nAr_NH;nCOO
CC(C)(C(N)=O)n1nnc2ccccc21;2.0;3.4074074074074074;167.3098860086477;0.017220596210154867;1.626492493143236;-0.01062046074301029;0.9484182344232072;0.6377503238623387;3.8918202981106265;1.5455600220440748;0.8324548513227472;28.781288906837673;1.0;0.0;0.0
CC(C)c1cccc(C(C)C)c1O;1.0;2.5806451612903225;162.43552565545104;0.013010584992360942;1.2981975871748856;-0.007371272241221214;1.1708046785724533;1.000418603671345;3.6109179126442243;1.4142135623730936;0.6547758793470726;31.766446950741635;0.0;0.0;0.0
Cn1ccnc1;0.0;2.6666666666666665;169.93028851045787;0.018270530960570668;1.5795380854344712;-0.004989380512522489;1.1916169565864223;0.9660197091695714;2.70805020110221;-0.8202492506530019;0.8894714728255649;14.35238125228366;1.0;0.0;0.0
c1ccc(-c2ccncc2)cc1;0.0;3.1904761904761907;155.72556419134483;0.006385853834354118;1.5124691002070096;-0.0007789509609289213;0.8444228176961306;0.7507795333740576;3.4965075614664802;1.0000000000000004;0.9484501704693529;34.75535288189328;1.0;0.0;0.0
CCCCN(Cl)c1ccc(C(=O)OCCN(C)C)cc1;0.0;2.627906976744186;165.50147588254947;0.015054350988680559;1.3394609208928057;-0.006896373099404732;1.2087380123651175;0.6405422171402819;3.9318256327243257;1.7818525395011846;0.8617205347614437;35.94499639701327;1.0;0.0;0.0
O=[PH](O)c1ccccc1;2.0;2.9375;158.5039337169277;0.022065593958629635;1.512915032695339;-0.011485857402079351;0.9608065653584855;0.987073153868432;3.1354942159291497;1.0000000000000002;0.9257048827786958;28.103911462169474;0.0;0.0;0.0
c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61;0.0;4.666666666666667;146.16878806808302;0.0023315637287258046;1.2148694863219986;-0.00028827332802904075;0.6250000000000001;0.6249999999999999;4.574710978503383;2.2839978701420716;0.5;82.41805003750011;0.0;0.0;0.0
CCOc1cc(Cl)c(N)c(Cl)c1;2.0;3.0952380952380953;162.45828196116864;0.024843258604243926;1.342651770000343;-0.01181249561728413;0.7910680420852382;0.8215930160141486;3.4965075614664802;1.1062557162018958;0.9050844088127902;30.65273681477251;1.0;0.0;0.0
COc1ccc(CC2NCC(O)C2OC(C)=O)cc1;2.0;2.973684210526316;164.25267315107186;0.027232888540209305;1.3404225087443822;-0.012612851707147706;1.092425922267497;0.8776237461349056;4.007333185232471;2.10024260194658;0.9322550866146733;32.796736003842774;1.0;0.0;0.0
CCCCOP(=O)(O)OCCCC;1.0;2.21875;168.11143898583845;0.01956609571991631;1.2078848016061934;-0.020005111201787606;1.4989468676500883;1.1058566811938144;3.367295829986474;0.8308300260037718;0.6905639062229566;32.40450936039659;0.0;0.0;0.0
CC(=O)Oc1ccccc1C(=O)Oc1ccccc1C(=O)O;1.0;3.5294117647058822;157.65968342782318;0.03849537573561738;1.369669101611189;-0.024525003393562998;0.8650218819183048;0.776068973782009;4.143134726391533;1.9999999999999996;0.856886438436319;51.494668694685544;0.0;0.0;1.0
NC(=[NH2+])SCc1ccccc1;4.0;2.6818181818181817;162.64813426394724;0.027878777331611912;1.7118279559486957;-0.021200840709607732;0.8118861236899352;1.4543646126004361;3.295836866004329;1.0;0.8903764953402298;29.15020303288977;1.0;0.0;0.0
O=C(O)c1cc(O)ccc1O;3.0;3.411764705882353;161.1100910579702;0.07257672364372317;1.3331181352651686;-0.045101306878483335;0.6848901629126145;1.0561291528411325;3.4339872044851463;1.0000000000000002;0.9424351665604176;30.365200826542193;0.0;0.0;1.0
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C(C(=O)CO)CCC12;1.0;3.2830188679245285;161.92794109016927;0.01124678139941171;1.3106238742315048;-0.004070693599929187;1.0719323619640742;0.5949859606813985;4.51085950651685;2.3419642957231064;0.9027940049018595;43.242165060216664;0.0;0.0;0.0
BrCc1ccc2ccccc2c1;0.0;3.2857142857142856;152.312507411821;0.0030549034779803566;1.2999067951099579;-0.00017976103074354686;0.7390667408985974;0.49993806205391494;3.5553480614894135;1.4142135623730954;0.8915855958585936;40.24123545027446;0.0;0.0;0.0
N#CCCCl;0.0;2.0;166.60590744376623;0.007836008749604979;1.408006460240246;-0.000600459121931628;0.9555341901360168;0.5220752739760618;1.9459101490553132;-1.618033988749895;0.8597933880952318;16.8728500092949;1.0;0.0;0.0
Cc1nccc2ccccc12;0.0;3.25;157.17212459641206;0.005785658426764461;1.5176972313881265;-0.001218598204636089;0.8770412944362554;0.751433135272589;3.4965075614664802;1.2697327072428926;0.8755776673507595;28.746896419348;1.0;0.0;0.0
CC#CCCC;0.0;1.75;163.12141604890562;0.0024217176460051555;1.2813076613552332;0.00042974159109051993;1.333333333333333;1.3333333333333335;2.1972245773362196;-1.0;0.7889097655573916;14.737949406953986;0.0;0.0;0.0
CC1CCC(C)(C)C1;0.0;2.3333333333333335;165.543220046166;0.0013094665630540754;1.2148694863219986;-0.00021479117750511793;1.4375;1.4375000000000002;3.2188758248682006;-0.4992114206954167;0.7431398248254963;22.032081258052912;0.0;0.0;0.0
CNC1Cc2c[nH]c3cccc(c23)C1/C=C(/C)CO;3.0;3.128205128205128;162.43574741916615;0.01384623330087215;1.4582698830661527;-0.005593406365511013;0.970279087202943;1.085045579349632;4.110873864173311;2.1337981078440396;0.9344601464663927;28.440153253799778;1.0;1.0;0.0
CC(C)(C)CCO;1.0;2.0;168.33640717533268;0.010903663362000946;1.1169613566598673;-0.0051755394128812126;1.5758819231529266;1.044336985800887;2.833213344056216;-0.9999999999999996;0.5957854316289073;18.434146109043002;0.0;0.0;0.0
Clc1ccc2ncccc2c1;0.0;3.6470588235294117;154.70909456367025;0.006839177217267577;1.4809760115327115;-0.002354559845033951;0.7181635240472998;0.5488176444001965;3.4965075614664802;1.3984059821250001;1.0;30.30108474079491;1.0;0.0;0.0
O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1;1.0;3.3653846153846154;169.97962123678323;0.015264760635399922;2.997467278983017;-0.007405946341377735;1.000503065555664;0.5717695320646027;4.51085950651685;2.445727213810773;0.8776590245004002;55.092455800751196;1.0;0.0;0.0
N#Cc1cccnc1;0.0;3.1666666666666665;160.24307252141637;0.012514537917555113;1.8529356526108884;-0.0024620147986260045;0.824378219613954;0.6522812166488795;2.9444389791664403;0.4249448128912801;1.0;18.63558958802085;1.0;0.0;0.0
O=Cc1ccccc1C=O;0.0;3.125;155.92270827940587;0.017282152908562082;1.372500715855233;-0.00343569725376698;0.8615385654313278;0.48213532051484503;3.2188758248682006;0.6180339887498936;0.75;30.1838343733774;0.0;0.0;0.0
CC(C)CCSCCC(C)C;0.0;1.9393939393939394;164.95338523132054;0.0020309663007301477;1.3237372587700063;-0.00024302600094639777;1.429832818006907;1.1727340324517552;3.1354942159291497;0.7135379349683989;0.549337414277801;28.70576873669682;0.0;0.0;0.0
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1;3.0;3.4285714285714284;165.8421315162739;0.03479280326270485;1.65787809631491;-0.023393179485510913;0.9733020856663359;0.7912435296820612;4.143134726391533;2.061498850684643;0.8913255242225308;40.043867016356174;1.0;0.0;0.0
NC(=O)CNC(=O)COC(=O)c1ccccc1;3.0;3.0344827586206895;164.75982793486165;0.0372015146489385;1.462260653386915;-0.024611205329584433;0.9433974431524167;0.7785111252644964;3.7612001156935624;1.7865506303640606;0.9236600163521149;36.92103866103198;1.0;0.0;0.0
NC(=O)c1ccc(N)nc1;4.0;3.1176470588235294;169.0800691142496;0.03598050466247049;1.6497879152703452;-0.027676267686266864;0.7565441698851604;0.9800990982155783;3.295836866004329;0.9999999999999994;0.9424351665604176;22.110648651679348;1.0;0.0;0.0
O=C(O)CSCc1ccccc1;1.0;2.8181818181818183;157.66173199352681;0.02535612253688417;1.4989470924987176;-0.015835466960878616;0.8773223055739935;0.7655088952188416;3.367295829986474;1.0;0.9107622975418275;31.68703655638222;0.0;0.0;1.0
N=C(N)NC(=O)Cc1c(Cl)cccc1Cl;4.0;3.2916666666666665;165.03743345393923;0.02598746904291625;1.5340102852166222;-0.022101154733332726;0.6785855008482146;0.8234775614293185;3.713572066704308;1.836479471162171;0.963649284669078;33.65601562950722;1.0;0.0;0.0
O=C(O)Cc1ccccc1F;1.0;3.1666666666666665;165.7352746852635;0.03178675842225471;2.562468191372137;-0.020700487162764417;0.8717406006530569;0.669725424684048;3.367295829986474;1.37587321045436;0.9467083407626374;25.789308346634655;0.0;0.0;1.0
CN(C)C(=O)Oc1ccc[n+](C)c1;0.0;2.8076923076923075;166.86389916731682;0.02730027275223734;1.418252517547456;-0.018560457229029555;1.2343585738902578;0.8191963570790208;3.5553480614894135;1.2196868710982032;0.8178184968479476;26.078799819174627;1.0;0.0;0.0
